,SN,0,1,2,3
747,SDSS-II SN 1903,3.9117353,-7.8397317,-0.86374587,-5.398976
748,SDSS-II SN 19319,-2.6078746,-5.3631654,0.66061753,3.8535178
749,SDSS-II SN 19332,5.1024046,0.47932512,1.2550144,1.1220118
750,SDSS-II SN 19769,-1.8195381,-2.9928963,2.4791696,0.36916175
751,SDSS-II SN 20046,-0.48601195,-4.660004,-1.429367,-1.2200897
752,SDSS-II SN 20104,0.10589377,-2.4525661,0.029063944,3.5896606
753,SDSS-II SN 20295,3.833261,-0.5261607,0.43954366,3.007392
754,SDSS-II SN 20925,2.9565399,0.34435827,-0.3201527,3.800901
755,SDSS-II SN 2468,5.9392185,-0.3855351,1.0699726,0.21537769
756,SDSS-II SN 2734,-1.0908027,-5.7460504,1.8408921,-1.6066566
757,SDSS-II SN 3118,0.6488359,-5.623521,0.5807356,-1.9934068
758,SDSS-II SN 3205,5.220364,-2.8081205,-0.34623855,-2.0959744
759,SDSS-II SN 3508,0.61666125,-1.1976471,0.07016843,5.3580194
760,SDSS-II SN 4322,-3.0427802,-5.7974596,0.09148233,-0.9641039
761,SDSS-II SN 5339,-2.1552076,-0.31361178,5.329966,-1.3070308
762,SDSS-II SN 5858,5.3523145,-2.3208933,0.5883947,-0.83797413
763,SDSS-II SN 5877,-0.30805758,-2.1034327,1.7325243,2.9450753
764,SDSS-II SN 6282,2.834322,2.9970462,2.7988646,-0.91164976
765,SDSS-II SN 7017,-1.7143933,-0.9187722,4.1566014,-1.795701
766,SDSS-II SN 7099,1.9655432,-7.733395,-0.5521382,-2.3433235
767,SDSS-II SN 7357,-2.068254,-0.4321827,5.7034492,-1.2779971
768,SDSS-II SN 7417,2.9105103,-2.6257966,0.14452977,-2.174509
769,SDSS-II SN 7802,5.210521,-0.2501919,1.0293831,0.8656879
770,SDSS-II SN 7864,2.2409184,-1.0665178,0.6157573,-0.8285098
771,SDSS-II SN 8555,-3.837609,-6.846139,1.1852808,2.106115
772,SN2005ei,-0.3992559,-2.6215034,2.6691415,-1.1593151
773,SN2005em,3.178277,-5.3120713,0.0059022275,-4.4097557
774,SN2005gb,-0.4048937,-1.447206,1.5563699,-2.2919345
775,SN2005hk,4.486236,-4.1353183,1.7072865,2.843127
776,SN2005hv,-1.9364057,-1.1410244,4.137065,-2.735078
777,SN2005hy,0.27644986,-6.0931726,1.8246975,-3.0920374
778,SN2005ir,1.7942498,-6.004085,2.1230276,-3.8259408
779,SN2005jr,-0.06257797,-3.427887,0.43061754,0.63522667
780,SN2005kj,4.0831075,-2.90473,0.26215836,4.099883
781,SN2005kr,0.4888572,-8.271961,-0.5347547,-2.0049925
782,SN2006eq,0.41442114,-4.914829,3.3734243,-2.717094
783,SN2006fc,-1.2412513,-1.172181,3.8491428,-1.812482
784,SN2006fh,4.204566,-9.2067175,-1.6011893,-3.6141367
785,SN2006fm,2.5270889,-6.666747,0.6746507,-4.1485443
786,SN2006fz,1.470435,-0.439393,1.171339,-2.2328799
787,SN2006gn,-0.56961554,-2.479372,1.9139458,-2.4026477
788,SN2006iz,3.9236805,-5.0225563,-0.72088015,-3.9413955
789,SN2006jq,-1.1081427,-2.166897,2.7651997,-2.4156227
790,SN2006jt,-1.572488,-2.0262733,2.8420937,-2.8952365
791,SN2006ls,1.1487195,-6.4214,1.5256895,-2.8971264
792,SN2006mn,2.4987342,2.5146708,2.7305458,-1.5208588
793,SN2006mw,-0.97215104,-3.0498312,1.0538547,3.270922
794,SN2006ne,-1.940468,-0.55831575,5.530476,-1.2319611
795,SN2006pl,-0.17513417,-4.442794,0.03246857,0.6769175
796,SN2006pp,3.9794588,-0.38213593,0.3951086,2.4394705
797,SN2007hz,-1.7292835,-1.6123644,3.123769,-2.7749043
798,SN2007ix,-1.852439,-1.1579632,3.4158309,-2.586236
799,SN2007jd,0.5319951,-3.5432312,1.097409,-3.6209588
800,SN2007jg,1.7159595,-5.5136514,2.7445807,-3.9894226
801,SN2007jo,2.466962,-6.5649858,0.84503174,-4.2105403
802,SN2007jt,-1.8919191,-1.6717978,3.0249338,-3.047788
803,SN2007ju,1.6780955,-5.473929,2.6978643,-3.9418564
804,SN2007ks,-0.3903412,-2.6370826,1.7658271,-2.3489583
805,SN2007lq,0.9866641,-6.2812185,1.38781,-2.719687
806,SN2007mh,0.1378843,-2.891826,1.2861812,-2.0311036
807,SN2007mi,0.04293905,-2.222524,2.3850381,-1.1348838
808,SN2007mm,4.908188,-2.596117,1.2322296,-1.374082
809,SN2007mn,4.193547,-8.860551,-1.3959825,-4.1401925
810,SN2007oi,-0.96646065,-3.65339,0.5258182,2.679432
811,SN2007pt,-3.0196943,-6.5873985,1.120197,0.52429336
812,SN2007pu,0.9955888,-5.4650855,2.7884455,-3.2915497
813,SN2007pv,-0.27248862,-4.4142766,-0.7567925,0.3985871
814,SN2007qi,1.7083774,-0.5889283,1.6740026,-1.232063
815,SN2007rk,0.4230635,-2.430004,-0.19706495,3.7010956
816,SN2008ax,-1.4884874,2.14546,-3.9893484,1.3277832
817,SN2009N,4.4501896,-1.0512322,-1.3499175,2.7731323
818,SN2010gx,2.016297,-4.35793,1.9782064,-4.1245875
819,SDSS-II SN 10559,-1.5216007,-4.1244783,0.79504454,2.8111596
820,SDSS-II SN 18399,0.6984449,-0.5040187,0.21162838,5.6017647
821,SN2005gw,-2.026386,-0.99018234,3.620446,-2.6163702
822,SN2005ht,-1.9849781,-1.0566026,3.6038978,-2.6214764
823,SN2005ii,1.1480404,-1.922424,2.4560187,-1.8135594
824,SN2005ja,-1.1602019,-5.525419,0.53708756,0.2185732
825,SN2005jc,1.20684,-2.634462,1.3618699,-2.2977881
826,SN2005jn,3.1985776,-2.5664785,-0.03121055,-2.0021813
827,SN2005js,3.1930568,-0.92046875,1.7426548,-1.545682
828,SN2005jw,3.9645576,-0.5470682,1.4841176,-0.6376466
829,SN2005mi,-2.215277,-4.165244,2.0833235,0.26690903
830,SN2007lj,-1.8471794,-8.164144,0.58378655,0.531267
831,SN2007pi,-0.31061843,-2.1485386,1.6579071,2.9652088
832,SDSS-II SN 10054,0.50930417,-1.3020289,0.26511365,5.2581935
833,SDSS-II SN 10113,-2.6188457,-5.140774,1.3620846,2.1424375
834,SDSS-II SN 1024,3.3061948,0.20987019,2.1761565,-0.8972908
835,SDSS-II SN 10324,-0.86668545,-5.426877,0.37047026,0.24905664
836,SDSS-II SN 1109,-0.53964007,-4.483013,-1.3978813,-0.019636266
837,SDSS-II SN 1113,3.6831937,-5.127098,-0.27421686,-3.970627
838,SDSS-II SN 12804,0.27786425,-1.9054117,2.3123734,-1.0022162
839,SDSS-II SN 12895,-2.916147,-7.405462,2.3093095,1.1068124
840,SDSS-II SN 12941,-4.118554,-7.1571693,1.0128732,1.5723889
841,SDSS-II SN 12978,-1.565258,-5.670588,1.3890918,-2.783218
842,SDSS-II SN 13009,-3.8666687,-4.7982783,2.2032578,2.5662417
843,SDSS-II SN 13016,-3.1081018,-5.5492187,1.643049,1.0690464
844,SDSS-II SN 13027,5.981098,-0.34675714,1.0680865,0.26988032
845,SDSS-II SN 13144,1.8643188,-2.7993336,1.2258471,-2.7422144
846,SDSS-II SN 13269,2.8312178,0.3243997,1.2395432,6.6444917
847,SDSS-II SN 13323,-1.0935096,-3.705651,1.2676824,0.976957
848,SDSS-II SN 13411,-2.5357845,-4.736409,2.1690006,-0.86965436
849,SDSS-II SN 13491,2.440907,0.121878974,0.7887451,5.4639354
850,SDSS-II SN 13566,5.113385,-0.39569312,0.9484357,1.0288976
851,SDSS-II SN 13589,1.8376701,3.8848007,3.4580145,-1.7894953
852,SDSS-II SN 13689,-3.7624424,-5.064378,2.701738,-0.6095279
853,SDSS-II SN 13703,-3.590296,-5.8063793,1.9069997,0.5319209
854,SDSS-II SN 13768,1.2219115,-1.8008517,2.267631,-1.7337003
855,SDSS-II SN 13842,1.6853464,4.108891,3.5228884,-1.9438121
856,SDSS-II SN 13859,0.08231794,-7.4477367,-0.3686363,-0.9903458
857,SDSS-II SN 13909,-3.4691575,-5.6690354,2.0888915,-0.6215766
858,SDSS-II SN 1409,5.4168944,-0.15781632,1.2201205,0.23905474
859,SDSS-II SN 14172,3.0396063,1.8453577,1.2541188,6.0752773
860,SDSS-II SN 14209,-4.699388,-7.6200047,0.6644362,2.4266758
861,SDSS-II SN 14232,5.421899,-0.518591,1.427747,-1.7514256
862,SDSS-II SN 14305,3.9469392,-4.178166,0.12660871,-2.7641225
863,SDSS-II SN 14309,1.2647135,-1.651513,-0.40124032,-0.983523
864,SDSS-II SN 14334,-0.88114107,5.6980553,-1.9164375,0.58627874
865,SDSS-II SN 14343,-0.94721365,-5.3204684,0.21271726,0.81102985
866,SDSS-II SN 14426,2.4772866,0.2384227,0.6726512,5.5270658
867,SDSS-II SN 14438,-3.147577,-6.093104,1.5563139,-0.043730956
868,SDSS-II SN 14444,-0.8252911,-5.4162307,0.24533138,0.17463717
869,SDSS-II SN 14452,2.2440016,-2.8239965,0.76900893,-2.5875838
870,SDSS-II SN 14463,-2.2822168,-5.155716,1.8051004,-0.6573033
871,SDSS-II SN 14540,-1.2553382,-6.98435,0.35391697,-2.5007577
872,SDSS-II SN 14661,2.2462509,-0.9731403,0.22317557,3.4388466
873,SDSS-II SN 14744,2.9079754,-1.7810743,-0.1077131,1.9178336
874,SDSS-II SN 14750,-3.4547598,-7.4490495,0.37473214,0.73134863
875,SDSS-II SN 14784,-0.4330144,-5.2478185,0.028474813,0.43236732
876,SDSS-II SN 14888,-3.5939407,-6.520269,1.1729072,2.5521715
877,SDSS-II SN 15137,0.23155646,-7.386486,-0.3490592,-1.3087296
878,SDSS-II SN 15286,0.4046019,-3.8746326,-0.022458639,0.3236324
879,SDSS-II SN 15314,2.3633957,0.6173013,0.39606908,3.5631397
880,SDSS-II SN 15357,-3.650958,-4.859497,2.1448426,2.3708751
881,SDSS-II SN 15413,4.8529115,-4.0127416,-1.8997515,-4.171856
882,SDSS-II SN 15419,0.009469625,-5.1269126,-0.12512612,0.25823513
883,SDSS-II SN 15489,2.5763087,-0.38160813,1.5740861,6.4796968
884,SDSS-II SN 15496,-0.37196684,-4.5875626,-1.3553607,-1.442967
885,SDSS-II SN 15511,-2.935524,-4.176928,2.6032536,-0.11085259
886,SDSS-II SN 15522,2.0439136,-0.97404903,1.7121308,-1.4000125
887,SDSS-II SN 15606,1.384964,-0.02287569,0.191195,5.4145865
888,SDSS-II SN 15647,2.6358788,3.37986,3.1148176,-0.43726873
889,SDSS-II SN 15675,2.624243,-2.7783346,1.44571,-3.2111077
890,SDSS-II SN 15692,-1.4856919,-5.502071,0.677907,0.23679893
891,SDSS-II SN 15755,-2.5906644,-5.0268393,1.7165073,0.6806516
892,SDSS-II SN 15777,-0.8060012,-3.5848477,0.5764925,2.1569612
893,SDSS-II SN 15784,-3.3009772,-7.0405345,-0.057108775,0.12856406
894,SDSS-II SN 15827,2.7321873,-0.10763725,1.5587701,6.684535
895,SDSS-II SN 15829,-2.3957708,-5.0713515,1.0748314,2.7030041
896,SDSS-II SN 15850,-1.1986783,-5.358385,0.8807492,-0.84524864
897,SDSS-II SN 15860,2.1269846,-0.53456604,1.3979131,-0.9068722
898,SDSS-II SN 15884,-2.9161565,-5.6702685,1.6405673,0.020124951
899,SDSS-II SN 15935,5.78465,-1.5462117,0.6864187,-0.42363414
900,SDSS-II SN 16111,3.3560896,-8.915982,-1.3282967,-3.7944274
901,SDSS-II SN 16148,2.4019892,0.24399328,0.2464833,3.0296826
902,SDSS-II SN 16200,2.7758715,-7.7049527,-0.7214831,-1.3096987
903,SDSS-II SN 16220,-1.8521166,-7.843442,0.2444399,-0.8154373
904,SDSS-II SN 16237,-0.7051188,-3.5175848,0.47077054,2.2300491
905,SDSS-II SN 16302,1.0377254,-6.184522,0.8199698,-2.3463519
906,SDSS-II SN 1656,2.5066493,0.65925795,0.34099215,5.0806613
907,SDSS-II SN 16572,-3.5337868,-6.007878,1.8414048,-0.11858393
908,SDSS-II SN 1658,-2.276172,-7.191983,0.6049872,-1.6967722
909,SDSS-II SN 17324,-3.5273714,-6.5000534,1.36129,2.6027412
910,SDSS-II SN 17436,5.4731784,-0.8122566,1.2177579,-1.2889627
911,SDSS-II SN 17509,3.5905058,3.670205,2.0009828,1.3484163
912,SDSS-II SN 17641,2.0758407,-1.8096269,5.6832237,2.938802
913,SDSS-II SN 17647,-1.7301608,-6.3684087,0.4067879,0.04912654
914,SDSS-II SN 17683,2.397618,0.037827604,0.64685947,5.0699806
915,SDSS-II SN 17695,-1.9564794,-3.936845,1.19016,3.0162494
916,SDSS-II SN 17696,6.0046287,-0.659385,0.9640551,0.095451854
917,SDSS-II SN 17818,3.9279783,-1.0930469,1.005034,2.603467
918,SDSS-II SN 17820,-2.5208788,-4.8225107,1.6230855,1.4601461
919,SDSS-II SN 17837,2.4963887,0.6596569,0.30610725,4.0976715
920,SDSS-II SN 17854,2.6545217,-7.68967,-0.5808455,-3.103751
921,SDSS-II SN 17860,-0.8003259,-3.2701445,1.2217367,0.98405004
922,SDSS-II SN 17882,-2.0236666,-3.9909909,1.9586282,0.61564046
923,SDSS-II SN 17899,5.0416145,-3.2602487,0.37844375,-2.395189
924,SDSS-II SN 17909,2.536883,1.8890544,1.8970544,-0.26170942
925,SDSS-II SN 18079,2.448069,0.32723948,0.5773838,5.322454
926,SDSS-II SN 1810,2.5659056,-8.09855,-0.7421578,-4.4370737
927,SDSS-II SN 1823,2.6918092,-8.253274,-0.84565824,-4.3968863
928,SDSS-II SN 18374,2.0011594,-1.1735252,2.773997,-2.3611841
929,SDSS-II SN 18425,0.09364064,-2.2911298,0.027875908,3.7254915
930,SDSS-II SN 18704,-2.6162233,-5.5659957,0.8670468,3.0188675
931,SDSS-II SN 18814,4.3755336,-0.60765463,1.4123904,-0.5386786
932,SDSS-II SN 18941,2.7401052,-1.3568969,0.17323975,-0.5430908
933,SDSS-II SN 19000,2.4074345,-7.2964034,-0.37886548,-3.1145446
934,SDSS-II SN 19205,-3.0804043,-7.2264977,2.0416658,2.9228365
935,SDSS-II SN 19322,2.077165,-0.67259306,0.75663155,-0.44229078
936,SDSS-II SN 19408,2.8228562,2.5182974,2.1179128,0.3135409
937,SDSS-II SN 19424,5.549274,-0.62616765,1.179389,-0.58783275
938,SDSS-II SN 19449,-0.66882783,-4.27199,0.3633788,1.3245898
939,SDSS-II SN 19468,2.5855713,-0.41753843,1.8216347,6.683189
940,SDSS-II SN 19575,1.2623497,-1.7913878,-0.8068771,2.2900352
941,SDSS-II SN 19636,0.26266596,-7.2078485,-0.36977947,-0.9860274
942,SDSS-II SN 1975,3.857389,-0.6503174,1.5717582,-0.86528474
943,SDSS-II SN 20033,4.148985,-0.9305068,1.6182089,-0.9961648
944,SDSS-II SN 20043,-1.1614155,-3.83141,0.813288,2.1608036
945,SDSS-II SN 20090,-3.674167,-7.536695,0.64426404,1.0591155
946,SDSS-II SN 20171,6.218821,-2.363486,0.5307687,-1.0833875
947,SDSS-II SN 20505,2.3450456,-0.45584947,0.6026781,4.6846247
948,SDSS-II SN 2063,-2.4517066,-8.677289,-0.13092019,1.0123321
949,SDSS-II SN 20727,2.3958707,-1.1304337,0.62400573,4.294332
950,SDSS-II SN 20860,-4.9477797,-5.8954434,2.010497,-2.6587167
951,SDSS-II SN 20928,2.6870394,3.301932,3.0049555,-0.38604876
952,SDSS-II SN 20968,2.222809,-1.0608641,0.34828794,3.8232822
953,SDSS-II SN 20990,1.8660265,-4.7024155,0.30696112,-2.9709644
954,SDSS-II SN 20998,-2.2433212,-4.952454,0.9562682,2.9298513
955,SDSS-II SN 21407,2.2266548,-0.88752395,0.34536862,4.0746307
956,SDSS-II SN 2306,0.4475997,-8.123775,-0.46915472,-2.1402972
957,SDSS-II SN 2319,-2.8695369,-4.306991,2.620564,-0.8181616
958,SDSS-II SN 2423,-4.4515653,-5.8634496,1.8968937,2.4199433
959,SDSS-II SN 2537,-0.28910714,-6.183507,0.10733655,-0.9006614
960,SDSS-II SN 2538,-1.2327975,-8.088498,0.09503219,-2.68039
961,SDSS-II SN 2545,2.4704945,1.8872712,1.0960724,1.1846977
962,SDSS-II SN 2746,4.5842237,-4.1661563,-1.3981032,-3.9102838
963,SDSS-II SN 2855,-2.2103267,-7.1821594,0.5535799,-1.315099
964,SDSS-II SN 2926,-2.1494827,-4.988747,0.8600241,2.9012427
965,SDSS-II SN 3068,2.0855012,1.447069,1.4607773,-0.6271559
966,SDSS-II SN 3077,-0.48210543,-6.7498584,0.10880241,-1.5768855
967,SDSS-II SN 3175,0.16263826,-7.0081906,-0.34487355,-0.8245687
968,SDSS-II SN 3184,3.0948732,-8.500956,-1.0585716,-3.4385302
969,SDSS-II SN 3506,1.9024843,-3.1612096,1.3233316,-3.1239374
970,SDSS-II SN 3881,-4.553832,-5.6354074,2.0128567,2.6870856
971,SDSS-II SN 3897,-0.47117206,-3.268353,0.197801,2.4981062
972,SDSS-II SN 3908,0.66200095,-2.4472494,-0.32020718,3.9283473
973,SDSS-II SN 4048,5.4706006,-0.8060055,1.2692581,-1.7742047
974,SDSS-II SN 4236,5.7154694,-2.0829012,0.57850367,-1.0077076
975,SDSS-II SN 4397,-2.1534152,-7.789072,0.28696734,-0.54020715
976,SDSS-II SN 4484,1.0415592,-1.4163268,-0.94727254,1.5798986
977,SDSS-II SN 4627,4.765896,-4.0578113,-1.737775,-4.084413
978,SDSS-II SN 4640,0.98491573,-3.90164,-0.7162923,-2.513848
979,SDSS-II SN 4664,5.746287,-1.5762324,0.6703809,-0.40500507
980,SDSS-II SN 4669,6.7514896,-3.0792334,0.69840926,-1.901901
981,SDSS-II SN 5552,2.5800831,-2.204896,-0.10370832,-1.530923
982,SDSS-II SN 5702,2.4487784,-8.173871,-0.7609315,-4.5474396
983,SDSS-II SN 5735,2.2820714,-1.1700729,2.3958216,-2.2226768
984,SDSS-II SN 5802,-3.2753487,-6.650383,1.0245359,1.0429425
985,SDSS-II SN 5917,-3.5294955,-5.3362937,2.2820692,0.25444636
986,SDSS-II SN 6502,-2.1865299,-4.7224174,1.0397396,2.8957288
987,SDSS-II SN 6520,-3.7674115,-7.286116,0.82851946,1.5810813
988,SDSS-II SN 6535,-1.393167,-7.038936,-0.16336502,0.94844455
989,SDSS-II SN 6709,2.5177262,0.1929165,0.7963723,5.677866
990,SDSS-II SN 6851,3.0593905,0.32322207,0.3704314,2.9714658
991,SDSS-II SN 6854,3.6719334,-4.07527,0.1343104,-2.8160224
992,SDSS-II SN 6973,0.13338012,-6.665186,-0.26797667,-0.6734795
993,SDSS-II SN 716,-3.8933675,-6.0567856,2.452032,2.2978764
994,SDSS-II SN 7205,-2.9698572,-5.5395436,0.6949494,4.1208515
995,SDSS-II SN 7231,2.6171591,1.4673126,1.0465528,1.4889382
996,SDSS-II SN 7304,-3.4868743,-7.0540295,0.34363246,-0.68736243
997,SDSS-II SN 7444,-3.2515008,-7.2927923,0.5770027,1.2856095
998,SDSS-II SN 8127,1.1726358,-1.6074097,-0.8863451,2.0012813
999,SDSS-II SN 822,-3.0747125,-6.666506,0.9230164,-1.3912752
1000,SDSS-II SN 8297,2.2968376,-2.8980787,1.3531833,-3.0853846
1001,SDSS-II SN 841,-0.7073665,-4.4094443,0.45461178,1.0078964
1002,SDSS-II SN 859,-3.8898022,-6.5613036,1.3119925,2.7466714
1003,SDSS-II SN 8742,-1.9424868,-6.793149,0.11717696,1.0709418
1004,SDSS-II SN 9109,1.8165926,-7.110264,-0.21474355,-1.1321543
1005,SDSS-II SN 9954,-1.049793,-6.328783,0.78061545,-2.7587745
1006,SN1000+0216,-0.8068849,-5.6293774,-0.19603479,1.551045
1007,SN2005gj,3.168946,-5.5949707,0.782217,0.32045814
1008,SN2005hm,4.300567,-2.2063642,1.9818144,-1.4243876
1009,SN2005in,1.7097087,-8.047347,-0.5926327,-2.9672458
1010,SN2005iv,5.281161,-3.0462751,0.4125712,-2.2805457
1011,SN2005jm,1.5263699,-1.2125022,2.825885,-2.131823
1012,SN2005ju,5.6074452,-1.8263422,0.68563044,-0.765288
1013,SN2005jx,-4.785871,-5.977392,1.8531685,-2.5379276
1014,SN2005lb,5.2974043,-3.0798173,0.80619764,1.3170576
1015,SN2005lc,1.8494121,-5.2518344,2.0927296,-0.6962269
1016,SN2005mj,1.2088677,-2.9144373,-0.1042413,-1.6640015
1017,SN2006aa,2.3227308,-7.0902176,2.538004,0.045953903
1018,SN2006er,-0.54443455,-3.5314746,3.0750167,-1.4578087
1019,SN2006ex,-1.2134557,-4.812062,1.5333618,-2.4633074
1020,SN2006ez,4.074043,-8.723792,-1.3162574,-4.3083096
1021,SN2006fb,-3.7393978,-6.822385,1.1258172,1.3242033
1022,SN2006fj,1.3896463,-1.1842687,1.8350011,-1.5203236
1023,SN2006fl,2.236516,-1.4231343,3.000168,-3.5419073
1024,SN2006fs,2.2125235,-8.284999,-0.7915896,-3.4704075
1025,SN2006fu,2.4978282,-1.4245641,2.4422898,-2.8734605
1026,SN2006gg,1.8860583,-8.193355,-0.6987379,-3.1775362
1027,SN2006gh,-2.729696,-4.608695,2.325315,-0.74409914
1028,SN2006hd,-2.7376027,-4.7169294,1.4954334,2.8157442
1029,SN2006he,-1.0896325,-6.551815,0.60461485,-2.5266929
1030,SN2006hf,-1.9328189,-7.1614923,0.49745107,-1.6791266
1031,SN2006hg,-3.0819058,-7.064589,0.49014795,1.6859753
1032,SN2006hp,-3.0216088,-5.823564,1.7827544,-1.4907765
1033,SN2006hr,1.5266259,-2.5921981,0.11812235,-1.7797005
1034,SN2006hu,3.2272358,-2.718977,0.18102036,-2.2937841
1035,SN2006hv,-2.04207,-5.0277185,1.9109793,-2.6165476
1036,SN2006hy,3.1190314,-7.8135266,-0.8469093,-1.2735087
1037,SN2006hz,4.293047,-3.995758,-0.6366813,-3.236792
1038,SN2006ix,1.968337,-7.2859006,0.18413201,-0.93329513
1039,SN2006iy,1.7503163,-1.7420732,1.9922303,-2.1660368
1040,SN2006jh,2.240084,-8.282856,-0.8084493,-3.1395996
1041,SN2006jj,1.4802737,-3.0791616,0.6371591,-2.3696425
1042,SN2006jk,5.6865573,-2.0353408,0.6222697,-1.2387527
1043,SN2006jn,-0.9504867,-5.4514084,1.0486243,-2.2462895
1044,SN2006jr,3.445074,-3.3827934,0.5225303,-2.8854253
1045,SN2006ju,2.645886,-1.6247174,0.28294504,-1.1812612
1046,SN2006jy,3.1157932,-2.3652458,0.18197268,-1.9657938
1047,SN2006ka,-2.7556121,-5.329,1.9595184,-1.1765324
1048,SN2006kb,-0.9210458,-6.0720763,1.3442533,-3.4658313
1049,SN2006kc,-1.8964735,-5.2342324,1.6885718,-1.8515646
1050,SN2006kl,-2.1521828,-6.8315825,0.84711665,-2.2014108
1051,SN2006km,-4.3479342,-7.5056434,0.7717705,1.9577723
1052,SN2006ko,5.9575825,-2.1224256,0.5277259,-0.9600037
1053,SN2006ky,2.2053638,-7.10147,-0.31269157,-1.5849763
1054,SN2006kz,0.8987778,-3.002367,0.6789434,-2.0454807
1055,SN2006lb,3.492534,-4.0015254,-0.6549633,-1.6492058
1056,SN2006lj,0.1487308,-3.5399973,0.14022066,0.5794036
1057,SN2006ln,3.9785886,-4.298578,0.05209836,-2.822495
1058,SN2006lo,1.3256495,-2.9691322,0.54178846,-2.1862538
1059,SN2006lp,5.6085157,-2.199326,-0.007687512,-1.3262299
1060,SN2006mv,-0.5037357,-4.0997233,1.281744,-1.2723827
1061,SN2006na,2.8982995,-1.7802753,-0.110487446,1.9085809
1062,SN2006nb,2.2633438,-8.1687765,-0.727865,-4.308867
1063,SN2006nd,3.7074194,-9.009516,-1.4467344,-3.8260446
1064,SN2006ni,-0.019265696,-7.942239,-0.14299767,-1.3688345
1065,SN2006nj,3.263078,0.031568326,1.4421043,-0.18633728
1066,SN2006nk,3.5406556,-4.657761,-0.10228755,-2.4985313
1067,SN2006nl,-1.3099062,-5.8907075,0.4090002,0.0070216325
1068,SN2006nn,3.4519691,-8.787064,-1.2768905,-3.7708569
1069,SN2006nv,-1.4351618,-5.9070306,0.4685484,-0.13353008
1070,SN2006nx,-2.816304,-7.406431,1.6510962,0.7579778
1071,SN2006od,2.250013,-7.1466513,-0.34774104,-2.4843404
1072,SN2006of,3.2508097,-8.45728,-1.0770293,-2.9066074
1073,SN2006oh,3.1088748,-5.8305907,0.111401685,-3.4460018
1074,SN2006oi,3.1475067,-2.7653806,0.32305986,-2.4020147
1075,SN2006ol,0.70641875,-2.649883,1.5369,-2.1898723
1076,SN2006om,-1.1787474,-4.8967156,1.3113422,-1.4906137
1077,SN2006pa,2.473045,-1.9923666,2.0611925,-3.070545
1078,SN2006pf,-1.4442183,-4.152755,1.5750035,0.68506396
1079,SN2006pq,1.4935163,-5.932845,0.62750506,-2.3179548
1080,SN2006qg,2.1790442,-4.1906667,0.8619399,-3.1315868
1081,SN2007id,4.0764313,-9.260131,-1.6467148,-3.670648
1082,SN2007je,-1.9351364,-7.633835,0.4389358,-2.4840422
1083,SN2007jh,0.32134682,-4.826949,3.4749303,-2.5627627
1084,SN2007jl,-2.639063,-3.922357,2.4672744,0.39881462
1085,SN2007jm,1.4005151,-1.529659,0.44253448,5.723226
1086,SN2007jw,-1.5528072,-7.8315573,0.27975672,-2.6492493
1087,SN2007kr,6.46352,-2.9963996,0.66974753,-1.8782022
1088,SN2007kt,-3.8182633,-5.9379897,2.1031864,-1.3247932
1089,SN2007kv,3.2720294,-2.6571224,0.465481,-2.52018
1090,SN2007kx,2.3335884,-1.5412685,2.5042756,-3.0142875
1091,SN2007lb,7.2849436,-3.3149462,0.77660877,-2.0222588
1092,SN2007lc,-0.022762291,-2.9204721,1.218405,-1.7983923
1093,SN2007lh,-3.9035878,-6.223257,1.896888,-0.23061727
1094,SN2007ll,-0.87628007,-4.682946,1.361353,-2.5987623
1095,SN2007ln,-2.3373563,-5.522831,1.6043482,-2.0971339
1096,SN2007lo,-2.6802008,-5.1409807,2.1833181,-2.914782
1097,SN2007lp,-2.8039403,-5.571672,1.8474758,-1.3593887
1098,SN2007lt,2.2654598,-1.4123405,3.069895,-3.7016165
1099,SN2007mc,2.6814196,-5.897874,-0.0202762,-2.3589926
1100,SN2007me,-1.9942546,-5.309151,1.7242095,-2.4625487
1101,SN2007mj,0.72902,-3.8907752,-1.2286874,-2.4952757
1102,SN2007mk,2.3207245,-6.6725173,-0.4651554,-2.340312
1103,SN2007ml,-1.0138844,-4.6149254,1.2369298,-1.1637967
1104,SN2007mv,-2.9702616,-4.5670896,2.19085,0.95373565
1105,SN2007mz,2.235948,-4.387259,0.5739249,-3.0700455
1106,SN2007ne,-0.9388422,-5.131121,1.1646059,-2.1274679
1107,SN2007nh,-0.28381294,-6.9247417,0.026385529,-1.6739185
1108,SN2007ni,2.1981757,-8.218839,-0.7456539,-4.0693135
1109,SN2007nj,2.4042013,-7.6685896,-0.5904306,-2.5501578
1110,SN2007nu,0.065416984,-3.641479,0.17205866,0.59845805
1111,SN2007oe,-2.8045156,-3.9671848,2.5742006,0.27026096
1112,SN2007oj,-2.4445298,-4.752946,2.2986994,-2.7418885
1113,SN2007ok,2.5582547,-2.428452,1.5925491,-3.0877323
1114,SN2007ot,2.3481755,-7.436513,-0.49298942,-2.5358803
1115,SN2007ou,-1.1763729,-4.856153,1.3022405,-1.839593
1116,SN2007ow,5.8928857,-2.910984,0.5619962,-1.9604902
1117,SN2007ph,0.5482039,-8.392027,-0.4696876,-2.229301
1118,SN2007pn,2.579075,-0.51513404,1.0312879,-0.41844994
1119,SN2007po,2.9888515,-2.428448,-0.13271968,-1.8143734
1120,SN2007pp,-2.5158303,-5.3582673,1.1656041,1.9777489
1121,SN2007pw,-0.48819512,-2.4499705,0.51583475,3.5714037
