,SN,0,1,2
916,SDSS-II SN 17696,-7.9656157,-3.4716213,-3.182763
917,SDSS-II SN 17818,-1.9445412,-7.0723147,-0.033231255
918,SDSS-II SN 17820,4.939943,-1.9707874,-6.7585006
919,SDSS-II SN 17837,0.04268546,-6.447047,0.81615025
920,SDSS-II SN 17854,-3.703144,-0.24377957,-13.023373
921,SDSS-II SN 17860,2.4998837,-2.1402917,-5.2509704
922,SDSS-II SN 17882,3.8296437,-1.0190263,-6.074949
923,SDSS-II SN 17899,-7.384589,-0.80593306,-6.668733
924,SDSS-II SN 17909,-3.7568102,-2.415071,0.68560237
925,SDSS-II SN 18079,1.1338485,-7.5705867,0.9669261
926,SDSS-II SN 1810,-4.862628,-1.2135416,-13.579797
927,SDSS-II SN 1823,-4.8944855,-1.0791938,-13.839758
928,SDSS-II SN 18374,-2.6763294,-1.7817268,-4.14156
929,SDSS-II SN 18425,3.2703292,-4.691881,-2.276202
930,SDSS-II SN 18704,5.8628116,-3.9776678,-7.084238
931,SDSS-II SN 18814,-6.1397305,-2.0481248,-2.8956277
932,SDSS-II SN 18941,-4.8743424,0.70718133,-3.5085628
933,SDSS-II SN 19000,-3.5401106,-0.47004902,-12.45288
934,SDSS-II SN 19205,7.3286347,-4.327702,-8.656542
935,SDSS-II SN 19322,-4.0841947,0.23788884,-2.5059714
936,SDSS-II SN 19408,-3.992949,-3.3080611,1.5101502
937,SDSS-II SN 19424,-7.5942316,-2.5327935,-3.1017752
938,SDSS-II SN 19449,2.5425317,-3.1218872,-6.402896
939,SDSS-II SN 19468,2.963934,-8.232202,2.349945
940,SDSS-II SN 19575,1.8277768,-2.9676242,-0.8997039
941,SDSS-II SN 19636,0.1809028,-0.9438052,-11.8499565
942,SDSS-II SN 1975,-5.5795603,-1.5824015,-2.9300177
943,SDSS-II SN 20033,-5.962135,-1.5039334,-3.2448559
944,SDSS-II SN 20043,3.5693228,-3.3862793,-5.396227
945,SDSS-II SN 20090,6.315723,-2.184069,-10.251876
946,SDSS-II SN 20171,-8.501423,-2.3320544,-5.3034306
947,SDSS-II SN 20505,1.3715492,-6.533124,0.5434245
948,SDSS-II SN 2063,5.4349203,-3.366225,-11.649593
949,SDSS-II SN 20727,1.6691641,-5.7985215,0.17350632
950,SDSS-II SN 20860,5.467732,3.5203156,-8.934601
951,SDSS-II SN 20928,-5.649561,-3.3078032,1.3629864
952,SDSS-II SN 20968,1.3550451,-5.3410254,-0.036724564
953,SDSS-II SN 20990,-3.2890618,0.20155276,-8.824049
954,SDSS-II SN 20998,5.2990255,-3.8671303,-6.426071
955,SDSS-II SN 21407,1.3320452,-5.737853,0.02043343
956,SDSS-II SN 2306,-0.8458282,-1.3270719,-12.912143
957,SDSS-II SN 2319,3.9962518,0.9781432,-6.736633
958,SDSS-II SN 2423,7.788859,-2.3169396,-7.489534
959,SDSS-II SN 2537,0.8485044,-1.0330728,-10.3068
960,SDSS-II SN 2538,2.167463,0.688397,-12.468366
961,SDSS-II SN 2545,-2.4428403,-3.1928902,2.4261184
962,SDSS-II SN 2746,-7.2213135,-1.6786298,-9.384168
963,SDSS-II SN 2855,3.1966593,-0.2472825,-10.871864
964,SDSS-II SN 2926,5.1627874,-3.93863,-6.50481
965,SDSS-II SN 3068,-3.2824085,-1.5437394,0.34738374
966,SDSS-II SN 3077,0.9453081,-0.40605813,-10.973926
967,SDSS-II SN 3175,0.34036073,-1.1100515,-11.556077
968,SDSS-II SN 3184,-4.205909,-0.18453205,-14.243566
969,SDSS-II SN 3506,-3.2098098,-0.6946206,-6.871093
970,SDSS-II SN 3881,7.9985995,-2.392358,-7.093142
971,SDSS-II SN 3897,2.9975119,-3.804718,-4.311
972,SDSS-II SN 3908,3.0307102,-4.3756866,-1.683666
973,SDSS-II SN 4048,-7.911322,-1.3531262,-3.3444083
974,SDSS-II SN 4236,-7.8475413,-2.2691936,-4.9979873
975,SDSS-II SN 4397,3.4843607,-1.2654141,-11.400228
976,SDSS-II SN 4484,1.511323,-2.1629496,-0.37339404
977,SDSS-II SN 4627,-7.562589,-1.9856261,-9.553469
978,SDSS-II SN 4640,-2.0496101,-1.2878672,-8.134311
979,SDSS-II SN 4664,-7.7300115,-2.929646,-4.3248887
980,SDSS-II SN 4669,-9.332924,-1.3983765,-5.9905005
981,SDSS-II SN 5552,-4.773819,0.9322928,-5.2060986
982,SDSS-II SN 5702,-4.877997,-1.4052852,-13.657537
983,SDSS-II SN 5735,-3.2277946,-1.5234313,-4.1082845
984,SDSS-II SN 5802,5.7495623,-1.8886095,-9.121368
985,SDSS-II SN 5917,5.4842696,-0.09108346,-7.5366464
986,SDSS-II SN 6502,5.1939874,-3.7411647,-6.1491857
987,SDSS-II SN 6520,6.6430306,-2.5045323,-9.690796
988,SDSS-II SN 6535,3.70724,-3.142276,-9.951816
989,SDSS-II SN 6709,1.5291703,-7.8679395,1.2512671
990,SDSS-II SN 6851,-0.8413023,-5.654545,0.3081952
991,SDSS-II SN 6854,-5.6489625,-0.14336775,-7.969606
992,SDSS-II SN 6973,0.4461722,-1.247446,-11.1143875
993,SDSS-II SN 716,7.271126,-1.8228661,-7.5938144
994,SDSS-II SN 7205,6.7480865,-4.93991,-6.5134616
995,SDSS-II SN 7231,-2.02836,-3.704109,2.0596027
996,SDSS-II SN 7304,4.821819,-0.5919584,-10.801576
997,SDSS-II SN 7444,5.9031014,-2.5116873,-9.87818
998,SDSS-II SN 8127,1.6913096,-2.639859,-0.6701824
999,SDSS-II SN 822,4.1174507,0.3599951,-10.187147
1000,SDSS-II SN 8297,-3.6549904,-0.8681006,-6.578678
1001,SDSS-II SN 841,2.4512305,-2.7970393,-6.6690784
1002,SDSS-II SN 859,7.3500347,-3.1848545,-8.261579
1003,SDSS-II SN 8742,4.1777697,-2.896469,-9.606901
1004,SDSS-II SN 9109,-1.3391173,0.47067928,-12.283943
1005,SDSS-II SN 9954,1.3096837,1.1218417,-10.340388
1006,SN1000+0216,2.9233406,-3.7269914,-8.025317
1007,SN2005gj,-4.123569,-4.227782,-8.565584
1008,SN2005hm,-6.3563356,-0.6170499,-4.3926516
1009,SN2005in,-2.8320541,-1.0324284,-13.232095
1010,SN2005iv,-7.610281,-0.9882925,-6.4439187
1011,SN2005jm,-2.4479551,-1.3372976,-4.0469456
1012,SN2005ju,-7.646333,-2.4659016,-4.6242695
1013,SN2005jx,5.365006,3.1922503,-9.127144
1014,SN2005lb,-6.13884,-5.2656183,-5.3708467
1015,SN2005lc,-2.2414546,-3.5969932,-10.154894
1016,SN2005mj,-3.2561674,1.4526899,-6.076023
1017,SN2006aa,-1.3159078,-5.6154294,-5.675304
1018,SN2006er,0.7589766,1.3177491,-5.8858604
1019,SN2006ex,1.297245,1.3076011,-8.25318
1020,SN2006ez,-5.659839,0.15898883,-14.805471
1021,SN2006fb,6.4128237,-2.0433092,-9.142521
1022,SN2006fj,-2.52731,-0.31173187,-3.6112902
1023,SN2006fl,-2.750826,-2.772167,-5.078313
1024,SN2006fs,-3.6475194,-0.9805098,-13.71042
1025,SN2006fu,-3.3945034,-1.984918,-4.749884
1026,SN2006gg,-3.1543908,-1.0603869,-13.486345
1027,SN2006gh,3.924115,0.62504596,-7.1524334
1028,SN2006hd,5.8771377,-3.190058,-6.105534
1029,SN2006he,1.4482964,0.82039666,-10.597666
1030,SN2006hf,2.7628124,0.012105285,-10.985356
1031,SN2006hg,5.823306,-2.9557712,-9.495221
1032,SN2006hp,3.9726534,1.0459542,-8.876086
1033,SN2006hr,-3.49482,1.1228845,-5.7720737
1034,SN2006hu,-5.2564583,0.16587198,-6.2456627
1035,SN2006hv,2.2251015,1.8933867,-8.425572
1036,SN2006hy,-2.3616898,1.4026015,-13.570717
1037,SN2006hz,-6.5980043,-1.050666,-8.468338
1038,SN2006ix,-1.1994962,0.86083376,-12.216367
1039,SN2006iy,-2.7872899,-0.7649536,-4.677744
1040,SN2006jh,-3.3534718,-0.73902047,-13.7203
1041,SN2006jj,-3.084944,0.40878987,-6.528896
1042,SN2006jk,-7.890201,-2.0112007,-4.9641633
1043,SN2006jn,1.1785067,0.7111544,-9.178021
1044,SN2006jr,-5.222132,-0.42196587,-7.1948533
1045,SN2006ju,-4.7287617,0.55894595,-4.17815
1046,SN2006jy,-5.1912785,0.30567348,-5.644192
1047,SN2006ka,3.7853746,0.7666591,-8.184523
1048,SN2006kb,0.9412462,2.1402745,-9.9416275
1049,SN2006kc,2.4544837,0.91700274,-8.482721
1050,SN2006kl,2.803322,0.84170765,-10.619826
1051,SN2006km,7.4394145,-2.6568098,-9.87959
1052,SN2006ko,-8.15233,-2.433536,-5.065933
1053,SN2006ky,-2.0166206,0.49659142,-12.325478
1054,SN2006kz,-2.4779103,0.7740796,-6.252888
1055,SN2006lb,-6.1043787,1.2657361,-7.437945
1056,SN2006lj,1.2139764,-2.7113636,-5.8744903
1057,SN2006ln,-6.0297737,-0.16768637,-8.216829
1058,SN2006lo,-2.9837325,0.630271,-6.322583
1059,SN2006lp,-7.6937103,-2.410528,-5.803699
1060,SN2006mv,0.8866444,-0.17447232,-7.36155
1061,SN2006na,0.10955965,-3.2350397,-1.3173611
1062,SN2006nb,-4.4997683,-1.4428383,-13.5874195
1063,SN2006nd,-4.9082656,0.040758554,-15.110764
1064,SN2006ni,0.44374585,-1.2465076,-12.59045
1065,SN2006nj,-4.9004664,-1.2948376,-1.9517694
1066,SN2006nk,-5.719846,0.33975905,-8.363468
1067,SN2006nl,2.6677902,-1.8310645,-8.920887
1068,SN2006nn,-4.717066,-0.11652516,-14.725496
1069,SN2006nv,2.6718109,-1.6704586,-9.051326
1070,SN2006nx,6.1564016,-0.9359934,-9.797241
1071,SN2006od,-2.8450236,-0.09351097,-12.283523
1072,SN2006of,-3.8129466,0.2963746,-14.249357
1073,SN2006oh,-4.540205,-0.15273188,-10.661043
1074,SN2006oi,-5.083973,0.03942244,-6.314838
1075,SN2006ol,-1.8431275,0.36575136,-5.7601113
1076,SN2006om,1.6691843,0.17823043,-8.163276
1077,SN2006pa,-3.5089118,-1.631459,-5.4881983
1078,SN2006pf,3.2538135,-1.5741274,-6.303208
1079,SN2006pq,-1.8676889,0.40845683,-10.297396
1080,SN2006qg,-3.6551332,-0.307764,-8.139329
1081,SN2007id,-4.961565,0.5153192,-15.556526
1082,SN2007je,2.7144055,0.81875515,-11.7203455
1083,SN2007jh,-1.0323535,3.165565,-7.754601
1084,SN2007jl,4.388727,-0.2645564,-5.9455094
1085,SN2007jm,2.4282799,-7.446013,-1.1051071
1086,SN2007jw,2.3708403,0.80894655,-12.094121
1087,SN2007kr,-8.977224,-1.3971721,-5.945894
1088,SN2007kt,4.95626,1.4078546,-8.779382
1089,SN2007kv,-5.1429143,-0.23342107,-6.2630806
1090,SN2007kx,-3.1572516,-2.0205235,-4.9485207
1091,SN2007lb,-10.010381,-1.293048,-6.1421304
1092,SN2007lc,-1.1876271,1.0279169,-6.0458446
1093,SN2007lh,5.6715965,0.26710042,-8.752829
1094,SN2007ll,0.76911664,1.2366263,-8.322669
1095,SN2007ln,2.8649392,1.2796364,-8.895058
1096,SN2007lo,2.8628333,2.55165,-8.545223
1097,SN2007lp,3.7656934,0.8784656,-8.545641
1098,SN2007lt,-2.7423925,-2.9531262,-5.1485415
1099,SN2007mc,-3.1772425,0.31838903,-10.852292
1100,SN2007me,2.2864196,1.6034042,-8.747273
1101,SN2007mj,-1.7340548,-1.8515297,-8.178783
1102,SN2007mk,-2.8340976,0.13799915,-11.821956
1103,SN2007ml,1.5591341,-0.19886029,-7.815506
1104,SN2007mv,5.137342,-0.92488545,-6.5220456
1105,SN2007mz,-3.7626507,-0.10670397,-8.38455
1106,SN2007ne,1.1453649,0.6646623,-8.756977
1107,SN2007nh,0.71008056,-0.35283965,-11.23267
1108,SN2007ni,-4.216051,-1.3598987,-13.629341
1109,SN2007nj,-2.97801,-0.0939992,-12.987756
1110,SN2007nu,1.3101463,-2.7150633,-5.9668784
1111,SN2007oe,4.497787,-0.020596467,-6.0119367
1112,SN2007oj,2.6078517,2.3591886,-8.013142
1113,SN2007ok,-3.8194995,-1.2384981,-6.016104
1114,SN2007ot,-2.945476,-0.10406876,-12.673493
1115,SN2007ou,1.4686987,0.5179202,-8.2500105
1116,SN2007ow,-8.297061,-1.2994545,-6.0253463
1117,SN2007ph,-0.947378,-1.521813,-13.248714
1118,SN2007pn,-4.3927007,-0.2885256,-2.3804843
1119,SN2007po,-5.196193,0.77464396,-5.6449966
1120,SN2007pp,5.2315464,-2.813516,-7.2346
1121,SN2007pw,3.4456706,-4.9358587,-3.1162016
1122,SN2007qf,-3.5569196,-0.19390741,-8.497045
1123,SN2007qg,-0.7167562,0.73716533,-13.175522
1124,SN2007qh,-2.5952415,0.8765701,-13.617274
1125,SN2007qm,1.1889895,1.0695498,-8.70439
1126,SN2007qp,-3.1899884,-1.5527109,-5.2001386
1127,SN2007qq,5.6706715,-2.886936,-9.787423
1128,SN2007qr,-1.2868302,0.6778935,-12.334992
1129,SN2007qy,-3.880893,-0.1802393,-13.4772625
1130,SN2007rd,-7.8605385,-1.1602205,-6.1417394
1131,SN2007rl,-4.8719554,-0.34205487,-11.901087
1132,SN2007rp,-3.785521,-0.019784432,-11.151093
1133,SN2007sb,-0.5472607,-1.3986967,-11.4688225
1134,SN2007sd,-3.8697584,-0.40868247,-7.781097
1135,SN2007tr,6.8222475,-2.4350836,-8.982264
1136,SN2008fq,-4.327823,-7.6644144,-3.3694983
1137,SDSS-II SN 1592,8.510394,-2.0579493,-6.9936023
1138,SN2005iw,-6.789375,-4.087455,-2.3452919
1139,SN2006bo,-3.4654095,-2.1423974,-8.720985
1140,PS1-12bku,-2.6249676,-11.925519,-7.620214
1141,PS1-14vk,-3.0363626,-9.813166,-9.489113
1142,SDSS-II SN 11316,10.120376,4.042646,-0.06590027
1143,SDSS-II SN 12827,-1.8049322,-12.577048,-7.2557
1144,SDSS-II SN 13148,1.9938562,-1.9808469,-0.4186517
1145,SDSS-II SN 13247,-2.3974159,-13.896708,-8.26308
1146,SDSS-II SN 13277,-1.927561,-13.416544,-7.195732
1147,SDSS-II SN 13515,-4.830117,-5.4347186,2.793127
1148,SDSS-II SN 13628,-1.932972,-5.9211593,4.2212133
1149,SDSS-II SN 13657,-1.5636051,-12.700274,-6.524179
1150,SDSS-II SN 13815,3.1758444,-7.0888786,3.3980072
1151,SDSS-II SN 13861,-1.820599,-12.470172,-7.026367
1152,SDSS-II SN 13904,-1.659907,-7.9565463,1.0485619
1153,SDSS-II SN 13946,-5.0784397,-4.7992353,2.6603386
1154,SDSS-II SN 14065,1.9071716,-7.787704,3.0494835
1155,SDSS-II SN 14074,-1.0762496,-12.956843,-8.933792
1156,SDSS-II SN 14357,-1.8866849,-12.585136,-6.5993133
1157,SDSS-II SN 14539,-2.1029184,-12.376815,-8.441817
1158,SDSS-II SN 14588,2.1570597,-7.8757753,3.0984163
1159,SDSS-II SN 14638,0.38940048,-4.0505714,1.4334599
1160,SDSS-II SN 14907,-7.7866216,-2.178686,2.7528706
1161,SDSS-II SN 14978,-0.7816013,-11.087027,-4.6851215
1162,SDSS-II SN 15294,-0.9795772,-13.20498,-8.41037
1163,SDSS-II SN 1536,-1.7716393,-11.0117035,-7.1303306
1164,SDSS-II SN 15526,-2.355114,-13.353249,-8.141169
1165,SDSS-II SN 15593,-2.5286334,-12.532689,-8.0760565
1166,SDSS-II SN 15913,3.1714606,-7.458174,2.6017282
1167,SDSS-II SN 16360,2.7193382,-5.0452433,1.8860345
1168,SDSS-II SN 16652,3.169346,-1.0151248,2.4449458
1169,SDSS-II SN 16849,-3.0615075,-1.0814357,0.63655823
1170,SDSS-II SN 17322,-2.1875782,-11.651073,-8.331032
1171,SDSS-II SN 17793,-0.9574815,-7.247566,4.5606947
1172,SDSS-II SN 1783,-1.9593143,-11.438818,-8.289059
1173,SDSS-II SN 18392,0.57808036,-5.6643534,1.9102825
1174,SDSS-II SN 18459,-1.4222829,-9.274789,-10.377012
1175,SDSS-II SN 18478,-0.7115444,-5.4413753,2.8713765
1176,SDSS-II SN 1848,-3.9933295,-2.1432998,4.676241
1177,SDSS-II SN 19190,-1.7319328,-12.642331,-6.882542
1178,SDSS-II SN 19221,3.863277,-4.3778725,1.9803472
1179,SDSS-II SN 19325,-5.4362082,-4.472911,2.310926
1180,SDSS-II SN 19339,-4.5816884,-10.71164,-9.328025
1181,SDSS-II SN 19524,-1.4423723,-5.116028,3.2431371
1182,SDSS-II SN 19555,-3.6355538,-2.655771,1.5177811
1183,SDSS-II SN 19645,1.9550043,-5.047315,1.6923302
1184,SDSS-II SN 20323,-5.9749613,-3.9835038,2.30378
1185,SDSS-II SN 20435,-2.2164226,-11.292481,-8.46707
1186,SDSS-II SN 2050,-2.2031717,-9.266075,-9.252368
1187,SDSS-II SN 20517,-1.9564717,-2.2493157,3.4721956
1188,SDSS-II SN 20542,1.5788679,-1.7434796,-0.24453822
1189,SDSS-II SN 2060,-1.3847848,-12.549299,-6.0234346
1190,SDSS-II SN 20947,1.5681398,-1.8971587,-0.1657953
1191,SDSS-II SN 20965,-6.295584,-3.3925858,1.8888229
1192,SDSS-II SN 21478,3.777515,-6.9984736,3.3361883
1193,SDSS-II SN 2551,-0.059764635,-5.1650333,1.8482751
1194,SDSS-II SN 3543,-2.1043143,-9.841524,-8.807194
1195,SDSS-II SN 3669,-0.5539637,-11.034273,-4.0980725
1196,SDSS-II SN 3945,-2.7969136,-9.148545,-9.999655
1197,SDSS-II SN 4229,-4.7332687,-2.1060276,1.7166547
1198,SDSS-II SN 4638,-2.445043,-9.260148,-8.743185
1199,SDSS-II SN 5403,-6.4211025,1.9570359,2.6573617
1200,SDSS-II SN 7654,-2.4678285,-13.721166,-8.598406
1201,SDSS-II SN 7699,-1.3051364,-12.824786,-5.8463225
1202,SDSS-II SN 7794,0.9205025,-6.7793174,1.9493535
1203,SDSS-II SN 7839,-5.184646,-4.519904,2.3776166
1204,SDSS-II SN 8062,-1.6920357,-13.270548,-6.8218565
1205,SDSS-II SN 919,-1.4501503,-10.64594,-6.4159417
1206,SDSS-II SN 9268,-2.4529028,-12.393817,-8.102093
1207,SN2006ew,-4.887264,-0.19215803,-16.399443
1208,SN2007my,-3.0942888,-11.155978,-7.5927696
1209,SN2007oq,3.3516088,-5.708519,-0.7262935
1210,SN2007qk,1.6032726,-6.7854238,1.97387
1211,SDSS-II SN 14589,-1.2262025,-10.519387,-5.9414496
1212,SN2005fd,1.9761328,3.871575,4.652276
1213,SDSS-II SN 13314,-4.4477367,-4.2563353,4.071387
1214,SDSS-II SN 13476,-3.1454873,-2.9477355,0.8192699
1215,SDSS-II SN 13477,1.0961312,-8.527196,2.4265206
1216,SDSS-II SN 13896,0.95349514,5.6708035,-3.8392837
1217,SDSS-II SN 15569,-4.9671116,-2.3535578,1.0576859
1218,SDSS-II SN 15900,-3.5862696,1.9240838,-4.101641
1219,SDSS-II SN 17829,1.1527812,-4.954895,-0.21539941
1220,SDSS-II SN 18291,1.0305946,-7.601553,1.5463192
1221,SDSS-II SN 19034,-0.101953,-8.651639,3.8255384
1222,SDSS-II SN 19308,-3.3066502,-2.062208,1.0777138
1223,SDSS-II SN 20334,-5.0372767,-3.2140138,2.0643938
1224,SDSS-II SN 20771,0.20857994,-6.275291,0.76931936
1225,SDSS-II SN 4059,-4.4985547,-3.49597,1.9348835
1226,SDSS-II SN 4110,1.4219371,-3.4704657,-0.2264725
1227,SDSS-II SN 6433,-1.1388122,7.049784,-3.7319424
1228,SDSS-II SN 789,2.1861112,-8.713717,1.7122338
1229,SN2005gx,0.35630473,5.1217074,-4.2918105
1230,SN2006hh,1.1849059,6.6380696,-4.5340366
1231,SN2006hs,-0.4751184,6.497329,-2.763841
1232,SN2006kt,-4.824911,2.441926,2.6496027
1233,SN2006mu,-1.2544723,7.0053377,-3.5384681
1234,SN2006ng,-1.177824,7.002841,-3.6856668
1235,SN2007ka,4.1286597,0.80016404,-8.91516
1236,SN2007ko,-4.8736744,2.910743,3.5090477
1237,SN2006gb,-6.193791,2.0456069,2.625891
1238,SDSS-II SN 13145,4.0561886,-7.259017,0.39455098
1239,SDSS-II SN 13496,-1.2582616,-8.129143,1.5423111
1240,SDSS-II SN 1367,-4.5695868,-4.698311,3.513583
1241,SDSS-II SN 13729,-1.8179197,1.6306986,3.681062
1242,SDSS-II SN 13742,-3.06193,-3.670229,3.0401464
1243,SDSS-II SN 14469,-7.323573,-4.042724,-4.7791615
1244,SDSS-II SN 14639,-0.5808984,-7.50927,4.2201796
1245,SDSS-II SN 14751,-6.477874,2.4275787,12.80477
1246,SDSS-II SN 14827,-5.274221,-2.5331116,1.4074109
1247,SDSS-II SN 15258,-7.0972447,-0.4776728,-13.427112
1248,SDSS-II SN 15303,-3.4732459,1.7859745,-4.591546
1249,SDSS-II SN 16472,3.5560021,-5.130781,-2.5458658
1250,SDSS-II SN 17292,11.029444,8.953525,3.4486794
1251,SDSS-II SN 17781,-2.168974,1.6332699,-13.684352
1252,SDSS-II SN 17996,-0.4127949,-7.600224,4.1518445
1253,SDSS-II SN 18111,-6.383154,-3.9969723,2.7730827
1254,SDSS-II SN 19346,-6.524367,-2.5523875,1.4309282
1255,SDSS-II SN 19438,-0.8455687,4.982007,1.9754345
1256,SDSS-II SN 2527,-4.0316763,-6.113779,3.0057654
1257,SDSS-II SN 3112,1.7113819,-6.5500364,1.6158234
1258,SDSS-II SN 3957,0.92047083,-1.430453,1.7690253
1259,SDSS-II SN 4465,-6.9538956,-5.842254,14.05206
1260,SDSS-II SN 5943,5.430275,3.335393,-9.047436
1261,SDSS-II SN 6635,-4.585463,-2.756586,5.43491
1262,SDSS-II SN 6877,3.9892745,-6.1666584,-1.2353244
1263,SDSS-II SN 7003,-3.2684736,0.8619663,-1.4599441
1264,SN2006hi,-5.028835,-4.0582175,2.1692007
1265,SN2006nh,3.8330555,5.134662,2.2613688
1266,SN2006pz,-5.257133,-2.9141011,1.5223185
1267,SN2006sv,-1.5670079,-0.29842257,-12.290207
1268,SN2007mx,3.8655896,-7.065098,3.4225953
1269,SN2007sg,-3.177496,0.097996116,-8.270404
1270,SN2007sk,-2.8657558,-0.4538769,-2.5741115
1271,SDSS-II SN 19487,-1.3171829,-3.7771957,2.042802
1272,SDSS-II SN 20932,1.9451802,-6.358999,1.6456256
1273,SDSS-II SN 7575,-3.6601179,-5.209338,2.6783066
