,SN,0,1,2,3,4
632,SDSS-II SN 1115,2.8258114,-0.8458074,3.674908,-0.3769486,-0.038038645
633,SDSS-II SN 12852,-1.4263755,3.4943163,2.701137,0.6793328,1.7540851
634,SDSS-II SN 13058,2.510086,-1.6614324,3.0421326,-3.647854,-1.555639
635,SDSS-II SN 13329,-2.4702988,-0.9285062,5.018097,-1.0806072,-1.321022
636,SDSS-II SN 13339,-3.604569,0.275505,5.807374,-0.5147195,-0.10997418
637,SDSS-II SN 1378,-2.661201,-0.5111323,6.1497297,-0.88679904,-1.0490911
638,SDSS-II SN 13839,-3.3702724,-0.8514786,3.7902513,-1.0789667,-0.6902479
639,SDSS-II SN 13971,-0.0012845701,-0.61220586,2.4956443,-1.252572,-1.8167397
640,SDSS-II SN 14231,-3.8597424,0.19524615,5.307497,-0.89995104,-0.3433356
641,SDSS-II SN 14933,2.4820232,-1.8351287,2.9184604,-3.8708386,-1.291065
642,SDSS-II SN 15448,2.8781753,-1.0491,3.6751246,-0.8648903,-0.23054765
643,SDSS-II SN 15454,-1.837776,-0.7194078,6.288972,0.76285684,0.43962166
644,SDSS-II SN 15942,-2.9039142,-0.13940719,6.8421726,-1.299606,-1.3551246
645,SDSS-II SN 16739,-3.2576447,-0.14509831,5.5236917,-0.32516757,-0.14792387
646,SDSS-II SN 17272,-2.6066246,3.3078547,1.8231533,0.35400972,1.7594283
647,SDSS-II SN 17373,1.4130114,-1.2589219,1.9618717,-5.500342,-2.243806
648,SDSS-II SN 1782,-4.1133404,-0.23669927,4.185643,-0.8634632,0.14536089
649,SDSS-II SN 18824,-2.315494,-0.26438212,7.053846,0.040932506,-0.2543416
650,SDSS-II SN 18979,1.8782574,0.6267535,2.6777644,-0.12589413,-1.4257007
651,SDSS-II SN 18990,3.461351,-0.07953415,4.863371,1.6818485,2.5705233
652,SDSS-II SN 19042,-2.6269484,-0.75478137,5.3932576,0.4789932,0.42860678
653,SDSS-II SN 19065,-1.3967913,0.6910744,5.779192,-3.4279647,-2.3879092
654,SDSS-II SN 19137,-0.10497302,-0.089691535,1.521546,0.921378,1.064076
655,SDSS-II SN 1919,-0.83577967,-1.7855067,1.8224841,-0.079982534,4.0247917
656,SDSS-II SN 19640,-2.3165786,-1.1129732,4.521549,-1.1933664,-1.566374
657,SDSS-II SN 19778,-2.9480834,-0.44849783,6.092266,-1.4103364,-1.4126433
658,SDSS-II SN 20603,2.829186,-0.8565036,3.6820455,-0.39819324,-0.031991422
659,SDSS-II SN 20874,-2.5307295,-0.1946499,6.3228097,0.040344756,-0.20467333
660,SDSS-II SN 2118,-2.253264,-2.135847,-0.07439149,-0.43019834,2.5965247
661,SDSS-II SN 21402,-1.1624416,-1.8112183,1.2052562,0.7084113,3.1308694
662,SDSS-II SN 2766,-0.19083402,-0.7664461,2.3990595,-1.2692854,-1.4825244
663,SDSS-II SN 3050,2.9338453,-1.1545984,3.6863484,-1.1368132,-0.3204167
664,SDSS-II SN 5392,2.287985,-1.9682723,2.7874675,-4.0228486,-1.1333874
665,SDSS-II SN 5669,-3.234463,0.37861535,6.3331375,-0.61681575,-0.6171129
666,SDSS-II SN 5806,-4.2225533,0.01965517,4.6420336,-1.0761963,0.0144105125
667,SDSS-II SN 8280,-2.8719475,0.22832337,7.055798,-0.5618847,-0.6936403
668,SDSS-II SN 9562,1.4292408,2.2543902,3.2257907,1.9931731,1.9845906
669,SN2005ed,-2.9937806,5.628452,1.2916741,1.3365073,1.2351301
670,SN2005fa,-3.53681,-0.7984073,3.6892066,-1.0886693,-0.5700256
671,SN2005fm,1.801935,-2.6310449,1.6877824,-3.9487853,-2.637236
672,SN2005hj,-4.0659575,1.6968635,4.146308,-0.28900343,-1.4108092
673,SN2005hl,-3.3885217,0.23807172,3.2724903,-0.35912067,-2.1703022
674,SN2005hn,-4.266879,0.39818814,4.993988,-1.1439197,-0.22614698
675,SN2005hr,-4.101497,1.4540869,5.5769258,-1.0184363,-0.47673023
676,SN2005jp,-1.3959173,0.6914646,5.77868,-3.4285953,-2.388035
677,SN2005ld,-3.1744912,-0.6191793,3.251571,-0.7808023,-1.5288912
678,SN2005le,-1.8794065,0.7551593,0.10779117,-3.001879,-3.3352704
679,SN2006V,-4.0333643,2.839695,5.202386,-1.2437233,-0.6288381
680,SN2006au,-2.6713355,2.3096013,4.783398,-0.08353873,-0.91430485
681,SN2006fd,-3.5992851,-0.29250762,3.2869933,-0.67745453,-1.5565069
682,SN2006fy,-3.3103073,3.3368635,-0.011105225,-1.5228679,-1.0327982
683,SN2006hl,-3.470993,-0.2673792,5.687193,-1.843302,-1.548322
684,SN2006ht,-4.3350973,1.3041779,5.37841,-1.3590668,-0.5462041
685,SN2006hx,-4.0217366,1.7453202,4.147884,-0.2886889,-1.3447783
686,SN2006ji,-1.9228117,2.459075,0.50886315,-1.3674904,-1.1166656
687,SN2006lc,-3.8816097,1.1513802,3.9862337,-0.28311712,-1.7730386
688,SN2006oa,-3.9727612,1.473848,4.309953,-0.3682285,-1.3255193
689,SN2006ob,-4.1005445,1.5617948,5.2708955,-1.0890282,-0.6689034
690,SN2006oc,0.40174556,-2.0352893,2.3968387,-3.3919747,-0.9675592
691,SN2006oj,-3.9516094,-0.539547,3.941922,-0.99433535,0.13060017
692,SN2006ps,-1.1589607,2.7855256,1.4258116,-2.0885992,-1.4814327
693,SN2006qq,-2.9585116,1.4739122,5.157581,0.0061460156,-1.0607723
694,SN2007gt,-4.6520386,1.0743948,5.356179,-1.7849004,-0.5468717
695,SN2007ht,-1.9187783,4.2419,-1.0108737,-0.7069224,-2.6913338
696,SN2007hx,-3.4930232,-0.7203272,3.4005895,-0.42618278,-1.8115375
697,SN2007ic,-1.1750906,3.4724953,-1.5621678,-0.8644495,-3.9767895
698,SN2007jk,-1.9070866,0.68511075,0.039555173,-3.1678467,-3.3039134
699,SN2007kl,-3.6211774,-0.27364475,4.762869,-0.7589429,-0.38600105
700,SN2007lg,-1.7180623,3.0947802,0.10192802,-0.27596584,-2.7092168
701,SN2007ma,-3.4361534,-0.5186205,3.3523128,-0.56132907,-1.6814945
702,SN2007mb,-1.8258837,0.9398843,0.8711692,-0.8663284,1.3397713
703,SN2007nd,-4.300332,0.4775608,5.1548085,-1.3010944,-0.31135544
704,SN2007nf,-1.72015,0.38328508,-0.30496454,-4.1846175,-3.4546928
705,SN2007px,-3.5241804,-0.35979167,3.3611586,-0.5793499,-1.5628796
706,SN2007pz,-2.237447,-1.1136677,4.414986,-1.2122812,-1.7568027
707,SN2007ql,-2.2232294,3.9172199,-0.7678817,-1.1469363,-2.7406101
708,SN2007qt,-4.086952,-0.10511244,4.308802,-0.64709467,0.17493746
709,SN2007ra,-3.5733178,-0.22602229,3.4032729,-0.440393,-1.6844844
710,SN2007se,-2.4025934,-0.5288681,0.6328966,-2.6536791,-1.6153859
711,SN2008J,-0.5854983,2.3885381,5.1136146,-1.1784644,0.31100467
712,SN2013bh,-3.8311741,-0.5268123,3.4967725,0.12338928,-1.8790625
713,SDSS-II SN 16142,-0.6226143,-1.6294495,1.9667865,-0.07596363,4.171478
714,SDSS-II SN 18321,-3.1672986,-0.15915859,6.5817213,-1.820789,-1.6873406
715,SDSS-II SN 2632,-0.96461517,1.061053,1.5616701,-0.030470641,2.3516734
716,SDSS-II SN 6075,-0.0768544,-1.0474457,1.8670855,1.1766579,3.1077824
717,SN2005fr,-4.0662546,0.18982281,5.067094,-0.94250834,-0.14069708
718,SN2005gf,-2.3945177,-1.1662227,4.489423,-1.2446605,-1.4006419
719,SN2005if,-2.9199502,-0.8241051,1.6345075,-0.78925884,-2.256726
720,SN2007kw,-1.8061506,2.9824758,1.0650629,-0.795124,2.1729887
721,SN2007lz,0.22943428,-2.2211323,2.3457835,-3.222245,-0.18405859
722,SDSS-II SN 10299,0.69686383,-1.5275408,2.8781862,-2.687788,-1.6530201
723,SDSS-II SN 11092,-2.7684705,0.8924556,-0.1971319,-0.7411155,-3.0519848
724,SDSS-II SN 1164,0.0563261,1.5355302,0.41389665,-1.2236236,-4.282788
725,SDSS-II SN 13131,2.621255,-0.093151495,5.7468452,1.8436377,2.18699
726,SDSS-II SN 13413,2.619296,0.0017853653,5.659588,1.6081274,1.6755381
727,SDSS-II SN 14137,1.3424902,-0.37213778,3.1324358,-0.67075616,-1.0497421
728,SDSS-II SN 14304,-2.938042,-1.2472473,-0.45265952,2.8830743,-0.685641
729,SDSS-II SN 14455,-0.9485167,2.55726,2.8082225,0.9428095,2.4033098
730,SDSS-II SN 14470,-0.721264,1.6943548,0.4364091,-2.1101105,-4.0513315
731,SDSS-II SN 14499,1.3874311,0.70084053,3.7184825,0.9908997,0.97861534
732,SDSS-II SN 15696,-2.786885,-1.1945328,-0.20490986,0.6636533,0.13545334
733,SDSS-II SN 16172,1.0484772,-0.7818294,3.1126423,-1.47227,-1.4577157
734,SDSS-II SN 16199,-2.8725312,-1.2487754,-0.47456127,2.878585,-0.6897634
735,SDSS-II SN 1631,2.74042,0.07415869,5.6534038,1.784366,1.8616469
736,SDSS-II SN 16433,1.2702765,2.4673607,2.4100099,1.0998213,0.5934942
737,SDSS-II SN 16603,-0.83754396,0.7474988,1.004995,-0.8242498,1.4205083
738,SDSS-II SN 17703,-2.9526715,-0.34160963,-0.014502807,-3.0410674,-0.8115307
739,SDSS-II SN 17739,1.2345972,-1.5029192,3.2366116,-2.5988948,-1.5902871
740,SDSS-II SN 17777,1.1540709,-0.19766104,3.9893818,0.76278377,2.271162
741,SDSS-II SN 17910,1.1441146,-1.597023,3.387371,-2.1862667,-0.56112486
742,SDSS-II SN 18324,0.3546943,-1.2504061,1.7176003,-4.4615774,-2.806108
743,SDSS-II SN 18447,1.9273406,-0.26167256,4.9197903,1.1626635,2.2718308
744,SDSS-II SN 18733,-1.6037604,3.9817088,2.5476358,0.49579343,1.3781159
745,SDSS-II SN 18831,1.4501507,1.0151544,4.1177998,1.1618909,0.85736114
746,SDSS-II SN 18978,0.9293824,-2.106201,2.813828,-3.4094155,-0.618954
747,SDSS-II SN 1903,-3.2871687,4.2438703,-2.8428202,-1.7215691,-3.3060033
748,SDSS-II SN 19319,2.0403578,-1.3972393,3.3076167,-2.9040773,-1.8978107
749,SDSS-II SN 19332,-0.7631758,2.0017247,2.9675467,1.1268325,3.0151298
750,SDSS-II SN 19769,-0.9317915,-0.81258863,1.6749314,-1.5412098,0.00076325686
751,SDSS-II SN 20046,-0.38831756,1.9266547,2.0020564,-2.6438565,-2.3423483
752,SDSS-II SN 20104,1.9749483,0.09408034,3.3447032,-0.09016131,-0.85838896
753,SDSS-II SN 20295,0.7321968,1.6322414,3.5488687,1.1855373,1.7481164
754,SDSS-II SN 20925,0.7442287,0.14105476,3.6142116,0.64057714,1.7569246
755,SDSS-II SN 2468,-1.4985492,3.0137024,2.8516264,1.0944117,2.566324
756,SDSS-II SN 2734,-2.2791722,-0.5594073,0.55496883,-2.1642566,-2.8023431
757,SDSS-II SN 3118,-1.7732607,1.4654163,0.48443657,-1.4249165,-2.909271
758,SDSS-II SN 3205,-2.200318,4.4669867,1.5570759,-0.26069817,0.13928226
759,SDSS-II SN 3508,2.7341247,-0.4666511,4.3577247,0.3221215,0.314201
760,SDSS-II SN 4322,-1.2121725,-1.5120102,0.7016106,-3.3582718,-3.409802
761,SDSS-II SN 5339,-2.8662148,-1.2351414,-0.4452215,2.8241768,-0.6923474
762,SDSS-II SN 5858,-1.675956,4.0467772,1.9557539,0.124011524,1.3357534
763,SDSS-II SN 5877,0.652952,-0.44904158,3.062385,-0.19208245,0.43343353
764,SDSS-II SN 6282,-1.7519922,-1.0436863,0.7158166,0.5849684,2.8288646
765,SDSS-II SN 7017,-2.6838257,-1.0151252,-0.28401178,1.5534213,-0.75908303
766,SDSS-II SN 7099,-1.2548231,2.8424385,-0.9107397,-1.6742876,-4.1566896
767,SDSS-II SN 7357,-3.1010854,-1.2661887,-0.34693536,2.9678855,-0.6618826
768,SDSS-II SN 7417,-1.5404524,2.9907281,0.3121723,-0.7958177,0.07402501
769,SDSS-II SN 7802,-0.86049616,2.4750972,2.9039338,1.0353673,2.4936793
770,SDSS-II SN 7864,-0.5043373,1.7736906,0.9271301,-0.46859932,0.9856337
771,SDSS-II SN 8555,0.8499043,-1.6122367,2.1285284,-4.581438,-2.2836564
772,SN2005ei,-1.9002857,-0.47086343,1.4687316,-0.3876887,-0.8633169
773,SN2005em,-3.252073,4.0928564,0.05926175,-1.0870667,-2.4785438
774,SN2005gb,-2.645527,0.45206296,1.356817,0.6249717,-1.449162
775,SN2005hk,-0.40961587,2.447519,4.975095,-1.0449014,0.41786596
776,SN2005hv,-3.0872586,-0.78892684,-0.8182894,1.1537806,-0.9344897
777,SN2005hy,-2.8398974,0.74008495,-0.25514787,-0.8371741,-2.8698578
778,SN2005ir,-3.481332,2.1447575,0.15046372,-0.27828,-3.0418935
779,SN2005jr,-0.03684001,0.4146188,1.9248701,-0.63165194,-1.7449989
780,SN2005kj,0.8308644,1.8095555,4.972973,-0.17958172,1.4341861
781,SN2005kr,-1.009744,2.048296,-0.54868186,-2.7671118,-4.53684
782,SN2006eq,-3.2658358,0.43776897,1.3732418,0.036804676,-2.5668705
783,SN2006fc,-2.6573415,-1.0307059,0.028395172,1.0573126,-0.56543833
784,SN2006fh,-1.8287205,3.7912915,-3.403695,-1.1855642,-4.483835
785,SN2006fm,-3.1656816,3.199038,-0.9420443,-1.1028074,-3.187601
786,SN2006fz,-0.90451384,1.1159145,0.88885957,-1.8502685,1.3164347
787,SN2006gn,-2.4029412,0.3624202,0.86193645,0.13326578,-1.3990743
788,SN2006iz,-2.5982423,4.6955595,0.30589843,-1.3118521,-1.9898223
789,SN2006jq,-2.6282947,-0.2774822,0.33581418,0.24184206,-1.2508845
790,SN2006jt,-2.747419,-0.17777123,-0.34505346,0.103782564,-1.5009332
791,SN2006ls,-2.5936503,1.4854645,-0.21971257,-0.6761426,-3.360084
792,SN2006mn,-1.8260946,-0.75994664,0.29303518,0.19745316,2.3425531
793,SN2006mw,1.1355637,-0.7528059,3.3814254,-0.8455276,-0.8024219
794,SN2006ne,-3.0513265,-1.2460576,-0.2658945,2.8569624,-0.66998667
795,SN2006pl,0.01809353,0.46238238,2.0029318,-1.141264,-2.5550976
796,SN2006pp,0.26485607,1.6999179,3.209362,1.0390313,1.8560823
797,SN2007hz,-2.7009456,-0.42192954,-0.50701123,0.47151905,-1.2943366
798,SN2007ix,-2.625888,-0.6838566,-0.6663425,0.76334745,-1.0449494
799,SN2007jd,-2.853876,1.9375794,1.4263034,-0.89488065,-1.2811161
800,SN2007jg,-3.8064947,2.0308812,0.58999133,-0.025060369,-2.8122206
801,SN2007jo,-3.3074481,3.089475,-0.8955302,-1.017954,-3.1108341
802,SN2007jt,-2.743801,-0.26965442,-0.72367334,0.3296946,-1.504124
803,SN2007ju,-3.7677636,1.9881331,0.59189534,-0.06382104,-2.7735085
804,SN2007ks,-2.1834416,0.4964157,0.68509734,-0.06483211,-1.308581
805,SN2007lq,-2.4588542,1.3715763,-0.16015987,-0.81500536,-3.2541313
806,SN2007mh,-1.7606885,0.8399189,0.8542505,-0.49331647,-1.1811919
807,SN2007mi,-1.6396394,-0.20174837,1.3477832,-0.62092197,-0.37005007
808,SN2007mm,-1.8724885,3.9729202,1.2243851,-0.38835743,1.5030091
809,SN2007mn,-2.1975095,3.944926,-3.3158736,-1.3246826,-4.237245
810,SN2007oi,1.1064379,-0.47430322,3.0479498,-1.1405274,-1.5234957
811,SN2007pt,-0.28252646,-1.3472867,1.345105,-3.8216653,-2.744944
812,SN2007pu,-3.3509424,1.1737391,0.6927333,-0.09190563,-2.7911272
813,SN2007pv,0.1647781,1.0370213,2.2283287,-1.529341,-2.5355508
814,SN2007qi,-1.012138,0.8052236,1.0074626,-0.9045879,1.3536975
815,SN2007rk,2.109292,0.349921,3.449236,0.08658706,-0.88219804
816,SN2008ax,2.766885,-0.74495745,-4.1739063,-1.2238575,0.32223088
817,SN2009N,-0.42797717,1.1640487,3.4462216,1.2007878,-0.014516058
818,SN2010gx,-3.773215,2.4943624,0.79071003,-0.75853187,-1.625253
819,SDSS-II SN 10559,1.0646819,-0.88690037,3.1370199,-1.6963769,-1.5890932
820,SDSS-II SN 18399,2.7712467,-0.80952823,4.3519254,0.4809711,0.8688697
821,SN2005gw,-2.6682212,-0.74790484,-0.8369951,0.9555548,-1.0160178
822,SN2005ht,-2.6849203,-0.75348735,-0.78890973,0.92127615,-1.0370522
823,SN2005ii,-1.8450946,0.20118919,0.98819333,-1.4249718,0.23858677
824,SN2005ja,-0.6404399,-0.3088859,1.7987411,-2.149544,-3.0683172
825,SN2005jc,-1.893727,1.2746818,0.6592868,-1.1192406,-0.4752566
826,SN2005jn,-1.4221116,3.2219431,0.31355858,-0.6624008,0.20888472
827,SN2005js,-1.8055204,1.7173654,1.2119921,-0.6582706,1.6629509
828,SN2005jw,-1.3764929,2.015436,1.7564813,-0.014517762,2.1415083
829,SN2005mi,-0.9652808,-1.2318919,1.7327815,-2.1425912,-1.0689964
830,SN2007lj,0.415776,-0.43463424,0.71665835,-3.896522,-4.0098457
831,SN2007pi,0.6903313,-0.43541753,3.088291,-0.21442124,0.3018348
832,SDSS-II SN 10054,2.814726,-0.43508178,4.1772633,0.24901256,0.2883886
833,SDSS-II SN 10113,0.50461936,-1.5527875,2.6814675,-2.8720102,-1.7974526
834,SDSS-II SN 1024,-1.5318717,0.96138465,1.4974914,-0.15237758,2.4717815
835,SDSS-II SN 10324,-0.53509754,-0.07979798,1.8029565,-1.9390285,-3.091676
836,SDSS-II SN 1109,0.19252938,1.4600676,2.4266908,-2.1608558,-2.4615357
837,SDSS-II SN 1113,-2.8417528,4.414831,0.031582184,-1.1363417,-2.0485086
838,SDSS-II SN 12804,-1.4492743,-0.22100377,1.3676881,-0.86340195,-0.014720064
839,SDSS-II SN 12895,0.48848248,-2.2970195,0.8338835,-3.8558397,-2.790218
840,SDSS-II SN 12941,0.57881826,-1.4509454,1.7557868,-4.908608,-2.4344325
841,SDSS-II SN 12978,-2.7037404,0.21323657,0.121110864,-2.7138665,-2.2609017
842,SDSS-II SN 13009,0.72430605,-2.1523206,2.5514991,-3.502022,-0.6293746
843,SDSS-II SN 13016,-0.18039386,-1.6543539,1.8645489,-3.3522232,-1.814744
844,SDSS-II SN 13027,-1.4805094,3.008019,2.8948927,1.1335464,2.6009874
845,SDSS-II SN 13144,-2.2521183,1.8887045,0.49005157,-1.2947048,-0.33744192
846,SDSS-II SN 13269,2.789179,-0.096828744,5.3592854,1.8018805,2.3458817
847,SDSS-II SN 13323,-0.2931648,-0.5951795,2.2401485,-1.2164128,-1.4716132
848,SDSS-II SN 13411,-1.6862556,-1.153924,1.0533401,-2.6711636,-1.308488
849,SDSS-II SN 13491,2.2452066,0.03783225,4.5104175,1.3346455,1.936682
850,SDSS-II SN 13566,-0.68242544,2.4779005,2.9465284,1.046462,2.3475208
851,SDSS-II SN 13589,-2.165662,-2.0121431,0.020030426,-0.291399,2.5914476
852,SDSS-II SN 13689,-1.4336883,-1.8311553,0.78886753,-3.508603,-0.8178375
853,SDSS-II SN 13703,-0.4727572,-1.7852681,1.3679142,-3.7677884,-1.6809288
854,SDSS-II SN 13768,-1.7325196,0.38997635,0.98197883,-1.2282091,0.34385523
855,SDSS-II SN 13842,-2.2523065,-2.1760447,-0.1129559,-0.4232238,2.647212
856,SDSS-II SN 13859,-0.6846504,1.3194929,0.3083241,-2.3720415,-4.3194017
857,SDSS-II SN 13909,-1.2959352,-1.5420036,0.7841007,-3.6512651,-1.5571938
858,SDSS-II SN 1409,-1.3624511,2.5857728,2.7133946,0.95042866,2.6148164
859,SDSS-II SN 14172,2.2100348,-0.63247883,4.6929417,1.8033769,3.4706604
860,SDSS-II SN 14209,1.3785555,-1.2263472,1.9319258,-5.5315566,-2.2884886
861,SDSS-II SN 14232,-2.846357,2.7195342,1.8288527,0.38599992,2.1817753
862,SDSS-II SN 14305,-2.3722262,4.0407043,0.15083493,-0.5688889,-0.884173
863,SDSS-II SN 14309,-0.1105279,1.7033951,0.1417495,-0.26266047,-0.17738242
864,SDSS-II SN 14334,-0.51662415,0.7091971,0.24099258,-1.4555677,3.1156206
865,SDSS-II SN 14343,-0.10041326,-0.15297543,2.0685427,-1.9388748,-3.0013914
866,SDSS-II SN 14426,2.1797562,-0.034935527,4.577237,1.2734605,2.011639
867,SDSS-II SN 14438,-0.81692654,-1.4363399,1.1137948,-3.6621227,-2.181802
868,SDSS-II SN 14444,-0.5341508,-0.005558923,1.7525432,-1.922113,-3.1182752
869,SDSS-II SN 14452,-2.0029423,2.3468635,0.4039794,-1.1502961,-0.25749913
870,SDSS-II SN 14463,-1.5130503,-1.1141562,1.158176,-2.688398,-1.88942
871,SDSS-II SN 14540,-2.0068913,0.8232988,-0.103973344,-3.2748735,-3.335055
872,SDSS-II SN 14661,1.2767376,0.78046167,3.323311,1.0570004,0.6694525
873,SDSS-II SN 14744,1.3071498,2.5680068,2.4426818,1.1708503,0.6146907
874,SDSS-II SN 14750,-0.010982049,-0.8728242,1.5739838,-4.684405,-3.1421435
875,SDSS-II SN 14784,-0.22479627,0.2877027,1.8246776,-1.639616,-3.1026928
876,SDSS-II SN 14888,1.1735605,-1.6972862,2.3182096,-4.2073874,-2.1554897
877,SDSS-II SN 15137,-0.8612687,1.4926593,0.16729116,-2.341729,-4.212533
878,SDSS-II SN 15286,-0.022024184,0.8951074,1.6784381,-0.61406857,-2.2977889
879,SDSS-II SN 15314,1.3097596,0.1212097,3.1023374,0.9447041,1.9216965
880,SDSS-II SN 15357,0.5818484,-2.0692072,2.5259964,-3.398173,-0.8144624
881,SDSS-II SN 15413,-2.2494895,5.6798606,1.4561986,-1.5877086,-1.4095726
882,SDSS-II SN 15419,-0.20673564,0.68077815,1.6581279,-1.3793573,-3.0987015
883,SDSS-II SN 15489,3.1111102,0.2114206,5.1857147,1.8970973,1.8626264
884,SDSS-II SN 15496,-0.55761373,2.0632656,1.8877537,-2.5983665,-2.2126622
885,SDSS-II SN 15511,-1.2368736,-1.4949884,1.3705182,-2.609631,-0.569968
886,SDSS-II SN 15522,-1.3515834,1.0665593,0.9478864,-0.82316124,1.166606
887,SDSS-II SN 15606,2.3341436,-0.60161364,4.2951527,0.60650176,1.411948
888,SDSS-II SN 15647,-1.529825,-1.5788697,0.8820887,0.63249975,3.089631
889,SDSS-II SN 15675,-2.7723842,2.2860208,0.3160512,-1.4838299,0.024906624
890,SDSS-II SN 15692,-0.654557,-0.50458294,1.7674416,-2.3271534,-2.8830469
891,SDSS-II SN 15755,-0.5683953,-1.4546505,1.8335052,-2.762542,-1.6869341
892,SDSS-II SN 15777,0.7583568,-0.34676477,2.7880435,-1.0024424,-1.5776033
893,SDSS-II SN 15784,-0.7594591,-0.70478046,1.8656298,-4.3715243,-3.327961
894,SDSS-II SN 15827,3.0768301,0.095822014,5.336046,1.9492403,2.090552
895,SDSS-II SN 15829,0.9639878,-1.4233171,2.987292,-2.6989362,-1.8606645
896,SDSS-II SN 15850,-1.4332349,-0.18481289,1.2816082,-2.2150095,-2.7722833
897,SDSS-II SN 15860,-0.79572475,1.1368306,1.0855579,-0.6155725,1.4937471
898,SDSS-II SN 15884,-0.88643783,-1.43325,1.2833277,-3.302462,-2.0046268
899,SDSS-II SN 15935,-1.7045815,3.6905956,2.4361143,0.6129687,1.7274427
900,SDSS-II SN 16111,-1.8823019,3.6755764,-2.7933958,-1.6041368,-4.3373766
901,SDSS-II SN 16148,1.0322088,0.3983388,2.8426607,0.79853874,1.5491838
902,SDSS-II SN 16200,-0.622498,2.5951426,-1.1442027,-0.7096823,-4.1198955
903,SDSS-II SN 16220,-0.6410391,0.18081167,0.3877555,-3.9217277,-3.774383
904,SDSS-II SN 16237,0.85649806,-0.26262012,2.7991004,-0.9249054,-1.5712413
905,SDSS-II SN 16302,-2.0373871,1.6679044,0.0390995,-1.2149428,-3.2264898
906,SDSS-II SN 1656,1.7892559,-0.19123821,4.2687974,1.0594531,2.1997054
907,SDSS-II SN 16572,-0.8684321,-1.6382889,0.99013156,-3.8417397,-1.8843546
908,SDSS-II SN 1658,-1.5217017,-0.014817601,0.16697414,-3.8899863,-3.2290835
909,SDSS-II SN 17324,1.2082677,-1.8650389,2.2350614,-4.105035,-2.1045325
910,SDSS-II SN 17436,-2.4250143,2.9916532,2.0035987,0.4452326,2.0787497
911,SDSS-II SN 17509,-0.20139238,-0.8406828,1.707861,0.6283369,4.1709905
912,SDSS-II SN 17641,-1.6101242,-0.7004623,5.790519,0.9904229,0.59412646
913,SDSS-II SN 17647,-0.5802044,-0.36828053,1.4701601,-2.9810674,-3.3120277
914,SDSS-II SN 17683,2.05255,0.11464281,4.269541,1.240193,1.7821159
915,SDSS-II SN 17695,1.0897474,-1.2145106,3.2314,-1.8980817,-1.1726385
916,SDSS-II SN 17696,-1.5603789,3.2280161,2.806163,1.0278825,2.3916464
917,SDSS-II SN 17818,1.1648555,2.4153085,2.9785693,1.6022358,1.5054702
918,SDSS-II SN 17820,-0.05298218,-1.5095471,2.33037,-2.624581,-1.5881581
919,SDSS-II SN 17837,1.3804549,-0.009363399,3.5346112,0.97000027,2.0528667
920,SDSS-II SN 17854,-1.7036287,3.481421,-1.2845428,-1.5786545,-3.9589694
921,SDSS-II SN 17860,-0.19978593,-0.37225857,2.1859164,-0.8978603,-1.198717
922,SDSS-II SN 17882,-0.7013332,-1.1670027,1.9516307,-1.9254838,-1.0741102
923,SDSS-II SN 17899,-2.513821,4.305388,0.88625383,-0.106983066,0.2651406
924,SDSS-II SN 17909,-0.8719287,-0.36077198,0.9742716,0.8466289,2.1189551
925,SDSS-II SN 18079,2.059409,-0.060890794,4.4340787,1.2005395,2.01917
926,SDSS-II SN 1810,-2.5024285,3.8611932,-1.8915738,-2.2534819,-3.9396234
927,SDSS-II SN 1823,-2.4363973,3.864279,-2.056052,-2.1908376,-4.0134196
928,SDSS-II SN 18374,-2.4287724,0.50459146,0.7205184,-1.3634065,1.0978811
929,SDSS-II SN 18425,2.1355383,0.035093848,3.3256357,-0.049246296,-0.7432256
930,SDSS-II SN 18704,1.3436219,-1.432214,2.980403,-3.074801,-2.0887678
931,SDSS-II SN 18814,-1.4718506,2.2883368,1.9529938,0.1644418,2.192624
932,SDSS-II SN 18941,-0.31032813,2.3754556,1.0567366,-0.21654297,0.9066309
933,SDSS-II SN 19000,-1.8250275,3.370434,-0.94267476,-1.6430768,-3.7215204
934,SDSS-II SN 19205,1.6104199,-2.5174742,1.7481325,-3.9454205,-2.4779334
935,SDSS-II SN 19322,-0.20717204,1.4958245,1.0787117,-0.39952296,1.225533
936,SDSS-II SN 19408,-0.7397176,-0.7109291,1.2711949,1.0628836,2.729755
937,SDSS-II SN 19424,-1.9450722,2.9418612,2.3557255,0.6795799,2.2986
938,SDSS-II SN 19449,0.24263184,-0.09545357,2.41861,-1.2567053,-2.2402732
939,SDSS-II SN 19468,3.3337936,0.24509405,5.2645116,2.0357733,1.9057351
940,SDSS-II SN 19575,1.8845043,1.5727229,2.1437538,0.7414073,-0.4810901
941,SDSS-II SN 19636,-0.7028952,1.3842106,0.36992472,-2.1634464,-4.198081
942,SDSS-II SN 1975,-1.5154016,2.005224,1.6098812,-0.16420944,2.0786557
943,SDSS-II SN 20033,-1.6946257,2.348881,1.578999,-0.20618553,2.0804048
944,SDSS-II SN 20043,0.638513,-0.63213223,2.8502998,-1.3015645,-1.6071346
945,SDSS-II SN 20090,0.29563257,-1.0783757,1.5282656,-4.8236547,-2.9542053
946,SDSS-II SN 20171,-2.0905452,4.409411,2.0336993,0.62100726,1.3304385
947,SDSS-II SN 20505,1.9686419,0.43788302,4.0761695,1.202468,1.363278
