,SN,0,1,2,3,4,5
830,SN2007lj,1.4938961,-2.0827503,-3.7823951,0.8572912,-1.1212059,-0.8595238
831,SN2007pi,0.7214264,0.9451458,-0.6671806,1.33278,-1.52407,2.1034997
832,SDSS-II SN 10054,0.32888526,1.6344804,-1.6962156,2.4760454,0.19790843,2.628678
833,SDSS-II SN 10113,1.5961843,-1.1922295,-2.6933486,0.35328174,-0.9677504,1.9313838
834,SDSS-II SN 1024,-0.61754906,1.9142479,0.17257506,-0.9694993,-1.8722681,0.26515862
835,SDSS-II SN 10324,0.04182642,-2.472349,-2.336452,0.823121,-1.0834899,0.68099314
836,SDSS-II SN 1109,-0.69810367,-1.1913242,-2.7331781,1.6653798,-0.7249394,0.32338494
837,SDSS-II SN 1113,-0.99028516,-0.8305485,-1.1084214,0.15932076,-2.998118,-3.0424163
838,SDSS-II SN 12804,-0.60438335,-0.6096223,-0.27862597,-0.70017844,-1.0956924,0.9397777
839,SDSS-II SN 12895,1.3256882,-0.9265094,-4.150118,-0.43418232,-0.5894973,0.3830036
840,SDSS-II SN 12941,2.7794287,-1.4349093,-3.6827927,-0.1297552,-0.72940266,0.4349971
841,SDSS-II SN 12978,-0.6621374,-2.4736712,-2.1588426,-1.411121,-1.200185,-0.8977049
842,SDSS-II SN 13009,2.2091382,-0.12518267,-2.5845733,-0.39622042,-0.9807129,2.0038931
843,SDSS-II SN 13016,1.5943127,-1.4594558,-2.712445,-0.49219817,-0.8103188,1.2718374
844,SDSS-II SN 13027,-1.2192869,3.5141778,-0.5159861,0.5248537,-2.8815057,-0.24432667
845,SDSS-II SN 13144,-1.8256067,-0.55368173,-0.64601177,-0.53514504,-1.5572261,-1.0130394
846,SDSS-II SN 13269,-1.0454514,3.808267,-1.5824287,2.1106486,0.35204932,3.0727491
847,SDSS-II SN 13323,0.08401443,-1.3369912,-1.3061397,0.5122808,-1.1765698,1.6408273
848,SDSS-II SN 13411,0.35753098,-1.7417302,-1.8516484,-1.4443864,-0.9837654,0.72225666
849,SDSS-II SN 13491,-0.4436822,3.2654328,-1.0439605,2.0499237,-0.18143432,2.7379434
850,SDSS-II SN 13566,-1.0760549,3.203521,-0.30156896,0.92906827,-2.3185732,0.2885804
851,SDSS-II SN 13589,0.2857182,1.192267,0.35964623,-2.993166,-1.3292733,0.47883436
852,SDSS-II SN 13689,1.1318846,-1.2132397,-2.2147434,-2.0977325,-0.8316635,0.70301396
853,SDSS-II SN 13703,1.7284008,-1.4299194,-2.763326,-1.0428656,-0.6946324,0.86875015
854,SDSS-II SN 13768,-0.86489123,-0.2339672,-0.4686097,-0.9284196,-1.3173417,0.3002996
855,SDSS-II SN 13842,0.2571234,1.1667721,0.295401,-3.1822546,-1.2269448,0.3573879
856,SDSS-II SN 13859,0.19782868,-3.0915809,-2.633178,1.2898064,-1.3100648,-1.3559715
857,SDSS-II SN 13909,1.2159235,-1.6910272,-2.4758112,-1.6390518,-0.761088,0.400853
858,SDSS-II SN 1409,-1.0743386,3.3087807,-0.34267867,0.33353972,-2.6194644,-0.05061581
859,SDSS-II SN 14172,-0.6852321,4.3374586,-1.1584262,0.9260452,0.41820905,2.698428
860,SDSS-II SN 14209,3.5726557,-0.9404877,-3.8264823,0.2299924,-0.66064835,0.28297406
861,SDSS-II SN 14232,-1.213791,2.441671,-0.5828195,-0.84411925,-2.9310956,-1.0569675
862,SDSS-II SN 14305,-1.8129332,-0.23407626,-0.7106135,0.5604435,-2.620445,-2.6814163
863,SDSS-II SN 14309,-0.84253687,-0.4568919,0.7677772,0.9305777,-1.089335,-0.39140114
864,SDSS-II SN 14334,1.078318,1.5718348,0.15070114,-0.26211745,-1.2332975,-0.7098953
865,SDSS-II SN 14343,0.2826416,-2.2476556,-2.353933,1.1139944,-1.0769945,0.9079958
866,SDSS-II SN 14426,-0.39784276,3.3315024,-1.1269457,1.9706516,-0.22152808,2.7508545
867,SDSS-II SN 14438,1.3676823,-1.9219952,-2.849135,-0.97067076,-0.7431584,0.5021536
868,SDSS-II SN 14444,-0.0062930803,-2.4932256,-2.3391795,0.849067,-1.0667393,0.6206334
869,SDSS-II SN 14452,-1.9384924,-0.36781323,-0.44023016,-0.15607561,-1.6502671,-1.2378424
870,SDSS-II SN 14463,0.4487826,-2.1393132,-2.067284,-1.077868,-0.8784163,0.70780045
871,SDSS-II SN 14540,-0.13507314,-2.9197392,-2.838285,-0.59061515,-1.2636486,-1.6337304
872,SDSS-II SN 14661,-0.17133285,1.957346,-0.14764354,2.4207435,-1.2403378,2.0155706
873,SDSS-II SN 14744,-1.3282833,1.6139876,0.27099177,2.582322,-1.1059871,0.47957876
874,SDSS-II SN 14750,2.2949898,-2.287225,-3.626804,0.023337843,-0.859909,0.019960362
875,SDSS-II SN 14784,-0.08220301,-2.3455172,-2.1417184,1.2842516,-1.1059867,0.5657559
876,SDSS-II SN 14888,2.515523,-0.8698986,-3.5802157,0.3768108,-0.7111121,1.1800483
877,SDSS-II SN 15137,0.084854916,-3.0304203,-2.54887,1.1709394,-1.3324991,-1.575042
878,SDSS-II SN 15286,-0.7031541,-1.74215,-1.0675453,1.6554719,-1.0955949,0.52330106
879,SDSS-II SN 15314,0.24636723,2.752831,-0.088432185,1.4588937,-0.8122186,2.081089
880,SDSS-II SN 15357,2.0813491,-0.35109094,-2.5751119,-0.36440775,-0.97349906,1.9793366
881,SDSS-II SN 15413,0.1511944,0.74688065,-1.7511238,0.31350034,-2.793651,-2.9476523
882,SDSS-II SN 15419,-0.32936046,-2.300468,-1.924852,1.501116,-1.1289954,0.29145405
883,SDSS-II SN 15489,-1.2031597,3.3926477,-1.4092916,2.5301654,0.47767904,3.052219
884,SDSS-II SN 15496,-1.1834357,-1.1083767,-2.832031,1.0007216,-0.699898,-0.4978175
885,SDSS-II SN 15511,0.679663,-1.0262301,-1.644202,-1.4705184,-1.039173,1.2172552
886,SDSS-II SN 15522,-0.8931029,0.57782954,0.13096835,-0.56173426,-1.4318846,0.010285051
887,SDSS-II SN 15606,0.27133045,2.6116335,-1.4572493,1.8486996,-0.018113563,2.7028618
888,SDSS-II SN 15647,0.41571686,2.156765,0.7766078,-2.3151128,-1.5696509,1.3066367
889,SDSS-II SN 15675,-1.9100391,-0.22434524,-0.72908884,-0.90942407,-1.9236231,-1.4751308
890,SDSS-II SN 15692,0.3350248,-2.3819911,-2.5078795,0.35719815,-1.0171468,0.81244826
891,SDSS-II SN 15755,1.0484073,-1.600526,-2.2738154,-0.5381536,-0.91344136,1.3669573
892,SDSS-II SN 15777,0.32628444,-0.91380656,-1.4562567,1.5524056,-1.0727696,1.8845065
893,SDSS-II SN 15784,1.9451096,-3.003659,-3.2935731,-0.08800076,-0.8783971,0.28556857
894,SDSS-II SN 15827,-1.2374831,3.6097276,-1.5093281,2.3887126,0.51191443,3.1050014
895,SDSS-II SN 15829,1.6190586,-1.0151296,-2.752067,0.86760795,-0.9648693,2.0954418
896,SDSS-II SN 15850,-0.25911507,-2.5480192,-2.3044717,-0.13217945,-1.0042428,0.30965677
897,SDSS-II SN 15860,-0.6603097,0.95145714,0.356095,-0.18961468,-1.34662,0.13772692
898,SDSS-II SN 15884,1.1682664,-1.8904167,-2.5829597,-0.92723227,-0.77922386,0.76768035
899,SDSS-II SN 15935,-1.6489041,2.5919356,-0.6287087,0.75301135,-3.0655856,-0.92661715
900,SDSS-II SN 16111,0.6878716,-2.348743,-0.98532635,0.6488148,-1.3213238,-4.6992927
901,SDSS-II SN 16148,0.23008664,2.332513,0.0429659,1.5479158,-1.1299131,1.8070576
902,SDSS-II SN 16200,-0.28689998,-2.7507892,-1.0654515,1.9508216,-1.002997,-2.948605
903,SDSS-II SN 16220,1.1353056,-2.6591828,-3.3978045,0.14455065,-1.1674861,-1.1862472
904,SDSS-II SN 16237,0.29773733,-0.8562917,-1.4258698,1.6711015,-1.0325398,1.8575714
905,SDSS-II SN 16302,-1.1270293,-2.8799214,-1.4079187,0.443467,-1.5488808,-1.665579
906,SDSS-II SN 1656,-0.080118686,3.346052,-0.9775554,1.614532,-0.44378266,2.594839
907,SDSS-II SN 16572,1.5058004,-1.6894774,-2.821212,-1.2873574,-0.7091157,0.488658
908,SDSS-II SN 1658,0.7522559,-2.7927775,-3.126853,-0.8331028,-1.0582167,-1.0802948
909,SDSS-II SN 17324,2.3889654,-0.7287424,-3.6352274,0.2910948,-0.70702255,1.2253803
910,SDSS-II SN 17436,-1.3395602,2.5055192,-0.54234874,-0.3261301,-2.9540207,-0.98361653
911,SDSS-II SN 17509,0.92107856,3.4679887,0.2185729,-1.1885858,-1.0013673,1.3403654
912,SDSS-II SN 17641,-2.7234893,0.9909686,-0.60336125,0.8073816,-0.5255232,3.6454258
913,SDSS-II SN 17647,0.7166751,-2.5908716,-2.9650834,0.34929433,-0.993898,0.2774823
914,SDSS-II SN 17683,-0.3211302,3.0803497,-0.8796905,2.050464,-0.36622256,2.6242604
915,SDSS-II SN 17695,1.2710963,-0.491953,-2.0468085,1.1249616,-1.1905892,2.398122
916,SDSS-II SN 17696,-1.3482203,3.3169942,-0.5708743,0.59558856,-2.9693596,-0.441454
917,SDSS-II SN 17818,-1.5244251,2.5195622,0.14744838,2.2262816,-1.1368232,0.7690633
918,SDSS-II SN 17820,1.2227367,-1.3180927,-2.3168886,-0.08851091,-0.98560816,1.7879428
919,SDSS-II SN 17837,0.14818598,2.989117,-0.41792014,1.4528106,-0.754878,2.2656317
920,SDSS-II SN 17854,-0.05597734,-2.388623,-1.4408797,1.0195417,-1.9345624,-3.659357
921,SDSS-II SN 17860,-0.0762621,-1.0894923,-0.98095816,0.6538489,-1.1771609,1.5838748
922,SDSS-II SN 17882,0.47167712,-1.2279618,-1.5288484,-0.4291986,-1.1151956,1.5932695
923,SDSS-II SN 17899,-1.9498765,0.8646588,-0.634399,0.4357322,-3.086499,-2.408137
924,SDSS-II SN 17909,0.48714066,1.6818666,1.0968688,-0.80740315,-1.9024746,1.3245349
925,SDSS-II SN 18079,-0.29076242,3.283238,-1.0474273,1.8836508,-0.29895085,2.6885576
926,SDSS-II SN 1810,0.4922082,-2.121613,-1.4348966,0.07585876,-2.1499727,-4.150882
927,SDSS-II SN 1823,0.55284214,-2.151405,-1.3680549,0.12844978,-2.0369437,-4.270204
928,SDSS-II SN 18374,-0.9412952,0.28951427,-0.39232656,-1.71342,-1.5297158,-0.052290197
929,SDSS-II SN 18425,0.27903524,0.4506281,-1.1947576,2.575365,-0.38135183,2.131782
930,SDSS-II SN 18704,1.8986421,-0.9219933,-3.1191044,1.0678494,-0.8050964,1.9137871
931,SDSS-II SN 18814,-1.1628076,2.2694178,-0.047641803,-0.046994764,-2.3892722,-0.19918758
932,SDSS-II SN 18941,-1.3138206,0.8921525,0.57736135,0.9717701,-1.5815084,-0.31418362
933,SDSS-II SN 19000,-0.2619815,-2.3025253,-1.538084,0.8805557,-2.0622907,-3.342215
934,SDSS-II SN 19205,1.9018873,-0.28872353,-4.33195,0.20012252,-0.58981436,1.054551
935,SDSS-II SN 19322,-0.7859766,0.89286053,0.60977095,0.4614852,-1.2349892,0.15290868
936,SDSS-II SN 19408,0.58126295,2.3219917,0.92847675,-1.0517409,-1.6405362,1.5591835
937,SDSS-II SN 19424,-1.2842638,2.8884938,-0.4770159,0.047024015,-2.8736508,-0.6090818
938,SDSS-II SN 19449,0.07823291,-1.5848078,-1.729679,1.3842155,-1.1126269,1.3828008
939,SDSS-II SN 19468,-1.3629214,3.4289863,-1.4291039,2.5943983,0.6738972,3.1048388
940,SDSS-II SN 19575,-0.5448936,0.54543036,0.119709216,2.864402,-0.5505138,1.0378358
941,SDSS-II SN 19636,-0.0057734186,-3.052003,-2.4882557,1.3416737,-1.2789271,-1.334182
942,SDSS-II SN 1975,-1.1383528,1.8521653,0.11073114,-0.31068656,-2.2115586,-0.17771797
943,SDSS-II SN 20033,-1.342683,1.8777108,0.08424712,-0.31559443,-2.4208443,-0.39827117
944,SDSS-II SN 20043,0.5229823,-1.0125698,-1.6531377,1.2981148,-1.1516839,2.016139
945,SDSS-II SN 20090,2.4815755,-1.9239354,-3.7398272,-0.007439387,-0.81375414,0.053060398
946,SDSS-II SN 20171,-1.9821085,2.261296,-0.7004055,0.85278356,-3.447952,-1.6501595
947,SDSS-II SN 20505,-0.360513,2.7211277,-0.71805197,2.3337226,-0.5591555,2.4488952
948,SDSS-II SN 2063,1.7559534,-2.354752,-3.1850247,1.0721892,-1.4075876,-1.7532328
949,SDSS-II SN 20727,-0.540891,2.308962,-0.52004766,2.719126,-0.79802275,2.267487
950,SDSS-II SN 20860,1.2904117,-1.106533,-1.0345114,-2.7381654,-0.5683119,-0.9788937
951,SDSS-II SN 20928,0.44641528,2.1783366,0.79567766,-2.2063866,-1.5961397,1.320501
952,SDSS-II SN 20968,-0.34082857,2.0781186,-0.34775233,2.6089742,-0.96059215,2.067518
953,SDSS-II SN 20990,-1.9672947,-1.5436469,-1.3296052,0.20406364,-1.6332067,-2.063021
954,SDSS-II SN 20998,1.5716182,-0.9161792,-2.7073016,1.0897537,-0.9617472,2.1701796
955,SDSS-II SN 21407,-0.27740073,2.254473,-0.5054935,2.5276914,-0.88874716,2.1664722
956,SDSS-II SN 2306,0.6227678,-2.8252428,-2.6274142,0.9222904,-1.5363884,-2.3628662
957,SDSS-II SN 2319,0.37836605,-1.233157,-1.6593945,-1.7692367,-1.0921551,0.84597594
958,SDSS-II SN 2423,2.7458851,-0.31103465,-3.1452603,-0.46328443,-0.7471605,1.360199
959,SDSS-II SN 2537,-0.30804694,-2.8394296,-2.365655,0.7818361,-1.2018216,-0.5268417
960,SDSS-II SN 2538,0.595023,-2.8598082,-3.0131545,-0.3963003,-1.453139,-2.349918
961,SDSS-II SN 2545,0.45616543,2.1421235,0.5254362,-0.06638939,-1.0147841,0.99603623
962,SDSS-II SN 2746,-0.30602154,0.4403632,-1.5058901,0.3440435,-2.791895,-2.8920443
963,SDSS-II SN 2855,0.84728074,-2.7456377,-3.1824787,-0.58673507,-1.039181,-0.8683398
964,SDSS-II SN 2926,1.5236661,-0.993812,-2.7182882,1.1600909,-0.9599106,2.1511805
965,SDSS-II SN 3068,0.3607998,1.1546752,1.2462945,-0.5843826,-1.8294059,0.9951074
966,SDSS-II SN 3077,-0.22476937,-2.9972234,-2.5935748,0.38701797,-1.2507017,-1.165043
967,SDSS-II SN 3175,-0.038043138,-3.0197532,-2.490182,1.340698,-1.252315,-1.1183152
968,SDSS-II SN 3184,0.43127143,-2.395124,-1.1767586,0.8561355,-1.5688332,-4.3395166
969,SDSS-II SN 3506,-1.8745195,-0.7234224,-0.94501615,-0.7303272,-1.6044499,-1.3093039
970,SDSS-II SN 3881,2.7762535,-0.050855245,-3.0506856,-0.44544676,-0.7330414,1.5259159
971,SDSS-II SN 3897,0.23641448,-0.6326803,-1.3102063,2.0058553,-0.899437,1.8456857
972,SDSS-II SN 3908,-0.06470445,0.56709206,-1.2273102,3.0716386,-0.42175317,2.1084127
973,SDSS-II SN 4048,-1.3173559,2.3420916,-0.6116238,-0.65194935,-2.9936347,-1.2097955
974,SDSS-II SN 4236,-1.8149986,2.1645648,-0.60267484,0.70695716,-3.1882467,-1.3936422
975,SDSS-II SN 4397,1.4027736,-2.5884986,-3.5202873,0.05732684,-1.0817963,-0.8636026
976,SDSS-II SN 4484,-0.426683,0.27128273,0.5279731,2.4980567,-0.53850245,0.73134184
977,SDSS-II SN 4627,0.005258266,0.65607107,-1.6704371,0.32332775,-2.7905161,-2.924529
978,SDSS-II SN 4640,-1.884433,-0.83789325,-1.8471894,0.7506971,-1.0186168,-1.1492782
979,SDSS-II SN 4664,-1.6563871,2.5597224,-0.62675637,0.77568007,-3.0492542,-0.9142548
980,SDSS-II SN 4669,-2.4188015,2.0098872,-0.6754201,0.7179013,-3.9715922,-2.4557083
981,SDSS-II SN 5552,-1.7328267,0.13707729,0.35066804,0.7801155,-1.6190491,-1.036734
982,SDSS-II SN 5702,0.59434366,-2.133203,-1.510945,-0.0071085114,-2.1773329,-4.1683025
983,SDSS-II SN 5735,-1.1061234,0.4863506,-0.24494751,-1.4111953,-1.6286013,-0.24656188
984,SDSS-II SN 5802,1.9844354,-1.7951735,-3.3996172,-0.13436179,-0.7798058,0.6175063
985,SDSS-II SN 5917,1.4448872,-1.2783538,-2.4600558,-1.3570545,-0.7448836,0.9852591
986,SDSS-II SN 6502,1.4983741,-0.8729215,-2.5612173,1.0535824,-1.0232612,2.2468646
987,SDSS-II SN 6520,2.6165984,-1.5692186,-3.7288244,0.10104113,-0.7708971,0.37810236
988,SDSS-II SN 6535,1.2040967,-2.476711,-3.107403,1.3674428,-1.0896076,-0.014509963
989,SDSS-II SN 6709,-0.51213944,3.3680985,-1.1744412,2.0213387,-0.12553507,2.7905939
990,SDSS-II SN 6851,-0.06258774,2.6850832,-0.046568885,1.3319379,-1.2998676,1.6116787
991,SDSS-II SN 6854,-1.8258737,-0.34080225,-0.6842587,0.4804152,-2.4901626,-2.5291731
992,SDSS-II SN 6973,-0.18642189,-2.9659534,-2.397086,1.3253564,-1.2298979,-0.85511935
993,SDSS-II SN 716,2.9017355,-0.92862487,-3.0791993,-0.3797866,-0.8711512,1.8287594
994,SDSS-II SN 7205,2.043831,-0.01957556,-3.1193216,1.5398932,-0.21608506,2.0423534
995,SDSS-II SN 7231,0.22583595,2.3052127,0.46495456,0.29768056,-1.1336204,1.162333
996,SDSS-II SN 7304,1.7237196,-3.0764992,-3.135207,-0.8092418,-0.8421969,-0.1153708
997,SDSS-II SN 7444,2.2752764,-1.9083662,-3.667263,0.277198,-0.84022874,0.27775234
998,SDSS-II SN 8127,-0.47998103,0.42888874,0.30617636,2.7117312,-0.5503518,0.8885905
999,SDSS-II SN 822,1.0481514,-2.5612953,-3.0569177,-1.2520334,-0.82013583,-0.51378703
1000,SDSS-II SN 8297,-1.8986462,-0.42174408,-0.76076055,-0.7659718,-1.7770343,-1.3444568
1001,SDSS-II SN 841,0.021000724,-1.7630094,-1.7560303,1.1707447,-1.1227793,1.2453012
1002,SDSS-II SN 859,2.7036347,-0.61705947,-3.611266,0.27792287,-0.64789456,1.1792355
1003,SDSS-II SN 8742,1.4059002,-2.2993329,-3.2107966,0.9692942,-0.9976656,0.36997262
1004,SDSS-II SN 9109,-0.517773,-2.9139068,-1.5362608,1.7962523,-1.3176955,-2.0951607
1005,SDSS-II SN 9954,-0.62692505,-2.7478206,-2.396379,-0.831082,-1.2916393,-1.4324244
1006,SN1000+0216,0.7061705,-2.1750586,-2.5045786,1.7911731,-1.117659,0.92621326
1007,SN2005gj,-2.2054014,-0.5265111,-2.38055,0.8292093,-3.2593055,-0.40028104
1008,SN2005hm,-2.1857862,1.3621784,0.56995285,-0.2788481,-2.8590052,-0.9138447
1009,SN2005in,0.37246543,-2.580009,-1.95895,0.9108611,-1.8460677,-3.2672176
1010,SN2005iv,-1.9061424,1.1466048,-0.65256155,0.4079689,-3.1902664,-2.321841
1011,SN2005jm,-1.2888327,0.06116416,-0.11582036,-1.5427037,-1.1895024,0.13241315
1012,SN2005ju,-1.7417722,2.2905684,-0.5662684,0.66570735,-3.0866568,-1.1336462
1013,SN2005jx,1.444925,-1.1852336,-0.9515132,-2.6596913,-0.42996135,-0.8792715
1014,SN2005lb,-2.3857956,1.5339931,-1.5118041,1.5343015,-2.8460283,0.25212407
1015,SN2005lc,-2.460926,-2.4885523,-1.5898073,1.2894171,-2.5683455,-0.8166432
1016,SN2005mj,-1.548277,-0.9895017,-0.24976882,0.86259264,-1.1028111,-0.7705201
1017,SN2006aa,-0.54581815,-1.5515763,-1.0904344,2.1189137,-3.2409792,-0.75762093
1018,SN2006er,-1.3813207,-2.069194,-0.8319636,-0.9061826,-1.3020585,1.2682571
1019,SN2006ex,-1.0919471,-2.414442,-1.9633881,-1.2082013,-1.21248,-0.20759343
1020,SN2006ez,0.6172265,-2.0971427,-0.45669746,0.32660997,-1.2780073,-4.9529643
1021,SN2006fb,2.3757513,-1.5459408,-3.525107,-0.19878885,-0.7386482,0.5724204
1022,SN2006fj,-0.78052735,0.13306169,-0.06275544,-0.64446896,-1.2143881,0.1738528
1023,SN2006fl,-0.8298347,-0.33365944,-1.0702835,-2.2433,-1.5520546,-0.600369
1024,SN2006fs,0.4933433,-2.460697,-1.689133,0.72878134,-1.8869588,-3.827671
1025,SN2006fu,-1.2260687,0.34065342,-0.53965926,-1.7010673,-1.7409878,-0.65281224
1026,SN2006gg,0.46459666,-2.5463023,-1.8796669,0.85105914,-1.8628414,-3.5086648
1027,SN2006gh,0.46709388,-1.5274436,-1.7889141,-1.5398154,-0.9939308,0.80712134
1028,SN2006hd,1.7532856,-0.67450833,-2.5884197,0.5697869,-1.052186,2.2527204
1029,SN2006he,-0.4206254,-2.8488655,-2.5687935,-0.65519506,-1.2601995,-1.4252799
1030,SN2006hf,0.55022496,-2.8298268,-3.0860195,-0.6041393,-1.1092482,-1.134728
1031,SN2006hg,2.278478,-1.8007543,-3.6162958,0.5482203,-0.8471269,0.562045
1032,SN2006hp,0.7378072,-2.1460438,-2.3552248,-1.7028344,-0.8192672,-0.139823
1033,SN2006hr,-1.6974666,-0.64403844,-0.04578365,0.6227646,-1.2137715,-0.73488355
1034,SN2006hu,-2.0425086,0.14088964,-0.008832118,0.37523305,-2.024183,-1.6523908
1035,SN2006hv,-0.5875554,-2.0159323,-1.9214393,-1.8138351,-1.1731275,-0.4013432
1036,SN2006hy,-0.30133677,-2.7019293,-0.87639856,2.029387,-0.85658795,-3.172493
1037,SN2006hz,-1.0989457,0.24141459,-1.1321003,0.5170477,-2.7246666,-2.679728
1038,SN2006ix,-0.6576634,-3.175737,-1.3669136,1.9405801,-1.2855254,-2.1037333
1039,SN2006iy,-1.2476009,-0.021147845,-0.343425,-0.98216206,-1.4387301,-0.25517768
1040,SN2006jh,0.42468694,-2.54042,-1.6744641,0.9608181,-1.772679,-3.7315662
1041,SN2006jj,-1.8075062,-0.8538496,-0.5778303,0.10845977,-1.294678,-0.95106566
1042,SN2006jk,-1.7754369,2.0993824,-0.6125951,0.5440704,-3.192142,-1.4921871
1043,SN2006jn,-0.8616638,-2.5846984,-2.1347258,-0.7638545,-1.1233919,-0.61498046
1044,SN2006jr,-2.024467,-0.114820115,-0.53459173,0.04561388,-2.3390143,-2.1018348
1045,SN2006ju,-1.4463874,0.55778223,0.4581128,0.6104266,-1.6377615,-0.65273017
1046,SN2006jy,-1.9345416,0.29939884,0.1715478,0.45479727,-1.9259964,-1.3672178
1047,SN2006ka,0.5389194,-1.9928528,-2.1484609,-1.561184,-0.8731487,0.2905317
1048,SN2006kb,-0.9938998,-2.683953,-1.8718779,-1.312797,-1.3633245,-1.6293452
1049,SN2006kc,-0.29739872,-2.3083587,-2.0540807,-1.3803059,-0.98443615,-0.069866955
1050,SN2006kl,0.35870203,-2.7278652,-2.8504508,-1.1392815,-1.0964638,-1.1724147
1051,SN2006km,3.168993,-1.2703162,-3.8050263,0.09558089,-0.7114535,0.29930335
1052,SN2006ko,-1.8414733,2.2641764,-0.6778367,0.7889869,-3.2753696,-1.4420959
1053,SN2006ky,-0.5630819,-2.6970816,-1.3695209,1.6603489,-1.4502287,-2.527136
1054,SN2006kz,-1.6582829,-1.1096264,-0.4972347,0.23002832,-1.096821,-0.50317603
1055,SN2006lb,-1.8981678,-0.35779166,-0.0073566283,1.4370395,-2.1089094,-2.443664
1056,SN2006lj,-0.5739954,-1.4780196,-0.9673258,1.5412501,-1.0776739,0.81883603
1057,SN2006ln,-1.7284684,-0.28256395,-0.75204515,0.58482075,-2.6582787,-2.759209
1058,SN2006lo,-1.7481622,-0.87821084,-0.4684825,0.23864277,-1.2184222,-0.79596764
1059,SN2006lp,-1.4914942,1.9175295,-0.8484886,0.79189694,-3.1002522,-1.693412
1060,SN2006mv,-1.0616528,-2.0876288,-1.3860893,-0.16767225,-0.96935165,0.42047185
1061,SN2006na,-1.3238863,1.6017787,0.27622917,2.5796204,-1.1022687,0.47902098
1062,SN2006nb,0.5763534,-2.2164812,-1.6290481,0.13666326,-2.1625023,-4.0312457
1063,SN2006nd,0.68837655,-2.3139267,-0.76334786,0.64525855,-1.1398159,-4.8693223
1064,SN2006ni,0.5431272,-3.192061,-2.6797853,1.0468074,-1.4941868,-1.6363865
1065,SN2006nj,-0.57213193,1.9851081,0.33385885,-0.009272767,-1.7416614,0.4211809
1066,SN2006nk,-1.7165442,-0.7113399,-0.6734545,0.91011935,-2.3699224,-2.7173414
1067,SN2006nl,0.29228455,-2.5943663,-2.6692653,0.4909613,-1.0293555,0.4625393
1068,SN2006nn,0.5996422,-2.3164518,-0.9209131,0.6558576,-1.3461019,-4.6730037
1069,SN2006nv,0.28828868,-2.611836,-2.7052732,0.33411282,-1.0070721,0.43972105
1070,SN2006nx,1.3666259,-1.5135145,-3.94958,-0.23664862,-0.69582546,0.135213
1071,SN2006od,-0.431819,-2.451267,-1.498046,1.2112124,-1.8290293,-2.967382
1072,SN2006of,0.27400732,-2.4993722,-1.0699118,1.23645,-1.3826894,-4.2242875
1073,SN2006oh,-1.1634971,-1.5467901,-1.1019205,0.37675738,-2.4680161,-3.048125
1074,SN2006oi,-2.0467896,0.07621934,-0.09504075,0.24296027,-2.0276227,-1.6305391
1075,SN2006ol,-1.4778926,-1.0659138,-0.5057668,-0.48236987,-1.2174121,-0.14479698
1076,SN2006om,-0.6683648,-2.3871565,-1.9845924,-0.6626672,-1.0448279,0.19630344
1077,SN2006pa,-1.5344115,0.06727256,-0.63451725,-1.4423021,-1.7816427,-0.983908
1078,SN2006pf,0.21381982,-1.6285235,-1.5559407,0.048001856,-1.2047663,1.6313982
1079,SN2006pq,-1.3010209,-2.490282,-1.3903015,0.61991847,-1.6959641,-1.8624148
1080,SN2006qg,-1.9739889,-1.1951978,-1.1758584,-0.13397047,-1.942251,-1.8049856
1081,SN2007id,0.7576198,-2.3612483,-0.6324708,0.742972,-0.89435744,-5.1050973
1082,SN2007je,0.52841383,-2.8782496,-3.1199038,-0.9279166,-1.2563533,-1.8075819
1083,SN2007jh,-1.3429372,-2.8948295,-0.27121916,-0.67470235,-2.310379,0.50592434
1084,SN2007jl,0.6695551,-0.89805067,-1.5299882,-1.0430762,-1.0870914,1.5014833
1085,SN2007jm,-0.17693071,2.104565,-1.6902162,3.0732994,0.07028136,2.7050374
1086,SN2007jw,0.482075,-2.880233,-3.0459516,-0.70335734,-1.3657647,-2.1071699
1087,SN2007kr,-2.3134093,1.9037075,-0.6552203,0.6718359,-3.7974715,-2.3508332
1088,SN2007kt,1.234552,-1.7342998,-2.4518135,-2.0605316,-0.7706213,-0.15183446
1089,SN2007kv,-2.0777502,0.1814969,-0.11181863,0.084786065,-2.0699224,-1.6586727
1090,SN2007kx,-1.2106904,0.12201845,-0.6397222,-1.7527554,-1.6708635,-0.6585474
1091,SN2007lb,-2.6608977,2.15157,-0.69454026,0.78769994,-4.319335,-2.7152205
1092,SN2007lc,-1.4798288,-1.6269947,-0.34392703,0.09674177,-1.0511125,0.24495964
1093,SN2007lh,1.7512082,-1.625853,-2.8887322,-1.4739273,-0.680664,0.28498784
1094,SN2007ll,-1.3461443,-2.3927171,-1.8189273,-1.0307081,-1.1876961,-0.3600644
1095,SN2007ln,-0.07482011,-2.2767105,-2.2437086,-1.6869262,-0.9834733,-0.32410753
1096,SN2007lo,-0.3276321,-1.643688,-1.8934305,-2.25762,-1.2165341,-0.6325443
1097,SN2007lp,0.5765712,-2.1213639,-2.247564,-1.6056159,-0.84566253,0.0732304
1098,SN2007lt,-0.82561094,-0.32107368,-1.1074523,-2.3514636,-1.5760849,-0.6766071
1099,SN2007mc,-1.3044032,-1.8941685,-1.0820045,1.1271354,-1.9711071,-2.632891
