,SN,0,1,2
943,SDSS-II SN 19575,-0.6552091,22.859613,-1.4931864
944,SDSS-II SN 19636,57.38942,-0.29880694,40.74575
945,SDSS-II SN 1975,-1.3683316,4.5384235,25.022572
946,SDSS-II SN 20033,51.75008,3.7278934,-4.478214
947,SDSS-II SN 20043,4.194834,47.415,-34.311703
948,SDSS-II SN 20090,26.23064,22.645325,8.340379
949,SDSS-II SN 20171,49.317566,10.115956,-47.484005
950,SDSS-II SN 20505,19.03553,-23.552435,-4.333808
951,SDSS-II SN 2063,17.035416,-24.780294,34.316353
952,SDSS-II SN 20727,29.262466,-16.472937,-38.738823
953,SDSS-II SN 20860,21.971571,-1.471646,12.848661
954,SDSS-II SN 20928,26.528194,-10.190556,-49.968666
955,SDSS-II SN 20968,-34.523216,60.751244,-29.547728
956,SDSS-II SN 20990,8.896535,-23.981224,-18.82304
957,SDSS-II SN 20998,58.702236,-13.92884,-4.0750895
958,SDSS-II SN 21407,62.011036,-12.206384,19.372606
959,SDSS-II SN 2306,48.612858,-33.45867,-4.263633
960,SDSS-II SN 2319,13.305935,49.90448,24.11559
961,SDSS-II SN 2423,-38.54847,41.531654,56.60536
962,SDSS-II SN 2537,69.88643,-16.054842,-14.386237
963,SDSS-II SN 2538,34.025887,-31.4457,32.75533
964,SDSS-II SN 2545,-3.3000731,37.188904,-55.019333
965,SDSS-II SN 2746,-0.821084,1.2541562,41.579422
966,SDSS-II SN 2855,60.101948,25.081903,45.75125
967,SDSS-II SN 2926,30.248726,-20.181221,61.074596
968,SDSS-II SN 3068,11.739687,12.052949,-46.988224
969,SDSS-II SN 3077,43.123,30.284674,7.0704074
970,SDSS-II SN 3175,34.315388,-5.6989064,33.06103
971,SDSS-II SN 3184,-12.16035,7.5189476,59.07386
972,SDSS-II SN 3506,21.02699,36.0477,70.45069
973,SDSS-II SN 3881,21.035645,62.40761,-33.684803
974,SDSS-II SN 3897,-15.620639,46.810383,40.93641
975,SDSS-II SN 3908,24.800701,-9.972625,-23.69893
976,SDSS-II SN 4048,44.145626,-26.54173,2.7029932
977,SDSS-II SN 4236,41.016228,-19.822113,-36.233883
978,SDSS-II SN 4397,37.883476,-25.133541,24.146492
979,SDSS-II SN 4484,-20.31881,80.05699,-20.842375
980,SDSS-II SN 4627,-19.969984,60.675415,27.298983
981,SDSS-II SN 4640,-30.757526,28.491972,60.0224
982,SDSS-II SN 4664,55.493206,-40.163185,-11.262588
983,SDSS-II SN 4669,74.13882,-38.34641,7.842943
984,SDSS-II SN 5552,-16.804724,84.71878,6.0019703
985,SDSS-II SN 5702,15.891378,6.434095,53.40483
986,SDSS-II SN 5735,66.476204,-6.1188745,-3.884398
987,SDSS-II SN 5802,37.082466,32.7826,-47.614845
988,SDSS-II SN 5917,17.787851,37.25766,-20.099695
989,SDSS-II SN 6502,10.919487,-11.756083,72.61102
990,SDSS-II SN 6520,51.824276,-20.078259,-9.05927
991,SDSS-II SN 6535,30.290754,12.618149,-39.56167
992,SDSS-II SN 6709,24.855417,-21.786154,-14.060923
993,SDSS-II SN 6851,34.105537,-15.581977,21.246931
994,SDSS-II SN 6854,-12.081455,9.498704,49.51356
995,SDSS-II SN 6973,36.024345,-8.657045,-0.9371661
996,SDSS-II SN 716,-16.500353,34.080585,-25.36738
997,SDSS-II SN 7205,-0.30133066,11.569891,-15.507531
998,SDSS-II SN 7231,-1.5919403,43.217968,-25.277925
999,SDSS-II SN 7304,21.12112,-2.6732733,55.076904
1000,SDSS-II SN 7444,57.961197,-12.489159,6.272423
1001,SDSS-II SN 8127,16.198166,4.0647664,-56.272285
1002,SDSS-II SN 822,1.077858,19.328442,-27.526937
1003,SDSS-II SN 8297,33.79262,44.104603,-18.030731
1004,SDSS-II SN 841,24.173296,35.486744,-24.48771
1005,SDSS-II SN 859,23.371773,9.035991,-13.68255
1006,SDSS-II SN 8742,27.014639,4.1286077,39.32693
1007,SDSS-II SN 9109,15.445446,40.135628,51.197906
1008,SDSS-II SN 9954,22.923029,25.098167,23.09736
1009,SN1000+0216,64.51963,-48.381744,-27.69656
1010,SN2005gj,26.264402,-23.599829,21.797354
1011,SN2005hm,57.981533,19.895508,-7.5666876
1012,SN2005in,15.811583,45.16833,16.722698
1013,SN2005iv,14.20205,16.30825,-3.3805778
1014,SN2005jm,21.648737,29.562086,15.066391
1015,SN2005ju,57.22527,4.361126,47.510723
1016,SN2005jx,6.6460056,-15.620085,-6.7064767
1017,SN2005lb,31.718176,-8.312091,-29.882359
1018,SN2005lc,25.822758,-24.825653,-56.80437
1019,SN2005mj,-28.19691,44.32508,44.64276
1020,SN2006aa,-13.867711,-3.5034251,65.89816
1021,SN2006er,7.6428385,19.694117,52.072643
1022,SN2006ex,-9.475913,37.51337,59.15615
1023,SN2006ez,-20.770578,27.189747,57.422832
1024,SN2006fb,30.20689,-7.581624,47.343544
1025,SN2006fj,21.218365,37.036526,45.85173
1026,SN2006fl,0.3911859,64.185295,22.56391
1027,SN2006fs,74.237114,22.039385,-10.702401
1028,SN2006fu,-2.8932526,49.169296,17.838385
1029,SN2006gg,48.8486,36.773647,39.862137
1030,SN2006gh,44.296463,15.3581,44.19385
1031,SN2006hd,23.596079,38.407753,-32.833927
1032,SN2006he,47.188572,27.986454,40.57171
1033,SN2006hf,31.917482,17.125063,45.828903
1034,SN2006hg,30.3708,11.263012,-26.02006
1035,SN2006hp,35.524185,46.920204,45.47024
1036,SN2006hr,58.77935,13.049403,53.204556
1037,SN2006hu,24.82483,48.23821,8.292537
1038,SN2006hv,-0.5235476,51.148834,39.09231
1039,SN2006hy,-8.698765,61.749966,18.915714
1040,SN2006hz,-13.326868,5.27549,75.36788
1041,SN2006ix,-11.075177,20.715437,62.176426
1042,SN2006iy,37.352474,41.26765,31.254282
1043,SN2006jh,25.841816,49.122223,-20.95447
1044,SN2006jj,32.98931,3.4142485,60.495052
1045,SN2006jk,49.097248,-28.354345,18.209545
1046,SN2006jn,16.951477,24.346214,57.855473
1047,SN2006jr,7.9262085,41.77845,26.135096
1048,SN2006ju,13.532101,35.9356,0.10658998
1049,SN2006jy,10.534969,20.173147,-16.503475
1050,SN2006ka,-3.351302,38.424644,-10.766635
1051,SN2006kb,9.000894,61.93639,24.530304
1052,SN2006kc,51.243446,27.388552,54.58035
1053,SN2006kl,27.60061,25.654415,64.06261
1054,SN2006km,40.596058,25.230774,-9.558576
1055,SN2006ko,39.34485,14.423935,-32.576122
1056,SN2006ky,7.207175,42.254482,50.528656
1057,SN2006kz,5.296712,54.075245,3.0877857
1058,SN2006lb,4.2663426,15.892848,76.85857
1059,SN2006lj,-19.206036,49.228275,26.17649
1060,SN2006ln,20.92599,5.965806,42.453552
1061,SN2006lo,27.318542,43.049328,1.1703703
1062,SN2006lp,55.135387,39.855705,-49.127743
1063,SN2006mv,-2.4736333,60.101532,-9.551373
1064,SN2006na,7.9063907,22.058767,-49.64056
1065,SN2006nb,22.175436,30.675055,38.501
1066,SN2006nd,20.023033,55.080162,-19.968191
1067,SN2006ni,49.580833,43.23425,-18.28177
1068,SN2006nj,31.27271,15.883735,-50.946327
1069,SN2006nk,9.486405,37.272797,7.814338
1070,SN2006nl,20.170378,12.255681,21.70015
1071,SN2006nn,27.446928,12.509103,55.34037
1072,SN2006nv,40.139713,35.75565,-1.4683467
1073,SN2006nx,64.167534,-12.085146,-33.39248
1074,SN2006od,25.052746,45.696842,40.06375
1075,SN2006of,-12.062837,69.25435,15.242588
1076,SN2006oh,11.257541,81.22764,15.2937765
1077,SN2006oi,30.473131,29.241636,55.898335
1078,SN2006ol,17.661451,45.917072,-0.01001895
1079,SN2006om,23.2228,21.73758,41.631504
1080,SN2006pa,12.266456,55.471767,31.172707
1081,SN2006pf,57.056473,-22.254347,28.96208
1082,SN2006pq,-2.7048006,20.95409,37.489582
1083,SN2006qg,54.8866,-158.17734,244.30698
1084,SN2007id,5.118901,79.57617,-27.068485
1085,SN2007je,26.697536,48.3413,27.385239
1086,SN2007jh,82.44886,18.87052,-25.01494
1087,SN2007jl,46.550747,1.8405057,11.581477
1088,SN2007jm,17.563393,-30.609587,-13.886587
1089,SN2007jw,18.277647,39.284946,7.05411
1090,SN2007kr,48.161488,-1.3031265,43.585533
1091,SN2007kt,-0.29936436,51.949955,26.646849
1092,SN2007kv,50.254414,8.714109,31.628439
1093,SN2007kx,5.3088055,78.700195,-9.195359
1094,SN2007lb,12.541657,5.156024,-10.906491
1095,SN2007lc,8.80139,44.92611,3.3149023
1096,SN2007lh,20.543337,13.904092,36.942863
1097,SN2007ll,33.211235,2.935432,22.722742
1098,SN2007ln,36.589832,20.527832,57.18935
1099,SN2007lo,11.394829,35.588623,45.0291
1100,SN2007lp,53.91547,37.806168,1.6530406
1101,SN2007lt,5.1957045,74.2327,19.817497
1102,SN2007mc,20.989134,53.340538,36.51442
1103,SN2007me,20.10968,23.154615,76.93203
1104,SN2007mj,-7.7657423,63.734024,9.034255
1105,SN2007mk,13.288912,53.424076,44.028168
1106,SN2007ml,22.592907,36.993614,-1.5134398
1107,SN2007mv,40.17589,59.875446,-28.03011
1108,SN2007mz,45.43076,23.994228,-27.6853
1109,SN2007ne,22.250128,33.026108,58.748024
1110,SN2007nh,38.10574,19.106731,34.227413
1111,SN2007ni,28.86389,16.367735,29.411362
1112,SN2007nj,22.18046,44.77449,56.534878
1113,SN2007nu,20.189606,5.73387,84.21516
1114,SN2007oe,6.0326447,-11.2119875,58.078568
1115,SN2007oj,6.852585,67.957634,-1.2496378
1116,SN2007ok,16.880575,46.985126,31.919985
1117,SN2007ot,16.429243,45.930386,43.702766
1118,SN2007ou,38.13377,45.02613,-31.989113
1119,SN2007ow,68.16411,-16.957952,0.0062742853
1120,SN2007ph,51.32631,31.34191,-4.920347
1121,SN2007pn,11.396283,58.498455,-34.673306
1122,SN2007po,53.32995,-10.534723,37.23341
1123,SN2007pp,43.47763,48.40275,-41.110287
1124,SN2007pw,-3.1688251,10.752526,-49.583683
1125,SN2007qf,40.71771,29.713827,51.67364
1126,SN2007qg,24.994297,31.830256,-17.112865
1127,SN2007qh,53.059635,6.0605693,7.667478
1128,SN2007qm,12.380631,19.566885,33.62183
1129,SN2007qp,1.4870272,31.096146,33.590923
1130,SN2007qq,34.91277,-13.777687,-23.869669
1131,SN2007qr,16.495834,30.72561,-4.099107
1132,SN2007qy,-1.9943081,37.60544,22.540564
1133,SN2007rd,42.708176,15.036179,-10.104335
1134,SN2007rl,15.311203,29.594479,32.743572
1135,SN2007rp,17.993378,30.53005,49.08938
1136,SN2007sb,28.30528,36.829117,29.891438
1137,SN2007sd,125.99345,5.009417,108.31793
1138,SN2007tr,10.428345,21.562822,-64.43998
1139,SN2008fq,43.30591,-35.4635,-19.15151
1140,SDSS-II SN 1592,-5.7427163,10.52042,35.022793
1141,SN2005iw,25.434217,-45.533264,-1.6936268
1142,SN2006bo,28.439451,-5.6930966,3.8180826
1143,PS1-12bku,-21.754372,-35.06506,-16.953129
1144,PS1-14vk,13.392796,51.75701,-24.689732
1145,SDSS-II SN 11316,22.029976,-46.233845,12.033521
1146,SDSS-II SN 12827,-21.571928,-17.78792,34.521595
1147,SDSS-II SN 13148,-22.513952,46.873272,-6.794339
1148,SDSS-II SN 13247,37.983208,-49.19432,-1.8229779
1149,SDSS-II SN 13277,-6.4417872,-25.143679,11.641192
1150,SDSS-II SN 13515,-22.189331,36.39805,-44.5838
1151,SDSS-II SN 13628,-41.74407,17.993494,55.093594
1152,SDSS-II SN 13657,-30.958864,-9.103304,-78.328186
1153,SDSS-II SN 13815,-5.3850975,14.799396,9.690234
1154,SDSS-II SN 13861,-32.735523,-10.606567,-71.618614
1155,SDSS-II SN 13904,19.71382,-4.911272,-17.706783
1156,SDSS-II SN 13946,-31.472593,33.4328,-47.016014
1157,SDSS-II SN 14065,23.208057,-41.857784,18.030386
1158,SDSS-II SN 14074,-38.919266,5.503103,-68.213264
1159,SDSS-II SN 14357,11.460137,-15.484741,-57.57938
1160,SDSS-II SN 14539,-9.203744,12.502249,-37.734695
1161,SDSS-II SN 14588,-6.2621465,-17.89937,-13.174773
1162,SDSS-II SN 14638,-3.9122055,-17.399738,-21.339918
1163,SDSS-II SN 14907,28.301712,-51.68343,-28.525415
1164,SDSS-II SN 14978,22.339716,-36.64631,12.285766
1165,SDSS-II SN 15294,26.389772,-45.130924,-18.456806
1166,SDSS-II SN 1536,-44.04817,46.138145,34.54592
1167,SDSS-II SN 15526,-16.553015,4.0753155,-44.780704
1168,SDSS-II SN 15593,-13.154866,-36.288612,24.984383
1169,SDSS-II SN 15913,4.234442,-17.266794,9.517074
1170,SDSS-II SN 16360,22.796835,-19.134308,-23.518616
1171,SDSS-II SN 16652,-7.233833,5.161389,-19.47024
1172,SDSS-II SN 16849,-19.91572,5.097076,63.819336
1173,SDSS-II SN 17322,-4.2598944,-19.611473,-38.82183
1174,SDSS-II SN 17793,-26.368195,29.875664,75.72101
1175,SDSS-II SN 1783,-41.764256,-22.485218,-42.59747
1176,SDSS-II SN 18392,-6.4193416,6.953916,14.147809
1177,SDSS-II SN 18459,22.355852,-39.248524,-51.39137
1178,SDSS-II SN 18478,-34.07596,14.443526,47.71824
1179,SDSS-II SN 1848,-49.069298,55.64419,34.588543
1180,SDSS-II SN 19190,14.976127,-32.96705,-58.343166
1181,SDSS-II SN 19221,19.190641,-27.175518,-27.73371
1182,SDSS-II SN 19325,24.32581,-66.48321,7.9833994
1183,SDSS-II SN 19339,-9.51343,13.795581,-25.92309
1184,SDSS-II SN 19524,-26.396023,13.492813,54.218395
1185,SDSS-II SN 19555,-3.2314184,-7.856226,-52.983406
1186,SDSS-II SN 19645,107.30594,-28.363771,7.3654165
1187,SDSS-II SN 20323,16.526606,-33.150063,-45.639717
1188,SDSS-II SN 20435,2.7143085,-21.97213,-24.613487
1189,SDSS-II SN 2050,-25.193012,40.23665,14.514752
1190,SDSS-II SN 20517,-39.78346,64.62503,36.506657
1191,SDSS-II SN 20542,-8.197964,4.501945,-30.578539
1192,SDSS-II SN 2060,-47.206566,-36.074883,55.702095
1193,SDSS-II SN 20947,18.654598,-44.24054,40.190556
1194,SDSS-II SN 20965,6.186126,-2.633443,-58.96897
1195,SDSS-II SN 21478,16.142227,-40.855667,28.928312
1196,SDSS-II SN 2551,-32.268795,25.807724,46.458294
1197,SDSS-II SN 3543,5.8115377,-61.45443,52.144978
1198,SDSS-II SN 3669,18.498543,-60.640842,18.330372
1199,SDSS-II SN 3945,-64.66763,28.244635,-38.82163
1200,SDSS-II SN 4229,5.4715447,4.379005,-65.31551
1201,SDSS-II SN 4638,-33.82212,-4.5321546,28.447746
1202,SDSS-II SN 5403,-24.312616,-15.918001,45.510475
1203,SDSS-II SN 7654,-25.961756,-22.22231,-60.272106
1204,SDSS-II SN 7699,-30.696007,31.763334,-38.277428
1205,SDSS-II SN 7794,-35.38467,-19.379946,39.04778
1206,SDSS-II SN 7839,-25.657913,34.082333,-53.76489
1207,SDSS-II SN 8062,33.545105,-34.54771,-57.678093
1208,SDSS-II SN 919,-31.698242,-12.187287,51.106762
1209,SDSS-II SN 9268,-5.947486,-6.9421625,-35.932606
1210,SN2006ew,-34.055283,36.6571,-8.156921
1211,SN2007my,-48.450283,-15.76657,-43.1238
1212,SN2007oq,-6.094348,21.564789,-59.229015
1213,SN2007qk,15.99589,-8.648865,-70.455154
1214,SDSS-II SN 14589,20.906916,-31.479557,65.55718
1215,SN2005fd,-72.921745,49.464058,3.132808
1216,SDSS-II SN 13314,-51.69728,3.281329,57.72295
1217,SDSS-II SN 13476,-22.24574,14.290302,-59.761894
1218,SDSS-II SN 13477,-12.808152,0.4199746,-58.721386
1219,SDSS-II SN 13896,29.207434,28.75322,44.92419
1220,SDSS-II SN 15569,-4.682005,4.4815927,-76.198204
1221,SDSS-II SN 15900,-24.082853,16.874191,13.286848
1222,SDSS-II SN 17829,39.96394,-8.10641,-42.723427
1223,SDSS-II SN 18291,11.408854,-24.924288,-4.4727383
1224,SDSS-II SN 19034,-4.071605,-75.57178,-26.274736
1225,SDSS-II SN 19308,3.0167067,-16.52697,-49.618233
1226,SDSS-II SN 20334,-14.24677,-25.076199,61.472355
1227,SDSS-II SN 20771,-4.409151,-5.4734325,-6.5120597
1228,SDSS-II SN 4059,55.446198,-61.089184,21.343311
1229,SDSS-II SN 4110,4.272284,-11.772046,33.234608
1230,SDSS-II SN 6433,24.428965,10.680492,13.082586
1231,SDSS-II SN 789,14.147813,-77.183235,-52.526974
1232,SN2005gx,-57.51418,60.614597,-14.793797
1233,SN2006hh,-55.773815,9.3368225,-16.842255
1234,SN2006hs,48.404976,12.23847,-69.29453
1235,SN2006kt,-44.667862,45.759663,-31.310677
1236,SN2006mu,81.27528,2.3346982,-4.1041765
1237,SN2006ng,-25.67886,-5.3634906,-42.49735
1238,SN2007ka,6.867998,43.56558,59.608795
1239,SN2007ko,35.09252,35.694973,60.34268
1240,SN2006gb,-9.67341,-14.1967,17.215223
1241,SDSS-II SN 13145,-11.192368,23.287275,-1.3576303
1242,SDSS-II SN 13496,9.076726,-16.996103,2.4680815
1243,SDSS-II SN 1367,8.557747,20.196331,18.920364
1244,SDSS-II SN 13729,4.992441,3.3728218,-50.28509
1245,SDSS-II SN 13742,-42.013783,8.736834,60.475773
1246,SDSS-II SN 14469,-41.60475,6.2983575,-307.18436
1247,SDSS-II SN 14639,-20.743057,22.222797,2.9515173
1248,SDSS-II SN 14751,-15.011989,29.41906,12.156601
1249,SDSS-II SN 14827,14.655952,-24.64003,-50.497154
1250,SDSS-II SN 15258,-8.128798,-44.25762,56.86193
1251,SDSS-II SN 15303,-23.712612,34.486427,24.421194
1252,SDSS-II SN 16472,18.58322,-54.108818,11.503247
1253,SDSS-II SN 17292,-53.00716,12.010801,66.33432
1254,SDSS-II SN 17781,-23.192205,39.33898,-0.12944177
1255,SDSS-II SN 17996,-13.361507,-5.3728485,1.2594106
1256,SDSS-II SN 18111,-30.434284,11.128859,-53.041897
1257,SDSS-II SN 19346,23.515957,-16.8829,-73.750435
1258,SDSS-II SN 19438,17.881956,-51.385128,-43.29782
1259,SDSS-II SN 2527,0.1420798,-0.63057846,2.859897
1260,SDSS-II SN 3112,8.144098,-92.59029,-31.941654
1261,SDSS-II SN 3957,-15.809511,-31.052364,67.26976
1262,SDSS-II SN 4465,0.9701445,-8.49894,9.854114
1263,SDSS-II SN 5943,-25.36895,51.27366,13.262053
1264,SDSS-II SN 6635,-20.484032,30.432266,35.751385
1265,SDSS-II SN 6877,15.36563,-22.344166,-64.83212
1266,SDSS-II SN 7003,-30.008284,30.225725,14.465173
1267,SN2006hi,7.731094,-19.275902,-41.464317
1268,SN2006nh,-46.04144,34.47978,54.224266
1269,SN2006pz,-6.535633,-80.99494,-5.8756623
1270,SN2006sv,-7.2770867,30.634638,30.063866
1271,SN2007mx,28.421906,-57.607124,21.159903
1272,SN2007sg,-34.053192,25.342236,20.33612
1273,SN2007sk,62.29816,146.91803,-20.07462
1274,SDSS-II SN 19487,13.111548,-29.324986,18.36957
1275,SDSS-II SN 20932,18.477547,-34.943623,3.0227208
1276,SDSS-II SN 7575,-31.062828,8.838343,8.944342
1277,PS1-11ala,-50.282124,-31.452517,-44.815125
1278,PS15bdr,-31.368214,61.603943,9.208714
1279,SNLS-03D4cw,13.205735,-53.683517,-24.815756
1280,SNLS-06D1hc,-33.510967,-59.272083,4.1719785
1281,PS1-10l,-56.021214,-10.773387,-41.665504
1282,SN2016zd,-45.335888,62.49641,13.816482
1283,SNLS-05D1by,32.916416,-71.4077,-22.087454
1284,SN2012P,-5.7534943,-75.835464,4.339396
1285,SNLS-04D4gz,3.3354394,-68.03523,3.481483
1286,PS1-10bkf,-61.11175,20.819279,0.09874548
1287,SNLS-04D4ht,4.6555014,-69.0418,-4.708053
1288,SNLS-05D1dn,13.159235,-77.60904,-0.42576006
1289,ASASSN-15nq,-21.084887,59.72045,62.616215
1290,ASASSN-15nr,-4.352638,83.76282,55.412975
1291,ASASSN-15ti,-14.603435,74.64989,43.71369
1292,ASASSN-15uw,-12.690687,85.74597,36.867134
1293,DES17C2ou,9.248603,-19.585684,-29.852716
1294,DES17C3arf,44.487015,-46.687973,25.215961
1295,Gaia16ahz,23.801437,-39.076397,-26.720818
1296,LSQ12blp,7.8296795,70.92831,47.318058
1297,LSQ14an,-4.993663,-0.047940854,54.612797
1298,PS1-10agw,30.939846,35.118637,7.0211444
1299,PS1-10awh,18.205288,-29.97461,49.555786
1300,PS1-10k,46.015484,29.0263,-39.50728
1301,PS1-10n,0.62121665,-9.718803,-30.66216
1302,PS1-10p,7.203719,33.891758,-18.219526
1303,PS1-11cn,-9.402842,41.022343,-13.784082
1304,PS1-11fi,25.976738,57.052677,70.18231
1305,PS1-11sk,72.19707,-2.3330536,13.778317
1306,PS1-11w,5.786027,61.63413,33.754818
1307,PS1-13or,19.47253,-18.58343,-41.74462
1308,PS15aii,-22.003145,68.6633,63.10608
1309,PS15bwh,-12.060245,70.57069,62.37024
1310,PS15cwx,-9.850981,55.57934,49.327583
1311,PSN J23102264+0735202,-3.142858,80.83657,33.81804
1312,PTF10bfz,-22.438606,68.67199,35.23451
1313,PTF12hni,14.22487,0.41481656,-32.01549
1314,PTF13bdl,27.434092,-33.24305,-40.25119
1315,SN2003fj,46.635937,-48.43448,-59.178814
1316,SN2003fk,41.605965,-45.79687,-30.06035
1317,SN2004gt,48.893063,-29.948322,-61.504997
1318,SN2005Q,46.280376,39.738445,-25.766193
1319,SN2005bj,38.124195,-27.329493,-43.69774
1320,SN2005bl,51.859688,-43.75261,23.761307
1321,SN2005ku,-25.812424,74.02426,54.146366
1322,SN2006ep,76.31178,-21.50607,-11.100224
1323,SN2006gj,-7.944039,45.16205,-41.396442
1324,SN2006py,-0.18355247,74.42423,54.207417
1325,SN2007A,-1.2839124,66.722824,49.509857
1326,SN2007hn,41.97872,-17.222782,-64.2708
1327,SN2007hx,21.196222,70.120224,53.80733
1328,SN2007if,-14.465985,59.841423,-38.48979
1329,SN2007jh,-0.34191146,57.941547,-38.474552
1330,SN2008bq,-1.0429752,65.5791,58.497284
1331,SN2010ap,13.929252,70.00818,-21.617447
1332,SN2010fq,41.332993,-12.285591,47.55114
1333,SN2013ai,33.3918,-32.96833,-28.594221
1334,SN2016E,5.8757243,60.360893,54.978737
1335,SN2016afb,-22.831467,63.656013,71.924324
1336,SN2016alt,28.990015,-7.090687,71.5239
1337,SN2016arc,8.277945,52.978237,-50.95887
1338,SN2016ayg,-17.322058,54.1886,67.11885
1339,SN2016bkw,-11.080574,62.10515,67.15718
1340,SN2016bpb,-18.796244,62.07724,53.04245
1341,SN2016cby,-2.2196257,79.988396,45.67185
1342,SN2016czc,-7.2646956,52.562935,61.16463
1343,SN2016eky,-14.713052,83.36163,54.732246
1344,SN2016gkt,-45.3543,45.34359,-49.333973
1345,SN2016grz,0.26040044,44.07627,80.78608
1346,SN2016ys,11.068594,62.248577,66.906044
1347,SN2017cfc,7.412311,80.0615,52.198673
1348,SN2017cjv,-35.094345,60.322926,54.282303
1349,SN2017ckd,-27.450155,68.34575,45.80799
1350,SN2017lv,-29.7562,49.4922,67.98581
1351,SNLS-03D4dy,8.021442,-57.165333,-1.0125008
1352,SNLS-03D4gf,49.140816,-60.744846,-46.595978
1353,SNLS-04D1jg,49.22813,-50.282784,-49.511425
1354,SNLS-04D1sa,57.114025,-71.66899,-40.204945
1355,SNLS-04D2ac,45.128517,-31.141737,-30.054625
1356,SNLS-04D2cf,30.564924,-40.88089,-35.448906
1357,SNLS-04D2gb,60.31927,-49.913445,-50.63095
1358,SNLS-04D2gc,41.62589,-45.11974,-47.724586
1359,SNLS-04D2mc,65.332085,-43.55368,-42.741646
1360,SNLS-04D2mj,50.912006,-47.168056,-30.0167
1361,SNLS-04D3cy,51.519295,-56.39842,-38.70295
1362,SNLS-04D3df,58.81069,-55.88512,-45.74167
1363,SNLS-04D3fq,49.771935,-68.22061,-22.60421
1364,SNLS-04D3oe,42.50827,-71.03311,-33.50994
1365,SNLS-04D4ec,15.378197,-10.518569,-25.101383
1366,SNLS-05D1hm,60.419033,-65.239296,-26.820631
1367,SNLS-05D1if,42.636837,-69.85344,-24.62351
1368,SNLS-05D1ke,52.12698,-73.26305,-32.00624
1369,SNLS-05D3jk,44.6544,-58.37221,-32.040577
1370,SNLS-05D3lc,36.772274,-36.73385,-65.16854
1371,SNLS-05D3lr,52.01052,-60.4511,-26.739233
1372,SNLS-05D3mn,42.32508,-62.456078,-23.207018
1373,SNLS-05D4bf,40.599167,-56.55772,-47.4966
1374,SNLS-05D4ej,51.09135,-49.70075,-42.386623
1375,SNLS-05D4ff,57.0921,-42.414387,-45.85988
1376,SNLS-06D3dl,34.262627,-54.328423,-15.1474495
1377,SNLS-06D3ed,55.55186,-39.564434,-52.85082
1378,SNLS-06D3gx,47.764717,-66.20907,-31.084677
1379,SNLS-06D4cq,50.578384,-36.135,-47.88571
1380,SN2016cxb,-4.2509656,20.899862,92.454666
1381,SNLS-04D4in,43.284363,-39.172005,-43.76242
1382,SNLS-05D3ci,41.034615,-49.366577,-39.118965
1383,SNLS-05D3hq,48.331673,-35.783684,-34.583992
1384,SNLS-05D4cw,63.520966,-28.213686,-53.05619
1385,iPTF13dge,19.356884,64.98091,62.244415
1386,ASASSN-14lp,45.95899,54.01012,22.189837
1387,ASASSN-15hg,47.053013,70.25948,-0.54814
1388,ASASSN-15jt,85.907166,39.64545,2.6014724
1389,ASASSN-15np,33.07366,60.979523,3.545601
1390,ASASSN-15pm,36.192642,81.88558,33.484493
1391,ASASSN-15ss,57.167126,57.14973,23.49137
1392,DES15E2mlf,29.372778,-20.421593,-46.84753
1393,DES17C1ald,16.17786,58.00361,5.3373203
1394,DES17C3eg,56.3392,-7.512001,-42.731773
1395,LSQ11bk,41.56857,85.12095,24.590807
1396,LSQ11ot,75.06732,15.770279,10.461154
1397,LSQ12agq,39.917374,56.011665,10.3573265
1398,LSQ12bld,23.449179,64.90992,-0.42610386
1399,LSQ12ca,14.877094,67.47069,6.306008
1400,LSQ14mo,8.033501,11.531171,61.59405
1401,PS1-10acx,46.99831,-8.874163,23.733747
1402,PS1-10aj,15.867975,40.23746,37.033978
1403,PS1-10cbu,65.86969,21.652576,-47.77528
1404,PS1-10ik,25.678337,54.747772,47.915627
1405,PS1-10ir,38.041996,26.773527,42.069366
1406,PS1-10ix,39.300877,53.481426,-25.818708
1407,PS1-11mq,0.0026939977,58.643097,18.213072
1408,PS1-11xw,33.71851,27.23892,34.432602
1409,PS1-12sk,-5.037943,36.29886,10.3554125
1410,PS1-13arp,51.73228,26.093494,-58.99596
1411,PS1-13wr,63.842804,-46.549595,-6.5230823
1412,PS15akf,87.55918,27.58935,-4.281433
1413,PS15aoq,57.361843,67.17681,18.28467
1414,PS15asb,41.11594,66.26866,5.81751
1415,PS15bif,17.710186,75.65162,2.5558908
1416,PS15cut,77.54803,55.1702,-2.2905257
1417,PSN J20435314+1230304,83.85025,38.31773,-7.1500535
1418,PTF09cnd,-14.327633,37.13036,23.946283
1419,PTF11cml,31.29881,80.668045,12.843281
1420,PTF11dec,41.415726,51.318207,0.20419106
1421,PTF11kmb,72.12566,-6.0122266,-34.088234
1422,PTF12csy,36.326183,-39.22512,-9.550796
1423,PTF12gzk,78.26535,19.49053,-0.36566988
1424,SN2003fg,44.426105,-14.850691,-2.6518924
1425,SN2003fn,24.73848,32.857784,-74.73226
1426,SN2003fp,51.96261,-3.762485,-31.824692
1427,SN2003ha,49.96781,18.892347,0.31663296
1428,SN2004ef,59.905838,54.842716,0.0225397
1429,SN2004ex,57.713127,7.324834,-22.46989
1430,SN2004ey,44.826515,76.55355,19.018326
1431,SN2004fe,74.30629,15.693165,-26.647717
