,SN,0,1,2,3,4,5,6,7,8
406,SDSS-II SN 2464,-5.088899,3.18175,0.6594808,-9.639753,2.5185075,-0.10102868,-0.57691085,6.4947047,-8.614107
407,SDSS-II SN 2615,-2.3998215,8.929896,0.09255066,-6.8495274,-1.6462321,-1.5814352,-4.7033434,1.2864139,-4.303717
408,SDSS-II SN 2630,-1.3727654,5.229504,-0.19647756,-0.8350851,7.3450046,0.3496043,-1.1109906,8.257589,-8.727618
409,SDSS-II SN 2808,-10.683678,1.8180978,-0.28375965,-1.5517672,7.4343615,0.72412395,0.4250274,7.7991786,-2.951347
410,SDSS-II SN 2912,-3.1388,1.7257981,-1.3087786,-8.56951,2.2926044,1.8023117,-1.7181009,-2.0373404,-7.409324
411,SDSS-II SN 3090,1.1960818,7.18889,-0.7907559,7.3255124,0.9818774,5.5999703,0.88765043,2.0779045,0.84370816
412,SDSS-II SN 3196,0.7898471,-1.7913773,0.03216767,-1.093819,-6.0384426,1.7288526,-7.0287867,6.1560235,-0.06178155
413,SDSS-II SN 3344,2.2085297,-1.3130875,2.6843638,3.1114786,1.9299394,-0.6933832,4.7231,6.7824683,-4.3673797
414,SDSS-II SN 3368,-12.07619,0.78938407,-2.4452503,0.5638231,-3.1052198,1.0767632,0.4244776,6.574487,0.004900709
415,SDSS-II SN 3417,-3.2119448,-2.055597,-1.4315076,6.1020527,-0.049401626,2.5394456,5.3878984,9.910936,-0.88435477
416,SDSS-II SN 3514,3.657263,-2.9731188,-5.874736,-3.5487802,4.814351,0.061794013,5.8200483,3.2160575,-0.92195255
417,SDSS-II SN 3529,3.6844668,-5.961615,2.5188203,-1.6391041,2.8901105,0.5941534,-0.91931546,6.9898906,1.5278281
418,SDSS-II SN 3533,-4.580698,2.2174294,1.4704653,-2.302489,9.671027,-0.062467262,0.7402821,11.18855,-1.6712844
419,SDSS-II SN 3558,0.5797743,-5.137805,1.3668348,1.0632501,2.1949694,9.08279,-1.6608008,5.025336,0.8725942
420,SDSS-II SN 3565,-4.821694,2.0059433,-2.277958,11.564027,4.737026,4.602867,4.4624176,1.6484104,-1.8788795
421,SDSS-II SN 3983,-1.5007261,0.7490647,0.8702562,-7.3963175,10.522481,4.112533,2.4272444,11.687417,-6.0582304
422,SDSS-II SN 4019,0.11553262,0.25886515,0.5290757,-0.25409266,9.749185,4.2266903,-8.178268,4.296739,-0.93634075
423,SDSS-II SN 4044,0.3081213,5.4137807,0.22899373,-5.678165,-3.0523007,-3.4692874,0.16415675,6.4616027,4.6017623
424,SDSS-II SN 4104,-5.875728,-4.589279,-3.9860253,2.1003718,3.8309326,-2.179338,5.890253,4.684619,2.608132
425,SDSS-II SN 4129,-6.349795,6.0724845,3.4603004,2.125038,-0.5061679,-4.641409,-1.2728412,-0.62874365,-7.937021
426,SDSS-II SN 4181,4.3067465,-0.7177119,-1.3604522,-0.40235394,7.934188,6.8468804,0.58909035,6.5438495,-1.491788
427,SDSS-II SN 4307,-3.4439986,-1.1168625,-0.520808,8.534974,8.522907,1.9976027,3.0025449,9.600929,-5.2192693
428,SDSS-II SN 4330,1.2986797,-1.8225627,-3.2613087,-4.217122,-3.4816797,1.8682567,7.7397413,2.9691417,2.2525947
429,SDSS-II SN 4375,4.6730742,1.3137589,0.0467767,3.8703446,1.3087199,-0.60761946,0.23990005,10.370717,-2.2555535
430,SDSS-II SN 4534,-1.4322637,1.3104863,0.42596838,-10.78615,-1.4249648,0.88587713,6.1328583,2.1889572,1.2428782
431,SDSS-II SN 4606,0.65589577,-0.95380795,-4.8853374,-1.0072168,0.26306555,10.228683,-2.296482,1.0566477,-2.9074621
432,SDSS-II SN 4888,1.7658852,3.1747217,1.9337169,1.3223456,-0.5019459,-1.9904479,-6.090084,2.9237149,1.4721488
433,SDSS-II SN 4906,-5.5293064,0.6788602,-4.7691236,4.1786885,9.086081,0.04906235,0.90305024,1.2048653,-0.66126037
434,SDSS-II SN 4907,-2.4381447,6.3617907,1.7949284,5.1120696,-0.00289139,-3.2971394,0.88207346,9.865167,-5.206917
435,SDSS-II SN 4966,-3.9998112,4.9635525,-0.36823547,0.79732275,5.8534837,5.743744,-2.1721432,12.47717,0.7632385
436,SDSS-II SN 4978,-5.417125,9.30377,-0.2704515,-6.2087355,3.2250085,0.9926816,0.02928226,4.113809,-6.7806163
437,SDSS-II SN 5001,1.0049764,2.0454202,4.6481085,3.0834155,-0.73653185,0.93965435,0.36302948,8.655869,7.162989
438,SDSS-II SN 5235,-7.323513,3.2847576,0.2853666,-2.5565083,-0.9444399,-1.4545873,7.47371,6.5477376,-1.7335755
439,SDSS-II SN 5401,-2.0175908,-0.2386343,-2.280754,0.6482486,6.3235884,-2.4059675,0.89550614,2.823811,-5.246454
440,SDSS-II SN 5468,-7.6679397,2.2096171,-5.4380326,-2.1109006,2.8004248,2.6510525,0.336696,0.32297468,-3.5371487
441,SDSS-II SN 5498,-2.1734824,5.373008,-2.9163368,0.12527546,-2.5545094,-4.3952665,-1.0542977,9.304612,0.7101763
442,SDSS-II SN 5590,-9.0564165,-2.0012739,-0.8367036,-3.2951477,-0.16283959,-0.71016085,-3.6701586,7.324851,-1.5811874
443,SDSS-II SN 5607,-3.4482405,1.288985,2.5099506,0.7641688,-1.5360441,-1.0657464,-9.061338,0.22183357,-0.09989614
444,SDSS-II SN 5810,-1.4941014,0.6990559,-0.39053017,-0.7620241,-2.8984137,-4.3786306,6.1505685,1.567147,-7.269701
445,SDSS-II SN 5890,-0.8068069,-4.096498,0.06945525,0.6062349,9.497161,5.6708617,-2.108446,2.9554262,5.0252194
446,SDSS-II SN 5959,-1.5782357,6.4052606,-4.225509,0.45558774,6.4339156,0.5529,0.98116094,9.743204,3.259265
447,SDSS-II SN 5963,-1.4964368,1.7514881,-0.94094926,-5.046736,11.047222,5.4713287,-0.03035696,6.710566,-2.20831
448,SDSS-II SN 6055,-1.9483901,0.4697704,-0.15029055,7.2343125,10.980315,3.6904292,6.9659023,4.432112,-3.171069
449,SDSS-II SN 6289,1.8319154,-3.235408,0.48374605,-1.1502948,3.2968671,5.767865,-5.4929066,-0.55673665,-3.607241
450,SDSS-II SN 6327,0.20532566,0.013879465,1.4618458,2.0835805,3.9938502,5.55737,6.135007,3.2771142,-0.70091134
451,SDSS-II SN 6556,0.9826422,1.9113133,2.4417586,-4.607205,8.53165,4.7205935,-2.8999271,0.07018656,-5.171845
452,SDSS-II SN 6560,0.396409,-2.89394,-2.013138,-1.164348,7.3254952,1.2464154,-1.2933232,3.379988,-9.400993
453,SDSS-II SN 6618,-6.292737,-3.4657304,-1.465414,-6.171875,5.719502,1.8522886,3.3579051,0.08830832,-2.5712657
454,SDSS-II SN 6714,3.9934,3.2058363,-1.458415,-10.149436,-1.0603641,4.8224154,3.254546,0.56260186,-1.2099446
455,SDSS-II SN 6715,0.5849709,4.061591,-3.0791483,-3.376047,-7.399791,5.975046,5.0971193,2.403851,-3.9822824
456,SDSS-II SN 7024,-1.9741079,-0.037153106,0.4490461,-4.9653416,-1.270692,0.6707082,3.376256,5.426383,-1.249158
457,SDSS-II SN 703,-2.833748,5.135071,-4.292313,2.9173925,2.5749638,-3.1035044,1.1125773,8.358249,-4.773044
458,SDSS-II SN 7039,-1.0884827,7.7323103,-0.59954923,3.5597937,5.551493,5.8348703,1.0068208,5.084912,6.0686126
459,SDSS-II SN 7121,-1.5156147,0.6464455,-5.3658757,3.6792605,8.802974,2.503084,-0.73341227,7.264841,-6.837249
460,SDSS-II SN 7123,-1.3222203,0.20524764,-5.4961157,-1.6035614,7.1574535,9.077411,-0.06523642,3.8503728,0.7857668
461,SDSS-II SN 7233,2.284917,3.4807467,-2.1479828,-1.2239621,3.085159,-6.545097,5.969882,3.5388005,-2.4841223
462,SDSS-II SN 7499,-0.7519372,5.795444,1.1343771,-5.753516,-6.99394,-1.271369,0.80808705,4.3795085,-8.77493
463,SDSS-II SN 7636,2.5908456,-1.0112684,-0.48411518,-2.9435122,0.5709546,-1.7607914,-3.2134912,3.092027,-9.635905
464,SDSS-II SN 764,4.5885153,2.9869409,-0.120062985,1.381803,5.617623,2.9133036,0.7799426,3.7888858,6.5187383
465,SDSS-II SN 7647,-1.5469031,-2.5245938,-2.0489643,-0.46308225,2.3436058,-3.6261895,0.6664916,-0.8574179,-12.575009
466,SDSS-II SN 7701,-2.10864,-0.07008619,1.3452394,-9.409478,2.8050802,-1.6734836,-3.993139,8.668775,-1.5831698
467,SDSS-II SN 7725,0.81883925,0.07996247,-0.1542016,-0.400944,2.0973086,4.7271175,-8.224947,3.8475437,2.394123
468,SDSS-II SN 773,-2.2277594,1.1944759,1.011658,9.99469,0.097981654,-4.3387012,0.53765714,4.837283,-2.920856
469,SDSS-II SN 801,1.0184381,-2.9064531,0.7357433,-0.89040226,6.6191216,-2.9622595,3.9085495,4.30422,-0.3439923
470,SDSS-II SN 8196,-0.13765281,3.8107576,-1.1654371,-8.2755785,1.8886613,-0.4321931,3.2566755,4.9405804,-12.6621475
471,SDSS-II SN 8236,-0.14518502,-1.9272441,0.06454918,-0.01502743,0.55034614,-0.31047314,-23.607868,1.4623525,-0.13036005
472,SDSS-II SN 8252,4.137329,8.908295,0.45149064,-7.8452115,-0.8319288,-0.15798733,0.5407596,3.6876128,-1.6551459
473,SDSS-II SN 8721,2.6095262,1.8959464,3.270265,-1.1721103,3.5894403,3.3868172,-4.9728,3.0976017,-2.231181
474,SDSS-II SN 8744,-1.8645937,3.8007886,3.0840955,3.7992609,7.731407,4.5712166,0.10892554,-0.7585545,-2.7877278
475,SDSS-II SN 904,-3.105609,-0.6773863,1.6430837,-0.1275551,11.22861,5.7785735,-0.09790925,0.457205,-2.0490494
476,SDSS-II SN 9052,-2.261931,1.0519295,0.27123117,3.6454117,11.742632,6.0063887,2.6775634,10.398637,-0.18057492
477,SDSS-II SN 917,-4.920348,-2.4044974,0.9336485,2.2201393,4.140781,-4.3888197,7.2174487,1.4553231,4.1133714
478,SDSS-II SN 9250,1.0737406,2.9014807,1.2317371,1.1399035,6.839377,8.530211,-1.2263414,0.23804176,5.958535
479,SDSS-II SN 9326,1.1937107,3.2625058,-0.7478193,0.96651745,5.685129,-0.24088052,2.9100232,5.1993036,-0.2190827
480,SDSS-II SN 9424,3.8303566,0.61762154,0.7811282,-3.6376235,-6.9428005,-0.44104633,-2.5135348,6.6240807,-10.594856
481,SDSS-II SN 9632,3.4570978,-0.38733727,1.8010228,1.5920535,1.8377559,-5.1133947,0.9459062,5.7401223,-10.173759
482,SN2005fj,-4.5105133,-3.5175107,-2.8152878,8.70561,4.127684,-1.5041387,-2.6265223,5.058166,0.8531454
483,SN2005gi,-0.17561176,1.0871314,9.944459,-5.151171,2.5055761,0.36784968,0.40365615,1.5570158,-4.2132854
484,SN2005jq,0.5104689,-3.0825527,2.7870908,5.5007267,6.9850006,-0.0841961,4.22267,6.852956,6.9815392
485,SN2005kq,-4.9146857,7.3175807,-2.5786917,4.41223,-1.5335274,2.4159288,0.7958272,6.920309,-0.61010253
486,SN2005lo,-6.403184,0.5210526,0.74065197,-5.9376307,5.8339205,-3.0511298,0.76616085,4.1351047,-3.5801804
487,SN2005ml,-0.41520455,0.5123399,0.64702094,7.8918443,6.751946,4.4619412,2.914628,4.643305,9.296088
488,SN2005mn,-2.088468,-1.8083856,2.6904285,-7.167931,1.0225849,0.087999195,-1.0876124,0.8549777,-4.3697515
489,SN2005mp,-5.4317236,3.9211006,-0.29016533,-1.3802346,6.3484674,2.436459,-0.38579684,2.2758474,0.26547548
490,SN2006ft,-7.5106373,-0.39199138,0.55696344,0.111761175,10.939153,2.761073,1.6573756,0.40477535,4.096877
491,SN2006gd,-1.4282447,11.496193,1.0123618,-4.2324014,-2.539676,-1.7704669,0.5030537,-0.053373054,-4.571604
492,SN2006ge,5.198551,1.6532248,-2.5026424,-5.8063474,4.201116,0.4328582,-4.572705,2.2592897,-3.4602814
493,SN2006gk,1.016699,2.7809107,-2.77332,-0.38957974,1.5694427,-7.6661158,0.792721,3.7074873,-9.00394
494,SN2006gl,-5.0789304,-2.4228632,3.6012087,1.544688,4.9041533,5.250849,1.8505735,3.543191,-6.599946
495,SN2006go,-7.2339597,2.3362982,-1.8621265,-4.453869,-2.6138675,2.9938145,0.81414276,5.402465,0.3724917
496,SN2006gp,-6.20447,-1.5960916,1.1623013,-5.5013113,-2.0247812,-3.650419,2.2454677,1.2231793,-5.1397996
497,SN2006gu,-4.2489605,4.3163624,1.5042685,2.3145165,11.553625,0.06702237,-0.017575545,2.0138767,-2.0479305
498,SN2006hj,-6.547095,3.4684181,-0.073921315,8.320726,7.945123,3.7820592,1.0875301,6.2799335,-5.2892146
499,SN2006hk,-0.554039,-0.19087937,-0.12906586,4.6452804,8.224896,-2.4920805,0.8630896,11.030777,-2.9664187
500,SN2006hm,-11.138025,4.378749,-0.22937982,-3.533928,-0.96973187,-0.6207818,-1.8192623,0.8618133,-0.86516654
501,SN2006hw,-4.49906,0.5311777,2.6186328,10.486656,2.3246136,1.4891284,3.0074224,8.397263,-0.45428845
502,SN2006jg,9.625068,-2.1416728,-0.24520549,-0.9038481,4.0035496,-1.9104598,0.20725338,1.9765059,-4.738876
503,SN2006jz,-2.3440194,-0.38229468,-1.5901927,4.51053,1.7281425,7.9522486,-0.9623298,10.276933,-0.4013104
504,SN2006kd,-3.6851869,2.3185892,-0.8579498,7.025346,-4.130435,0.2932758,-0.61931086,7.598778,-1.9194367
505,SN2006ks,-4.56212,0.58532315,0.75888646,-2.6501021,-0.6479523,8.401919,1.5424387,2.2091556,-8.904891
506,SN2006ll,-1.3934709,1.3699319,1.6727184,-3.6559162,-1.0765587,-4.6955853,-6.5767126,9.660114,0.36428472
507,SN2006lq,-2.6982036,2.7915409,-1.3045235,-2.656616,-0.48437178,2.5504594,6.1571994,5.3190417,-8.549252
508,SN2006mz,2.5276031,-0.92761517,-0.6891869,-4.030993,5.391992,4.2857137,-5.2105513,8.595741,-2.9836025
509,SN2006nc,-3.4690912,-5.925172,-1.0234267,8.617221,8.218132,2.9289541,3.1201103,1.2524103,4.6752486
510,SN2006np,-6.540865,-0.8185442,-0.28798288,12.856737,1.9457456,-0.26709968,-0.38144225,3.2559662,1.0452013
511,SN2006nt,-0.4851294,-0.18438385,-0.8839259,-1.309605,6.4322577,6.500408,6.8057694,9.519613,-2.9233336
512,SN2006nw,-5.579689,-1.6396941,-0.20553021,8.627234,6.6082764,3.2072484,-1.255172,7.439745,4.900285
513,SN2006op,-4.9086385,-1.1022953,-0.90996206,-1.7513102,2.7620852,1.8029623,-1.9597979,1.7641904,-6.399567
514,SN2006oz,-4.6663976,0.49654874,2.4246225,2.8133042,4.3249598,0.4939149,-2.7779024,2.372868,6.4927673
515,SN2006ph,0.11067817,-0.9874684,1.5856204,0.6919426,4.388315,5.7854013,1.5140333,10.575823,-0.8372389
516,SN2006pj,-6.8792257,2.755795,0.2661461,-1.4062091,3.8747296,5.2474957,2.1935163,5.7492414,-5.2911277
517,SN2006pm,-5.3951287,-0.3192769,4.3835797,2.1797452,2.5768292,8.2452345,-0.5906162,7.9681206,-0.7534308
518,SN2006pn,-6.1406655,-0.60333425,1.6251502,4.4775877,8.473906,2.8041923,-0.040093005,3.4515715,-0.47615337
519,SN2006po,4.6361933,-0.10326453,-1.3979516,-2.6086469,5.5617914,2.5131662,-3.044453,-2.5176914,-6.1814938
520,SN2006pr,-4.5458965,-3.4838789,1.472795,6.971077,3.6688702,1.2544128,2.0635846,3.4774055,7.6208167
521,SN2006pu,-0.9785466,0.32730755,3.139599,7.1013145,0.5836786,-0.021758208,-3.054005,6.1521344,3.9560447
522,SN2006qd,1.7875532,0.24087285,0.987055,0.07632081,14.442119,-1.2230697,-0.31731087,1.432676,-0.796699
523,SN2006qh,-0.05249828,-1.4521457,3.6176624,-0.24878886,5.2333355,1.2065002,0.4395613,5.2409782,-6.3496995
524,SN2006sw,-4.898034,-0.7776746,-0.5202918,6.481559,3.9709556,-1.8859669,2.9168622,5.4429226,1.1803973
525,SN2006sx,-7.7358613,0.84421295,-0.64329773,1.6922549,2.3281996,-0.43272898,2.8059185,1.1798629,-2.7920063
526,SN2007fr,-4.6083646,0.21958777,-0.77703303,3.4289541,-6.368061,1.4939048,4.2145715,1.0682328,-5.722125
527,SN2007gl,-3.7149863,0.27460477,-4.0673347,-2.3602178,-10.63665,-2.4910383,-4.7827997,3.8060875,-3.4462807
528,SN2007hy,-5.5948915,-2.2313933,3.0434508,3.179449,4.155597,-2.9645762,1.2317747,4.2094812,-5.0709696
529,SN2007jb,-1.7495693,0.26762888,3.7953577,-6.5765886,6.2190833,3.861159,-1.5733807,4.344794,2.0984926
530,SN2007jj,-3.726627,4.5076656,-1.0148673,7.382461,5.923932,-2.900754,-0.82220507,5.500897,0.271973
531,SN2007jv,-6.019059,5.907084,-0.91671765,1.1621243,2.177254,-0.3406184,-0.97850674,1.2002282,10.144827
532,SN2007kb,-2.4286246,-3.1327183,-5.9462934,0.7123059,4.7257915,3.164267,-5.0344796,4.109795,-1.1320286
533,SN2007kp,-0.91430867,-0.24048068,2.2224755,6.4908214,9.23715,2.5278335,-0.8916339,9.242946,-0.54604644
534,SN2007la,-10.420704,-2.4394732,2.0923908,8.351181,4.359892,1.5010437,0.29152128,3.5747337,2.5596912
535,SN2007lf,0.4431715,-4.1042557,0.8888831,-1.7919152,2.3754194,-5.460851,-4.2755065,1.4694155,-7.7259293
536,SN2007lm,2.5578268,-2.7641392,-1.0547733,0.51056236,1.4342606,6.577197,-0.23929562,8.321875,-6.9651394
537,SN2007ls,-1.0276033,-2.2884607,1.2620004,9.542988,6.6081624,4.609777,-1.5683098,1.6307032,-5.347872
538,SN2007lu,-6.1337295,0.4061593,-3.170156,-3.3586295,11.936136,-2.0016692,-0.38926956,2.5784526,-0.485263
539,SN2007mf,-1.526717,-4.793921,-0.2769364,3.1410627,10.187919,1.6047688,4.0041633,3.051064,-4.6785116
540,SN2007mg,-0.18698408,0.86125386,-2.373498,6.456016,6.048512,1.355266,5.114091,9.634236,1.9516567
541,SN2007mu,-1.0028509,2.369626,-1.6868106,-6.3027225,5.2089505,5.108192,0.67316616,10.962592,-3.2755265
542,SN2007nx,2.4342346,3.938575,2.423815,0.2590953,11.67752,4.10941,0.80619526,0.48315877,3.606366
543,SN2007oa,-1.8001888,0.81672037,0.72431564,-6.2514405,3.8635,-0.49362063,2.2822006,12.6300955,-7.052738
544,SN2007oy,3.2153459,-2.4726396,0.28524503,3.5449295,-3.416159,-0.02210658,-0.8245247,7.4613743,-7.4509563
545,SN2007pf,0.09108613,-0.99033153,-1.4851787,6.4704213,7.397276,-2.089131,2.5212023,2.6104453,9.914224
546,SN2007pg,-4.039459,-3.7646067,-1.7583766,3.8807044,3.2528427,2.0935886,-1.8405741,3.6859927,11.950749
547,SN2007pr,-2.7114549,6.492829,-3.5316942,-2.4732826,1.8208727,1.654166,-1.8069733,2.011041,-10.023461
548,SN2007ps,-5.071656,1.548668,-0.56455886,6.76801,1.1830332,-3.4381762,1.0623319,11.715717,-4.073041
549,SN2007py,-6.065273,4.608868,-1.9381022,-1.8879558,-3.2442987,3.2047112,1.6095761,2.72578,-6.576269
550,SN2007qa,-8.713128,-1.2166665,-1.1556609,3.328179,5.157844,4.9064317,3.0190997,4.840132,7.2148256
551,SN2007qd,-0.58023715,3.727303,-2.8243484,7.775358,1.0843625,0.82067513,-1.444211,7.7720346,4.867796
552,SN2007qj,-4.5590153,-5.4234047,4.2858653,4.30449,6.5995417,2.7997649,0.52022386,6.5594444,-0.83767176
553,SN2007qs,-3.9164467,4.6957707,0.42609763,6.8954797,5.986928,-0.055212364,3.7511294,9.067159,-2.1418223
554,SN2007qu,-8.535609,-1.8089823,0.10168676,4.4748936,4.6595893,4.113961,3.3106918,8.131908,-0.77321726
555,SN2007rg,-6.721531,1.7223183,-0.10266881,3.1687346,4.767822,-0.4122614,-0.47176602,7.5364027,-5.764415
556,SN2007rn,-2.3327029,-0.59065,2.493475,1.3939837,1.4309089,2.4050314,-0.14581665,6.2127423,0.13238284
557,SN2007rq,-7.4891434,0.4085285,2.3679204,1.8252703,5.266497,4.1594744,7.301533,2.5445132,-2.7082355
558,SN2007sl,-4.013075,-1.2746049,-2.8139234,4.993487,1.1172941,-1.5910797,0.15061946,7.184123,9.352449
559,SN2007tt,-0.34906515,0.6474742,-1.561582,1.7764454,-1.2243861,-3.6162817,-1.5457687,7.5845513,-8.865655
560,SDSS-II SN 10480,5.3640466,-2.2543898,2.200617,-6.99563,-2.3355722,0.26358026,-0.072479196,2.3458247,-9.879066
561,SDSS-II SN 13147,-1.1707691,2.4231737,-1.1435063,-8.0819435,-9.998988,0.58724684,-2.3938222,8.897991,-3.6317298
562,SDSS-II SN 13483,3.3857782,-2.819518,-4.0290136,-3.5114837,0.20231257,3.7906868,0.015966851,4.8692203,-1.81684
563,SDSS-II SN 13820,-1.5457066,5.5048513,4.4733076,4.026572,2.481235,2.9907224,4.813935,9.8389435,-2.4354403
564,SDSS-II SN 1385,-2.7515335,2.5519693,7.060233,0.5333758,1.9468212,4.169539,-3.3640459,1.8754184,-1.0785418
565,SDSS-II SN 13991,-5.106662,-2.346804,-4.5077395,-0.45633352,-4.6983776,2.3740184,2.8130658,1.8704053,-2.234321
566,SDSS-II SN 14121,0.4188381,3.3899858,-7.3967824,5.789492,3.6398282,-2.3147469,3.1594539,0.5429209,-3.0899892
567,SDSS-II SN 14262,4.7883615,-6.7940826,-1.3261576,0.48627853,0.84991705,1.7472919,5.0895643,4.0661855,-2.6286983
568,SDSS-II SN 14415,7.5438156,2.9886198,0.751873,1.7200706,2.3607335,6.935603,-2.9032736,-1.5073825,-1.8951367
569,SDSS-II SN 14635,-0.6038362,0.7857698,-3.7043214,-2.6251347,6.534279,0.6403282,8.711781,5.202668,0.37340125
570,SDSS-II SN 14833,0.99527997,-5.5039086,0.5492473,2.069568,0.7754829,0.9889333,-6.2774777,3.1987169,-2.0174692
571,SDSS-II SN 15268,0.9190178,-1.3831381,-4.1030073,0.4173071,0.5275267,-1.6649427,6.442444,7.236613,-0.08338081
572,SDSS-II SN 15358,5.0184536,1.1085026,-1.3235517,0.80977845,-2.6970265,2.8161964,-0.4853228,4.04957,5.241808
573,SDSS-II SN 15360,-2.603704,-6.1416907,-2.3962538,-4.678407,1.7882701,4.022376,-0.5471499,3.1271,0.5231665
574,SDSS-II SN 15418,-4.799502,3.4217672,-1.1282312,1.6956857,-9.072671,0.14190416,-0.29085025,4.544267,2.714308
575,SDSS-II SN 15814,-1.4488409,1.9638314,2.1236053,-0.962669,3.721214,-0.91811794,-6.773895,9.579504,-4.8269734
576,SDSS-II SN 16103,-8.747365,-1.4362535,0.48857713,-1.2580118,2.5122902,7.042756,2.951507,-0.32620496,-3.4486854
577,SDSS-II SN 17317,11.576878,-25.83363,-2.9948666,-0.6375483,-24.836906,-17.983215,-6.9022155,-28.60818,43.11514
578,SDSS-II SN 17337,-4.579083,-0.22471684,-0.14789462,-0.9664457,1.6831775,7.256833,-1.2888223,2.954745,2.3621728
579,SDSS-II SN 17585,-2.475159,-0.3988577,-0.7093059,-0.5615486,-0.31231794,-1.3706677,-5.616921,4.5090117,7.8122916
580,SDSS-II SN 17925,-3.2525861,-0.7017645,-1.128216,6.4543815,2.9268203,1.0309709,-3.5600867,9.26021,-5.330238
581,SDSS-II SN 17958,-1.4922324,-1.1413192,-7.269285,7.7815824,3.1198251,1.8373214,-0.5104694,4.5928626,-3.276739
582,SDSS-II SN 18266,3.068865,6.469992,0.22146676,6.2988253,5.548809,1.3955649,7.695016,1.172062,2.0307355
583,SDSS-II SN 18360,0.27784315,6.62523,-0.42957807,-5.6905203,3.0879452,2.9418356,1.4781711,-0.46050516,-4.1756735
584,SDSS-II SN 18585,-2.210476,-5.5635324,-0.38132218,6.895942,1.3206868,-7.094104,-0.3766708,2.3910036,-2.1426241
585,SDSS-II SN 18589,0.6234484,1.237577,-3.03569,3.078452,-2.8342233,-8.320321,2.4060302,3.9479244,-0.19410229
586,SDSS-II SN 18718,-0.013120951,5.9251065,-1.3902636,-8.68283,-5.1331944,3.510385,-0.59568673,1.3512963,-5.983795
587,SDSS-II SN 18836,1.8892848,2.102212,-1.4281031,-6.6262455,-3.321753,-0.49117294,-0.7094083,11.228818,-9.681193
588,SDSS-II SN 18914,-7.0945635,3.3673196,-1.6655568,-1.1476487,2.6225102,0.60427547,3.640503,6.2380433,5.6223607
589,SDSS-II SN 18970,2.903736,5.217132,0.30066463,8.10346,2.5346172,1.887243,-1.9065169,5.319224,-1.4789498
590,SDSS-II SN 18986,-0.8836793,3.1577785,1.0797851,6.999153,-3.0802293,4.0995636,2.6139202,4.446387,2.877187
591,SDSS-II SN 18993,-3.405301,3.839541,3.206649,-1.6013663,-8.038807,6.1905084,-1.1427863,1.9302826,-3.520793
592,SDSS-II SN 19052,-6.310734,-0.06739047,3.3835273,1.3163259,0.546341,-0.6943556,-1.8182197,-2.1623862,-6.114953
593,SDSS-II SN 19212,-0.29631323,-2.841654,-5.6294484,0.21827976,8.729991,3.7030966,0.6918072,-1.2167597,-4.118847
594,SDSS-II SN 19465,-1.8584919,2.1042852,-1.1585935,-5.1384645,6.4394145,10.443508,-1.1972392,4.446064,-5.106185
595,SDSS-II SN 19582,-1.0449426,4.1270137,0.059188705,-11.845384,-1.707759,-2.2337246,-2.674817,2.0762725,-8.52726
596,SDSS-II SN 19751,-11.945185,-3.4830794,0.21256234,1.3463683,6.289944,4.1432366,0.9183874,3.6751146,0.0080214385
597,SDSS-II SN 19848,-6.0642195,5.553345,-1.8879559,6.828197,1.1125071,0.09790632,-1.676546,7.3931875,-5.900741
598,SDSS-II SN 20324,3.0566018,0.7095265,4.1114597,0.16047226,6.528791,3.1705346,-2.235386,9.931213,1.5696223
599,SDSS-II SN 20408,-1.6067858,0.5155195,5.2422266,0.39281702,8.178658,-4.6607785,0.25491795,0.24292666,-3.9297156
600,SDSS-II SN 2128,-0.14993754,6.9782834,1.0217357,-6.078275,-2.3818374,0.32228604,5.3710938,3.0145857,-2.5660264
601,SDSS-II SN 21874,-0.37113288,-10.07205,0.07199517,-0.73905545,-1.4815322,8.255176,0.14023456,0.6075411,-0.7278324
602,SDSS-II SN 2401,4.8067117,4.306919,-2.2736804,-6.733855,1.5144534,4.0810666,0.5058924,6.7781134,-2.4274158
603,SDSS-II SN 2620,-3.1310012,0.13986374,1.0695753,-2.3448894,10.922523,1.3170294,5.910939,4.073731,-0.45270464
604,SDSS-II SN 2621,-3.914226,-3.311056,0.6175629,-1.8884714,7.7600136,-0.70151395,-3.8000708,1.4560983,-3.0875514
605,SDSS-II SN 3294,1.5367156,-3.5665197,-0.043323833,3.0335584,5.491939,9.168957,1.2042547,1.5788863,-5.760836
606,SDSS-II SN 4062,1.9508572,-1.8357054,1.4662921,5.4009876,-3.0287719,-0.30673754,2.8941782,6.362498,1.8528674
607,SDSS-II SN 6136,-0.2598124,5.479498,-2.0239358,-6.1188087,-1.6644527,-3.056745,3.222198,-0.017870687,-8.244192
608,SDSS-II SN 6889,-8.168386,1.9217873,-2.4388983,-0.75266457,7.2567053,-1.2496705,6.242379,1.8977902,-0.07986367
609,SDSS-II SN 706,-6.06441,0.09294467,3.5921798,-4.345122,3.1165295,4.5372796,-4.8816805,0.543331,-4.7326517
610,SDSS-II SN 7762,3.7237191,7.281654,2.2196374,-4.849007,-1.5508686,3.5357995,-4.336592,2.6550465,-2.8806555
611,SDSS-II SN 8092,3.302904,-3.528053,-0.026763294,-10.774781,2.9273071,7.078187,-0.6458406,2.905315,-0.91713375
612,SDSS-II SN 9132,-8.632481,0.45806077,0.36237296,-2.058761,4.144898,-4.5812526,1.306665,-3.3077073,-2.402313
