,SN,0,1,2,3,4,5,6,7
427,SDSS-II SN 4307,-0.26781535,1.8460323,1.6185085,2.0349956,0.3319187,0.85250795,2.3295348,0.3820702
428,SDSS-II SN 4330,-0.036828004,1.1456411,1.2599454,0.4755923,0.8256596,-0.09654484,4.051309,-0.00020226359
429,SDSS-II SN 4375,0.5145431,0.95633036,-0.45397347,2.3738008,-1.6131718,3.125011,-0.28802806,0.224567
430,SDSS-II SN 4534,-0.5860413,1.2769523,1.7814796,-0.28688642,-0.7682584,0.7387942,4.93704,0.2870812
431,SDSS-II SN 4606,0.113279685,0.19801547,0.822508,-0.2844305,1.0555981,-1.8602092,2.8133633,-0.33572057
432,SDSS-II SN 4888,-0.7161988,-0.72502774,-0.01619264,-1.869981,-2.4425411,-1.5473197,1.2380223,-0.4278038
433,SDSS-II SN 4906,-0.009019208,1.3752728,1.3702695,1.5270002,1.0723021,-0.07000197,2.6259723,0.069384634
434,SDSS-II SN 4907,-0.59386945,2.0469496,1.9593872,1.9705254,-0.6979629,1.6382452,2.5596988,0.69148654
435,SDSS-II SN 4966,-0.19993919,1.7351675,1.5225308,2.216343,0.5321985,0.8449528,1.6866139,0.43229964
436,SDSS-II SN 4978,2.319467,-1.0843136,-1.7678068,1.9044471,-0.42221016,2.786096,0.20676512,-2.2017908
437,SDSS-II SN 5001,-0.33843452,0.42341065,0.8759633,0.28557613,-0.8486439,-1.7750561,-0.09063718,0.10595244
438,SDSS-II SN 5235,-0.66942286,2.0517414,1.7573665,2.013546,-1.0171521,1.1091663,2.209056,0.3907717
439,SDSS-II SN 5401,1.0358565,-2.039548,-0.8113059,1.7528251,0.30668357,1.0221356,-1.4871038,-1.3279387
440,SDSS-II SN 5468,1.190493,-2.123099,-1.0663373,0.960192,1.0584108,0.5705499,-0.6136307,-1.6474859
441,SDSS-II SN 5498,0.35644564,-0.18792938,1.2016467,1.5042276,1.329356,-0.85956806,0.22509597,0.04184056
442,SDSS-II SN 5590,0.17052826,0.041380715,0.67012143,0.061555915,1.7525984,-1.5861639,2.585251,-0.3727994
443,SDSS-II SN 5607,0.020965187,-1.2962495,-0.5411191,0.021280082,-1.3123201,-1.8667033,-0.007499806,-1.0460112
444,SDSS-II SN 5810,1.0632522,-0.7714026,0.94614154,-1.51636,1.6500251,-0.19497894,1.9665803,0.70436776
445,SDSS-II SN 5890,-0.18025227,-1.0425502,0.7236921,1.9215443,-0.09380226,-1.0664228,-1.2267736,-0.6336179
446,SDSS-II SN 5959,-0.49839714,-0.24723607,0.2446222,0.73808676,-2.2797842,-0.9976393,-0.40269902,-0.27269182
447,SDSS-II SN 5963,0.48070788,-0.5411407,-0.4578893,2.3724597,-2.0597093,1.7676531,-1.5243012,-0.71661025
448,SDSS-II SN 6055,1.0907348,-1.4471474,-0.28917477,1.9388556,1.1918641,1.6015588,-1.3542689,-0.5548684
449,SDSS-II SN 6289,1.089399,-2.205633,-0.96420443,1.9358155,-0.4380304,1.0340648,-1.466253,-1.5803053
450,SDSS-II SN 6327,-0.008846302,0.10056118,0.63080454,-0.26414186,0.7246789,-2.0478222,1.4659736,-0.15540083
451,SDSS-II SN 6556,1.0246102,0.18891327,-0.77002126,2.1288097,-0.73558253,2.8553965,-0.45772257,-1.665551
452,SDSS-II SN 6560,1.0177349,-2.0340345,-0.86287415,1.9444678,-0.36420313,1.0729622,-1.4560606,-1.4993103
453,SDSS-II SN 6618,-1.3609213,0.4077483,2.1397316,-2.0406837,-1.8238556,0.2606826,4.8126044,0.64952505
454,SDSS-II SN 6714,0.0156565,0.57788557,1.1647651,-0.44967434,0.7100182,-0.20310415,4.232904,0.03165731
455,SDSS-II SN 6715,0.23118956,-0.107557036,0.6316463,-0.14290598,1.6667193,-1.6349834,2.5333538,-0.35325485
456,SDSS-II SN 7024,0.97522175,-0.8819086,0.8517706,-1.5007042,1.7072177,0.15807387,2.3864481,0.5480401
457,SDSS-II SN 703,1.4328369,-1.1342572,-0.95479673,2.355443,-0.6389351,2.4145937,-1.1120136,-1.2913461
458,SDSS-II SN 7039,-0.17091483,0.682309,0.93011177,0.9818852,1.3915491,-1.5059061,1.1777098,-0.20774934
459,SDSS-II SN 7121,-0.22399768,0.94948184,1.2941073,0.7766546,0.2836532,-2.0155637,1.5192997,-0.28753865
460,SDSS-II SN 7123,0.85198355,-1.942625,-0.36975482,0.96856546,1.3032033,-0.37370256,-0.43011788,-0.96242344
461,SDSS-II SN 7233,-0.62625694,-1.2899238,-0.36395884,-2.6741953,-1.7693816,-0.903354,2.5233467,-0.4403985
462,SDSS-II SN 7499,-0.54281175,0.729085,1.799773,-0.9718525,-0.36891225,0.78674215,4.9783397,0.49745655
463,SDSS-II SN 7636,2.024739,0.6852465,-0.91708714,2.881979,-0.7895575,3.0123074,0.7171529,-2.1764114
464,SDSS-II SN 764,0.8407874,-1.0897323,0.72905433,-0.26641145,2.3856843,0.047494985,1.879854,0.0034305288
465,SDSS-II SN 7647,-0.33078107,0.6058712,1.141902,-0.53627104,-0.3592387,-1.7098341,3.3171248,-0.2852889
466,SDSS-II SN 7701,1.5964708,-2.6540046,-1.718673,0.8036769,0.017865451,0.32909092,0.1654015,-2.650513
467,SDSS-II SN 7725,0.70267135,-2.3578343,-0.8938711,0.8570418,-0.45667794,-0.7906957,-0.08769304,-2.0373905
468,SDSS-II SN 773,-0.4102242,1.9904253,2.1130278,2.5381496,-0.36721426,2.783803,1.5634538,1.2593353
469,SDSS-II SN 801,0.4594795,-2.0870864,-0.604633,0.64269704,-0.3670902,-1.2460719,0.02727363,-1.684792
470,SDSS-II SN 8196,0.96482736,-2.3142002,-1.0673164,1.4628547,-0.6932719,0.24572484,-0.8496839,-1.9426736
471,SDSS-II SN 8236,0.4415828,-1.4165038,0.2405339,2.26999,0.40882814,0.70831794,-1.7526903,-0.60670185
472,SDSS-II SN 8252,-0.66400015,1.2606831,1.8744704,-0.3575815,-0.8596654,0.8678358,4.9526854,0.37307772
473,SDSS-II SN 8721,1.7888154,-2.4323764,-1.7662181,0.7643968,0.22452343,0.6597872,0.40395063,-2.5680547
474,SDSS-II SN 8744,0.21262446,-0.5648814,1.0409794,2.3071218,0.8823784,0.05491656,-0.90515715,-0.006995296
475,SDSS-II SN 904,-0.30131713,1.8930794,1.6817477,2.1824217,0.20360795,1.1462615,2.1000082,0.52950305
476,SDSS-II SN 9052,0.09166263,0.88514817,0.3780004,2.8791566,-2.3535967,2.0013676,-0.44711372,-0.0756707
477,SDSS-II SN 917,-0.053277478,-0.7883099,0.6202834,0.80041504,0.63466436,-1.7910843,0.17415982,-0.6381316
478,SDSS-II SN 9250,-0.48088095,0.78999597,1.1526045,1.83902,-0.7770107,-0.5237459,-0.5379726,0.17705937
479,SDSS-II SN 9326,0.34150773,-1.9919157,-0.45150337,0.99293905,-0.57023805,-1.0997785,-0.33773842,-1.6012751
480,SDSS-II SN 9424,-1.1287807,1.218884,2.0613222,-0.690999,-1.7469492,0.5852676,4.6833153,0.4372912
481,SDSS-II SN 9632,0.7630054,-2.4845212,-1.0780654,0.6524841,-0.18007544,-0.6992893,0.18290205,-2.4614594
482,SN2005fj,0.86428493,-1.9172614,0.30081132,2.2525,1.2453882,0.57865536,-2.2175095,-0.09274861
483,SN2005gi,2.4158213,0.93685937,-0.8035006,3.3871646,-0.7467157,2.7896006,1.197542,-2.6220503
484,SN2005jq,-0.40127864,-0.034927282,0.6705828,0.09535606,-0.6666424,-2.116802,0.4139222,-0.50111896
485,SN2005kq,1.1491396,0.45973146,-0.23496021,2.576556,-0.2395302,2.7645924,-0.249692,-0.71566963
486,SN2005lo,0.31426445,-1.3598536,0.32218832,3.2978916,-1.3760675,0.86749965,-1.9925141,-0.9787799
487,SN2005ml,-0.6878522,-1.1408553,0.8770377,1.7471112,0.19770654,-1.3616627,-0.79308397,-1.2145007
488,SN2005mn,-0.7656136,1.7181425,1.4794176,2.0721836,-1.5331614,0.3609403,1.3447702,-0.034847345
489,SN2005mp,-0.20355372,-1.0007808,0.36956197,2.2714744,-0.03490531,0.80021167,-1.5734249,-1.1655406
490,SN2006ft,1.6740156,0.44943714,-0.7704386,2.5295537,-0.41307566,3.1370046,0.20319839,-1.4386134
491,SN2006gd,-0.6653869,1.8596654,1.8000846,0.7152636,-1.0535166,0.7530823,4.3570175,0.1829879
492,SN2006ge,-0.4533599,1.9982574,1.8460101,2.2057717,-0.3116677,1.5761398,2.1255693,0.6944277
493,SN2006gk,0.6806429,-0.97140336,0.69513434,1.7747113,1.769651,0.3340856,-0.2787699,-0.09674431
494,SN2006gl,-0.46305946,1.9838141,1.7807397,2.2495692,-0.3512096,1.4721766,1.9203206,0.627926
495,SN2006go,-1.3324796,-0.62248456,0.12779313,-2.3892605,-1.7918442,-0.71204025,2.640909,0.12682515
496,SN2006gp,2.089458,-2.0345833,-1.8606883,1.6864097,-0.67112654,1.8756552,-0.22184165,-2.3849618
497,SN2006gu,-0.18899415,1.7606046,1.5180045,2.3308923,0.4758605,0.9980425,1.5202549,0.55445904
498,SN2006hj,0.57179666,-1.2160269,0.5302029,0.1851127,2.235182,-0.8808568,1.5231533,-0.5197191
499,SN2006hk,1.1500711,-1.7638772,-0.5387997,1.3025929,1.5752331,0.8436669,-0.82126766,-0.83774436
500,SN2006hm,0.9254008,-1.3495518,-0.14678344,2.1337826,1.7261025,1.9520024,-1.2017319,-0.6980052
501,SN2006hw,0.68168765,-1.4459436,0.3177442,2.2912693,0.8942397,0.90393263,-1.856638,-0.23063256
502,SN2006jg,-1.1149065,0.9231599,1.8284714,-1.1197922,-1.7715906,-0.10504241,4.5895696,0.2542508
503,SN2006jz,0.26102096,-0.78224456,0.08636166,2.630231,-1.2219956,1.2161845,-1.6215874,-0.7334919
504,SN2006kd,-0.51141524,-0.06767521,0.39816067,1.0221362,-2.1715825,-0.8240729,-0.4648251,-0.2159793
505,SN2006ks,1.3799056,0.23483397,-0.7050794,2.400517,-0.51688945,3.0021052,-0.21198098,-1.2957673
506,SN2006ll,-0.08257424,0.72248113,1.1409612,-0.1626576,0.44301862,-1.4968266,3.5662785,-0.29108986
507,SN2006lq,-0.047646455,1.0997047,1.2593714,1.429121,1.035143,-0.9831071,1.6244823,-0.15212543
508,SN2006mz,2.3830996,-1.0772253,-1.8149551,1.8584524,-0.3602099,2.8006468,0.3156645,-2.252963
509,SN2006nc,-0.2893114,1.1036974,0.56234896,2.3286378,-2.2843978,1.1931365,-0.54748136,0.019134661
510,SN2006np,-0.17651322,-1.169948,0.9346618,1.2301091,1.5073999,-1.3311974,0.092280395,-0.89966244
511,SN2006nt,0.064076856,0.4054735,0.80663913,0.601447,1.8398423,-1.3823123,2.3585517,-0.33178407
512,SN2006nw,-0.58287984,1.3297275,1.1346694,2.1657321,-0.6175224,0.4701885,-0.40164945,0.15743792
513,SN2006op,-0.19774424,-1.160124,0.043444388,1.9758747,1.1894119,1.216664,-1.3375359,-1.5912626
514,SN2006oz,-0.3171045,-0.59531343,1.1715196,2.0497031,0.53558296,-1.1882603,-0.7156329,-0.46220788
515,SN2006ph,0.1610192,1.0582788,1.2591541,1.1146514,1.5022521,0.0070541278,3.061334,0.09719742
516,SN2006pj,0.24169521,-0.1274103,1.2808609,1.4983897,1.0295063,-1.0675621,0.030164786,0.051128108
517,SN2006pm,-0.5550151,1.4319509,1.3799059,2.2252603,-0.16714741,0.19302082,0.15333602,0.16615716
518,SN2006pn,-0.49886405,1.0954605,1.3156469,2.449779,0.12040335,0.50772935,-0.36383587,0.19067326
519,SN2006po,1.2566656,-0.8503088,-0.76204807,2.4471035,-0.73244566,2.451793,-1.1423341,-1.1389384
520,SN2006pr,-0.22041185,0.7244126,0.51608413,2.395222,-1.928398,1.1298829,-0.88549155,-0.05956978
521,SN2006pu,-0.2572545,-0.022920232,1.2255781,2.5919547,0.23422934,0.092046164,-1.0186011,-0.022993976
522,SN2006qd,0.43698362,-1.4560881,0.29092637,2.1704679,0.5899766,0.46978268,-1.7125934,-0.5467135
523,SN2006qh,-0.57002705,1.3183528,1.3508217,2.3480663,-0.11221004,0.3694046,-0.11983703,0.18897146
524,SN2006sw,-0.5532558,0.8748195,1.1212999,2.143366,-0.69676816,0.027766984,-0.76661026,0.18491365
525,SN2006sx,0.32768098,-1.1621584,0.70406836,2.1263793,1.0171914,0.04805687,-1.1813495,-0.3049132
526,SN2007fr,0.4940769,0.50989616,0.37791696,2.7242315,-0.5296445,1.9826375,-0.7121327,-0.2622052
527,SN2007gl,-0.059957933,0.22506061,-0.40468,1.9280293,-3.1476762,1.5534506,-1.3301135,-0.2160359
528,SN2007hy,-0.18092157,-1.1431235,-0.044994213,1.7711017,0.7099462,1.0329479,-1.3593107,-1.7660455
529,SN2007jb,0.71777993,-1.9583951,-0.47005323,1.5643557,0.77575594,0.38400993,-1.5049303,-1.1043196
530,SN2007jj,-0.112309456,0.27889258,-0.2640275,1.1350478,0.22196294,1.7202796,-0.61962336,-2.0326526
531,SN2007jv,0.5571777,0.12204176,1.0223465,1.6290915,1.8837538,0.34599972,0.902272,0.23718566
532,SN2007kb,-0.4083353,1.9950368,2.1469572,2.5463197,-0.36295474,2.8791442,1.5817403,1.3052601
533,SN2007kp,-0.056081437,0.46089464,1.1284949,1.2037784,1.0122894,-1.4316503,0.6359757,-0.0888926
534,SN2007la,-0.58434486,1.0601904,1.3075178,2.3408434,-0.14673568,0.1370264,-0.5667988,0.2873051
535,SN2007lf,1.0890541,0.5076514,-0.0649529,2.6477542,-0.09444318,2.695055,-0.29322383,-0.5304812
536,SN2007lm,-0.41520697,1.9339209,1.7564495,2.3932328,-0.30678535,1.7819465,1.5158284,0.77540755
537,SN2007ls,-0.13237815,0.5017049,0.79877335,0.8256758,1.5972431,-1.4793136,1.2200011,-0.22766046
538,SN2007lu,-0.4743834,1.610507,2.1238296,0.83770174,-0.08391199,1.8065075,4.098763,0.8122877
539,SN2007mf,1.1461108,-1.4627552,-0.33206546,1.9112191,1.2681962,1.6596985,-1.30302,-0.56301624
540,SN2007mg,1.017121,-1.3887703,-0.14957352,1.8955631,1.3317475,1.4417665,-1.3184369,-0.43676972
541,SN2007mu,-0.35997534,1.9302062,1.7179747,1.9353095,0.021998618,1.0057764,2.6656713,0.4268665
542,SN2007nx,-0.19742873,0.8273421,0.05039236,2.166581,-2.8978195,1.539549,-0.93634295,0.04316248
543,SN2007oa,0.2782965,-1.4654675,-0.85094815,0.8023038,0.8278455,0.9618948,-0.62295234,-2.611055
544,SN2007oy,-0.122203626,0.97555083,1.3289378,0.8637506,0.46549955,-1.7668786,1.7816318,-0.26620454
545,SN2007pf,-0.84869415,0.6737025,1.1789804,2.6983893,0.10276539,0.8384236,-1.0293139,-0.54861724
546,SN2007pg,-0.083524436,0.4499279,-0.09651397,2.116139,-2.6517968,1.5085483,-1.1962044,-0.09687851
547,SN2007pr,1.8563871,-1.6071951,-1.4398283,2.0518305,-0.4778753,2.303091,-0.7365451,-1.7746048
548,SN2007ps,0.1464472,-1.5796574,-0.043299403,1.7108219,-0.92805326,-0.61149025,-1.0578139,-1.160806
549,SN2007py,-0.718525,1.8809134,1.7297382,0.7650888,-1.2415066,0.53546554,4.159243,0.09040448
550,SN2007qa,-0.1363189,0.7019821,0.0928297,2.2527127,-2.677143,1.5195026,-0.9761602,-0.030846642
551,SN2007qd,-0.12883696,-1.0241979,0.18504621,1.8016367,-1.5184078,-0.4473385,-1.0964113,-0.8255318
552,SN2007qj,-0.078799516,0.72968173,0.37918612,2.5028548,-2.1260123,1.4607542,-0.84293413,-0.080101855
553,SN2007qs,-0.76604486,0.13848114,0.049031407,0.48060143,0.23710562,0.44006974,-0.2780415,-2.383257
554,SN2007qu,0.0040392475,-0.16427219,1.1983476,1.7357684,0.74646974,-1.1237524,-0.22215115,-0.10263411
555,SN2007rg,0.59667987,-1.9430584,-0.1941308,1.6810604,0.7746125,0.013212035,-1.5488098,-0.93999165
556,SN2007rn,0.35567355,-1.0173113,0.6931543,2.3388226,0.78528523,0.47364175,-1.3713171,-0.21632427
557,SN2007rq,0.19898471,-0.5296362,1.007949,2.5556161,0.72138894,0.49873972,-1.1246868,0.0030278354
558,SN2007sl,0.006105086,0.9319137,0.40360755,2.807447,-2.4874465,1.8764144,-0.43725625,-0.046744373
559,SN2007tt,1.4867725,-2.608223,-1.696781,1.00162,-0.9087736,0.23341565,0.12858562,-2.6787865
560,SDSS-II SN 10480,2.1810644,-2.0699024,-1.8344231,0.035510648,0.7180196,0.5529613,1.7597591,-2.2919567
561,SDSS-II SN 13147,1.759879,0.15568957,-1.2037587,2.2454827,-0.76748407,3.2514017,0.17893492,-1.8992567
562,SDSS-II SN 13483,-0.44472736,0.89986354,2.0281012,-0.54793566,-0.022791322,1.5593108,4.9371853,0.78214645
563,SDSS-II SN 13820,-0.07972479,-1.029217,0.1435419,0.30994564,-0.17467336,-2.0276666,0.27892193,-0.9504208
564,SDSS-II SN 1385,0.04666006,-1.2449836,0.2665182,0.6558624,0.33310413,-1.7873106,0.1472535,-0.9669737
565,SDSS-II SN 13991,-0.057988554,-0.56286484,-0.14080286,-1.0056504,1.8664086,-1.4529616,3.2070463,-0.22357525
566,SDSS-II SN 14121,0.50595397,-0.7984334,0.117166914,-1.289014,1.6948584,-1.256198,2.5660005,0.13497657
567,SDSS-II SN 14262,0.96726257,-2.219257,-0.8147942,0.38070226,0.73860294,-0.7701471,0.5219432,-1.716316
568,SDSS-II SN 14415,-0.46663374,1.6201078,2.2172427,0.94272476,0.026203945,2.0777907,4.0007954,0.9617743
569,SDSS-II SN 14635,0.017951803,-1.3386186,-0.5639799,0.17132038,-1.5091665,-1.737354,-0.108991,-1.0841154
570,SDSS-II SN 14833,-0.55781126,0.46574754,1.249986,-1.2477986,-0.6405889,-0.770094,4.3674865,0.020490795
571,SDSS-II SN 15268,-0.28781408,0.117468536,0.84597296,-1.3596985,-0.10019316,-1.1521951,3.9373498,-0.06467369
572,SDSS-II SN 15358,-0.5956864,-0.803836,-0.00050103304,-2.003745,-2.1031725,-1.6555055,1.4335141,-0.4120651
573,SDSS-II SN 15360,0.45852244,0.09120499,1.1032983,-0.45343366,1.6376745,0.22905897,3.4245594,0.23036987
574,SDSS-II SN 15418,-0.17592143,0.97278523,1.3678662,-0.43478248,-0.16691028,0.16976242,4.83167,0.004538415
575,SDSS-II SN 15814,-0.6287204,2.000796,1.8897117,1.4096931,-0.75205564,1.1082759,3.509319,0.38712907
576,SDSS-II SN 16103,0.8501998,-2.022691,-0.5769673,1.3956357,0.9225301,0.32730442,-1.3369101,-1.0947382
577,SDSS-II SN 17317,1.2118852,-1.0448917,-0.71461284,2.4387338,-0.6130025,2.2854874,-1.2894732,-1.0916479
578,SDSS-II SN 17337,0.15254071,-0.5430798,0.2383115,-0.31249836,1.5383782,-1.704289,1.808947,-0.4215725
579,SDSS-II SN 17585,-0.38361037,-1.2220448,-0.03854212,-2.4256604,-1.0708579,-1.2984129,2.488006,-0.45785022
580,SDSS-II SN 17925,-0.10453285,1.5719608,1.4556203,1.6624336,0.7998311,0.13435045,2.6602013,0.112362355
581,SDSS-II SN 17958,-0.15272199,1.3260223,1.2098709,0.5955321,0.63016784,-0.45605642,4.099853,-0.115693614
582,SDSS-II SN 18266,0.6573903,-1.6686641,-0.42556292,-0.6890725,0.9854103,-1.4431543,1.5810908,-0.95767874
583,SDSS-II SN 18360,-1.2410251,1.2297587,2.2953181,-0.70870084,-1.8042986,1.0442365,4.700922,0.6706987
584,SDSS-II SN 18585,-0.5996845,0.75173646,1.2367398,-0.4138771,-1.3467985,-1.6945754,2.7941232,-0.31650776
585,SDSS-II SN 18589,0.414387,0.3064013,1.4691844,0.16680472,-0.055874545,-1.7379658,0.38509464,0.33609992
586,SDSS-II SN 18718,-0.85890865,1.1522774,1.7230737,-0.64765316,-1.369757,0.09460233,4.7210603,0.16141924
587,SDSS-II SN 18836,1.4736195,-2.4699056,-1.57712,0.09884931,-0.24781391,-0.5312989,1.2672114,-2.485647
588,SDSS-II SN 18914,-0.027607823,-0.84379196,-0.025653336,-2.1871583,-0.03208139,-0.7632974,3.4811854,-0.055513456
589,SDSS-II SN 18970,-0.6567648,1.434497,1.2862303,1.8829107,-1.5343212,-0.13198881,0.56043506,0.046639837
590,SDSS-II SN 18986,-0.068590485,0.5506229,1.0606538,-0.07468964,0.32389608,-2.1442745,2.3611872,-0.3155724
591,SDSS-II SN 18993,-0.8364386,-0.7849604,0.037440956,-2.1481013,-2.2178988,-1.445929,1.6769933,-0.38035044
592,SDSS-II SN 19052,0.13728458,0.25657988,0.77156264,0.27495062,1.8225883,-1.3870965,2.764456,-0.34020877
593,SDSS-II SN 19212,0.062191665,-0.1571369,0.33456758,-0.19389698,2.1186738,-1.3391869,2.765148,-0.2739028
594,SDSS-II SN 19465,1.0592166,-2.2795248,-1.0520965,0.93467265,0.674994,0.16406532,-0.5381123,-1.8143595
595,SDSS-II SN 19582,-0.7605776,0.5003746,1.6481202,-1.4496187,-0.87349594,-0.029635943,4.7522335,0.32772332
596,SDSS-II SN 19751,-0.31199273,1.248047,1.5060645,1.1197435,-0.14550279,-1.7961633,1.4167703,-0.24696687
597,SDSS-II SN 19848,-0.9679094,2.1944222,1.2535919,1.5184559,0.062375244,0.39802608,1.9538326,-1.3695437
598,SDSS-II SN 20324,0.9811997,-2.0773191,-0.5978848,0.5697119,1.2366735,-0.5497947,0.2781026,-1.3432136
599,SDSS-II SN 20408,2.1783404,-1.8684828,-1.6092428,0.42053196,1.214451,1.0972842,1.2018434,-1.8907157
600,SDSS-II SN 2128,-1.0074373,0.25350884,1.9786896,-1.9987082,-1.0679508,0.39942408,4.9450445,0.65051574
601,SDSS-II SN 21874,0.32830817,0.20818987,1.0762514,-0.467649,1.4344461,-0.03309164,3.670488,0.13098978
602,SDSS-II SN 2401,-0.32759595,1.8747209,1.6254653,1.7645192,0.11639281,0.64280397,2.8981428,0.23984078
603,SDSS-II SN 2620,-0.35411152,1.9180834,1.8942318,2.405117,-0.16174152,2.240115,1.6621003,1.0181059
604,SDSS-II SN 2621,2.1148038,-0.7840574,-1.4182309,2.089287,-0.21071038,2.9490201,-0.051217295,-1.7218428
605,SDSS-II SN 3294,2.1809263,0.67837465,-0.94974214,2.9666204,-0.75247467,2.958033,0.8729097,-2.3295114
606,SDSS-II SN 4062,0.65017384,-0.32600698,1.0417494,0.1875266,2.339714,0.87273854,1.743925,0.36937776
607,SDSS-II SN 6136,1.6636423,-2.6051338,-1.832942,0.99630284,-0.8220015,0.44995376,0.23148346,-2.773004
608,SDSS-II SN 6889,-0.5130679,1.9234213,2.0621269,1.6633221,-0.33477387,1.8280891,3.1107233,0.81044173
609,SDSS-II SN 706,1.7326353,-0.70668197,-1.1610179,2.2946603,-0.6147722,2.8634121,-0.5321108,-1.5069953
610,SDSS-II SN 7762,-1.0113417,1.1092026,2.2069967,-0.76451224,-1.311849,1.1689533,4.90278,0.67661035
611,SDSS-II SN 8092,0.0011136392,0.7968373,1.0592045,0.31369716,1.1646417,-1.1411228,3.4981399,-0.26105854
612,SDSS-II SN 9132,0.021663558,-1.3738651,-0.13047436,-1.0430927,-0.36135286,-2.3635473,1.4378549,-0.9861952
613,SN2005fb,-0.46697932,1.6002095,1.2244287,1.7249207,0.8716514,-0.302747,1.181203,-0.88086015
614,SN2005ga,-0.47862202,1.0604056,0.7298048,2.056255,-1.8264158,0.5827942,-0.7334964,-0.010553261
615,SN2005gd,-0.11392646,1.4966141,1.1654388,2.3860073,0.18800028,1.6930256,0.49748835,0.74585825
616,SN2005gp,-0.8571551,1.9872432,1.260815,1.7831504,0.046813782,0.46448976,1.1982514,-0.96034694
617,SN2005hs,-0.511861,1.8972913,1.5398365,1.2726765,-0.63479793,0.13533755,3.480544,-0.04898107
618,SN2005hz,-0.10200806,0.75661165,0.33160084,2.4790916,-2.3305168,1.4901993,-0.8364144,-0.065916635
619,SN2005ij,-0.6279195,0.13287193,1.0780946,2.7165215,-0.7124372,0.22463246,-1.329409,-0.27044576
620,SN2005kp,-0.64767617,-0.0983872,1.1258082,2.8046737,-0.43839052,0.14194813,-1.4050299,-0.39100644
621,SN2006eb,0.20364152,0.4990078,0.31436223,3.0879524,-2.3639607,2.0937705,-0.62869537,-0.23483738
622,SN2006fn,0.063018754,-0.32644063,1.226971,2.677358,0.57272327,0.2217109,-1.0544004,0.10886158
623,SN2006gv,0.39274666,-1.2389791,0.4658583,2.4156127,0.43857673,0.72331816,-1.6990933,-0.41475728
624,SN2006ki,-0.31224728,1.8279369,1.5708325,2.2322445,0.24699031,0.9670871,1.6573164,0.4149578
625,SN2006kw,-0.5189413,-0.0062111896,0.42039925,1.045218,-2.1695678,-0.7894216,-0.45363036,-0.19359402
626,SN2007ia,-0.4067957,-0.3642687,0.6708415,2.5541253,-0.65339184,0.6688572,-1.4587718,-0.7329356
627,SN2007lw,1.1042166,-1.8940438,-0.5898049,0.96279556,1.5937909,0.2692647,-0.42383435,-1.0168337
628,SN2007nz,-1.1221893,0.67458314,1.7943692,-1.4747932,-1.682079,-0.22603865,4.6093445,0.2941881
629,SN2007ol,-0.7190343,1.4227767,1.4581016,2.394914,-1.915413,0.32260695,0.9884376,0.03441072
630,SN2007sh,-0.37941793,-1.0094743,0.78289914,1.964369,-0.08292677,-1.0242336,-1.1362997,-0.81402063
631,SN2008am,-0.7542968,1.5398706,1.5013328,2.2379963,-1.7431947,0.19828019,1.1195586,0.040484775
632,SDSS-II SN 1115,0.53197527,-1.6815984,-1.7020956,-1.5313257,-1.5166428,-1.2137775,0.048620723,0.19024104
633,SDSS-II SN 12852,-1.5948126,1.0204897,0.24149303,-1.9553875,-0.011332431,-0.44968945,1.1395494,2.4956856
634,SDSS-II SN 13058,1.0972958,-2.3394573,-2.4873028,-1.3256463,-0.5883885,-0.14667769,-0.87963235,0.6993175
635,SDSS-II SN 13329,-0.54540855,-0.0044177845,-1.2069483,-3.1932278,0.03466627,-0.08047429,-2.2608764,-0.5492711
636,SDSS-II SN 13339,-1.7943937,0.6660958,-0.43663737,-4.1482563,-0.066877745,-0.036344305,-1.5242319,-0.019295754
637,SDSS-II SN 1378,-0.99115694,-0.0023253893,-1.2362343,-4.074082,-0.39632985,-0.1060981,-2.041864,-0.46804294
638,SDSS-II SN 13839,-0.886137,0.5214032,-0.44796208,-2.5851274,0.9649852,0.06612497,-2.3050187,-0.37651575
639,SDSS-II SN 13971,0.6017846,-0.11564418,-1.1985925,-0.7252737,-0.17683962,-1.3749542,-2.1893392,0.15175648
640,SDSS-II SN 14231,-1.6817359,0.7691169,-0.4483394,-3.86364,0.324881,0.065135315,-1.9070106,0.18279852
641,SDSS-II SN 14933,1.0527275,-2.4076366,-2.4065945,-1.3403299,-0.3734251,-0.08293156,-0.6376675,0.6877364
642,SDSS-II SN 15448,0.688975,-1.8779484,-1.9193579,-1.4693114,-1.2869164,-0.9732753,-0.2194327,0.2966634
643,SDSS-II SN 15454,-1.3136806,-0.29928845,-0.481294,-3.7848537,-0.9580661,-0.45446682,-0.32607934,-1.2758969
644,SDSS-II SN 15942,-1.1590587,0.03484879,-1.5472853,-4.704502,-0.59786505,-0.08672427,-2.3855212,-0.10028823
645,SDSS-II SN 16739,-1.514119,0.5020624,-0.4269521,-3.8030093,-0.035068046,-0.05793113,-1.441956,-0.37690553
646,SDSS-II SN 17272,-1.6043786,1.1090918,0.6666717,-1.286288,0.94678444,0.14609477,0.6943782,2.5313241
647,SDSS-II SN 17373,1.2700711,-2.363465,-2.2765112,-1.0218331,0.2688684,1.6549497,-1.5333368,1.2093337
648,SDSS-II SN 1782,-1.674027,0.8332092,0.09256467,-3.0783415,1.0621278,0.11001121,-1.8422571,-0.010517368
