,SN,0,1,2,3,4,5,6
752,SDSS-II SN 20104,2.866911,9.132753,9.197691,-1.3493761,-1.6031933,4.397716,4.8942647
753,SDSS-II SN 20295,7.4939337,-1.3143111,4.624078,-4.277039,-2.3563383,6.370722,2.6709228
754,SDSS-II SN 20925,5.3501706,-5.603221,-1.9875001,0.15277554,-0.67259485,-1.6513033,-10.364287
755,SDSS-II SN 2468,5.8913794,-11.318705,2.2802181,1.7903326,-0.55449504,0.09420037,7.2155905
756,SDSS-II SN 2734,-3.0035431,-3.8498063,-0.054031838,-4.4595537,-5.404876,14.779511,2.4334476
757,SDSS-II SN 3118,-3.7999709,4.3197584,3.2485354,-2.3379219,-2.5246267,7.4306455,-5.7304688
758,SDSS-II SN 3205,4.3339305,-7.493157,5.2215085,-4.1254716,-1.4414885,14.320003,5.6510754
759,SDSS-II SN 3508,10.56943,-2.0619237,-0.24218027,-6.555146,11.144556,-0.051817104,6.3981457
760,SDSS-II SN 4322,-4.622108,-4.131668,4.117013,7.7269816,3.6817632,3.4239535,9.734438
761,SDSS-II SN 5339,4.543947,-0.033932313,8.934834,-12.642715,4.3953123,-3.5450869,2.3266716
762,SDSS-II SN 5858,-7.3375587,-0.2691567,10.489691,-4.4265065,5.088597,1.3739978,-3.3358548
763,SDSS-II SN 5877,8.998539,-9.335638,1.6133062,-4.474619,6.3180647,-1.7367026,6.3787065
764,SDSS-II SN 6282,8.209198,-0.6030695,10.998192,-2.8777413,4.8937683,1.8326582,4.7966094
765,SDSS-II SN 7017,6.5520372,0.14760542,7.6909833,7.5355425,-3.6825664,3.7199018,-3.7278934
766,SDSS-II SN 7099,2.3738475,-0.025177205,8.826592,2.396459,-3.8597927,6.9823675,-10.215467
767,SDSS-II SN 7357,7.5796137,-4.94043,2.1496248,-5.6990504,8.181254,-0.12112075,-1.6169455
768,SDSS-II SN 7417,-5.501924,1.1934602,11.127977,3.1275663,8.046338,3.5643342,4.1507854
769,SDSS-II SN 7802,2.0677817,-7.866654,3.6910512,9.04433,-0.0067229494,3.6181915,4.8267097
770,SDSS-II SN 7864,1.4821256,-8.56662,5.1719627,3.8441558,8.386643,4.440178,3.2276456
771,SDSS-II SN 8555,7.152143,-1.6990901,-8.8809,-1.533228,-1.4882218,10.687677,-2.1404753
772,SDSS-II SN 13629,1.9592235,-0.33116904,4.8039575,-6.208656,-1.4758009,2.676157,15.318593
773,SN2005ei,1.2534199,-0.5111636,8.615513,-6.380822,12.995359,10.572656,1.1138985
774,SN2005em,4.2094326,3.7760434,-0.3358,-8.014947,3.5111587,11.527539,6.251906
775,SN2005gb,-1.7823757,-5.471239,5.53812,1.5156527,11.422971,12.391804,1.9160084
776,SN2005hk,2.8375714,2.1864812,4.2789063,-11.559785,1.4554754,14.23692,1.189503
777,SN2005hv,-3.7694893,-12.084172,2.3952472,-0.39250836,5.508704,-0.33703655,-2.0830283
778,SN2005hy,-10.078285,-4.6028695,0.2155395,8.336403,5.3258786,16.264763,0.2277382
779,SN2005ir,2.098673,0.23489107,0.6898362,7.175244,10.846575,9.846713,-3.693884
780,SN2005jr,-8.93379,-0.9034425,7.303157,0.42345005,8.756977,7.4350686,-7.4541397
781,SN2005kj,-6.8225636,-5.28408,11.815374,1.4853784,0.5453512,3.6296818,-0.014901321
782,SN2005kr,11.535928,2.4603257,-4.1452026,-7.6754937,5.196112,3.8184369,2.5439084
783,SN2006eq,4.3527327,-2.6694734,7.527664,-7.56043,1.1131932,16.040642,-4.4173894
784,SN2006fc,2.9343286,-5.8962708,-3.061901,-3.7681665,10.617346,3.6053596,3.2197165
785,SN2006fh,8.622145,-7.526213,0.1954532,0.21158575,15.151103,0.9851014,2.3981278
786,SN2006fm,-8.328463,-5.663923,4.3349905,5.838703,11.262148,7.917075,1.7123743
787,SN2006fz,-0.5186288,-1.2858557,-0.6364357,4.978424,17.3462,3.7229664,1.0005434
788,SN2006gn,-1.1831857,0.24742435,1.5884523,1.1440281,11.955682,8.608338,-8.592131
789,SN2006iz,-3.7752774,2.5941703,5.5901423,4.9124312,13.158159,0.92055124,-2.5583215
790,SN2006jq,-8.958547,1.7554018,4.7764297,8.878726,8.283303,10.950194,-2.3944073
791,SN2006jt,-3.6953413,0.32869652,5.2806816,7.8179955,14.405421,9.312825,1.245286
792,SN2006ls,-3.5455997,-4.4116926,4.098516,7.318367,11.960617,9.406161,-3.792305
793,SN2006mn,5.1829643,7.030521,9.2831955,-7.1075926,-1.5911536,-1.0346869,-9.60866
794,SN2006mw,8.216078,-2.0571868,2.7595623,-9.120717,3.4061494,6.0899324,11.339151
795,SN2006ne,9.081383,-1.6982646,4.950367,-12.822085,6.035436,2.7264266,1.5989696
796,SN2006pl,-3.5971756,-5.5786085,3.5290906,5.194231,8.810296,-1.6272129,4.694036
797,SN2006pp,10.63553,-85.29637,-26.983223,10.0924,57.072388,-5.2879143,-21.656326
798,SN2007hz,-9.766081,-3.1760345,1.0009942,6.8081646,8.589017,13.45344,-5.2444453
799,SN2007ix,-7.369021,1.8252443,4.4378066,-2.8296092,-7.3833604,12.734462,-5.3657255
800,SN2007jd,0.67174315,-10.42199,-5.6029534,0.36098635,6.9493103,5.7735567,5.736489
801,SN2007jg,0.053745028,-2.7899568,0.94282913,-2.2046537,6.0033655,12.314524,5.039808
802,SN2007jo,-0.4720425,3.8569252,3.8419774,3.2190368,2.9725568,7.7697,-0.7861494
803,SN2007jt,-9.722754,-1.0254042,3.9843712,1.9839857,0.7755431,13.609707,-6.2972307
804,SN2007ju,-0.26124203,-0.037845027,3.16623,9.6246805,6.0936136,14.4435005,-4.3648415
805,SN2007ks,0.36733165,-7.466446,1.9417975,2.2961588,16.959904,4.48158,1.5106986
806,SN2007lq,-7.170285,6.6764436,1.6478693,0.44710255,11.267194,7.781037,-2.0989442
807,SN2007mh,-6.9924073,-8.34811,-1.5019126,2.0424328,5.990801,10.421114,-1.0977839
808,SN2007mi,1.3214437,-5.621537,-0.29291555,4.8999815,11.863,0.5782191,-0.5669709
809,SN2007mm,8.898877,3.3548696,-0.98999614,-6.998286,-0.52665293,13.459817,-1.6389472
810,SN2007mn,-4.1076236,-0.9136241,-2.4799984,4.750681,13.99455,16.36985,-2.6739893
811,SN2007oi,10.350124,-6.4175286,1.3382753,4.5302935,4.1645117,2.3568804,2.8693285
812,SN2007pt,1.5855675,-10.476515,-3.4971364,-1.3994781,8.547188,3.4877656,-0.89428073
813,SN2007pu,0.04911092,-2.9359527,-0.30033565,2.6333892,8.730406,15.056034,-0.20614263
814,SN2007pv,2.9859529,0.39967412,12.0345745,2.8487778,6.128535,1.9593211,-0.65496165
815,SN2007qi,-2.3858478,1.2195265,6.068826,0.6631906,2.3489573,6.218031,-9.02102
816,SN2007rk,14.172416,0.50159454,-0.92492235,1.6873587,3.2218373,0.34236887,0.26910585
817,SN2008ax,14.738656,4.636209,-0.3318786,-7.346479,-1.7324266,6.7090807,0.046675414
818,SN2009N,12.540063,1.4690585,2.6444762,-5.00759,-1.7906593,-0.61136097,-12.112755
819,SN2010gx,-12.701192,-0.0037032166,9.341465,0.7737728,0.65884334,6.8509893,8.184833
820,SDSS-II SN 10559,8.015655,7.418154,1.9251065,-1.423226,-0.37254345,6.652691,-0.29706353
821,SDSS-II SN 18399,1.4609659,0.2389149,6.6697125,0.8580274,8.064234,-2.22331,-7.767503
822,SN2005gw,0.21741007,-6.6424003,-9.864678,-4.909565,-0.7624174,13.7642145,-1.7067708
823,SN2005ht,-3.9542499,-11.97138,-1.267952,-3.7918239,4.394172,6.5661306,1.5946025
824,SN2005ii,7.649323,-2.354476,-4.154319,-0.018825384,-8.125307,8.701221,-2.6718135
825,SN2005ja,2.4914436,-5.7034435,11.9178915,1.5119851,3.4171367,2.3100882,-6.3849487
826,SN2005jc,0.54758596,11.16048,-0.7306082,0.14146678,6.298355,5.078783,-0.40837327
827,SN2005jn,5.7872467,1.7801397,2.294435,5.5846653,0.21731079,11.74925,-5.018247
828,SN2005js,6.906745,3.9148865,4.447574,-7.8442845,-0.36229047,8.0028515,-1.9713116
829,SN2005jw,8.376395,-8.452362,7.2754827,-8.543222,5.924636,-7.370048,0.0881985
830,SN2005mi,-8.058981,-6.6325436,7.410594,-2.2810729,6.772143,2.947456,3.2560287
831,SN2007lj,-10.201047,-5.207505,7.699379,-6.4668603,2.9568954,8.437022,-2.653631
832,SN2007pi,12.590704,-0.46959534,0.12435786,1.0016737,-1.1303719,1.5705304,5.5168586
833,SDSS-II SN 10054,11.89028,6.3378124,-1.6495719,5.1376805,-0.1307151,3.4687545,6.188845
834,SDSS-II SN 10113,4.5484214,-6.3809676,6.322798,-5.0647674,8.419744,4.7791214,3.1059957
835,SDSS-II SN 1024,-0.814278,-10.260414,1.5476403,1.7637457,0.23989162,6.8393354,9.126844
836,SDSS-II SN 10324,4.1014237,5.429673,3.03493,-2.0236018,5.996347,6.2053175,7.3071475
837,SDSS-II SN 1109,10.845315,3.9417682,-0.44530657,1.9664656,-6.5579076,2.13302,2.4420192
838,SDSS-II SN 1113,-6.6385455,-6.1969814,2.9950497,-5.028471,-2.9753654,6.3909335,-5.614858
839,SDSS-II SN 12804,-4.104892,-6.1652417,-1.0091022,8.956853,4.6537924,10.122598,3.2053666
840,SDSS-II SN 12895,-11.424225,-5.1618204,-0.9716114,1.860979,11.870116,0.9241656,0.18179646
841,SDSS-II SN 12941,3.6012788,-9.337813,8.200318,0.19184162,1.1165237,2.552163,-0.099184394
842,SDSS-II SN 12978,-4.868013,-0.6831501,5.912904,8.325556,-1.0273399,10.691068,-4.109076
843,SDSS-II SN 13009,10.438297,-0.4222209,-1.3451902,9.999705,1.1971728,1.8667111,-5.711664
844,SDSS-II SN 10345,9.86088,2.6083114,12.74993,4.3420706,-0.62768817,-2.2364707,-1.7388759
845,SDSS-II SN 13016,0.076440565,-6.1388636,8.904068,0.6699733,3.822159,11.811357,-3.1732113
846,SDSS-II SN 13027,10.133316,-5.530617,2.6201935,-0.33825737,-2.8420095,4.2025914,10.268031
847,SDSS-II SN 13144,-6.897134,1.7454791,4.399828,-1.581833,2.5918229,5.8208427,3.7746956
848,SDSS-II SN 13269,-1.9893879,0.5484958,5.6693635,-0.23429792,6.359942,-2.7470853,1.3662378
849,SDSS-II SN 13323,7.243038,-1.4999168,-2.8707018,5.004288,-8.137695,7.9747977,3.0796254
850,SDSS-II SN 13411,-5.328967,-10.56342,4.9168787,3.448023,-0.7018643,9.481363,-3.7751904
851,SDSS-II SN 13491,3.7884095,-11.932343,5.0672946,-4.4003267,-1.3840394,-4.489915,-5.937808
852,SDSS-II SN 13566,5.4300833,2.4048657,3.8882961,14.258468,3.5398638,0.09986179,-2.61269
853,SDSS-II SN 13589,-7.934232,-3.5071614,4.8971906,-5.701993,-0.8183861,0.15764089,4.305477
854,SDSS-II SN 13689,-3.0811403,-0.6555825,-2.2652862,6.6705613,-5.992218,10.555001,-6.2021995
855,SDSS-II SN 13703,4.847282,5.899015,-3.220176,6.1777716,-1.6668156,10.08024,4.93682
856,SDSS-II SN 13768,12.28774,-0.8158039,-4.014286,3.993227,-4.463846,14.884307,0.040708385
857,SDSS-II SN 13842,11.707686,4.0435,4.5990667,-3.1466656,-3.7480533,0.30489573,-0.055639327
858,SDSS-II SN 13859,-0.96207887,-10.056825,8.923638,-1.399217,-2.813157,6.665566,1.7604034
859,SDSS-II SN 13909,-7.1990023,-0.30851305,5.504689,-1.2623063,-2.3522472,6.976798,-12.189221
860,SDSS-II SN 1409,1.5619274,-8.68789,8.379194,-8.69275,1.3972006,-0.66970074,6.690186
861,SDSS-II SN 14172,-7.1515746,32.2038,17.429605,-5.877366,7.85763,27.482222,23.857523
862,SDSS-II SN 14209,-6.1208096,9.293047,0.007927452,1.408972,-9.111464,8.747582,-0.7905019
863,SDSS-II SN 14232,-11.105642,-0.5845143,0.66557574,2.6308186,-7.7890444,8.743624,4.243759
864,SDSS-II SN 14305,6.658582,-5.046757,5.1548305,5.06897,-3.1457014,10.46578,3.0053515
865,SDSS-II SN 14309,-16.084362,-2.159465,3.2795768,-0.8991246,3.2637157,7.5488343,2.5242407
866,SDSS-II SN 14334,-11.540747,0.216403,5.9942765,8.115971,7.4541206,4.318104,5.370236
867,SDSS-II SN 14343,8.264456,-8.589128,5.8891835,5.4823666,4.305009,5.770506,-4.035891
868,SDSS-II SN 14426,4.395696,-3.1157691,-0.55728704,0.26479384,-0.14941104,3.019872,1.3506436
869,SDSS-II SN 14438,0.7443627,-0.09989595,-6.6677203,-9.791685,-4.181831,11.660249,-3.875043
870,SDSS-II SN 14444,3.035313,-6.1237307,-3.2719226,8.676164,8.330009,2.0187557,7.183502
871,SDSS-II SN 14452,4.0005245,4.0758324,0.096639656,1.4137056,-0.49027792,14.155953,2.879297
872,SDSS-II SN 14463,0.9419385,3.7469676,-10.7415495,-0.70108205,4.190238,5.2957873,9.222409
873,SDSS-II SN 14540,2.3926823,-10.599017,-3.8231206,4.540583,4.9860168,4.524412,-5.2952104
874,SDSS-II SN 14661,8.860332,-6.2329173,4.8269477,4.4115887,-0.17372225,-4.323258,-1.2218612
875,SDSS-II SN 14744,16.05412,-1.0727797,-1.7502048,6.233968,-2.4880211,0.9699676,1.4171013
876,SDSS-II SN 14750,8.493089,2.7138348,-12.191,-2.3567724,5.2862244,0.17780074,-2.5829384
877,SDSS-II SN 14784,1.9591396,-11.103835,6.385507,-4.016452,7.58334,8.098621,-0.289247
878,SDSS-II SN 14888,5.476319,-6.333284,-0.017019643,-5.0908017,11.621393,0.24032152,-7.375107
879,SDSS-II SN 15137,2.6086197,-2.2967963,5.41318,-8.067703,4.1841826,9.210374,5.4295297
880,SDSS-II SN 15286,-4.6426935,-2.48967,-8.890026,-5.11538,10.543389,-2.6993608,-0.77863145
881,SDSS-II SN 15314,-11.229076,4.6786776,6.5356565,0.5020267,8.760213,1.6213751,-0.60866445
882,SDSS-II SN 15357,1.8792423,6.5620966,-5.79715,-7.3314567,6.8006144,6.4955444,-6.529924
883,SDSS-II SN 15413,14.797705,3.568349,-5.1153126,0.6500108,-5.731153,-3.261512,3.7855618
884,SDSS-II SN 15419,-0.1298425,3.6156497,5.161943,-6.7808633,8.037494,6.5527296,7.32746
885,SDSS-II SN 15489,6.3689814,-4.868201,1.8948408,-1.9093401,-15.194686,5.073474,0.3887311
886,SDSS-II SN 15496,-1.1175658,7.4378657,4.9294353,2.9736676,-2.956152,6.7804375,-8.738457
887,SDSS-II SN 15511,6.4632397,0.5874324,-9.876987,-0.059865117,-5.3243103,8.09286,4.342341
888,SDSS-II SN 15522,0.91601634,-0.87810934,4.027559,-6.252173,7.528147,-2.7252817,8.558605
889,SDSS-II SN 15606,-4.8382015,8.787875,1.1075239,3.460477,7.6607656,0.8772123,-5.9466023
890,SDSS-II SN 15647,7.7709928,-3.006461,10.4328375,-4.792145,-4.059417,0.2863188,7.345005
891,SDSS-II SN 15675,6.1431417,0.5883845,-12.999498,-4.7173204,1.6151273,4.159622,2.1366801
892,SDSS-II SN 15692,0.6832714,-3.6904736,9.415562,1.5897293,-3.7307343,8.26368,-2.7327046
893,SDSS-II SN 15755,5.55337,4.278561,-9.060186,3.4141126,-1.0547642,5.7988744,-1.4937574
894,SDSS-II SN 15777,8.53764,1.7924217,9.427349,-7.7411723,8.275906,7.1306863,-3.023139
895,SDSS-II SN 15784,3.6422598,-6.9215713,3.8401537,-8.998797,6.327694,9.504358,-2.0688617
896,SDSS-II SN 15827,-2.525534,5.3824167,4.6728806,-7.287064,5.7110367,-2.0727654,-8.481465
897,SDSS-II SN 14118,11.530286,3.7413812,4.1010585,2.146236,-2.734671,-1.1408483,-5.620526
898,SDSS-II SN 15829,12.5406885,-4.7526884,3.4035692,3.6810822,-1.9097048,5.3003235,-3.3407283
899,SDSS-II SN 15850,1.2239097,10.461344,-2.1215563,0.2489174,-1.8893453,8.930661,2.7745118
900,SDSS-II SN 15860,0.46019068,-6.209336,-1.602128,1.8210394,-5.561841,13.049016,0.89584744
901,SDSS-II SN 15884,4.6286635,7.7868,-8.261546,-5.5487,5.8456225,4.022474,2.9499338
902,SDSS-II SN 15935,15.586586,0.63049984,-6.55764,-0.6077745,-4.215694,7.855442,2.9374504
903,SDSS-II SN 16111,10.691159,-4.909823,1.9352502,2.515273,-4.2032995,12.417496,-2.4540281
904,SDSS-II SN 16148,-5.6828094,-6.3335238,-0.21843961,-1.973981,7.9727426,-1.3217788,5.0047297
905,SDSS-II SN 16200,-5.8347635,2.619759,11.698089,2.1820009,-0.18521264,2.9934325,-2.6122134
906,SDSS-II SN 16220,4.9161296,-11.522974,2.5564032,-6.537742,6.6557283,0.3818728,-4.309855
907,SDSS-II SN 16237,7.393885,-9.493704,2.4956927,-1.1535709,3.1549764,6.922499,-1.7491318
908,SDSS-II SN 16302,-4.6458673,2.7956145,0.94556695,-2.8236594,5.2022343,5.919065,-8.415239
909,SDSS-II SN 1656,0.37322128,2.495495,-1.8381194,-4.593238,6.7091813,0.4011339,-2.69773
910,SDSS-II SN 16572,6.8611116,5.274269,-10.266382,0.3570899,3.6909244,2.0558093,2.2828255
911,SDSS-II SN 1658,5.7191896,-1.1495421,-8.598738,2.7968721,-1.5428019,15.515221,3.3005629
912,SDSS-II SN 17324,0.63980067,-10.358292,-0.9736548,-10.544241,0.842384,3.3921537,-4.211554
913,SDSS-II SN 17436,-6.3556986,-2.3557694,9.637051,2.4008858,-1.1434152,-0.85767865,9.311686
914,SDSS-II SN 17509,-6.8891993,1.6006447,8.96782,5.3110757,5.992852,0.27749994,-8.295208
915,SDSS-II SN 17641,2.482446,-1.316373,0.89960265,-7.5921946,-7.741117,8.17895,-0.72275585
916,SDSS-II SN 17647,0.7948584,1.8234776,9.543476,-2.0716457,-7.2485194,8.792249,-0.7670386
917,SDSS-II SN 17683,10.933126,2.1505594,-3.3464453,-3.6058848,-7.177376,1.8391591,-1.9680805
918,SDSS-II SN 17695,4.1641455,-2.0670018,0.89526945,-13.086973,4.096995,0.2556389,-9.905105
919,SDSS-II SN 17696,-2.9953492,-8.576407,-0.19393338,-2.1566918,-9.130365,5.7117653,3.5277529
920,SDSS-II SN 17818,4.8329983,-6.2315984,5.3787937,-8.255774,-5.206409,6.8639874,5.1403127
921,SDSS-II SN 17820,6.682516,-7.472243,7.8796363,-5.51445,4.824112,6.5688796,-7.1781225
922,SDSS-II SN 17837,-12.378187,2.1706653,5.20415,8.182635,-3.020737,9.500113,1.6927825
923,SDSS-II SN 17854,-0.8244541,8.488295,2.1832366,11.56432,0.4368232,5.3303437,-1.8593563
924,SDSS-II SN 17860,-0.5734621,-3.5069718,-8.78333,6.083001,3.07556,0.44890383,12.48266
925,SDSS-II SN 17882,0.68569624,4.239941,2.1288612,3.5606327,-7.3643875,5.2955847,-0.13088702
926,SDSS-II SN 17899,3.3216062,-14.522502,2.5292745,2.504843,0.37980714,7.001569,0.54687357
927,SDSS-II SN 17909,0.890788,-0.29168826,0.31680998,-0.6401532,-0.034158867,1.2290571,-24.754343
928,SDSS-II SN 18079,4.3206787,0.19365461,-0.32232833,0.84866405,-2.1637595,0.7545341,-6.337746
929,SDSS-II SN 1810,-11.295252,-5.501621,-1.9319453,-8.549202,-0.8721889,5.1550407,2.9885209
930,SDSS-II SN 1823,-2.045177,0.73241806,-1.8510582,4.1223693,1.9453925,6.1010838,3.8497157
931,SDSS-II SN 18374,1.8611393,-5.3366194,-6.7842646,-2.7945044,8.813886,5.5785117,-5.906101
932,SDSS-II SN 18425,-7.2802043,-9.493466,-7.183542,-6.0727925,-0.053185392,4.222234,-3.658529
933,SDSS-II SN 18704,2.8803895,-5.841332,3.3321636,-11.810188,12.5156975,2.354899,0.09377131
934,SDSS-II SN 18814,7.7998233,-6.794201,1.365654,10.120638,-4.8729415,0.9762,-2.3464825
935,SDSS-II SN 18941,2.8928928,-7.3006067,-2.440453,5.5669913,-1.938519,5.0336304,6.396305
936,SDSS-II SN 19000,6.309152,2.5961769,6.4816027,-0.52073145,-5.500839,10.891323,-3.833315
937,SDSS-II SN 19205,12.499062,-9.099576,3.94662,-0.6924165,-3.1183753,8.452658,1.8447968
938,SDSS-II SN 19322,2.6296527,-9.443287,4.03979,2.2481325,8.528162,1.0310488,-7.4572673
939,SDSS-II SN 19408,6.817317,-8.980105,0.03426047,-3.7953017,2.413196,-7.9543953,-5.7891593
940,SDSS-II SN 19424,12.078433,-6.9069853,-5.2385807,-1.4839176,-2.5821686,-1.5548193,2.0697064
941,SDSS-II SN 19449,7.0582175,0.88297474,5.123174,2.6586502,0.20269848,3.9157891,0.83932257
942,SDSS-II SN 19468,6.7787466,11.473838,-2.7531927,-2.0516865,4.405556,-2.3658814,0.26047695
943,SDSS-II SN 19575,-5.621564,3.5875192,1.3331088,-3.85572,-1.2777327,1.212749,12.463149
944,SDSS-II SN 19636,4.984738,-12.026517,4.5112557,-2.857843,-3.637404,7.8952827,-3.5067768
945,SDSS-II SN 1975,-5.394779,6.020702,8.4605465,-0.705434,-5.9622335,3.7115815,2.794519
946,SDSS-II SN 20033,10.595706,-4.49881,-0.7617553,-1.4217705,-1.949787,8.541668,3.2451725
947,SDSS-II SN 20043,0.32434303,-4.2772326,-12.742127,-6.9812174,4.953318,0.9800606,-3.8098624
948,SDSS-II SN 20090,8.157163,-1.6040639,-11.143834,3.5981567,2.7727857,6.359249,3.3933125
949,SDSS-II SN 20171,4.2906885,-7.523827,-3.167798,-9.136705,6.48114,-1.4178035,-3.7695365
950,SDSS-II SN 20505,2.5856214,2.1613054,-1.1735067,-5.2774277,1.1720573,3.3890462,-9.706614
951,SDSS-II SN 2063,5.3962793,-8.138788,-8.040082,6.151614,-3.536312,5.4548397,1.4217303
952,SDSS-II SN 20727,4.3425775,-2.3622532,8.082815,-8.980885,-2.0538213,0.76764166,1.0933477
953,SDSS-II SN 20860,-3.9669595,-4.427259,0.05965254,-4.153506,-2.5484765,4.5162044,2.0947015
954,SDSS-II SN 20928,4.4757333,-5.0880985,7.1970143,-6.1159515,1.904164,-4.1681404,-2.7099082
955,SDSS-II SN 20968,-2.9460044,6.7191997,-1.8979065,-6.319466,-8.85948,9.012292,5.7309227
956,SDSS-II SN 20990,7.494274,4.6606755,-6.3437233,5.9567146,-3.7673013,-2.5282795,1.7100843
957,SDSS-II SN 20998,9.449569,1.5975417,-5.52572,-4.2297487,-1.866813,5.108284,4.672947
958,SDSS-II SN 21407,2.0802715,1.8677166,0.27766216,1.9425671,4.9716907,-0.37263212,-2.0976646
959,SDSS-II SN 2306,12.806754,3.317092,4.832082,2.972062,-3.8828833,3.3191395,8.222545
960,SDSS-II SN 2319,-8.86227,-0.9578373,-3.3755467,-1.8283337,4.3942976,10.84961,4.710472
961,SDSS-II SN 2423,-10.645834,0.4504539,4.807205,-4.656272,-3.9219224,7.51988,0.6202413
962,SDSS-II SN 2537,10.758575,5.855721,-0.4206175,-6.5132585,1.2287897,4.541538,6.78154
963,SDSS-II SN 2538,3.0420473,-8.870887,7.3074927,4.085644,-7.593522,4.0651555,6.1421056
964,SDSS-II SN 2545,5.4220743,2.2899446,11.815113,6.382801,1.6566355,1.1802328,6.1055665
965,SDSS-II SN 2746,-6.4432573,-0.9924825,7.2244973,0.90267605,-5.8798714,4.144133,-3.7829695
966,SDSS-II SN 2855,3.2219136,0.7342801,2.998781,6.3845477,-6.6188316,15.980964,-0.19411278
967,SDSS-II SN 2926,-11.249336,-1.2499584,0.1730447,-8.41033,5.6449947,2.2156737,-7.131779
968,SDSS-II SN 3068,-0.6272957,-7.8694205,4.107463,-5.3736444,8.485297,-7.204637,-3.5956514
969,SDSS-II SN 3077,5.909691,5.1157293,-9.05678,-1.8443948,1.852471,12.752727,0.23157814
970,SDSS-II SN 3175,0.8462404,-6.2942863,7.0339303,-0.86577654,-10.424552,8.083832,-2.6621628
971,SDSS-II SN 3184,-1.3289523,7.0945477,7.4237447,8.530239,1.6268892,1.8921353,4.934557
972,SDSS-II SN 3506,-4.2315345,8.960421,2.8537726,-5.0432034,9.34396,5.5638194,-3.379288
973,SDSS-II SN 3881,-3.9976656,-2.8812943,0.115467496,-8.486651,11.799994,-0.034545537,-6.2130456
974,SDSS-II SN 3897,-6.953507,6.7198663,-4.199352,-3.5728362,6.0890503,2.4317636,6.400771
975,SDSS-II SN 3908,1.7110353,-0.055658065,1.537598,-7.4471655,-0.63344765,3.954494,-1.3457825
976,SDSS-II SN 4048,12.544948,3.779245,1.1218107,1.2335751,4.6716785,0.28201893,7.0795727
977,SDSS-II SN 4236,8.5661,-3.3297257,-3.4641664,-7.696497,-0.26759055,0.11258123,-4.33185
978,SDSS-II SN 4397,0.24254836,3.7836847,9.411552,0.1726598,5.275824,1.8978575,10.748424
979,SDSS-II SN 4484,-1.605392,-2.6239026,-2.68766,6.010634,-11.622212,8.523563,4.7978716
980,SDSS-II SN 4627,-7.49754,-10.680409,-0.40200225,6.9025187,5.2924123,2.4765408,0.6746525
981,SDSS-II SN 4640,-6.8873134,9.653471,6.5480556,4.321449,4.0155706,4.103392,0.77575254
982,SDSS-II SN 4664,10.590124,5.0128636,8.692381,-2.5773237,5.684506,-4.6399374,1.426444
983,SDSS-II SN 4669,0.27242818,5.0275264,-3.6208045,-10.714577,1.9842559,2.019252,8.190386
984,SDSS-II SN 5552,-3.4032824,1.6218818,-6.3008194,11.930549,-0.84137374,6.1078434,5.1667757
985,SDSS-II SN 5702,1.2071031,0.27939287,7.849044,7.3447886,3.8790853,6.514209,-8.943849
986,SDSS-II SN 5735,9.561417,-1.6287607,-6.9302964,-6.272359,2.7001657,5.2875867,9.294474
987,SDSS-II SN 5802,10.368098,-11.139401,-1.9450861,-3.7771924,7.8818083,3.2825491,-1.1456181
988,SDSS-II SN 5917,4.164498,6.327642,9.92086,1.5749447,7.2746506,7.201779,0.80059326
989,SDSS-II SN 6502,-0.7621552,-1.9934111,-12.7682905,-0.5388112,-0.48255756,6.3377624,-7.2870736
990,SDSS-II SN 6520,15.798006,-2.6702127,-4.2262745,-3.141894,1.1660327,2.560284,3.834604
991,SDSS-II SN 6535,4.092962,-0.49879536,5.471413,-9.253094,9.266818,-0.8208475,-6.114287
992,SDSS-II SN 6709,7.5504403,3.4459171,3.1363986,-6.0594273,-2.3445318,0.059517525,-6.811817
993,SDSS-II SN 6851,2.0727012,-6.7245636,4.899061,-0.44790995,-1.2537766,3.8778338,5.753466
994,SDSS-II SN 6854,-2.7035642,1.0645299,9.704568,6.8320045,-3.1766956,2.4250007,4.375847
995,SDSS-II SN 6973,4.6325407,1.0809143,2.632128,3.0571103,-3.6929252,4.7013764,8.064629
996,SDSS-II SN 716,-3.948174,2.6517103,0.09777315,1.040787,-16.130978,5.254881,1.6691945
997,SDSS-II SN 7205,-0.5113495,0.262696,0.18027775,4.1661406,7.607569,-2.0111127,11.302047
998,SDSS-II SN 7231,-7.0898123,-2.5588126,-9.825577,-3.677979,6.6222415,1.4776127,-5.3055267
999,SDSS-II SN 7304,1.9547135,3.7000277,12.5868845,3.3124936,0.17863841,7.858999,-6.310108
1000,SDSS-II SN 7444,6.988181,6.5339646,-9.208659,-1.4227515,-3.6017678,3.6104982,5.2008605
1001,SDSS-II SN 8127,3.6333687,-7.250652,8.648497,4.209373,-0.10404021,-3.0777082,6.157166
1002,SDSS-II SN 822,7.22493,1.4006369,1.9503901,2.5495563,-9.943489,2.6322975,-8.819642
1003,SDSS-II SN 8297,3.073129,-3.1309981,-2.0306096,-4.2115116,8.67114,7.511133,-11.337364
1004,SDSS-II SN 841,1.4569888,2.5586693,10.613648,-2.614492,4.0745845,8.884565,2.0752997
1005,SDSS-II SN 859,8.213291,3.7322655,6.923331,2.4029922,2.2432554,8.999786,7.7882824
