,SN,0,1,2,3,4,5,6,7,8
406,SDSS-II SN 2464,0.6026862,5.2198467,-10.472788,-0.22633475,-1.4951142,4.798693,-0.9766324,-1.3899897,0.05621514
407,SDSS-II SN 2615,-3.1366155,6.764638,-5.4681063,-0.25952044,-2.3623865,-0.30926377,-4.2295756,0.99008334,-10.535874
408,SDSS-II SN 2630,7.9849463,9.581245,-7.066241,4.5913377,-2.253163,2.619116,1.8352607,0.540051,1.0811875
409,SDSS-II SN 2808,9.67325,7.252554,-0.55463964,0.28324872,3.4992163,2.615269,-0.64718467,6.690154,2.142429
410,SDSS-II SN 2912,0.63637966,4.980662,-9.11762,-2.2698984,2.4331212,0.8362456,-2.6090956,4.770582,0.47707912
411,SDSS-II SN 3090,4.338314,-2.7177026,-2.575457,2.8611553,8.020951,1.4811727,3.1940515,-0.06004008,5.3222284
412,SDSS-II SN 3196,-5.137389,5.8354864,2.3564487,0.019996494,-1.2194233,8.784718,-3.5061715,-0.5156162,-0.42149818
413,SDSS-II SN 3344,2.8651788,3.2327313,0.57918525,2.0777628,1.6842963,0.30316147,-3.3351698,7.1525183,3.1776564
414,SDSS-II SN 3368,3.4288256,4.4223056,-1.2603165,0.5110872,-9.0022,0.13775009,5.532807,0.24725221,-2.689084
415,SDSS-II SN 3417,5.2283783,1.7476977,2.1874037,2.7936149,-0.9589521,6.731374,-2.264898,-1.5470725,11.529888
416,SDSS-II SN 3514,7.6064587,0.6271953,-0.77980053,-1.8103522,-7.1051345,-1.6457216,-2.937541,-0.81028676,-4.859069
417,SDSS-II SN 3529,4.0969315,-6.257907,-2.9364126,0.6584101,1.3884827,-1.7053164,-7.8560214,-0.11958097,-2.215555
418,SDSS-II SN 3533,10.100131,8.188249,-0.7400491,-0.44051528,0.3660325,4.753109,-6.4691787,3.3295217,2.6006067
419,SDSS-II SN 3558,4.0429883,-3.871501,-5.591264,1.7466972,-2.5753956,7.259833,-4.4767647,2.559124,3.921078
420,SDSS-II SN 3565,9.199033,-0.44473714,-3.3630958,4.731515,0.950218,5.9842806,6.8259587,3.2388961,2.1086917
421,SDSS-II SN 3983,4.6533213,3.485493,-9.092605,-0.34552294,-2.6621096,6.796875,-7.8179197,3.7475877,-0.38613242
422,SDSS-II SN 4019,9.385835,5.63572,-1.1885467,2.582852,1.0144148,5.4784074,-4.3735104,-2.5104344,-2.7327611
423,SDSS-II SN 4044,-1.3179772,2.9484255,-2.3684952,-0.85832524,-6.9901857,-3.766234,-1.5736972,8.053166,2.3800795
424,SDSS-II SN 4104,4.3330708,1.4983195,5.970646,-3.4330485,-4.1621056,5.4784465,1.5221509,0.2950981,1.5018694
425,SDSS-II SN 4129,4.802757,10.448828,-1.3351103,0.422503,3.608987,-6.152954,-1.5939873,-0.18537132,4.850768
426,SDSS-II SN 4181,9.0475445,0.17267373,-6.063329,-3.0205333,-0.508469,7.709912,1.518799,1.4249654,-0.7653694
427,SDSS-II SN 4307,11.757908,3.773809,-1.2879349,-0.26573434,-0.7750571,3.1355782,-2.962841,0.7725821,8.806243
428,SDSS-II SN 4330,0.6928585,-2.115643,-3.4758742,0.14748229,-2.320349,2.8635917,-9.494689,4.1689725,1.3410113
429,SDSS-II SN 4375,3.6420894,2.3196,0.96433246,1.0437592,-1.1489689,1.5915656,-0.5320893,10.22909,-1.8876147
430,SDSS-II SN 4534,0.3994998,5.381182,0.531621,-2.7846842,-1.7912176,2.9804258,-7.497484,-5.2827325,-1.1308385
431,SDSS-II SN 4606,1.1331717,-4.6836033,-7.064171,2.8305495,-1.073663,1.3070035,1.4961246,0.6026083,-5.501763
432,SDSS-II SN 4888,-0.78430307,0.42078868,-2.2124429,4.00248,-0.8287745,1.8811352,2.7355592,4.8504467,-1.2685319
433,SDSS-II SN 4906,10.17301,2.2238362,1.4750772,0.022984779,0.55478853,-3.4772542,-0.9020988,3.840839,3.0454862
434,SDSS-II SN 4907,5.3496695,10.861215,-1.463835,1.0238837,1.4990892,0.870112,-1.5919057,-1.4752421,9.13604
435,SDSS-II SN 4966,9.332829,5.0475826,-4.459633,1.089291,-5.5123644,9.279715,1.0432106,0.4338859,1.603032
436,SDSS-II SN 4978,2.4767165,9.434319,-9.41381,-1.026161,2.737008,0.69245595,-1.0227838,-2.513867,-1.5363748
437,SDSS-II SN 5001,5.210593,-0.26733807,7.452974,-1.2091067,2.647779,2.2568257,-0.7298391,5.015445,-1.3544909
438,SDSS-II SN 5235,4.09533,8.4780655,3.3824046,6.507594,-0.4464473,-0.68955827,1.1978081,-0.36020988,5.355637
439,SDSS-II SN 5401,5.93492,4.524778,-2.947423,0.8205798,-2.7229774,-1.5270057,-0.64829236,2.221839,3.1527314
440,SDSS-II SN 5468,-0.8735051,4.2560534,1.6332853,-3.703964,5.5121703,5.6485877,-3.8057282,1.2512181,4.78858
441,SDSS-II SN 5498,0.5847845,7.6847844,-2.5180235,1.0893067,-7.743519,-2.7233295,-2.0810978,-3.4403346,4.855496
442,SDSS-II SN 5590,3.2618926,7.122188,4.5162,-1.4324932,-6.195647,1.5209551,3.6628323,1.9149717,-1.5774616
443,SDSS-II SN 5607,-0.69786763,0.64733154,-4.329514,1.5912598,0.33371457,-1.340375,1.9909831,7.022011,3.7259147
444,SDSS-II SN 5810,-2.1538708,5.0804763,0.980083,0.019874081,3.9220963,2.2149808,-0.015283635,-3.7138329,1.931374
445,SDSS-II SN 5890,10.818558,-1.843516,1.593736,-2.529792,4.0924506,1.9236978,1.0149407,5.100728,2.9685664
446,SDSS-II SN 5959,12.742054,6.0752597,2.232656,-2.3604887,-0.20893645,0.083476275,-1.7050813,1.31133,-1.8225586
447,SDSS-II SN 5963,8.379849,5.226356,-6.70655,-1.7909831,0.905348,3.6969938,-5.202066,1.9199883,-2.695844
448,SDSS-II SN 6055,13.9224825,1.1012112,-2.2696345,4.1868196,-1.36621,3.7793996,-4.3355985,0.87575495,2.9094133
449,SDSS-II SN 6289,0.6062285,-1.3248426,-6.8056803,-3.4139178,1.536295,7.631385,0.39123324,-2.3931487,-2.4163942
450,SDSS-II SN 6327,5.64535,-3.1986034,-3.1253736,5.402985,0.8470411,0.5217624,0.81052625,2.4548116,2.9701257
451,SDSS-II SN 6556,4.274218,-0.09537884,-8.005245,2.7604854,-0.31080112,3.8898294,2.719316,5.57213,-1.0518494
452,SDSS-II SN 6560,8.414966,8.631887,-4.174564,0.21688746,-1.2884986,-3.6095972,-3.4705708,2.310816,-0.3022998
453,SDSS-II SN 6618,2.371276,3.1802022,-3.879483,-1.5520165,0.06720169,2.1517866,-9.037391,-2.237468,5.1053276
454,SDSS-II SN 6714,-1.099299,0.19173345,-3.811296,0.47397903,0.64323044,-0.46268162,-9.29962,-1.9533565,-8.362613
455,SDSS-II SN 6715,-4.4777613,2.3992846,-1.9562281,1.0494478,-6.3270645,-1.5165159,0.54797655,2.4271698,8.111756
456,SDSS-II SN 7024,1.2500618,4.1217566,-3.5089457,2.2384088,-5.3134604,1.1143239,-6.398548,0.39431578,1.4846283
457,SDSS-II SN 703,3.7726471,10.02091,-0.952737,-1.5829229,0.302703,0.56062084,-4.5766177,2.8485703,5.630037
458,SDSS-II SN 7039,12.320811,3.4126594,0.5862694,1.3254707,2.8348887,2.474691,6.6360664,-0.3715167,4.4016647
459,SDSS-II SN 7121,10.167318,3.3063953,-6.5586514,1.7202281,-0.10519653,5.559434,0.33838147,5.6409454,3.3339472
460,SDSS-II SN 7123,10.421551,2.0635645,-4.8459787,-3.6844373,2.486272,1.4181048,3.638947,0.2532704,-2.271409
461,SDSS-II SN 7233,0.802921,0.7808002,-0.106044166,-3.7967596,-0.29217437,-0.63412535,-5.4145565,4.0192776,7.541669
462,SDSS-II SN 7499,-4.8039575,7.8582277,-9.150348,1.4981954,-3.018351,-4.6152835,-0.46170512,2.2962205,-6.2175674
463,SDSS-II SN 7636,-5.7219296,10.394863,0.17205706,1.2361757,2.0602596,-0.5863217,-3.4413357,4.753752,0.90153635
464,SDSS-II SN 764,6.3968215,0.76238984,4.8120756,5.5907917,2.3804383,-0.099715084,3.3528364,-2.7516186,1.6637293
465,SDSS-II SN 7647,-2.5347881,10.116079,2.899943,0.4641063,-6.3980536,-3.2584665,3.3954704,4.2151604,2.1122684
466,SDSS-II SN 7701,6.0504913,7.186698,-1.7172941,-1.0943644,-9.823231,0.8787575,-2.4707084,3.21137,-1.9006474
467,SDSS-II SN 7725,6.5764923,-0.63001364,0.97431344,2.6450784,-0.8140271,3.9074485,-5.182861,-0.69566405,-6.2283
468,SDSS-II SN 773,4.0938377,-0.20707542,-0.15174662,5.5800548,-5.6420765,2.6603694,7.7864494,0.5110331,2.0905664
469,SDSS-II SN 801,5.817886,2.662088,1.4518808,0.73213357,0.17596325,2.1827323,-4.634136,-5.1640124,4.2266917
470,SDSS-II SN 8196,-1.8681502,3.57186,-10.249227,1.9540871,-0.3371875,9.894989,-1.578457,2.9812226,0.9397678
471,SDSS-II SN 8236,12.185836,5.9716463,-2.2681296,7.984851,6.200066,18.108526,-5.177195,-0.18894488,7.5316153
472,SDSS-II SN 8252,1.0772618,2.740004,-4.444823,0.26407364,-6.151029,2.9502673,-4.5594764,0.029370494,-10.428171
473,SDSS-II SN 8721,4.9386,-0.29483867,-3.898446,-1.358219,-0.6137297,5.7307067,-2.8488793,-1.400908,-4.2874875
474,SDSS-II SN 8744,7.2631116,-1.9740664,-4.019656,1.022988,-0.61732066,0.6287683,-3.080356,-0.72321004,6.282706
475,SDSS-II SN 904,9.58531,-0.74519855,-4.086144,-0.44531244,-2.583539,0.90606195,0.5113924,-4.635471,2.8560102
476,SDSS-II SN 9052,13.188709,1.2660841,0.15261306,1.5617877,0.015724702,8.827581,0.17381948,4.9633336,1.134115
477,SDSS-II SN 917,4.7422295,1.8199962,7.6065536,0.27389434,-2.5848753,5.3964767,-1.8105534,-4.0920672,1.5607597
478,SDSS-II SN 9250,12.1451025,1.1074295,3.1965184,2.9974103,3.5605235,0.74550223,2.6519113,-2.6858034,-2.1086864
479,SDSS-II SN 9326,7.63833,1.3637409,0.90706104,-2.4275475,1.1166745,1.4515331,-4.1486893,0.50747037,2.076286
480,SDSS-II SN 9424,-2.0760694,13.055024,-3.322469,-1.822009,-1.4826282,-2.8472662,-0.30801642,-4.7724166,-2.1282728
481,SDSS-II SN 9632,-0.50622535,12.387105,0.36330327,0.64618397,0.8826655,-5.473722,0.5769153,5.088506,3.4483364
482,SN2005fj,2.2514248,-1.2189668,4.608534,4.800092,-4.4156995,7.641321,1.2765644,1.0197071,6.735868
483,SN2005gi,-4.473671,3.1973038,-7.082654,3.5054564,-6.0395966,3.1352203,-1.5422515,-3.1851683,3.5741394
484,SN2005jq,5.8056912,-3.6545794,7.740446,0.75177616,2.086404,7.6258035,6.4646926,-1.7786288,1.749391
485,SN2005kq,-0.24157353,6.499985,0.8405985,1.3872881,-0.8599343,4.889254,-2.454464,0.6422894,8.675217
486,SN2005lo,6.2575912,9.5165615,-0.8424549,-4.284829,5.103575,1.0463866,0.5985789,-0.17153348,0.4526409
487,SN2005ml,8.203099,-5.555069,6.044076,0.21698682,5.030675,4.731409,4.634874,2.172687,4.239746
488,SN2005mn,-2.7824073,3.7356281,-4.704421,-0.18302646,4.1420693,1.7520597,-4.0842013,2.463606,-1.5834203
489,SN2005mp,7.5065312,4.0633454,-0.01010947,-2.0648165,0.35216308,0.05966369,0.8767431,-4.342703,0.5321498
490,SN2006ft,9.608542,1.6865627,5.58243,1.7174698,-5.0988197,1.7298075,-0.9076038,-0.5788456,3.5304892
491,SN2006gd,-0.6761285,7.423047,-3.0234718,3.5261505,-1.8310376,0.063022695,-0.263901,0.711286,-9.147053
492,SN2006ge,0.116859876,1.489657,-9.935181,0.65835166,5.571227,5.1191096,-1.7451848,-0.22507687,-0.5367307
493,SN2006gk,-5.105628,8.223018,0.4171459,2.3521307,2.5327647,-5.529922,2.2217526,2.8166752,2.9180331
494,SN2006gl,4.886307,5.7368536,-5.7023077,-2.594974,-1.5026271,4.3516216,2.687578,3.364565,3.2962227
495,SN2006go,-0.20794617,4.0779543,-1.3763491,-1.5578382,-4.193526,4.010588,-1.8432587,0.9615504,2.096208
496,SN2006gp,-3.1624851,4.981925,-5.8355594,4.48284,0.5198134,-0.98754716,-2.3163888,5.0289183,-0.40182596
497,SN2006gu,9.776165,0.39932773,-1.322218,4.527761,-3.4226937,-0.79236877,-0.11611528,0.51810837,6.6584983
498,SN2006hj,8.354626,3.7986715,-4.8404093,2.8746562,2.5118861,3.4576168,-1.3384554,1.6631247,9.769426
499,SN2006hk,9.509385,1.866142,-2.7246523,-4.7702675,-0.2547197,5.829137,0.4737941,-0.21929492,6.67713
500,SN2006hm,-3.6750367,5.0723577,-1.6730472,5.8311954,-6.7951217,2.2170625,2.808507,1.8473334,-0.6038326
501,SN2006hw,5.694009,-0.0600547,-1.788645,3.407882,-5.0286818,6.174211,1.1038535,-1.3835725,8.458267
502,SN2006jg,-4.358491,0.07188259,-6.195432,0.22740956,1.3657987,5.7697797,0.8914082,-2.5193558,4.5051217
503,SN2006jz,4.5575104,3.4073415,-0.051204376,2.587966,5.2760806,11.758309,2.1860003,-0.334057,1.3431872
504,SN2006kd,2.1961725,6.3946657,0.77243894,0.5073846,0.6107428,3.3515706,0.41845655,-0.1399133,14.356083
505,SN2006ks,1.2199954,6.250299,-8.168724,4.2698245,0.522706,-2.9584389,-1.1962652,-0.9878302,5.355356
506,SN2006ll,0.73992765,4.55154,-1.195045,-3.0727596,-6.6351323,3.2080138,-1.5710626,7.0661926,-3.9026432
507,SN2006lq,1.816177,11.704255,-4.904577,3.9495125,0.85492015,0.9319426,-1.648356,-0.69334555,1.6947471
508,SN2006mz,7.6907063,2.007051,-4.675103,3.0301056,-0.31220493,7.6807156,-0.37619182,1.1444905,-7.229053
509,SN2006nc,11.7420635,-5.2511854,2.6244411,5.1365705,-0.07136107,3.6879508,2.5481944,0.27348676,7.0047455
510,SN2006np,3.860253,-2.2084816,3.4420354,0.35435578,-7.070812,6.0655775,5.01235,-0.06611134,7.309787
511,SN2006nt,5.066855,4.1825867,-0.76992095,6.0012317,-3.5206294,10.986351,-1.0703552,-0.8037626,-0.590727
512,SN2006nw,7.859387,-3.0259857,3.1468835,-1.7015262,-0.47373384,9.250892,3.6992812,1.3252693,5.899578
513,SN2006op,4.1500106,5.9644766,-2.1510973,0.7810484,2.4376814,-0.010683536,-3.1022856,2.5635011,-1.1729461
514,SN2006oz,4.6960516,-1.3033656,4.042774,0.3695147,0.7369181,2.5078542,8.19195,-1.7573549,4.4870477
515,SN2006ph,5.727015,1.9378543,-2.9773033,2.0,0.5127259,10.229622,-0.40951163,1.5021987,0.24761656
516,SN2006pj,2.5695157,4.6532207,-3.8268275,3.179283,-1.2775207,4.09317,-1.1654994,4.6605487,4.5069985
517,SN2006pm,1.6986005,4.8813953,0.17373452,-1.8205472,1.3180708,10.675006,1.674905,1.9692037,2.9300075
518,SN2006pn,7.936538,-0.7969941,-0.2649137,1.0825148,-4.1793385,3.3681798,2.191166,2.1373382,3.6389294
519,SN2006po,-0.11317625,1.1659414,-9.48126,-1.6253251,0.19659212,6.0962424,1.6662692,2.8607907,-0.31317052
520,SN2006pr,6.9043694,-3.5875144,6.1400642,3.1622446,-1.2878331,4.145551,2.4012496,0.5199396,3.7802172
521,SN2006pu,2.2933822,-0.89490193,3.2977943,4.6291847,2.935366,0.9496003,3.4350681,2.3431942,5.3355174
522,SN2006qd,-49.136036,125.1271,-50.046463,-54.572483,96.34531,-19.051168,-1.6366363,-29.766111,63.889057
523,SN2006qh,5.6391845,6.016053,-2.7514687,0.9326854,0.48337162,2.176963,4.662512,2.2313774,-0.53939843
524,SN2006sw,3.9366603,2.6443765,3.6415846,1.3250022,-0.9331455,5.4255705,1.9928305,0.7896528,5.896169
525,SN2006sx,0.115637966,12.068269,17.949669,0.16968322,-0.79527843,19.615683,0.13210714,2.8597512,0.56256056
526,SN2007fr,-4.185601,5.8876853,-1.0713862,2.64288,9.245851,2.7878153,-1.4346646,0.27613974,-0.44370022
527,SN2007gl,-3.9871237,2.5608277,-9.293015,-0.038282987,0.859143,-6.658291,-7.0849185,1.7474943,-1.4804046
528,SN2007hy,8.549147,8.693452,0.28391546,-1.7591379,-0.5978985,-1.4108485,2.443404,1.0047336,4.924602
529,SN2007jb,3.4762077,2.9001284,-6.028386,6.412163,0.23091455,4.871294,-4.5041027,-0.33141357,-0.75466686
530,SN2007jj,6.957978,3.7598157,1.2914083,4.0218067,-0.04750991,3.6393971,4.910156,0.37636387,9.674003
531,SN2007jv,3.4948509,-3.881322,-1.7220799,0.9311757,3.373158,0.95858073,5.4984827,9.235221,1.6075461
532,SN2007kb,8.6863365,-3.0020142,-7.756551,-4.37795,-1.0464002,0.72429734,-2.0451796,1.580149,0.24784216
533,SN2007kp,12.164457,3.368516,0.7621298,-2.346549,-2.4298575,6.1339884,0.49365482,2.1918757,3.605041
534,SN2007la,4.0146475,-1.4964076,1.7434385,1.44512,-2.2488334,10.107414,6.588732,-2.9196475,6.44899
535,SN2007lf,-6.5214224,8.873023,1.3885108,-1.4200289,4.6193123,2.0713134,-2.6245322,1.4160047,3.0764766
536,SN2007lm,3.0732307,4.152915,-3.4728982,0.569064,1.6800956,8.150628,-8.707586,3.6669266,-5.049667
537,SN2007ls,8.444939,-1.903249,-3.3242373,-0.48038897,-6.121816,-0.70710677,5.79406,0.5264875,5.86606
538,SN2007lu,8.229619,3.225807,-2.472148,-1.9060154,1.8792944,-3.5963833,5.1869707,6.5637608,0.8680543
539,SN2007mf,7.2014456,-2.469981,-3.8379133,-0.08983986,0.26945463,0.42492512,-3.8611283,6.716913,5.285628
540,SN2007mg,7.7596793,1.9507122,2.472748,-0.22544086,0.9645351,10.296531,-3.359814,2.5108383,5.7240543
541,SN2007mu,5.288297,5.9475007,-6.926244,-0.38195565,-2.7982192,8.766208,-2.7659729,1.9090236,-3.1562948
542,SN2007nx,11.027571,1.116896,4.323327,1.3035772,3.4886498,-2.3105557,-3.2894502,-3.0664084,0.79976803
543,SN2007oa,4.0713816,8.900712,-8.880873,-0.200815,-3.9626877,4.819655,-1.8398843,5.6530023,0.2995858
544,SN2007oy,1.2346011,13.741097,4.455846,0.1503322,0.7698456,-2.152745,2.7194765,-0.36857116,2.2855856
545,SN2007pf,7.5185986,-6.7269254,4.493261,5.605596,3.0276604,4.930099,6.7283607,-1.5084112,3.383488
546,SN2007pg,6.038889,-6.96759,3.507502,4.8982635,2.0944488,3.7918484,2.237061,4.7808204,4.9008293
547,SN2007pr,-1.1063198,9.047409,-7.9022846,-0.37817508,4.2018237,5.539289,-1.5068502,-0.24504027,2.1291656
548,SN2007ps,3.83571,10.339679,-3.1950967,2.023066,-0.50815254,2.3900995,-0.44401586,3.9368138,10.236378
549,SN2007py,0.8348156,10.218305,-5.5732055,1.5411115,1.6610453,1.1876796,1.4722631,3.2752366,-2.7044408
550,SN2007qa,5.1485376,-1.165704,9.09954,-0.3117169,1.6735655,8.259518,0.9522554,0.5064363,6.1816673
551,SN2007qd,4.622019,-1.1897388,-0.67120546,1.7024678,1.9553765,-1.3419056,7.116917,1.2015313,6.9827456
552,SN2007qj,5.4281244,1.3501234,0.19968149,0.15290552,-7.5431056,7.4045305,0.062199656,3.444021,3.747963
553,SN2007qs,7.3139434,3.7922752,-2.662288,0.2576472,-2.7783163,4.412508,2.0714672,2.3106341,10.561406
554,SN2007qu,5.511398,1.3927082,-1.7656617,2.3507864,-1.6097945,8.846842,4.6645617,3.0504282,6.0002337
555,SN2007rg,7.2894263,8.103541,0.7437288,1.3368831,-0.9789113,3.795425,0.25147274,3.1374109,5.36324
556,SN2007rn,3.625538,1.4660887,-1.5080178,-1.7561247,3.1282213,6.83879,-2.0153866,4.0421677,1.7714038
557,SN2007rq,4.1451764,3.3120618,-0.97789156,5.92474,2.150434,2.9969757,2.862936,-4.20102,5.2186255
558,SN2007sl,4.504064,-3.4214442,6.336197,1.6147176,-0.20597,2.8569512,0.30773735,7.1335487,5.868451
559,SN2007tt,-1.8814827,12.005786,0.10559943,1.8671367,-0.57928365,-0.19836567,2.618157,2.4878166,1.3526402
560,SDSS-II SN 10480,-5.393673,8.4559765,-0.5168166,-2.2996733,0.51947254,-2.2788565,-0.20035939,9.245419,-0.997538
561,SDSS-II SN 13147,-5.574871,6.832201,-0.0402765,-0.21990636,-11.175696,0.8614198,-2.6777174,-1.1219909,0.939235
562,SDSS-II SN 13483,4.211802,2.5118082,-3.7666764,-3.3308904,2.119843,0.57794344,-6.712481,-2.4931474,-4.2222624
563,SDSS-II SN 13820,6.489752,8.187915,-0.9312505,0.9115968,-1.4580097,9.488975,2.1086423,0.19092496,8.264743
564,SDSS-II SN 1385,5.640514,0.15158631,-4.284923,2.511569,-0.60617346,5.8301506,1.224789,-5.1882834,-1.5034522
565,SDSS-II SN 13991,-4.082837,6.382689,1.2010393,-2.034627,6.346862,6.121913,0.017433846,-0.5961007,-2.4119995
566,SDSS-II SN 14121,7.2739077,0.32336053,-2.6416452,6.7014856,6.2306805,0.39834365,-2.8448267,-1.8013526,6.308987
567,SDSS-II SN 14262,0.6514114,-3.1147504,1.3372688,1.1560179,0.21165957,1.6766351,-9.457686,-2.8416882,5.5113297
568,SDSS-II SN 14415,1.0021731,-3.6660125,-8.466379,-4.884191,-0.41729456,1.6264855,-0.29609534,0.8805731,3.1769557
569,SDSS-II SN 14635,12.207882,2.9719324,-0.52223456,-0.36161727,-6.0419154,0.28568545,-4.2366323,1.7021888,-1.4283539
570,SDSS-II SN 14833,6.5324078,-2.2543287,-2.859029,-1.1061666,2.1564233,0.12098002,-3.1798646,1.4436483,-7.172294
571,SDSS-II SN 15268,6.2370133,2.5972583,0.543953,1.3128754,-4.166656,-0.19991568,-5.986309,4.348555,5.4573145
572,SDSS-II SN 15358,1.1832123,1.7974261,-0.60488063,0.45437294,0.38389254,-1.0132706,8.837509,4.4566326,-0.8183968
573,SDSS-II SN 15360,4.8153543,0.293633,-5.291968,5.3108926,-0.8768811,-1.6154153,-3.2428331,0.5839675,-5.4642954
574,SDSS-II SN 15418,0.4556311,5.822389,1.3288106,-0.61989534,-0.77083296,-2.9349174,-1.8850182,6.241216,-7.108002
575,SDSS-II SN 15814,3.4440904,9.551736,0.2773136,5.1937227,-5.713968,-1.0823561,-0.9357789,3.8325503,0.051983602
576,SDSS-II SN 16103,3.49935,4.330221,-1.7505344,-7.212614,-1.383684,6.9584217,-3.9237046,-1.7084115,2.0233657
577,SDSS-II SN 17317,-137.26155,17.224693,-121.077415,-39.460873,19.75032,-61.68413,-18.26667,-34.341305,-16.629335
578,SDSS-II SN 17337,3.5914817,-0.82934105,-6.1911216,-1.9849687,2.6078014,7.2515283,-2.5647147,-0.53656834,4.813367
579,SDSS-II SN 17585,1.1676159,0.31471637,1.6588929,0.7263385,-1.9492327,7.383209,8.186671,2.0816758,0.36608294
580,SDSS-II SN 17925,6.384778,7.6172533,-0.25384447,6.074079,1.2384641,1.7986864,-1.036791,6.374377,6.9862666
581,SDSS-II SN 17958,4.974485,-1.2898196,1.2426944,-0.91746,-6.5568585,1.7360151,-0.5647276,3.6727273,9.243189
582,SDSS-II SN 18266,9.170278,-0.66742504,7.7448297,1.1436743,8.213234,1.6646723,-1.4178382,0.53844684,2.732413
583,SDSS-II SN 18360,-0.76183575,1.6495093,-4.6707997,3.647096,-5.4515986,3.6712115,-3.733044,-1.9676893,-3.835754
584,SDSS-II SN 18585,1.4036431,2.3540626,5.0756364,-0.8908403,-4.575335,2.1940517,7.5965505,-3.6667733,-0.10879934
585,SDSS-II SN 18589,2.2225802,2.642894,5.295943,1.0281225,-2.730618,-7.7149973,-1.9473158,-5.0466585,2.8069768
586,SDSS-II SN 18718,-3.015933,9.580426,-4.344071,-2.866835,-4.5465374,-0.980275,0.90706176,1.8757893,-5.98909
587,SDSS-II SN 18836,-1.3574467,16.45086,-2.9227853,0.40200374,-3.390845,0.4765352,-1.1267776,0.2590892,-3.56669
588,SDSS-II SN 18914,1.7143308,5.3534417,4.767083,-1.7779675,2.9606743,2.8765686,6.3981576,-2.4638367,1.257615
589,SDSS-II SN 18970,2.2195098,-0.55102944,-5.2941523,5.047405,6.6439834,2.068322,0.44502687,1.354854,1.4688863
590,SDSS-II SN 18986,3.5242271,-0.43822956,-0.36712778,3.2777314,7.252515,0.7106359,5.6541677,4.162849,0.7689351
591,SDSS-II SN 18993,-5.879777,2.6769085,-1.2849188,-5.32174,-7.5565457,5.7733126,-3.5676389,0.5761686,3.1747072
592,SDSS-II SN 19052,3.4792817,4.1839247,-1.2357316,0.58630055,1.5587234,-4.9952106,-4.8048306,0.033469573,3.662293
593,SDSS-II SN 19212,7.689147,-1.1422685,-0.5548024,-2.0570118,-0.318451,-3.4096775,-7.0607147,-2.3804262,4.481314
594,SDSS-II SN 19465,7.5809703,4.4927144,-2.425369,-0.022774704,-2.1259134,1.1319557,-6.3480086,5.8034596,-5.1087904
595,SDSS-II SN 19582,-1.4675695,4.537536,-10.995312,-3.8986037,-4.0613503,0.13447973,-1.3521006,-1.9410632,-4.870272
596,SDSS-II SN 19751,7.5466866,4.4306674,1.6355007,1.3033866,0.072418444,8.815056,6.81572,-0.042576868,2.7446685
597,SDSS-II SN 19848,5.1759143,7.686212,0.55509055,-3.5428202,-0.5131537,4.032481,-1.289703,2.1459184,9.272201
598,SDSS-II SN 20324,5.418651,2.740747,-0.836975,-1.3918809,0.2877842,10.086536,3.525614,0.5842194,-3.8685238
599,SDSS-II SN 20408,6.9210854,3.4701898,-8.254025,0.22818755,2.204706,-3.6795516,-1.0696563,-0.47671747,-1.7437855
600,SDSS-II SN 2128,-0.86594623,3.8003926,-0.17778024,0.8912577,-3.6306872,1.3553207,-6.4859395,1.5306382,-6.896786
601,SDSS-II SN 21874,7.490788,2.2389987,-7.8009706,-3.5963333,-7.852645,-6.9431477,4.326939,-6.119069,-4.214212
602,SDSS-II SN 2401,-0.9890427,2.118654,-4.6196384,3.2888548,0.09999387,-0.21272673,-8.331106,0.8633403,-1.7330692
603,SDSS-II SN 2620,10.622246,-0.52061385,0.67744726,-2.2845051,-3.5245562,1.5123214,1.0167586,0.6302137,-2.0798655
604,SDSS-II SN 2621,6.0044336,6.4299927,1.1979806,-3.1443164,-0.043975152,2.6550343,-2.1907182,0.31373134,-5.5562243
605,SDSS-II SN 3294,8.686663,-4.2280993,-1.786682,2.2865689,-5.983484,3.612373,-3.8854487,-1.0521348,2.7678723
606,SDSS-II SN 4062,6.1412697,1.8379931,-1.0013485,4.459795,4.02288,-1.8393258,5.5014753,0.5535631,-3.3571281
607,SDSS-II SN 6136,-2.6708207,4.297417,-8.93407,-2.0762446,2.6636612,-2.1143508,-0.9628461,1.2820625,-5.791569
608,SDSS-II SN 6889,10.45165,5.9358974,1.8153709,4.1662817,-2.0114307,-1.0553725,2.572391,1.3703471,-0.13018395
609,SDSS-II SN 706,2.318792,5.110051,-0.35964945,6.0623355,2.3504546,0.23568806,-3.012153,5.1289296,-4.0738344
610,SDSS-II SN 7762,-1.0862155,6.4454594,0.069309756,-0.16925088,-4.565527,4.8070807,2.6197927,1.5995034,-7.062783
611,SDSS-II SN 8092,1.2144582,-0.63635087,-10.424565,-0.32075128,-0.98545337,-1.8701931,-9.7886095,0.7539099,-0.7228903
612,SDSS-II SN 9132,-0.1274217,3.76561,-2.6577961,-2.978448,4.265297,-0.12601894,5.2903295,-2.2529852,5.7798595
613,SN2005fb,12.518043,1.7203723,-0.2558071,0.83526784,0.18289527,9.0559,0.5640207,-1.7825385,0.12555857
614,SN2005ga,11.666157,-1.1759158,7.40678,0.15222968,0.5561216,7.549978,0.30410478,1.1769365,3.3715224
