,SN,0,1
1167,SDSS-II SN 15526,-6.5705094,-15.9929
1168,SDSS-II SN 15593,-1.8842078,-7.0871887
1169,SDSS-II SN 15913,-1.1017985,-1.1298928
1170,SDSS-II SN 16360,-12.474519,4.1819677
1171,SDSS-II SN 16652,-0.271939,-3.2267501
1172,SDSS-II SN 16849,9.961776,-1.0556899
1173,SDSS-II SN 17322,-12.867396,0.06441246
1174,SDSS-II SN 17793,14.767404,-2.194446
1175,SDSS-II SN 1783,-7.109796,-18.908947
1176,SDSS-II SN 18392,6.2053227,-0.6734865
1177,SDSS-II SN 18459,-19.39963,-1.6702278
1178,SDSS-II SN 18478,11.516621,-5.3949456
1179,SDSS-II SN 1848,12.163552,-1.1566069
1180,SDSS-II SN 19190,-18.206625,-1.8930415
1181,SDSS-II SN 19221,-17.525087,-4.524248
1182,SDSS-II SN 19325,9.799232,0.79724175
1183,SDSS-II SN 19339,-7.4117794,1.2852635
1184,SDSS-II SN 19524,9.259294,-4.2476277
1185,SDSS-II SN 19555,-14.0693865,-2.3613698
1186,SDSS-II SN 19645,-11.075766,-7.615909
1187,SDSS-II SN 20323,-18.674574,-0.9181024
1188,SDSS-II SN 20435,-9.376375,-1.3357909
1189,SDSS-II SN 2050,18.759426,-6.323555
1190,SDSS-II SN 20517,18.295527,-0.52104044
1191,SDSS-II SN 20542,-7.9278326,0.9151087
1192,SDSS-II SN 2060,5.3752403,-8.188674
1193,SDSS-II SN 20947,3.1229677,-1.6911403
1194,SDSS-II SN 20965,-9.948191,-10.846602
1195,SDSS-II SN 21478,-4.486218,-1.0864617
1196,SDSS-II SN 2551,12.239825,-2.1381974
1197,SDSS-II SN 3543,1.8573425,-18.135164
1198,SDSS-II SN 3669,-7.013252,-2.2525918
1199,SDSS-II SN 3945,5.83198,-4.82683
1200,SDSS-II SN 4229,-12.017665,-3.77985
1201,SDSS-II SN 4638,8.182781,-9.137182
1202,SDSS-II SN 5403,6.939911,-6.9694934
1203,SDSS-II SN 7654,-9.092964,-14.30299
1204,SDSS-II SN 7699,1.0964154,-10.602731
1205,SDSS-II SN 7794,5.7944775,-8.521759
1206,SDSS-II SN 7839,0.720608,-9.9964905
1207,SDSS-II SN 8062,-20.792656,1.1005963
1208,SDSS-II SN 919,7.4383264,-6.9943852
1209,SDSS-II SN 9268,-9.9668865,1.207639
1210,SN2006ew,18.374151,-8.269302
1211,SN2007my,-4.896272,-19.018034
1212,SN2007oq,-6.8589272,0.32061136
1213,SN2007qk,-12.992115,-6.914854
1214,SDSS-II SN 14589,1.7419171,-4.5280724
1215,SN2005fd,19.793406,-14.398901
1216,SDSS-II SN 13314,10.413971,-4.2700534
1217,SDSS-II SN 13476,-5.41344,1.1393836
1218,SDSS-II SN 13477,-12.883524,-1.2497939
1219,SDSS-II SN 13896,9.2560425,12.024071
1220,SDSS-II SN 15569,-12.70716,-2.5912693
1221,SDSS-II SN 15900,16.230001,-5.7621913
1222,SDSS-II SN 17829,-14.04149,1.375814
1223,SDSS-II SN 18291,-2.826943,1.0177567
1224,SDSS-II SN 19034,-17.04772,-9.056298
1225,SDSS-II SN 19308,-14.202689,-1.3837453
1226,SDSS-II SN 20334,5.4015126,-10.745459
1227,SDSS-II SN 20771,-0.86159426,2.4410276
1228,SDSS-II SN 4059,-14.400586,0.58473104
1229,SDSS-II SN 4110,2.3289557,1.9857774
1230,SDSS-II SN 6433,3.6582396,-6.875242
1231,SDSS-II SN 789,-18.933863,-7.3886204
1232,SN2005gx,23.207846,-4.004393
1233,SN2006hh,5.6221147,-19.926971
1234,SN2006hs,-12.603991,2.4574788
1235,SN2006kt,6.676232,0.80130994
1236,SN2006mu,-15.939457,18.977198
1237,SN2006ng,-10.528167,-22.823856
1238,SN2007ka,12.930095,10.322043
1239,SN2007ko,10.684563,11.033765
1240,SN2006gb,-0.5190835,1.3880609
1241,SDSS-II SN 13145,2.8416235,0.3616542
1242,SDSS-II SN 13496,-1.6514208,0.19036742
1243,SDSS-II SN 1367,10.959743,3.135829
1244,SDSS-II SN 13729,-11.827755,1.3395089
1245,SDSS-II SN 13742,10.807274,-3.1977127
1246,SDSS-II SN 14469,12.032532,1.6391121
1247,SDSS-II SN 14639,19.090918,-2.7574654
1248,SDSS-II SN 14751,18.723442,-4.0285344
1249,SDSS-II SN 14827,-17.645344,-0.7948766
1250,SDSS-II SN 15258,4.342385,-5.2430134
1251,SDSS-II SN 15303,14.73407,-0.4588428
1252,SDSS-II SN 16472,-6.4208927,-2.1721058
1253,SDSS-II SN 17292,10.975642,-4.759896
1254,SDSS-II SN 17781,19.74292,-5.403065
1255,SDSS-II SN 17996,1.2635353,0.5088377
1256,SDSS-II SN 18111,-13.9672165,-5.9432673
1257,SDSS-II SN 19346,-16.108374,-7.303113
1258,SDSS-II SN 19438,-20.54606,-4.9212904
1259,SDSS-II SN 2527,1.1455684,3.1080205
1260,SDSS-II SN 3112,-21.883606,-9.435352
1261,SDSS-II SN 3957,5.3897743,-10.743493
1262,SDSS-II SN 4465,-0.3790447,-0.33240524
1263,SDSS-II SN 5943,19.26635,-6.864513
1264,SDSS-II SN 6635,16.808186,-1.8092701
1265,SDSS-II SN 6877,-15.369963,-2.690264
1266,SDSS-II SN 7003,16.40982,-6.670995
1267,SN2006hi,-13.466981,0.04145986
1268,SN2006nh,13.610732,-3.3369727
1269,SN2006pz,-12.713937,1.6107663
1270,SN2006sv,12.47359,6.213243
1271,SN2007mx,-7.524074,-2.7496955
1272,SN2007sg,12.847308,6.701207
1273,SN2007sk,10.773643,8.468601
1274,SDSS-II SN 19487,-3.277094,-1.8032709
1275,SDSS-II SN 20932,-4.6497927,-3.4515169
1276,SDSS-II SN 7575,8.515605,-3.0076725
1277,PS1-11ala,-5.95337,-19.162527
1278,PS15bdr,22.087769,-7.436753
1279,SNLS-03D4cw,-24.271576,-9.461411
1280,SNLS-06D1hc,-14.03079,-12.830554
1281,PS1-10l,-4.29376,-19.046303
1282,SN2016zd,21.658178,-8.472973
1283,SNLS-05D1by,-28.362143,-0.016187308
1284,SN2012P,-17.314312,-14.831925
1285,SNLS-04D4gz,-22.961723,-4.8027534
1286,PS1-10bkf,15.992324,-14.376072
1287,SNLS-04D4ht,-23.167147,-4.6907434
1288,SNLS-05D1dn,-22.189041,-4.523106
1289,ASASSN-15nq,22.511772,4.651429
1290,ASASSN-15nr,21.428343,8.111573
1291,ASASSN-15ti,20.048845,7.4490004
1292,ASASSN-15uw,19.515974,6.6994863
1293,DES17C2ou,-9.640753,-0.31398788
1294,DES17C3arf,-9.17585,2.7101758
1295,Gaia16ahz,-17.484093,3.101188
1296,LSQ12blp,21.848705,6.9897604
1297,LSQ14an,9.931783,4.1915526
1298,PS1-10agw,3.6247334,16.717575
1299,PS1-10awh,-3.99074,6.216215
1300,PS1-10k,-6.569633,16.672922
1301,PS1-10n,-9.426129,1.1833358
1302,PS1-10p,6.8870797,16.610603
1303,PS1-11cn,12.717839,16.577124
1304,PS1-11fi,18.176247,3.3177369
1305,PS1-11sk,-2.4944918,16.035637
1306,PS1-11w,18.046267,11.532868
1307,PS1-13or,-18.93103,0.6450604
1308,PS15aii,22.788233,5.2549534
1309,PS15bwh,22.663116,5.9466696
1310,PS15cwx,20.538876,5.7568336
1311,PSN J23102264+0735202,19.308077,10.306446
1312,PTF10bfz,19.305693,5.7499986
1313,PTF12hni,-10.296058,3.8453898
1314,PTF13bdl,-18.096348,1.8697928
1315,SN2003fj,-23.025412,2.5255795
1316,SN2003fk,-24.48383,2.2999682
1317,SN2004gt,-21.42419,3.5000534
1318,SN2005Q,-4.772448,18.549326
1319,SN2005bj,-19.920036,2.928813
1320,SN2005bl,-9.198914,2.7269917
1321,SN2005ku,20.702295,4.6444397
1322,SN2006ep,-18.294596,10.762287
1323,SN2006gj,6.867366,20.375282
1324,SN2006py,22.08916,7.4519777
1325,SN2007A,22.433302,7.3690066
1326,SN2007hn,-12.063077,3.3484952
1327,SN2007hx,22.47821,10.390329
1328,SN2007if,3.7647238,2.35929
1329,SN2007jh,6.440652,19.408104
1330,SN2008bq,22.913408,7.38991
1331,SN2010ap,10.0000105,18.467228
1332,SN2010fq,1.6046753,9.168564
1333,SN2013ai,-16.886576,4.343242
1334,SN2016E,23.523113,7.7859287
1335,SN2016afb,21.929276,4.3517537
1336,SN2016alt,9.546298,2.8277864
1337,SN2016arc,1.6869863,22.17906
1338,SN2016ayg,22.623327,4.3571343
1339,SN2016bkw,22.357271,5.2805753
1340,SN2016bpb,21.447386,5.35051
1341,SN2016cby,21.164095,8.443017
1342,SN2016czc,21.16399,3.2022388
1343,SN2016eky,20.586212,6.675848
1344,SN2016gkt,4.2015324,1.1136985
1345,SN2016grz,17.215282,7.943921
1346,SN2016ys,23.601734,9.03165
1347,SN2017cfc,21.59722,7.266449
1348,SN2017cjv,19.607416,3.4017725
1349,SN2017ckd,20.024847,5.248023
1350,SN2017lv,19.9231,4.53362
1351,SNLS-03D4dy,-15.103192,-9.647276
1352,SNLS-03D4gf,-25.391369,3.3840547
1353,SNLS-04D1jg,-24.499247,3.6073709
1354,SNLS-04D1sa,-27.786606,4.191372
1355,SNLS-04D2ac,-21.406,5.623219
1356,SNLS-04D2cf,-18.726849,2.2548623
1357,SNLS-04D2gb,-24.58963,4.6794853
1358,SNLS-04D2gc,-23.488504,3.3540325
1359,SNLS-04D2mc,-24.121124,5.3915634
1360,SNLS-04D2mj,-24.859182,1.6624817
1361,SNLS-04D3cy,-25.469435,3.7178638
1362,SNLS-04D3df,-24.989536,4.462861
1363,SNLS-04D3fq,-28.023554,2.2205505
1364,SNLS-04D3oe,-28.256796,2.773704
1365,SNLS-04D4ec,-11.740637,5.0888042
1366,SNLS-05D1hm,-28.19944,3.4469707
1367,SNLS-05D1if,-28.16867,2.1457622
1368,SNLS-05D1ke,-27.641327,3.3781507
1369,SNLS-05D3jk,-26.749582,2.6621025
1370,SNLS-05D3lc,-21.508556,0.8557067
1371,SNLS-05D3lr,-27.411293,2.5281677
1372,SNLS-05D3mn,-28.143051,2.0193608
1373,SNLS-05D4bf,-24.798416,2.9217467
1374,SNLS-05D4ej,-24.751266,3.6677055
1375,SNLS-05D4ff,-23.73447,4.687521
1376,SNLS-06D3dl,-18.053083,3.2397091
1377,SNLS-06D3ed,-23.290358,4.5397162
1378,SNLS-06D3gx,-27.749317,2.7465742
1379,SNLS-06D4cq,-22.973793,4.2416673
1380,SN2016cxb,18.922518,4.7652726
1381,SNLS-04D4in,-23.096409,3.4863048
1382,SNLS-05D3ci,-24.008583,2.4202757
1383,SNLS-05D3hq,-21.66522,5.438903
1384,SNLS-05D4cw,-22.455608,6.3708935
1385,iPTF13dge,23.510124,9.807073
1386,ASASSN-14lp,17.010033,23.308056
1387,ASASSN-15hg,18.583065,24.012539
1388,ASASSN-15jt,11.181776,24.688074
1389,ASASSN-15np,18.377583,21.88788
1390,ASASSN-15pm,21.977472,23.00094
1391,ASASSN-15ss,17.445257,24.056719
1392,DES15E2mlf,-16.108639,1.5775852
1393,DES17C1ald,15.753033,17.216904
1394,DES17C3eg,-14.162174,2.4493592
1395,LSQ11bk,21.691332,23.812614
1396,LSQ11ot,6.8075366,23.868593
1397,LSQ12agq,17.36194,21.974218
1398,LSQ12bld,16.097687,19.27036
1399,LSQ12ca,17.686935,16.958912
1400,LSQ14mo,8.93897,8.514322
1401,PS1-10acx,1.4692068,11.54746
1402,PS1-10aj,13.404956,12.9249935
1403,PS1-10cbu,-6.7705708,9.239575
1404,PS1-10ik,14.48471,12.261665
1405,PS1-10ir,8.705739,12.586351
1406,PS1-10ix,-3.9109857,16.236195
1407,PS1-11mq,17.789495,13.340861
1408,PS1-11xw,8.566629,12.604474
1409,PS1-12sk,13.818334,6.690481
1410,PS1-13arp,-12.960481,13.769663
1411,PS1-13wr,-17.482758,5.1804047
1412,PS15akf,9.044634,24.76579
1413,PS15aoq,18.797834,24.604963
1414,PS15asb,18.759802,23.114122
1415,PS15bif,18.274195,17.847733
1416,PS15cut,13.313269,25.61625
1417,PSN J20435314+1230304,10.901074,25.280958
1418,PTF09cnd,16.060696,0.33034453
1419,PTF11cml,20.444124,20.838894
1420,PTF11dec,16.08541,22.581926
1421,PTF11kmb,-18.45009,13.067421
1422,PTF12csy,-13.553242,6.148164
1423,PTF12gzk,6.5568404,23.352976
1424,SN2003fg,-13.428133,8.498026
1425,SN2003fn,-3.8091238,11.677761
1426,SN2003fp,-13.900081,12.543873
1427,SN2003ha,-6.254314,14.527433
1428,SN2004ef,15.849589,25.528355
1429,SN2004ex,-8.782692,15.959495
1430,SN2004ey,20.198515,23.515636
1431,SN2004fe,-0.87889415,23.106932
1432,SN2004ff,-16.16905,11.307968
1433,SN2004gc,8.736247,22.922314
1434,SN2004gq,-16.050316,10.701697
1435,SN2004gs,12.1497555,25.035948
1436,SN2004gu,20.470335,22.60409
1437,SN2004gv,-8.179632,15.581854
1438,SN2005A,-16.64717,18.63879
1439,SN2005M,20.908094,23.420607
1440,SN2005ag,19.52034,21.712526
1441,SN2005al,18.957922,26.299103
1442,SN2005be,12.814697,22.399427
1443,SN2005el,18.980045,26.367872
1444,SN2005em,-3.7888582,19.412748
1445,SN2005eq,20.91099,22.437056
1446,SN2005hc,20.720982,23.451912
1447,SN2005hj,20.71206,22.635971
1448,SN2005iq,18.99352,26.496662
1449,SN2005ir,19.783213,19.685862
1450,SN2005kc,8.355583,23.170605
1451,SN2005ki,19.246113,26.78607
1452,SN2005lu,10.221549,21.76271
1453,SN2005mc,8.837771,25.152586
1454,SN2005na,19.554817,24.16129
1455,SN2006D,18.142391,27.671244
1456,SN2006T,-16.140892,11.944645
1457,SN2006X,-16.726072,18.590563
1458,SN2006ax,20.130976,25.370356
1459,SN2006ba,-16.229555,9.925466
1460,SN2006bd,-16.948257,15.336877
1461,SN2006bf,-19.38213,13.331142
1462,SN2006bh,18.240227,27.498842
1463,SN2006br,-15.251144,18.546787
1464,SN2006bt,17.61702,14.372119
1465,SN2006ef,12.487573,21.889038
1466,SN2006ej,17.514711,26.4963
1467,SN2006ev,13.510602,23.222658
1468,SN2006fo,-12.0651045,9.361493
1469,SN2006gt,10.593191,25.57097
1470,SN2006hb,-0.4680262,24.60588
1471,SN2006ir,-14.588678,3.4750178
1472,SN2006is,21.607416,26.862524
1473,SN2006kf,13.307171,24.758183
1474,SN2006lc,-19.024006,13.26729
1475,SN2006lu,17.861801,23.289448
1476,SN2006mr,-17.40882,15.552048
1477,SN2006ob,14.312175,25.318363
1478,SN2006os,7.07633,23.372747
1479,SN2006ot,8.617802,17.571852
1480,SN2007N,-17.476118,15.026068
1481,SN2007S,15.82576,21.713753
1482,SN2007Y,-1.0427308,19.984339
1483,SN2007af,19.409918,23.70475
1484,SN2007ai,6.247047,23.398762
1485,SN2007as,18.976473,26.168293
1486,SN2007ax,-17.386904,15.658444
1487,SN2007ba,0.839329,23.852888
1488,SN2007bm,7.669787,23.298018
1489,SN2007ca,16.751963,22.096762
1490,SN2007if,5.0731244,22.523932
1491,SN2007jg,18.534063,24.634012
1492,SN2007kj,-1.5031335,21.802402
1493,SN2007le,17.0263,23.296478
1494,SN2007mm,-18.049046,15.812635
1495,SN2007nq,15.152962,25.405396
1496,SN2007on,12.950381,25.869488
1497,SN2007rz,-13.68632,3.9654493
1498,SN2008R,12.362087,25.57912
1499,SN2008aq,-8.504091,16.02159
1500,SN2008fp,5.9885654,23.9757
1501,SN2008gc,1.4762768,11.518295
1502,SN2008gp,19.919363,23.454567
1503,SN2008hh,-7.565539,15.255247
1504,SN2008hv,18.293188,26.475847
1505,SN2008ia,16.008602,25.716604
1506,SN2009F,-17.646372,15.480892
1507,SN2009K,-10.409293,12.737391
1508,SN2009Z,-7.770097,15.617896
1509,SN2009bb,-18.831509,12.211457
1510,SN2009ca,-10.199142,11.583955
1511,SN2009dc,15.78725,8.317218
1512,SN2009dp,-18.165348,7.001761
1513,SN2009dt,-20.105982,8.148405
1514,SN2010ar,20.65317,15.73142
1515,SN2010bc,-1.8710537,15.136054
1516,SN2010fs,-12.245511,11.127118
1517,SN2011jq,0.28692588,23.839457
1518,SN2012aw,-13.380706,3.0136905
1519,SN2013cs,18.415943,24.50253
1520,SN2013cv,21.482754,24.517057
1521,SN2016J,16.871737,21.284563
1522,SN2016K,15.073762,25.150057
1523,SN2016aqb,20.822199,23.96357
1524,SN2016blj,20.033087,21.643372
1525,SN2016bmc,11.671467,22.863281
1526,SN2016cuv,17.712536,20.281828
1527,SN2016ija,-29.54272,1.3627386
1528,SN2017ln,19.415451,24.835873
1529,SNLS-03D3ay,-18.023724,8.802559
1530,SNLS-04D1dc,-9.456068,8.727905
1531,SNLS-04D3fk,-19.764572,8.896209
1532,SNLS-04D4fu,-2.0724685,2.5794275
1533,SNLS-04D4ib,-26.34979,0.3758165
1534,SNLS-05D2fq,-28.632492,1.3094926
1535,SNLS-05D2hc,-20.186882,9.57851
1536,SNLS-05D2ie,-21.337582,11.725922
1537,SNLS-05D3dd,-20.097857,7.713152
1538,SNLS-05D3ht,-29.699747,1.8112328
1539,SNLS-05D3jq,-15.750963,3.2762027
1540,SNLS-05D3kp,-28.635878,1.344541
1541,SNLS-05D4bm,-18.94221,8.396887
1542,SNLS-05D4fo,-19.456562,8.851042
1543,SNLS-06D2ga,-29.370064,1.6167394
1544,SNLS-06D3cn,-16.336308,8.562684
1545,SNLS-06D3dt,-16.584314,8.040061
1546,SNLS-06D3el,-18.657234,7.8132606
1547,SNLS-06D3fp,-17.40713,9.964211
1548,SNLS-06D4dh,-7.8034425,14.060121
1549,SNLS-06D4eu,-20.851246,8.10069
1550,SNLS-07D2bv,-21.687685,8.506801
1551,iPTF13ehe,-4.058265,8.836829
1552,LSQ13ry,19.102804,26.416882
1553,SN2013ab,14.151474,5.6348815
1554,SN2013hy,-15.3496065,1.7673558
1555,CSS151120:044526-190158,20.40944,9.600763
1556,Gaia15abc,12.779612,19.859468
1557,PS1-10bls,5.468644,7.28242
1558,PS1-11aea,-5.0301814,19.614994
1559,PS1-13bni,14.277765,2.500035
1560,PS1-14bj,-19.839363,0.37297907
1561,PS17yt,24.028154,5.889532
1562,SN2005aw,-18.997147,3.9575381
1563,SN2010id,-4.3285832,3.1945314
1564,SNLS-04D2fp,-20.450525,6.8238773
1565,SNLS-05D2he,-27.317198,2.4684594
1566,SNLS-05D3lb,-27.83508,3.8986785
1567,SNLS-05D4hn,-28.980814,1.6439122
