,SN,0,1,2,3,4,5,6,7
439,SDSS-II SN 5401,-2.5278556,-0.017602831,-1.7057291,-3.016396,-6.6532474,-1.896457,6.4144187,-0.13536894
440,SDSS-II SN 5468,3.5587268,-0.7552154,-6.236859,0.27577537,-2.6315732,-11.885091,-1.2118974,2.0084207
441,SDSS-II SN 5498,0.51517594,0.34155014,-4.198713,-0.16923572,-5.6014123,5.1348224,8.523182,-5.62558
442,SDSS-II SN 5590,3.7567222,-6.024408,-1.959112,-3.7401307,-5.610716,3.485511,5.1449337,-4.6058865
443,SDSS-II SN 5607,0.29334885,-1.3361386,-12.178275,-0.95617867,-3.174498,2.3962004,0.8789852,4.045649
444,SDSS-II SN 5810,1.6646004,-1.9571611,-1.6812799,6.7337065,-5.3387547,-3.6472607,0.19891119,-1.5531822
445,SDSS-II SN 5890,-6.706506,-5.7870913,-0.08429854,-12.539093,1.1868078,-4.0414715,0.9905494,4.5903625
446,SDSS-II SN 5959,-8.631822,-3.8721545,-1.0737374,-5.6206264,-0.39652622,-4.864202,9.431506,-3.9115968
447,SDSS-II SN 5963,-2.1095421,-6.5026,2.644642,-5.879483,-8.491795,-1.72286,9.718436,2.3498268
448,SDSS-II SN 6055,-2.613944,-5.2072577,-1.1086961,-15.503401,-1.9496534,-5.2536683,6.4925456,-0.4652718
449,SDSS-II SN 6289,-4.1479664,-5.967123,-3.9213476,1.5020187,-3.5861602,1.8012153,-2.0471015,7.7723336
450,SDSS-II SN 6327,-9.378334,-7.124987,-1.9370023,-7.2976065,1.0617158,1.9800411,2.08282,0.79521525
451,SDSS-II SN 6556,-0.88627243,-7.6339917,-0.22678964,3.137581,-3.830489,-5.357735,1.5579191,5.680952
452,SDSS-II SN 6560,2.8019238,-4.143505,-0.78156,-2.0284855,-7.01226,-4.1359816,9.200474,-0.2101389
453,SDSS-II SN 6618,-7.52407,-0.45707214,9.689606,-0.9193419,-8.531983,-2.339094,2.2367601,3.8713062
454,SDSS-II SN 6714,-4.549171,1.3680536,6.9165525,0.5685555,-4.7071886,9.888443,2.8196018,2.2395163
455,SDSS-II SN 6715,2.2569818,5.0455127,9.008787,-2.5091677,-1.6339749,-0.91579044,2.2254674,-6.3657403
456,SDSS-II SN 7024,-0.36806765,0.49117982,7.623143,-1.341311,-5.3094144,1.7115585,5.0854907,2.1965277
457,SDSS-II SN 703,4.8096347,-1.5859331,-2.4989219,-3.5660238,-12.726267,-6.3072352,-0.56834984,-1.5036503
458,SDSS-II SN 7039,-8.401856,-3.4802778,-0.2068234,-12.692605,-3.4721513,-4.3976407,-6.610332,0.51109004
459,SDSS-II SN 7121,-7.887533,-3.695127,-0.8602011,-8.134698,-8.70929,-4.6492753,6.7408624,-1.4372052
460,SDSS-II SN 7123,-1.5729455,-9.423886,3.080754,-6.4152565,-2.0158696,-7.32246,7.8174853,1.2519717
461,SDSS-II SN 7233,-0.58188814,-2.845344,10.837068,-5.448375,-6.3645353,-2.528523,2.0027263,-6.1564693
462,SDSS-II SN 7499,1.2628336,4.4921594,-0.2867429,4.360018,-12.024389,8.108095,-0.8181859,-1.2485515
463,SDSS-II SN 7636,5.743175,-1.6268212,-0.6052804,-0.2663743,-6.0252395,0.7997557,5.4089527,6.248968
464,SDSS-II SN 764,-1.6561489,-1.7234303,-2.0206149,-6.6962223,4.8814797,-7.8712077,5.7608113,-1.4561669
465,SDSS-II SN 7647,9.186189,0.12695795,0.21019013,-4.250651,-4.0772285,-5.357049,0.085060365,3.9727094
466,SDSS-II SN 7701,0.13127919,-0.05705583,5.628437,-7.68113,-10.179925,6.5052533,3.1077754,-0.8229895
467,SDSS-II SN 7725,-8.320522,-4.8889403,0.87508243,-1.006156,-1.9100642,-3.5908186,-2.3492846,8.982642
468,SDSS-II SN 773,-4.752279,-1.5128332,-9.099283,-0.5659009,-2.2520466,-10.483809,-1.6058239,-1.2468286
469,SDSS-II SN 801,-2.2027907,-0.2990429,1.6335546,-7.4550276,1.1070693,0.009257023,7.2769346,2.898998
470,SDSS-II SN 8196,0.078297384,0.010144384,0.6416578,6.6946545,-17.691397,-0.032091063,0.7007639,0.57547545
471,SDSS-II SN 8236,14.69296,-19.863747,23.20111,16.536463,-23.501848,17.322145,0.054432523,-5.4061637
472,SDSS-II SN 8252,-0.9521096,0.9219962,7.2521324,3.8787594,-7.8799024,5.632019,-2.7121668,-6.5512915
473,SDSS-II SN 8721,-4.3403487,-2.537274,2.924246,0.14361878,-2.6335764,-3.0113182,-1.8555036,3.5875704
474,SDSS-II SN 8744,-0.15863906,-2.7351525,-1.4221269,-11.453109,-1.4039973,0.6185068,-0.3086346,-3.5016434
475,SDSS-II SN 904,-1.110938,0.25280493,-4.1795487,-12.969168,-1.7577612,-1.5430901,2.3122761,1.7749084
476,SDSS-II SN 9052,-10.602718,-5.642345,0.039124656,-11.756329,-4.9080415,-9.382176,0.8288629,-0.06769944
477,SDSS-II SN 917,4.193549,-4.18874,-0.9044186,-5.07838,1.4227382,-10.224353,1.1675588,2.8646667
478,SDSS-II SN 9250,-1.779206,-2.6003978,-1.67859,-12.158211,2.621681,-2.7675877,-4.4186015,4.488181
479,SDSS-II SN 9326,-3.2570598,-4.328491,-2.430928,-7.644798,-0.8565759,0.056649927,5.820314,-1.3172882
480,SDSS-II SN 9424,5.8371787,6.1437116,1.0864141,1.2514246,-14.247521,0.18422683,2.470247,4.2781596
481,SDSS-II SN 9632,4.579085,-1.0435148,-5.1124945,-3.7979796,-5.9714437,-1.0389785,0.7298404,8.846777
482,SN2005fj,-8.4939575,-0.14902925,-0.5750484,1.1076399,-3.4494438,-10.426613,2.1688054,2.5677588
483,SN2005gi,0.41784605,1.1494235,-2.8107824,0.6366737,-3.5567858,-0.40869853,-0.4223628,15.087837
484,SN2005jq,-7.7163444,-6.7254963,2.0293627,-1.8325987,4.0212784,-7.5788093,-0.041924845,-4.111492
485,SN2005kq,-5.6670313,-0.67389673,-4.251272,0.95367503,-12.711026,-6.753263,-1.3337357,-1.3601307
486,SN2005lo,-1.5110363,-2.6472046,-1.6743873,-3.4701211,-7.43362,-3.4206543,6.645288,8.288643
487,SN2005ml,-9.361404,-3.326069,-1.7733423,-2.4632976,7.549289,-7.5137815,3.6527722,-5.0111246
488,SN2005mn,1.1609536,-5.7646317,1.5696988,0.34151447,-6.713291,6.7309203,-0.7481726,4.881226
489,SN2005mp,1.2524656,0.9425882,0.8928545,-8.132018,-2.9325495,-4.031315,2.6078997,4.266957
490,SN2006ft,-0.4755419,-1.8799319,3.3858018,-10.062509,1.8877506,-8.241394,0.12920162,2.960804
491,SN2006gd,5.6099553,0.060625322,8.720063,7.2806115,-7.9315424,2.784179,0.44822225,-4.1369057
492,SN2006ge,-1.076909,-6.736101,4.8283224,-3.0123975,-2.8847816,2.8486884,-3.0090418,6.88993
493,SN2006gk,5.812711,2.8030238,-7.303874,0.008882294,-8.68513,-0.7314996,0.13356696,5.2242694
494,SN2006gl,0.5043789,-1.7099023,4.9567637,-8.497836,-9.041671,-3.7121873,2.139804,1.1922711
495,SN2006go,1.8618256,-1.6365933,7.8178434,0.43067682,-5.866255,3.4457848,6.860031,-3.978254
496,SN2006gp,-0.30388618,-1.2508355,-3.0005825,0.079442106,-6.3751745,4.6947126,2.6631138,3.9526587
497,SN2006gu,2.5230494,-2.5014434,0.66052574,-10.242439,-3.0273683,-5.111779,2.0012252,-2.1971333
498,SN2006hj,-6.6650877,-3.047719,3.5814595,-8.083911,-8.96596,-7.738483,-0.5721549,-2.2327933
499,SN2006hk,-2.5636067,-7.247091,-5.7102547,-6.5022163,-5.269648,-8.993914,1.6427951,-3.6207705
500,SN2006hm,2.1636982,-4.1166315,0.0028258553,5.903196,-4.451102,-2.5604784,9.156911,-3.9223108
501,SN2006hw,-5.078769,-1.3684822,-3.9353654,-3.8711512,-7.261352,-10.638267,-4.5407157,1.0215672
502,SN2006jg,5.5782895,-4.53024,0.92573816,-2.8217244,-3.0422034,5.425988,-8.057557,-1.3659788
503,SN2006jz,-3.4689753,-7.067107,4.222525,-8.203728,-7.752343,-3.3639069,-4.869543,2.5448246
504,SN2006kd,-3.4864688,-0.6113891,-6.4666257,2.2400856,-8.148128,-9.917286,-2.277771,-4.9449787
505,SN2006ks,-2.0589943,3.4827137,-2.4646263,-4.0144935,-8.4617605,-2.3411255,-3.6023695,8.148143
506,SN2006ll,0.9582915,-2.4293344,2.5396483,-3.193717,-7.030703,3.872823,2.1740954,-9.782805
507,SN2006lq,-3.3522089,-4.198024,1.1243149,1.4198357,-11.527941,-4.53724,-0.8526957,3.9507883
508,SN2006mz,-7.1285496,-7.855188,6.4310765,-2.587908,-8.296618,-0.90726286,3.7821498,-2.301624
509,SN2006nc,-9.493543,-1.4730417,-3.6056893,-7.6302695,5.4800997,-12.290546,1.8439457,-2.4466603
510,SN2006np,-2.7976267,1.1959465,-3.1340606,1.4532855,-4.1237373,-12.39271,3.9298382,0.5283112
511,SN2006nt,-12.336228,-2.40308,0.76186174,-4.9831333,-7.0589857,-4.2486897,-7.148755,-0.29903919
512,SN2006nw,-5.9515905,-4.130829,-1.7613611,-4.707167,0.35352305,-15.329764,-0.011633146,-1.9326422
513,SN2006op,17.973387,21.180716,1.9000127,69.50292,-24.605516,-8.649302,-3.1484158,-0.41225463
514,SN2006oz,-2.2572055,-3.2386534,-3.1357977,-0.97574145,1.5416627,-8.537408,2.2034066,0.3956513
515,SN2006ph,-3.140659,-7.8053102,-0.94410294,-9.821419,-6.9701147,-1.1588897,-1.4135578,0.3362864
516,SN2006pj,-0.686085,0.11288325,-1.5807933,-7.002155,-10.190461,-1.2757453,-0.040706564,1.0978616
517,SN2006pm,1.6929755,-8.352484,-0.83752996,-6.6745644,-6.1354637,-2.6372135,-5.952733,2.8293762
518,SN2006pn,-1.0838393,-3.309866,0.17367019,-7.6045904,-3.0921085,-6.8507094,-3.1827533,-0.08322783
519,SN2006po,-1.6585381,-10.230355,1.3890057,1.8807855,-3.8169286,0.40250123,-2.9585807,5.6541734
520,SN2006pr,-8.868137,-2.7212205,-4.0525,-1.6115197,3.3769143,-10.387773,-1.6747054,-1.9531031
521,SN2006pu,-7.748985,-2.289184,-3.3455944,-0.91700196,1.5012171,-3.1357276,4.416109,1.5591265
522,SN2006qd,-28.463913,0.2276407,-49.186043,2.8952253,-1.0502834,57.24674,22.47893,0.42046732
523,SN2006qh,0.96619886,-2.7668312,4.210263,-3.290449,-5.0138917,-5.1833563,4.5985227,-0.06640179
524,SN2006sw,-6.2701364,0.49213958,-0.6554102,-2.9817042,-2.687442,-9.514176,-1.2107338,-1.8453324
525,SN2006sx,-1.2262892,1.7201719,-0.43524942,-2.488462,-5.6378226,-5.843593,1.2411553,-4.609848
526,SN2007fr,-0.25017342,-5.7324514,-8.328139,6.859975,-3.7306573,-1.00426,-0.080590606,-3.0789287
527,SN2007gl,6.935533,-2.633001,-2.8247643,3.201062,-4.5896597,6.183952,4.4433603,-6.778592
528,SN2007hy,-0.23647797,-2.9406078,1.3891245,-4.7739487,-5.672188,-5.1812778,-2.266522,-8.06031
529,SN2007jb,-7.810729,-3.155819,2.5647526,-1.8285043,-6.863215,2.491009,0.87183714,6.6426167
530,SN2007jj,-3.3262172,-0.57892525,-3.5127223,-3.5048656,-4.371564,-11.243292,3.2427037,-5.2997847
531,SN2007jv,-8.186906,0.6894989,-7.624541,-0.6454878,2.3621845,-0.41576722,5.403593,-4.3747144
532,SN2007kb,1.7100177,-8.852702,-1.939023,-7.1389813,-2.9175556,2.415188,9.948939,0.7294028
533,SN2007kp,-4.99592,-8.447687,-2.83376,-10.966726,-3.888666,-8.726124,-0.28397313,-0.6391886
534,SN2007la,-2.7142754,1.4084363,2.265368,-2.18504,-0.84704125,-14.559439,2.4194841,0.58940524
535,SN2007lf,8.396052,-0.9594945,-4.8577046,-1.2285073,-4.627833,0.088036545,6.76423,2.6403172
536,SN2007lm,1.4037628,-0.9869035,8.986274,-3.0693252,-10.814481,-2.5723581,8.912876,-0.38613892
537,SN2007ls,0.36412787,-7.722389,1.6455718,-10.751897,-0.058864813,-5.9110785,-7.1803904,0.3789686
538,SN2007lu,-13.582109,0.6930063,1.1365371,-3.7910295,-3.4357426,-1.905835,6.4110737,-0.76057357
539,SN2007mf,-0.8417938,-1.9949211,1.7185208,-14.399978,-3.3803937,2.6697767,5.359617,-0.88313925
540,SN2007mg,-7.201323,-4.766769,0.87936187,-6.2347517,-4.722895,-11.659317,4.253527,2.7851417
541,SN2007mu,-1.9983795,-6.805923,1.6282026,-2.2722855,-12.584148,-6.5680375,6.7822227,1.6920533
542,SN2007nx,0.13530296,-3.9371924,1.1720464,-14.416359,3.4907095,2.406041,-0.8618985,2.301802
543,SN2007oa,-1.4636174,-6.19019,3.9647553,-4.4101377,-15.798383,-3.4132397,1.360094,0.363593
544,SN2007oy,4.735549,-4.8642507,-0.702221,-0.062579975,-4.3774576,0.067606695,-2.4946926,9.662534
545,SN2007pf,-9.1361475,-2.751976,0.019412749,-4.2383614,3.3210022,-4.4569263,1.0467167,-8.999472
546,SN2007pg,-10.477373,-0.3878287,-6.4551563,-4.731997,3.0678995,-5.548069,0.55015165,-4.1365333
547,SN2007pr,1.123969,-5.086563,-3.8239226,1.5474874,-15.143193,1.0183626,-0.8869916,2.2409127
548,SN2007ps,-0.05897578,-0.5975271,-4.670148,-8.336559,-11.285256,-7.542927,-2.2549593,-4.1045027
549,SN2007py,-3.318752,1.7303203,2.4729922,1.6850543,-9.913415,-2.1021118,-1.6994334,0.48645255
550,SN2007qa,-8.726661,-0.1506159,-0.61493933,-2.924545,0.683297,-10.994884,-3.3986566,5.3512444
551,SN2007qd,-9.5588455,-0.27451742,-0.17769977,-5.287432,0.801512,-3.2685385,2.8803961,5.8411627
552,SN2007qj,-4.6596103,-7.5386977,-1.6147727,-5.6445427,-3.1688445,-7.8085365,-6.114808,1.2229073
553,SN2007qs,-3.9364173,-2.516194,-1.3556144,-5.410618,-9.161977,-11.247093,1.8829694,-1.4015267
554,SN2007qu,-2.1946821,-3.9093223,0.62997377,-3.2939808,-3.6722927,-12.0198965,-2.3815773,3.3541656
555,SN2007rg,-1.1614841,-5.0026317,-0.64920795,-3.390375,-9.41102,-5.7336864,-2.6727145,-3.0374558
556,SN2007rn,-0.12452206,-8.578567,-3.4712799,-6.30418,-3.189523,-2.0305011,0.575181,3.4602659
557,SN2007rq,-4.0830994,4.417497,-0.40260074,-8.112483,-6.1893864,-4.4894376,-3.1004086,0.060626816
558,SN2007sl,-10.296536,-0.74489194,-9.069883,0.3820657,0.50095236,-6.970694,1.7169653,-0.731769
559,SN2007tt,5.72078,-3.260209,-2.859683,0.67885846,-7.6964064,-4.059191,-0.93581784,5.882859
560,SDSS-II SN 10480,8.687479,0.74433714,-0.8953713,2.870755,-10.541823,0.8173682,3.2259839,9.318086
561,SDSS-II SN 13147,7.3386474,2.4995708,7.5825753,2.9761257,-12.776194,-1.6022521,2.7543707,-0.8234115
562,SDSS-II SN 13483,-7.115149,2.8009238,5.0369153,-3.1015038,-3.3064938,0.7100457,-0.052783426,2.1582184
563,SDSS-II SN 13820,2.6462498,-0.734466,0.15324628,-3.7001338,-8.506622,-12.997425,-0.24883313,-1.4324595
564,SDSS-II SN 1385,-4.6059804,-3.3466082,-3.3764331,-7.2917576,-5.1566257,4.09221,-7.177408,-0.07773357
565,SDSS-II SN 13991,3.7076187,-7.2543693,-2.9666796,7.320992,-1.762839,-0.10664295,2.1942964,-2.9620202
566,SDSS-II SN 14121,-5.0097027,-10.224301,0.13836923,-3.8136199,0.14394686,-0.70068574,-1.4694123,-9.039957
567,SDSS-II SN 14262,-0.62704194,-3.712892,4.6176333,-3.2768807,5.557091,1.3255061,7.6688523,6.6143208
568,SDSS-II SN 14415,6.235908,-6.120456,1.000365,-1.161397,-1.7959481,-0.2565954,-4.9682946,-8.101259
569,SDSS-II SN 14635,-7.3426814,1.6629491,-1.6361221,-3.6338623,-1.5736862,-3.405649,11.806509,1.5194376
570,SDSS-II SN 14833,-2.8811162,-1.2478542,-0.1321773,-3.6862204,-1.0799358,0.19324599,-2.2056794,9.714986
571,SDSS-II SN 15268,-4.5398,-0.71472305,5.361111,-0.35021362,-0.43522006,-0.52289814,11.46207,-0.43222505
572,SDSS-II SN 15358,-0.96235776,-0.53790706,-6.6188426,-0.5846102,0.24698722,-0.21469967,-3.9636443,-5.4251366
573,SDSS-II SN 15360,-5.9822946,4.7020807,-0.39717525,-4.079721,-2.4521294,1.5217718,2.012686,8.077034
574,SDSS-II SN 15418,-0.68266517,-5.8799973,6.09131,8.719746,-4.092563,-0.08962126,2.5815609,-4.2166853
575,SDSS-II SN 15814,7.3555074,-3.5336113,-0.63895965,-6.521492,-8.389507,-3.0807004,3.8359373,-4.0649896
576,SDSS-II SN 16103,2.1213055,2.9922996,3.468872,-10.284621,-4.9767795,-2.9230676,-3.342476,1.5536822
577,SDSS-II SN 17317,0.31229547,-0.85126835,0.68550456,-19.526047,22.384289,-25.26574,8.307883,1.6998928
578,SDSS-II SN 17337,-3.2568438,-7.1647754,-6.804022,-5.629163,-5.341515,2.1965942,2.368232,-0.27302572
579,SDSS-II SN 17585,-2.1927414,-2.0224571,-7.2330313,3.0082328,-0.6364808,-4.5310664,5.61241,-2.681304
580,SDSS-II SN 17925,0.9312139,-5.6079698,0.28980333,-7.7941236,-11.622103,-7.5428066,1.1884581,-4.799284
581,SDSS-II SN 17958,0.95237017,-14.288143,2.0679457,-6.5089474,0.7067752,-0.76329684,5.957954,1.3871917
582,SDSS-II SN 18266,-4.3442316,-4.279443,-1.0687851,-13.139677,2.4897697,-8.163817,0.10422848,-7.4451466
583,SDSS-II SN 18360,-2.8578556,-1.2662646,2.3515587,-0.42546368,-8.749531,4.3208137,-5.7505016,-2.7974286
584,SDSS-II SN 18585,-3.5321355,-3.0857599,-0.057496738,6.6887484,-3.195308,-6.025589,3.410353,-6.190081
585,SDSS-II SN 18589,-0.56096274,10.156078,0.8586634,-2.9318535,-3.6826913,-2.1792936,-6.2634964,-0.19659993
586,SDSS-II SN 18718,3.121718,5.2909875,4.7070966,5.7634125,-11.261846,2.2567213,-2.969348,-1.4846333
587,SDSS-II SN 18836,0.9231125,3.0470612,4.0021644,2.26604,-14.876235,4.269003,4.70034,4.967275
588,SDSS-II SN 18914,-1.9382223,-0.46835616,-10.614566,-8.788582,-1.0425671,-1.7562249,0.88947934,-4.358957
589,SDSS-II SN 18970,-9.904782,-3.7188683,1.3667002,-1.7443964,-0.47211617,-0.1517113,-5.698133,-1.2562723
590,SDSS-II SN 18986,-8.260631,1.5704018,-4.52736,-0.9003163,-1.0323094,-3.6900291,-3.8450384,2.1809645
591,SDSS-II SN 18993,-6.471295,-1.6687173,2.2046952,7.004957,-6.4927444,5.9747076,0.81056035,7.1800885
592,SDSS-II SN 19052,4.683301,0.22297403,-6.3848596,0.16084047,-3.8505335,-6.8413057,1.7671965,-4.7897725
593,SDSS-II SN 19212,-2.1829739,-6.0148273,-0.27472225,-9.661546,0.66470623,6.3082423,4.222426,-0.21675816
594,SDSS-II SN 19465,-0.10677802,-1.0582359,2.7579544,-8.705956,-9.571721,0.62202454,10.165039,-1.6100547
595,SDSS-II SN 19582,-0.83950734,-1.2812835,3.0720694,-0.486283,-11.584898,11.068225,-0.08556875,-0.9974192
596,SDSS-II SN 19751,0.07581214,1.7486513,1.7150106,-7.0246215,-4.4856634,-10.874919,-2.8258853,4.6056437
597,SDSS-II SN 19848,-0.22833994,-2.8540328,-3.4370084,-1.2627861,-12.763792,-8.03051,-0.34831783,-6.050644
598,SDSS-II SN 20324,-1.9307674,-7.2771716,2.4688773,-11.439358,-5.6417704,3.8915706,-1.654324,3.4333742
599,SDSS-II SN 20408,-2.258863,-3.878359,-5.1385345,1.7903388,-5.4253755,-0.8403671,9.18864,2.167845
600,SDSS-II SN 2128,-0.80791247,-1.7400317,7.172531,5.66209,-9.587131,3.9787269,-1.2868637,-0.38337487
601,SDSS-II SN 21874,-2.3504632,-0.4078696,1.2242839,4.957784,-8.073997,5.077725,1.825055,1.407032
602,SDSS-II SN 2401,-1.8749423,-4.4313493,10.3505945,-0.33909968,-4.099067,6.889961,2.4657075,-0.48141244
603,SDSS-II SN 2620,0.8230178,2.392641,1.8694867,-10.576051,-1.5657767,-6.1389284,8.752682,1.0418448
604,SDSS-II SN 2621,0.62133694,-0.03901918,-4.5157022,-8.074505,-7.4763055,0.5423989,6.320469,3.4221013
605,SDSS-II SN 3294,-1.2668645,-10.952128,1.3994607,-3.9728441,-0.36275357,-4.676682,1.8490938,6.9192348
606,SDSS-II SN 4062,-8.554751,-6.532354,-6.2923293,2.0679786,-3.1850138,-0.6439911,3.350113,0.20266254
607,SDSS-II SN 6136,4.834836,-2.3778691,4.071656,2.2943778,-8.448365,7.6608906,-3.8831813,-0.3483923
608,SDSS-II SN 6889,1.6260567,3.718222,-2.2882254,-7.286597,-6.5824294,-6.6888695,5.064736,-1.8852183
609,SDSS-II SN 706,5.9861574,3.4901295,7.0558195,-6.7569914,-4.1281767,-1.6194512,3.3038104,1.2845628
610,SDSS-II SN 7762,3.130733,-4.3699985,6.384526,3.2305944,-6.3739977,2.621526,-3.4617603,-7.00632
611,SDSS-II SN 8092,0.7271402,3.8058836,9.023573,-7.297035,-3.3429482,4.64845,-0.17656955,-0.3939343
612,SDSS-II SN 9132,-0.7164685,-0.43226907,-11.316969,0.9860719,-6.3449683,-3.0983083,-2.1299038,-4.2014503
613,SN2005fb,-10.339903,-10.4674,0.2330528,-9.243592,-5.3761883,-4.969649,0.005230491,-1.4135394
614,SN2005ga,-11.8867655,-0.71728164,-1.1794726,-6.457635,0.6667645,-9.859335,-4.3322897,-0.579744
615,SN2005gd,-10.445411,-0.702615,-5.324746,-2.4746816,-1.1444527,-7.8425426,-5.628111,-5.6651235
616,SN2005gp,1.6850603,-3.619783,-2.2983468,-12.686725,-6.8062468,-0.9367388,-5.263935,0.4392314
617,SN2005hs,0.46408543,-2.8495345,-1.0083169,1.5363384,-9.374025,-5.3914266,-1.3331391,10.946746
618,SN2005hz,-6.80198,0.14545429,-2.7515163,-0.3167036,-8.8575945,-4.444957,-5.558374,-5.6720524
619,SN2005ij,-8.863622,-2.284319,4.7002316,-4.009839,-0.4930881,-10.172952,-0.28802118,1.6429539
620,SN2005kp,-6.9830985,-1.4684056,-0.3613692,-5.8045,3.8215425,-10.6581135,-1.7863379,-6.702925
621,SN2006eb,-9.666751,-0.14130925,-6.337325,-1.9363556,1.8318006,-10.548611,-0.04679658,4.12166
622,SN2006fn,-3.787713,-0.80887514,-2.958296,-7.088085,-3.9814994,-6.598997,1.8336333,1.932445
623,SN2006gv,-7.9684286,-0.7813117,-1.3309864,2.063946,-6.2301207,-8.809961,-0.82334304,-4.962492
624,SN2006ki,-5.401746,-3.4791374,4.0226116,-4.368547,-8.127429,-9.077563,-2.5120993,5.1380095
625,SN2006kw,-4.4762554,-11.117414,-0.021528205,-3.5675294,-1.0143387,-10.402286,0.94417965,-0.2333957
626,SN2007ia,-3.1908019,0.98792374,-1.4275497,4.3724394,-4.1957974,-4.297069,-3.8256366,-7.9814076
627,SN2007lw,-7.076231,-1.5041647,-1.3153421,-11.498049,-4.425914,1.7576852,9.512204,0.45993197
628,SN2007nz,-7.0619574,6.711538,6.094297,4.015384,-5.661793,2.7201428,0.025626099,0.5336651
629,SN2007ol,-8.643207,-4.806689,-6.892322,-2.2816792,7.090333,-2.3581839,0.54568994,-6.370421
630,SN2007sh,-6.3428054,-5.59247,-4.962969,-4.0765104,2.477549,-6.8221025,1.3123727,-7.474632
631,SN2008am,-2.8850384,-4.0810366,3.3390367,-3.057323,-5.205458,9.476412,1.9735674,4.6855273
632,SDSS-II SN 1115,2.764483,1.7254909,-3.0176702,4.4164166,-4.346752,6.8701215,-4.8542333,-0.48554268
633,SDSS-II SN 12852,1.690466,8.271223,7.918184,6.7982106,-2.1724684,0.3952533,-2.1764543,-4.893526
634,SDSS-II SN 13058,2.428904,0.66569644,5.4044914,5.416538,-2.8933399,2.1513414,-4.5226736,-1.0056823
635,SDSS-II SN 13329,-0.2875767,1.4340055,5.802629,11.7260895,2.0619872,-0.6087351,2.7207913,-3.4300032
636,SDSS-II SN 13339,-4.6149497,6.842418,-1.4296029,4.127688,-4.3278623,-1.0472229,-0.46572196,-2.8732874
637,SDSS-II SN 1378,2.1119776,1.7075198,0.09275933,5.867575,-5.571048,-1.9490167,-8.204378,-3.8483377
638,SDSS-II SN 13839,0.7440782,0.807111,-11.898766,5.5670843,1.5982052,-0.48992664,0.8455438,-5.7635126
639,SDSS-II SN 13971,-0.08463408,-1.7632546,12.518085,8.043678,1.9238082,1.619451,-0.5620633,-2.2589037
640,SDSS-II SN 14231,-0.960603,10.562987,-0.18997598,2.7276082,1.4382509,1.4650413,2.377169,1.2851148
641,SDSS-II SN 14933,2.9172013,1.813758,-4.98197,-0.13371107,-0.7031663,11.350242,-1.4893657,-3.0356338
642,SDSS-II SN 15448,4.135774,4.367073,9.457288,0.4578161,1.9757152,1.4725567,5.1458473,1.097717
643,SDSS-II SN 15454,-1.193964,7.1187725,4.3476424,6.8129063,-3.1273594,-0.88557804,6.324517,3.4828613
644,SDSS-II SN 15942,5.9777417,7.1437526,-3.6919808,2.5313559,0.084909,3.7227013,-7.9441833,-1.546634
645,SDSS-II SN 16739,0.8480252,0.3352766,0.98563814,5.64544,5.1915283,-1.2117423,-5.0688605,-5.520505
646,SDSS-II SN 17272,-8.438435,-0.99772716,5.3713336,-1.5988708,5.7865033,-3.027815,-2.9228525,0.77212983
647,SDSS-II SN 17373,2.895431,6.875917,1.1382014,-10.021007,1.452818,-1.3679143,-0.533151,5.6621733
648,SDSS-II SN 1782,-3.1041799,-1.6612024,3.399098,7.7743206,1.298053,-7.14674,-3.357959,2.3131742
649,SDSS-II SN 18824,0.26152146,6.457744,0.24638769,2.3858998,-2.155903,1.4319196,4.9800572,10.268191
650,SDSS-II SN 18979,-3.3491614,-3.1257799,0.9642458,2.690756,-1.1618093,3.4282033,-7.104377,-5.4206963
651,SDSS-II SN 18990,0.43973425,1.9280534,-7.9238114,3.6853747,-3.4209998,3.1843317,7.9004984,4.27494
652,SDSS-II SN 19042,-1.1186688,-5.0985456,5.378123,-2.9222624,4.9466724,2.9553578,-3.8869216,-3.055416
653,SDSS-II SN 19065,4.5989065,4.72176,-1.9369507,12.072778,-6.004904,4.4864516,-3.971014,-1.231801
654,SDSS-II SN 19137,-0.024529161,0.8461628,7.1071696,-1.2332454,0.14900889,7.501739,0.46110743,-5.815986
655,SDSS-II SN 1919,-2.5017543,-4.26507,4.8738256,-14.2228565,4.931668,-4.2718735,2.0253575,-2.7327015
656,SDSS-II SN 19640,-3.9327815,2.9445744,2.3056734,6.4710793,-1.9762614,6.940834,-2.6268916,-3.6736379
657,SDSS-II SN 19778,-2.576315,8.531879,0.7573842,10.12937,1.0916723,0.47581315,-1.1877775,-5.589548
658,SDSS-II SN 20603,4.362892,3.9837394,5.0095606,-1.187296,-1.7537001,8.893541,6.6101184,-1.7371752
659,SDSS-II SN 20874,1.859763,3.6658075,1.7329588,10.211749,-1.6303334,-1.0805287,-3.8789964,-2.719354
660,SDSS-II SN 2118,-1.7386119,4.1693983,-3.7726884,-9.574332,3.7636266,3.5653574,-6.4322133,-1.5149039
661,SDSS-II SN 21402,3.4522803,3.3898256,6.229072,7.0710626,-3.0822554,-1.3671256,2.0302103,3.6270242
662,SDSS-II SN 2766,-6.2707844,5.365101,-4.512997,3.6822007,5.1351366,-9.191209,-0.37343737,0.41218862
663,SDSS-II SN 3050,1.8304249,2.3238785,0.18027563,-3.520124,0.51369333,3.9720857,-8.53014,5.346662
