,SN,0,1,2,3,4
659,SDSS-II SN 20874,-15.376997,-13.5317955,-1.6663789,-5.035286,8.274372
660,SDSS-II SN 2118,3.2567413,-5.5780916,26.343185,18.535177,-3.9727697
661,SDSS-II SN 21402,-7.1304984,13.160654,-17.423353,5.3612447,1.5171382
662,SDSS-II SN 2766,4.307026,-12.282452,5.7271605,22.605627,0.47834164
663,SDSS-II SN 3050,2.6017976,-6.1154675,-10.101852,-1.6020594,6.6940627
664,SDSS-II SN 5392,-0.39698455,18.972816,-9.20934,-7.6165857,14.318546
665,SDSS-II SN 5669,9.212187,13.726453,3.2641847,5.3997107,7.806784
666,SDSS-II SN 5806,1.7613591,-12.932061,24.950575,7.4661946,0.032693267
667,SDSS-II SN 8280,-14.557521,15.379973,3.482469,6.435118,2.5120828
668,SDSS-II SN 9562,-9.560548,0.7922183,1.0820609,-5.3253884,6.666884
669,SN2005ed,-8.860152,-6.525827,27.60793,5.0813627,-5.270767
670,SN2005fa,-8.897141,-10.212282,19.57843,15.430751,9.5863285
671,SN2005fm,24.494577,-12.231019,3.60788,12.920401,6.76871
672,SN2005hj,26.61624,-5.040694,16.550848,13.232265,8.245543
673,SN2005hl,-22.469162,-10.151237,-9.082245,-5.9839716,1.2521198
674,SN2005hn,5.767793,-12.325427,14.435173,12.633672,-1.9257092
675,SN2005hr,18.509281,-19.293549,9.909342,8.03681,5.625576
676,SN2005jp,0.5584547,0.934825,-14.107508,-7.5884037,5.4986777
677,SN2005ld,16.748455,-11.1623125,7.95906,12.528988,7.625936
678,SN2005le,1.9488505,8.023801,-5.3121347,-6.586984,25.237202
679,SN2006V,-1.3931297,17.944853,-15.401247,7.761969,-1.0866836
680,SN2006au,-29.406713,-8.044058,-1.828127,-5.0704284,1.0070492
681,SN2006fd,-5.0154204,-16.357283,2.1543434,16.583237,-6.940224
682,SN2006fy,13.673715,-10.726959,5.2876687,20.358925,6.5187135
683,SN2006hl,19.730894,-12.294814,13.536653,9.12794,13.355945
684,SN2006ht,0.61757594,-21.874643,-3.3737736,14.529127,-6.560076
685,SN2006hx,25.099798,-8.3249,15.261347,2.1025836,4.723679
686,SN2006ji,9.783263,-6.630763,11.405136,2.7298317,24.137442
687,SN2006lc,-6.4458036,-13.373719,-6.051536,-13.910339,6.523042
688,SN2006oa,25.37865,3.3329532,9.622794,15.466285,5.7832084
689,SN2006ob,17.455692,6.8523965,5.9993205,12.480313,5.7114506
690,SN2006oc,-16.39165,-18.024307,5.037513,-8.958889,11.152638
691,SN2006oj,4.747461,3.4886317,21.504475,8.388577,3.1410065
692,SN2006ps,16.969978,-0.6994559,10.69693,14.40252,2.5933323
693,SN2006qq,0.22143944,7.4907303,-3.550535,-4.7644053,7.7472086
694,SN2007gt,-3.935289,-2.0173643,-6.792316,-17.86317,5.03849
695,SN2007ht,-13.519878,-7.733957,0.09701971,-15.417241,6.3389373
696,SN2007hx,13.352448,-21.619186,5.318802,11.43095,10.225648
697,SN2007ic,8.880871,2.2912836,11.605832,12.502717,4.998062
698,SN2007jk,-7.5815306,-5.613817,7.580239,8.6194935,19.675522
699,SN2007kl,-1.0708791,15.344486,7.1057024,21.914713,8.604413
700,SN2007lg,3.0249507,-11.840801,16.43015,21.825863,4.982573
701,SN2007ma,12.768531,-9.754889,11.8185625,7.572548,3.8237622
702,SN2007mb,-5.433616,4.0161586,8.256776,8.350091,18.812016
703,SN2007nd,-5.1219144,12.990815,17.71313,4.7313967,19.148901
704,SN2007nf,-5.483166,-8.9060545,0.21690243,-10.62269,8.106777
705,SN2007px,9.5573435,-12.094978,7.5339675,14.042604,0.90438056
706,SN2007pz,-4.1675377,-18.872828,3.4925888,10.657371,-0.6112067
707,SN2007ql,6.876649,-12.214977,15.738728,2.8850954,14.962346
708,SN2007qt,3.8857486,-8.594107,1.322256,-7.6387415,17.960135
709,SN2007ra,7.8747864,-7.3658533,14.289582,13.499055,5.331933
710,SN2007se,1.2411283,-2.0075853,1.0477116,-49.575443,18.931469
711,SN2008J,-26.179953,3.134471,-15.885129,-7.3347087,5.356756
712,SN2013bh,27.876966,2.0547519,5.5066977,3.091955,5.6446204
713,SDSS-II SN 16142,1.970192,-10.779807,-8.547528,20.486732,-13.573207
714,SDSS-II SN 18321,3.0907965,-9.304269,2.1977577,-23.01503,14.947538
715,SDSS-II SN 2632,-2.7700112,8.783728,6.3712945,-20.942055,17.166685
716,SDSS-II SN 6075,3.5909579,15.916445,-18.881735,-1.3119147,13.920093
717,SN2005fr,1.8464204,11.334012,4.9841576,3.756994,31.276066
718,SN2005gf,10.338636,-1.9344617,-0.6871634,-5.490966,20.799952
719,SN2005if,2.7178552,-14.690552,2.2579715,10.775407,-2.682262
720,SN2007kw,7.6371984,14.102612,-1.1142913,-15.026991,13.640349
721,SN2007lz,12.43912,-8.659602,14.934942,-6.2188816,2.5958755
722,SDSS-II SN 10299,-0.96436125,12.251858,2.209306,-0.26154232,19.252064
723,SDSS-II SN 11092,-1.6040761,-16.697535,-8.894637,11.972245,14.227543
724,SDSS-II SN 1164,2.0574546,10.259238,0.87867016,10.817842,11.643693
725,SDSS-II SN 13131,18.644455,0.7149869,-22.386106,6.48769,0.7308376
726,SDSS-II SN 13413,7.3297334,2.3630478,-21.224203,16.749231,0.8112198
727,SDSS-II SN 14137,-12.760344,0.47180304,0.27336484,14.003019,9.9309435
728,SDSS-II SN 14304,-25.116695,1.0630399,-4.8272505,10.630186,16.178236
729,SDSS-II SN 14455,-20.280304,5.449338,-1.4605551,11.405238,7.8483214
730,SDSS-II SN 14470,-4.786174,-5.973626,20.344381,-10.3745775,17.222002
731,SDSS-II SN 14499,-5.922475,12.158261,-18.246492,6.9866543,13.65739
732,SDSS-II SN 15696,8.039252,-6.948748,-25.23746,9.355505,-1.6947597
733,SDSS-II SN 16172,-11.412139,4.798432,-6.9424467,-2.8813446,15.4076395
734,SDSS-II SN 16199,0.3112706,0.35622033,-26.407715,4.4107027,10.698391
735,SDSS-II SN 1631,3.6613588,6.0038476,-17.131762,1.3819743,9.439169
736,SDSS-II SN 16433,-7.233378,-2.150275,-3.5301414,15.941565,3.6515505
737,SDSS-II SN 16603,15.043211,-9.010645,-0.6222052,-0.1287474,3.0142624
738,SDSS-II SN 17703,26.360767,-1.5450604,-5.10791,8.654172,4.208267
739,SDSS-II SN 17739,-4.9004493,-3.5924604,-4.360632,9.270645,9.995673
740,SDSS-II SN 17777,4.2076592,4.8580837,-8.369016,7.1306453,11.087878
741,SDSS-II SN 17910,5.4741836,5.7111506,-9.154837,12.694936,4.6194963
742,SDSS-II SN 18324,-7.586157,-16.681355,-6.48283,2.4780397,14.900219
743,SDSS-II SN 18447,152.07686,44.961746,57.173832,-131.69421,0.16030678
744,SDSS-II SN 18733,-12.647376,-0.7021204,-8.202325,9.845427,11.405907
745,SDSS-II SN 18831,-7.2258368,-5.6370907,-11.584016,9.227496,4.149393
746,SDSS-II SN 18978,5.021566,-5.94034,20.162254,-18.452993,9.591444
747,SDSS-II SN 1903,-17.861746,-22.737364,8.265208,3.575245,-2.783753
748,SDSS-II SN 19319,9.764482,2.7098978,-7.9749475,-2.6925147,10.258704
749,SDSS-II SN 19332,8.866487,-7.94031,-7.8360186,-24.556381,1.2253438
750,SDSS-II SN 19769,-8.424999,6.7683277,-4.0628886,-12.495032,14.770337
751,SDSS-II SN 20046,-2.211981,14.514272,9.233106,-7.834241,16.315228
752,SDSS-II SN 20104,10.091279,-21.623903,-17.672585,3.1913574,0.49173212
753,SDSS-II SN 20295,-5.4523273,7.258735,-6.8910756,10.116728,10.429801
754,SDSS-II SN 20925,13.875757,6.9505086,-16.903316,-1.1646162,4.5917506
755,SDSS-II SN 2468,-3.4923797,9.125975,-5.599755,13.885199,2.3598993
756,SDSS-II SN 2734,-1.0759386,-2.8269715,14.496159,-3.2905567,30.840746
757,SDSS-II SN 3118,0.46550918,3.4579725,23.057716,-3.422576,12.363878
758,SDSS-II SN 3205,-12.490258,-5.964179,10.888695,-0.05820335,27.638397
759,SDSS-II SN 3508,-13.469737,-10.719397,-15.9472065,17.326508,2.6342645
760,SDSS-II SN 4322,13.017241,-3.4510927,2.6105266,-10.754687,2.9674156
761,SDSS-II SN 5339,-10.319092,-7.6309047,-25.991947,-1.8904145,1.6316674
762,SDSS-II SN 5858,14.796465,22.016096,-2.5928745,5.225865,6.3612623
763,SDSS-II SN 5877,-15.408795,7.119004,-15.894933,9.935965,13.267264
764,SDSS-II SN 6282,-14.830963,1.4646976,-10.246124,12.8116665,3.5087147
765,SDSS-II SN 7017,-20.10655,8.156897,10.557683,8.016594,5.409537
766,SDSS-II SN 7099,-10.737151,10.332583,15.831012,-0.058683567,9.97325
767,SDSS-II SN 7357,-18.512466,-4.336421,-2.2184196,9.007044,8.602057
768,SDSS-II SN 7417,23.62458,-0.7671424,-2.123657,-11.318896,14.39245
769,SDSS-II SN 7802,5.17038,3.3373592,0.54765093,3.6589885,11.010609
770,SDSS-II SN 7864,12.926925,-16.685434,-1.7428131,4.7656465,-0.16198002
771,SDSS-II SN 8555,-2.8262823,2.9349718,2.9787266,-7.2118964,17.96032
772,SDSS-II SN 13629,8.732996,6.2925887,-30.138512,-0.74317324,2.6295772
773,SN2005ei,-5.001907,3.609634,-14.224215,16.467081,17.616238
774,SN2005em,-4.854967,-11.154057,-3.6332579,1.6562623,26.249575
775,SN2005gb,14.5253,2.3404498,-0.5974088,9.115414,17.262245
776,SN2005hk,-7.5864472,-2.2888126,-7.954724,4.1097817,25.723207
777,SN2005hv,7.7789235,-17.73392,-9.588132,19.733248,0.21187028
778,SN2005hy,11.7131605,-4.6627197,12.466094,23.582066,13.1772785
779,SN2005ir,17.29144,-1.8944341,-8.306738,16.431454,12.167537
780,SN2005jr,10.488731,-12.295577,22.187569,-12.053672,9.714233
781,SN2005kj,16.094751,-16.9383,8.59609,-4.9071274,6.558933
782,SN2005kr,-8.672498,-1.630502,-13.090612,-6.049311,18.717663
783,SN2006eq,-10.049297,-6.638349,-4.88067,15.962733,27.670715
784,SN2006fc,-2.30061,-17.619112,3.115079,5.2859087,12.340703
785,SN2006fh,0.9817671,-24.482801,-4.1754494,12.713696,15.294948
786,SN2006fm,21.425257,-5.871005,3.679168,6.6153073,18.091366
787,SN2006fz,15.787338,-6.4871116,-6.642516,0.17591338,12.807636
788,SN2006gn,10.20889,5.027183,-8.623916,22.463682,9.493665
789,SN2006iz,20.147175,-16.103586,-9.925387,9.702185,-2.2921183
790,SN2006jq,15.56914,-12.708975,9.275348,18.757889,17.74318
791,SN2006jt,21.482883,-5.2184815,1.3320038,16.115881,15.155971
792,SN2006ls,23.250881,-5.3911195,-4.130808,9.851008,16.045225
793,SN2006mn,-12.535339,2.9906714,-22.202362,12.661888,8.437348
794,SN2006mw,0.40615976,-14.219207,-25.167658,2.6211476,7.8912888
795,SN2006ne,-10.831934,-13.729483,-18.667128,5.380745,7.9095073
796,SN2006pl,17.444761,-2.5344186,-4.2009687,-2.3834665,2.8014872
797,SN2006pp,-43.344154,-7.542498,-59.130474,268.5811,162.59566
798,SN2007hz,15.152466,-11.751037,15.036442,22.380371,12.455818
799,SN2007ix,2.4158154,8.774509,28.570213,2.061586,8.397779
800,SN2007jd,-3.206962,-18.730711,12.13731,2.0707724,6.1167164
801,SN2007jg,4.6162715,-4.7571335,-6.010447,12.092309,12.673931
802,SN2007jo,0.2919027,-1.6106147,11.533942,1.8376433,14.622154
803,SN2007jt,7.3404694,-7.217156,25.3271,13.264494,15.222209
804,SN2007ju,19.67189,-2.8422992,-3.5025938,23.4132,10.3180895
805,SN2007ks,11.0799265,-9.671525,-8.423648,4.3266077,8.661412
806,SN2007lq,13.946344,-5.382825,20.208366,-1.8172523,11.08711
807,SN2007mh,5.8115706,-15.4549265,10.374494,14.509967,15.70644
808,SN2007mi,7.809821,-15.359511,-2.5077667,5.489777,7.7046857
809,SN2007mm,-0.9866921,-4.767507,-18.39027,-3.2681563,22.914602
810,SN2007mn,18.21516,-6.091609,-3.4627085,23.587076,20.03083
811,SN2007oi,-16.797598,13.526977,-8.668031,7.8130903,19.57164
812,SN2007pt,-5.582298,-16.215086,9.397576,8.125099,10.68174
813,SN2007pu,12.136353,-3.9201834,-3.8756707,13.449676,19.909502
814,SN2007pv,-16.033262,-1.4709364,12.756375,15.149629,6.7152543
815,SN2007qi,2.3715284,5.1800613,15.236813,-8.807326,11.256949
816,SN2007rk,-19.210106,7.9285564,-6.821427,2.7761908,11.541465
817,SN2008ax,-8.55369,1.2041852,-20.756582,-11.815789,21.1574
818,SN2009N,-20.262947,13.409729,-7.712333,5.3855724,4.3728523
819,SN2010gx,23.281923,2.7633429,3.5072627,-14.48662,3.5572274
820,SDSS-II SN 10559,-3.4457328,2.1403344,-14.151941,3.671066,16.843674
821,SDSS-II SN 18399,1.3240358,1.8862345,-10.252465,18.346819,0.07115768
822,SN2005gw,-6.42191,2.971511,6.7636333,16.804462,28.196932
823,SN2005ht,-3.894098,-16.365229,12.125504,10.126043,19.728971
824,SN2005ii,6.9445057,11.496311,-2.3484988,5.095708,21.65093
825,SN2005ja,-22.463133,1.7977717,6.911478,14.772787,1.0867804
826,SN2005jc,11.554304,-5.276896,12.185668,-10.412026,18.560467
827,SN2005jn,0.011566815,8.305441,14.023019,12.77595,23.862585
828,SN2005js,-3.0336785,-5.018642,-16.510386,-0.9693892,13.8464155
829,SN2005jw,-9.907513,-7.124821,-19.225998,6.363109,-2.8218672
830,SN2005mi,17.71261,-10.68666,-1.5670654,-7.884593,7.532556
831,SN2007lj,7.996448,2.848241,8.395834,-10.698951,9.759866
832,SN2007pi,-16.30062,12.182267,-3.8248758,-2.3278117,13.540244
833,SDSS-II SN 10054,-13.224465,19.76544,-6.6123796,-5.438186,10.238761
834,SDSS-II SN 10113,-18.041994,-3.849567,2.926695,3.7960074,18.298826
835,SDSS-II SN 1024,-5.561797,18.975336,2.3182917,12.982509,3.083998
836,SDSS-II SN 10324,-3.9498978,-5.408351,0.9421795,1.4678223,14.774989
837,SDSS-II SN 1109,-11.2166,9.776166,-4.803213,-4.38039,6.799387
838,SDSS-II SN 1113,7.146592,4.800128,8.444849,1.541828,6.8690233
839,SDSS-II SN 12804,6.883621,-6.213925,6.8987083,14.673224,9.224424
840,SDSS-II SN 12895,14.81138,-11.148638,-2.2617075,16.551826,-0.6450384
841,SDSS-II SN 12941,-14.305756,6.4206,4.079797,17.371855,1.7045333
842,SDSS-II SN 12978,0.1940392,1.4423826,16.462908,18.324549,10.854009
843,SDSS-II SN 13009,-17.652534,-9.507877,13.468535,12.757416,2.4647348
844,SDSS-II SN 10345,-17.702854,-23.195778,1.1405357,-11.977181,-2.5081356
845,SDSS-II SN 13016,-5.731204,-0.63526607,13.872097,9.010659,25.709566
846,SDSS-II SN 13027,-10.339801,15.49005,-7.3440247,12.76478,11.030971
847,SDSS-II SN 13144,15.438627,-0.07087937,9.193288,-2.7043033,10.613278
848,SDSS-II SN 13269,6.825223,12.374691,-12.418455,15.521983,0.67776144
849,SDSS-II SN 13323,4.4778953,11.698364,-4.4348035,-3.1494198,19.577593
850,SDSS-II SN 13411,-16.019358,2.4135616,23.31135,5.221018,11.04394
851,SDSS-II SN 13491,-5.555614,12.358427,-21.046864,14.904824,2.9760816
852,SDSS-II SN 13566,12.58547,-1.0569186,1.0431173,-22.055904,9.365064
853,SDSS-II SN 13589,10.728474,12.45045,-6.677455,9.694644,9.112692
854,SDSS-II SN 13689,-1.9988471,2.5331256,24.625803,10.917497,7.3681827
855,SDSS-II SN 13703,3.4328728,-3.095062,6.792588,-6.600253,24.423935
856,SDSS-II SN 13768,1.7562315,8.253849,-11.968154,-2.5731356,26.878675
857,SDSS-II SN 13842,-17.220095,-0.096271105,-9.7356415,-5.5786004,4.153926
858,SDSS-II SN 13859,-6.492439,4.308955,7.0920153,16.79648,3.8887515
859,SDSS-II SN 13909,-3.4725304,10.139927,21.284313,-9.166228,9.26073
860,SDSS-II SN 1409,-3.8065712,19.208376,-19.303366,3.8162634,9.465558
861,SDSS-II SN 14172,-16.205944,-76.48721,25.39601,-43.584255,22.258062
862,SDSS-II SN 14209,3.744092,3.6928701,2.4391735,17.61426,6.5011964
863,SDSS-II SN 14232,19.32299,11.993228,5.95128,-8.679199,10.719871
864,SDSS-II SN 14305,-4.451203,5.9538145,-0.15756778,0.34812593,24.116653
865,SDSS-II SN 14309,25.97107,-12.010097,7.152073,-7.106528,2.83934
866,SDSS-II SN 14334,21.394497,4.595473,-1.7899928,16.42189,3.5963514
867,SDSS-II SN 14343,-10.973026,1.6954411,4.366229,7.189323,10.746954
868,SDSS-II SN 14426,-0.017910553,0.49574327,-7.163554,0.64371777,9.290408
869,SDSS-II SN 14438,6.51989,-7.749486,5.319281,-16.798204,25.702642
870,SDSS-II SN 14444,16.635769,-16.44895,-10.554442,-2.4175158,5.665826
871,SDSS-II SN 14452,-2.8036141,-0.19320025,8.521877,-0.8712321,23.56109
872,SDSS-II SN 14463,6.8157983,-22.202997,-6.947157,0.9142482,14.451488
873,SDSS-II SN 14540,-4.5752735,-11.49857,7.3134995,15.786632,10.628718
874,SDSS-II SN 14661,-19.59131,-9.489216,6.389261,2.8457203,-3.3884737
875,SDSS-II SN 14744,-22.46849,12.323149,0.4737573,3.0311155,12.105011
876,SDSS-II SN 14750,9.369031,-7.223635,-10.841649,-12.130563,11.319913
877,SDSS-II SN 14784,-17.93171,-4.2150598,10.766462,6.5332565,17.848703
878,SDSS-II SN 14888,-22.057236,-11.541858,0.49864963,10.165105,6.2059216
879,SDSS-II SN 15137,-10.947921,-8.508911,2.4883099,5.128874,23.980999
880,SDSS-II SN 15286,-2.478472,-26.487764,3.8922942,8.383412,2.1882575
881,SDSS-II SN 15314,3.5502002,-10.680159,10.849204,0.5416024,-1.5785986
882,SDSS-II SN 15357,-4.2475424,-20.935234,-6.3051186,-3.990325,18.524363
883,SDSS-II SN 15413,-25.06441,3.6871676,6.027189,-8.91558,4.46934
884,SDSS-II SN 15419,-7.435995,-3.1793458,2.7176213,5.3843517,31.09004
885,SDSS-II SN 15489,2.266288,-1.4211676,-24.009666,-13.226053,0.89285374
886,SDSS-II SN 15496,-3.570809,1.5947042,22.041634,0.35878584,6.2539325
887,SDSS-II SN 15511,3.784264,4.1291194,-1.6229677,-11.892563,18.630535
888,SDSS-II SN 15522,-8.966439,-9.808593,8.314327,-11.184963,10.508273
889,SDSS-II SN 15606,6.924305,-10.551253,3.8823614,-7.4241657,0.58576715
890,SDSS-II SN 15647,-5.9899526,4.8624463,-22.406742,-1.9948702,1.5304321
891,SDSS-II SN 15675,4.7630377,-4.9944196,-9.375168,-7.939687,18.056503
892,SDSS-II SN 15692,-6.422544,11.901653,9.961036,6.4831133,14.037758
893,SDSS-II SN 15755,4.738273,-4.2416067,1.3299967,-14.500552,13.963137
894,SDSS-II SN 15777,-20.319517,-12.261912,-0.5453586,3.8956196,24.902744
895,SDSS-II SN 15784,-16.297401,-12.259072,7.690149,5.5133953,16.351357
896,SDSS-II SN 15827,17.5355,-7.1453543,-21.257936,-4.862358,-2.2821856
897,SDSS-II SN 14118,1.4148006,-9.886964,-15.197938,-18.352478,5.721707
898,SDSS-II SN 15829,-9.781429,11.751774,-0.81436664,5.0346284,17.807213
899,SDSS-II SN 15850,0.2324946,-7.5124617,11.346545,-12.323259,17.445906
900,SDSS-II SN 15860,-1.024631,5.264258,12.525456,1.3472997,32.06048
901,SDSS-II SN 15884,3.8697731,-13.642606,-6.200341,-7.4330387,11.365956
902,SDSS-II SN 15935,-6.31038,-1.3096641,1.9689786,-15.269257,12.3311205
903,SDSS-II SN 16111,-3.3680124,9.981595,-3.8809624,7.6545386,22.878254
904,SDSS-II SN 16148,15.721312,-6.1462255,-5.115767,5.349247,-1.6942506
905,SDSS-II SN 16200,1.773128,-11.456832,14.616851,-8.887097,4.0296793
906,SDSS-II SN 16220,-23.277025,-8.437757,-3.3598661,5.8297477,13.746207
907,SDSS-II SN 16237,-14.657483,3.8354397,2.925543,11.520089,16.85626
908,SDSS-II SN 16302,0.891118,-1.5328208,17.910498,-10.101985,7.831317
909,SDSS-II SN 1656,1.1331716,1.1012992,-11.782896,7.434775,0.8784097
910,SDSS-II SN 16572,5.857087,-5.116015,-4.9099097,-8.868911,10.212256
911,SDSS-II SN 1658,2.9082422,5.479871,1.526447,-7.0094337,28.234512
912,SDSS-II SN 17324,-22.847948,-18.49616,-1.3505012,1.1951858,3.258965
913,SDSS-II SN 17436,6.202545,-14.686058,19.06513,-0.81914145,-2.064944
914,SDSS-II SN 17509,10.228798,-3.0334604,29.785017,-6.670819,2.140387
915,SDSS-II SN 17641,-14.242256,3.4009616,-1.6398801,6.103163,0.08617154
916,SDSS-II SN 17647,-2.152623,16.728338,6.467088,9.987611,17.997156
917,SDSS-II SN 17683,-18.923607,7.9081626,-3.0269423,-7.3495626,5.958795
918,SDSS-II SN 17695,-15.132341,-15.796012,-7.653834,2.8231533,7.45276
919,SDSS-II SN 17696,13.928396,15.757214,-2.5448203,-2.9243948,13.444367
920,SDSS-II SN 17818,-0.9082721,13.591066,-11.947574,9.416823,11.58326
921,SDSS-II SN 17820,-13.421089,-7.599864,4.415086,2.83135,9.578712
922,SDSS-II SN 17837,21.384378,4.1193857,14.422018,-11.358535,7.3775578
923,SDSS-II SN 17854,5.3098445,-23.854727,13.513851,-4.594593,-6.293097
924,SDSS-II SN 17860,13.914352,10.346137,6.2811165,-20.02004,8.604933
925,SDSS-II SN 17882,8.181792,8.598677,6.454308,-2.4212084,17.624447
926,SDSS-II SN 17899,-14.843173,10.584767,9.046875,7.1946588,17.897522
927,SDSS-II SN 17909,-662.0418,53.5057,-176.89369,312.14304,81.11052
928,SDSS-II SN 18079,8.645502,2.7582853,-13.64096,4.302187,5.099037
929,SDSS-II SN 1810,22.353521,-21.985682,0.46098107,1.6657212,2.215442
930,SDSS-II SN 1823,7.528543,-7.993167,11.844249,-1.7257973,11.205183
931,SDSS-II SN 18374,-9.789923,-21.295345,11.266505,1.9868814,15.047008
932,SDSS-II SN 18425,-8.175095,2.8657253,16.165775,-18.087248,8.423016
933,SDSS-II SN 18704,-15.767301,-3.2361448,-1.9129891,21.4212,16.665817
934,SDSS-II SN 18814,-20.252657,3.1857896,15.227849,11.057027,-6.620369
935,SDSS-II SN 18941,3.8455086,-0.67096114,1.5406567,-4.5222325,9.241913
936,SDSS-II SN 19000,-5.0263824,14.993526,2.4490986,-7.331215,25.25718
937,SDSS-II SN 19205,-16.950817,2.5252867,5.7054963,-0.8293907,10.916459
938,SDSS-II SN 19322,-13.235555,-6.7680945,5.9568887,21.465437,5.4698706
939,SDSS-II SN 19408,-10.320373,16.919449,-14.739844,17.603172,-0.070064746
940,SDSS-II SN 19424,-17.741173,5.4952145,-5.392119,-12.271359,14.897642
941,SDSS-II SN 19449,-4.536976,3.9575627,-2.6681852,3.4311569,13.929969
942,SDSS-II SN 19468,-9.525953,-20.720438,-5.172191,-4.602693,-0.60868895
943,SDSS-II SN 19575,6.4767795,21.30164,-0.56248325,13.24005,3.1051335
944,SDSS-II SN 19636,-8.623093,12.686675,7.7252393,5.786251,25.56995
945,SDSS-II SN 1975,12.800085,19.017405,9.066322,0.119851835,9.33009
946,SDSS-II SN 20033,-13.4290285,-0.8095024,3.1845376,-5.516174,14.60559
947,SDSS-II SN 20043,-11.852199,-16.581978,5.1170387,10.555892,0.593784
948,SDSS-II SN 20090,6.941436,-13.742435,3.9021075,-11.721311,13.356538
949,SDSS-II SN 20171,-21.271685,-8.672852,-1.9639657,1.2965984,6.542998
950,SDSS-II SN 20505,5.3083344,5.8094893,-19.790571,-0.97394294,1.7296954
951,SDSS-II SN 2063,0.6473919,-2.3779151,6.500575,-9.309493,3.7145793
952,SDSS-II SN 20727,-9.072719,-1.3750082,-16.195211,2.5390701,4.1117787
953,SDSS-II SN 20860,7.7958264,11.188048,-5.804625,0.3520979,9.875537
954,SDSS-II SN 20928,-9.043159,6.4998426,-15.41313,9.535894,1.3802149
955,SDSS-II SN 20968,-11.027294,-5.1279154,9.727517,20.33431,-7.5119195
956,SDSS-II SN 20990,-4.830725,11.390698,-3.5055737,-24.010399,11.653216
957,SDSS-II SN 20998,-2.6440074,1.8936542,-8.925348,-11.169944,16.378874
958,SDSS-II SN 21407,-1.710972,12.444689,64.68704,-5.9384465,-1.3319286
959,SDSS-II SN 2306,-13.438605,15.437007,2.604593,-2.6821055,9.468373
960,SDSS-II SN 2319,11.36195,-11.442881,10.520065,6.605983,17.071981
961,SDSS-II SN 2423,15.14942,-9.450983,9.552391,-13.513885,8.976523
962,SDSS-II SN 2537,-9.734882,-3.7029307,-10.425538,-13.834148,17.001389
963,SDSS-II SN 2538,14.7472,20.571003,-13.635839,-1.0021989,8.185047
964,SDSS-II SN 2545,-23.114586,-2.0767581,14.86234,3.581879,4.485187
965,SDSS-II SN 2746,0.8149363,-20.712938,17.18249,-8.245441,3.5108182
966,SDSS-II SN 2855,6.4157405,14.892379,13.506894,1.5325097,22.753544
967,SDSS-II SN 2926,-2.2088528,-6.1471605,11.5505085,-25.374645,4.6935053
968,SDSS-II SN 3068,-10.253507,-6.604991,-9.52229,20.792788,-9.373232
969,SDSS-II SN 3077,-4.019493,-11.651406,5.7249656,-4.3955693,19.93598
970,SDSS-II SN 3175,0.75401264,15.678694,8.560506,1.6617504,12.614883
971,SDSS-II SN 3184,10.999827,-19.705301,5.577492,-7.9548573,-1.3929086
972,SDSS-II SN 3506,11.80822,-0.547797,19.033335,-8.3863125,11.70261
973,SDSS-II SN 3881,-8.3271885,-22.533617,-7.1574235,10.215583,4.9905686
974,SDSS-II SN 3897,20.869507,-9.495953,13.007515,-17.162922,0.42526168
975,SDSS-II SN 3908,-8.810601,0.75766534,-5.9044423,3.149235,5.138232
976,SDSS-II SN 4048,-16.088715,19.904379,-2.6034725,-1.8333749,17.356905
977,SDSS-II SN 4236,-18.548244,-2.6605988,-4.780569,-4.0661135,13.75984
978,SDSS-II SN 4397,12.053278,21.214455,-10.2653,-11.293806,7.403468
979,SDSS-II SN 4484,29.312016,-3.3595495,-1.7729887,-7.0504446,3.647569
980,SDSS-II SN 4627,15.849122,12.884371,4.5924993,11.007028,15.595014
981,SDSS-II SN 4640,16.740688,-14.384025,9.495832,1.3041596,-3.8447464
982,SDSS-II SN 4664,-24.501701,4.9083076,-12.518357,8.47238,6.8701887
983,SDSS-II SN 4669,-3.2699041,-20.781385,-11.970796,-7.783184,8.109592
984,SDSS-II SN 5552,10.502346,12.092819,5.759022,18.668768,8.887289
985,SDSS-II SN 5702,-3.8184962,13.143442,18.827967,9.252971,9.028762
986,SDSS-II SN 5735,-0.23474611,-1.7544278,-11.891485,-14.8407755,23.072727
987,SDSS-II SN 5802,-18.09864,-14.028252,12.97322,1.0769147,8.899414
988,SDSS-II SN 5917,-1.4919667,7.5370846,8.507654,17.708166,17.548918
989,SDSS-II SN 6502,2.2398114,1.1747636,11.31713,-19.208683,11.809153
990,SDSS-II SN 6520,-14.870984,11.171135,-8.786733,-7.6645675,19.077065
991,SDSS-II SN 6535,-13.082014,-10.135644,-5.1823907,9.234383,2.7435865
992,SDSS-II SN 6709,-15.936776,7.643883,-11.000487,0.8523088,4.4948277
993,SDSS-II SN 6851,-8.639702,10.533696,1.0881888,13.846536,5.0288935
994,SDSS-II SN 6854,11.157436,-18.145824,14.408633,-9.446098,0.8573742
995,SDSS-II SN 6973,-3.3148391,13.525211,-6.6447473,0.22964647,11.190947
996,SDSS-II SN 716,11.221667,-14.384154,2.210316,-17.498959,1.8326575
997,SDSS-II SN 7205,-8.644466,-9.420736,9.165166,5.3916535,-6.178147
998,SDSS-II SN 7231,-7.8745084,-24.952126,8.089998,14.287409,3.3935652
