0,1,2
SDSS-II SN 18268,44.8102912902832,-61.78303909301758
SDSS-II SN 18269,40.20375061035156,-31.67730712890625
SDSS-II SN 18273,-27.882308959960938,-12.88640308380127
SDSS-II SN 18276,-19.205846786499023,-15.540324211120605
SDSS-II SN 18291,36.39466094970703,-48.3319091796875
SDSS-II SN 18301,-16.680490493774414,-13.403098106384277
SDSS-II SN 18311,-30.853742599487305,-0.7614668607711792
SDSS-II SN 18321,25.906383514404297,-25.04286003112793
SDSS-II SN 18324,-8.091744422912598,-9.153250694274902
SDSS-II SN 18339,-29.257585525512695,9.361366271972656
SDSS-II SN 18360,33.50958251953125,-59.85122299194336
SDSS-II SN 18365,39.53206253051758,-32.9902229309082
SDSS-II SN 18374,6.0877814292907715,-7.103819847106934
SDSS-II SN 18376,42.018165588378906,-46.987335205078125
SDSS-II SN 18380,61.95732116699219,7.32403564453125
SDSS-II SN 18391,-58.12204360961914,49.88764190673828
SDSS-II SN 18393,-51.125736236572266,3.780693769454956
SDSS-II SN 18399,44.9617805480957,-28.872196197509766
SDSS-II SN 18405,-40.654972076416016,0.3967849910259247
SDSS-II SN 18425,20.70865249633789,-59.41598892211914
SDSS-II SN 18447,-22.221126556396484,-46.73516082763672
SDSS-II SN 18454,4.411343097686768,-37.44774627685547
SDSS-II SN 18459,26.172622680664062,-57.975399017333984
SDSS-II SN 18479,6.723395824432373,-32.09103012084961
SDSS-II SN 18582,3.6535561084747314,-28.881608963012695
SDSS-II SN 18589,-25.68464469909668,8.84227180480957
SDSS-II SN 18601,41.46537399291992,-49.59724426269531
SDSS-II SN 18615,-54.181396484375,4.9461774826049805
SDSS-II SN 18644,15.026692390441895,-11.972346305847168
SDSS-II SN 1866,52.07524108886719,-13.977962493896484
SDSS-II SN 18666,-9.592473983764648,2.0543477535247803
SDSS-II SN 18688,39.546321868896484,-39.18457794189453
SDSS-II SN 18691,43.4869270324707,-66.94058227539062
SDSS-II SN 18693,44.734169006347656,-51.887672424316406
SDSS-II SN 18704,-16.088577270507812,-4.958683013916016
SDSS-II SN 18718,25.37906837463379,-41.674869537353516
SDSS-II SN 18722,-12.673816680908203,1.137856364250183
SDSS-II SN 18733,26.26687240600586,-62.65311813354492
SDSS-II SN 18779,45.753456115722656,-28.205915451049805
SDSS-II SN 18780,-29.183298110961914,-0.846566379070282
SDSS-II SN 18812,40.650447845458984,-35.64341354370117
SDSS-II SN 18814,46.60533905029297,-29.379051208496094
SDSS-II SN 18823,38.653507232666016,-27.246044158935547
SDSS-II SN 18824,-16.918306350708008,-6.557432174682617
SDSS-II SN 18832,45.139102935791016,-29.874666213989258
SDSS-II SN 18836,-16.877939224243164,-35.695491790771484
SDSS-II SN 18898,21.98270606994629,-10.182038307189941
SDSS-II SN 18914,29.166162490844727,-63.681297302246094
SDSS-II SN 18917,-22.617280960083008,-14.51455020904541
SDSS-II SN 18935,38.9551887512207,-36.431297302246094
SDSS-II SN 18941,-25.734888076782227,8.229728698730469
SDSS-II SN 18943,-14.2514066696167,-2.426664113998413
SDSS-II SN 18952,-29.505504608154297,-10.365352630615234
SDSS-II SN 18970,46.940181732177734,-63.97610092163086
SDSS-II SN 18971,-52.27853775024414,36.714054107666016
SDSS-II SN 18973,-44.47418212890625,9.65437126159668
SDSS-II SN 18978,53.81654357910156,-42.77048873901367
SDSS-II SN 18979,16.034934997558594,-29.384126663208008
SDSS-II SN 18982,46.58561706542969,-33.242393493652344
SDSS-II SN 18990,-32.00880813598633,-18.84232521057129
SDSS-II SN 18993,-13.95699691772461,-1.0563092231750488
SDSS-II SN 19000,-21.511240005493164,8.887019157409668
SDSS-II SN 19014,8.279650688171387,-36.889591217041016
SDSS-II SN 19024,46.35693359375,-15.48070240020752
SDSS-II SN 1903,24.422513961791992,-27.75984764099121
SDSS-II SN 19030,-31.85857391357422,-15.049059867858887
SDSS-II SN 19032,-42.73478698730469,0.594067394733429
SDSS-II SN 19034,40.966522216796875,-37.156131744384766
SDSS-II SN 19045,23.08770179748535,-6.492225646972656
SDSS-II SN 19047,41.78282165527344,-31.754989624023438
SDSS-II SN 19052,-55.026065826416016,33.64374542236328
SDSS-II SN 19065,-21.711864471435547,-21.46596336364746
SDSS-II SN 19069,-56.21370315551758,52.736656188964844
SDSS-II SN 19091,-48.73625183105469,4.727132797241211
SDSS-II SN 19137,21.0825138092041,-11.411222457885742
SDSS-II SN 19154,21.022409439086914,-36.22378921508789
SDSS-II SN 19175,-48.395137786865234,13.347990989685059
SDSS-II SN 19189,40.20386505126953,-41.789268493652344
SDSS-II SN 19190,35.79276657104492,-33.59467315673828
SDSS-II SN 19192,49.23723220825195,-52.715232849121094
SDSS-II SN 19205,7.305736064910889,-19.2309627532959
SDSS-II SN 19209,6.669447898864746,-21.54140853881836
SDSS-II SN 1921,-27.2052059173584,-26.87616539001465
SDSS-II SN 19212,-21.404966354370117,6.6187334060668945
SDSS-II SN 19221,22.40261459350586,-35.297874450683594
SDSS-II SN 19308,-45.769775390625,27.570802688598633
SDSS-II SN 19319,9.806357383728027,-19.78661346435547
SDSS-II SN 19322,-16.20263671875,30.806217193603516
SDSS-II SN 19336,8.72042179107666,-37.2247314453125
SDSS-II SN 19338,-29.162519454956055,20.12160301208496
SDSS-II SN 19339,-14.04153060913086,5.1272759437561035
SDSS-II SN 19344,-20.354223251342773,-33.75971984863281
SDSS-II SN 19346,-40.289344787597656,13.123955726623535
SDSS-II SN 19347,-9.771842956542969,2.836932420730591
SDSS-II SN 19350,-48.6257438659668,58.06066131591797
SDSS-II SN 19352,-9.297826766967773,-28.844907760620117
SDSS-II SN 19387,37.97787857055664,-63.00350570678711
SDSS-II SN 19395,23.846771240234375,-52.63539123535156
SDSS-II SN 19399,5.545150279998779,-29.18846893310547
SDSS-II SN 19408,-44.75944900512695,7.946273326873779
SDSS-II SN 19424,-64.30958557128906,20.547273635864258
SDSS-II SN 19428,7.3139214515686035,5.2765631675720215
SDSS-II SN 19434,-59.142189025878906,33.62614059448242
SDSS-II SN 19438,33.619197845458984,-39.53879928588867
SDSS-II SN 19461,6.290975570678711,-29.217580795288086
SDSS-II SN 19465,-33.94975662231445,-0.21824266016483307
SDSS-II SN 19467,-44.50971603393555,39.392425537109375
SDSS-II SN 19468,-39.59428787231445,5.375601768493652
SDSS-II SN 19487,47.243595123291016,-62.699893951416016
SDSS-II SN 19490,-25.28990936279297,23.047964096069336
SDSS-II SN 19499,-27.151609420776367,37.400272369384766
SDSS-II SN 19504,-61.12910461425781,37.5659294128418
SDSS-II SN 19510,-31.654626846313477,-2.204441547393799
SDSS-II SN 19517,-65.62328338623047,21.867691040039062
SDSS-II SN 19530,39.397552490234375,-22.363595962524414
SDSS-II SN 19539,46.09280014038086,-42.0947265625
SDSS-II SN 19555,-36.987491607666016,-10.0715913772583
SDSS-II SN 19573,-43.27033615112305,36.058658599853516
SDSS-II SN 19575,-21.101158142089844,19.620817184448242
SDSS-II SN 19582,-62.27278518676758,20.885066986083984
SDSS-II SN 19636,4.689868927001953,-34.42124557495117
SDSS-II SN 19645,20.17754554748535,-3.2692363262176514
SDSS-II SN 19682,41.341617584228516,-39.796573638916016
SDSS-II SN 19699,42.37192916870117,-60.48736572265625
SDSS-II SN 19711,-6.494758129119873,-31.32151222229004
SDSS-II SN 19721,-30.05874252319336,-1.8098505735397339
SDSS-II SN 19723,-23.960111618041992,24.195497512817383
SDSS-II SN 19725,16.980655670166016,-3.793165922164917
SDSS-II SN 19733,35.837955474853516,-63.23518753051758
SDSS-II SN 19748,39.14494705200195,-43.42467498779297
SDSS-II SN 19764,-61.18458557128906,21.934532165527344
SDSS-II SN 19769,-58.3840217590332,33.11056900024414
SDSS-II SN 19772,-47.0777473449707,38.02724075317383
SDSS-II SN 19776,-49.215179443359375,6.966961860656738
SDSS-II SN 19778,20.12857437133789,-53.58830261230469
SDSS-II SN 19780,-33.42727279663086,29.87560272216797
SDSS-II SN 19781,42.159156799316406,-34.279483795166016
SDSS-II SN 19784,-64.69493103027344,25.442506790161133
SDSS-II SN 1979,-35.33352279663086,0.936022937297821
SDSS-II SN 1980,49.50074005126953,-39.88567352294922
SDSS-II SN 19804,-55.58317947387695,14.760394096374512
SDSS-II SN 19848,-5.587787628173828,-12.372541427612305
SDSS-II SN 1991,-37.028446197509766,0.1488793045282364
SDSS-II SN 19986,-13.4996976852417,-8.110868453979492
SDSS-II SN 19987,-59.731414794921875,42.520206451416016
SDSS-II SN 20033,-28.480588912963867,19.007280349731445
SDSS-II SN 20043,-2.889779567718506,-4.006289958953857
SDSS-II SN 20045,38.347686767578125,-24.636695861816406
SDSS-II SN 20046,-34.63914108276367,37.569889068603516
SDSS-II SN 20065,-60.44233322143555,28.477466583251953
SDSS-II SN 20090,0.5942744016647339,-16.90408706665039
SDSS-II SN 20128,-18.185495376586914,-14.07099437713623
SDSS-II SN 20141,-53.79779052734375,38.27296447753906
SDSS-II SN 20171,6.5196428298950195,-20.886857986450195
SDSS-II SN 20217,-29.59688949584961,23.243724822998047
SDSS-II SN 20218,17.301183700561523,-2.7222237586975098
SDSS-II SN 20231,-53.242530822753906,37.22646713256836
SDSS-II SN 20251,-20.79765510559082,19.414003372192383
SDSS-II SN 20257,-48.90851593017578,35.10269546508789
SDSS-II SN 20266,49.01897430419922,-62.74034118652344
SDSS-II SN 20272,-44.849884033203125,13.191885948181152
SDSS-II SN 20273,-41.181827545166016,12.374929428100586
SDSS-II SN 20278,-7.583584308624268,-29.162569046020508
SDSS-II SN 20301,-65.09124755859375,29.361421585083008
SDSS-II SN 20323,-55.92051696777344,36.32237243652344
SDSS-II SN 20324,45.834075927734375,-42.75474166870117
SDSS-II SN 20334,13.263751983642578,2.018604040145874
SDSS-II SN 20360,-32.42415237426758,6.321283340454102
SDSS-II SN 20369,-32.076385498046875,0.6662606596946716
SDSS-II SN 20380,-31.898540496826172,5.293813228607178
SDSS-II SN 20394,-16.43351173400879,-13.813867568969727
SDSS-II SN 20397,19.03458595275879,-2.9767262935638428
SDSS-II SN 20399,-24.14174461364746,35.818599700927734
SDSS-II SN 20408,-18.843387603759766,-15.665098190307617
SDSS-II SN 20411,-40.416934967041016,14.180854797363281
SDSS-II SN 2042,31.730880737304688,-54.36372375488281
SDSS-II SN 20467,-22.984825134277344,33.09867477416992
SDSS-II SN 20491,-31.661794662475586,34.49806213378906
SDSS-II SN 20496,4.911107063293457,24.803300857543945
SDSS-II SN 20497,-10.827871322631836,-15.543514251708984
SDSS-II SN 2050,49.26324462890625,-64.89921569824219
SDSS-II SN 20501,-13.822507858276367,-1.542102575302124
SDSS-II SN 20514,-41.63371276855469,2.622514247894287
SDSS-II SN 20517,-30.595375061035156,36.39111328125
SDSS-II SN 20542,-25.82880401611328,41.80588150024414
SDSS-II SN 20553,-51.15817642211914,34.81284713745117
SDSS-II SN 20561,36.480690002441406,-64.27864074707031
SDSS-II SN 20572,0.36731329560279846,-31.664918899536133
SDSS-II SN 20590,-49.07834243774414,51.846824645996094
SDSS-II SN 20591,-16.766010284423828,-31.29474449157715
SDSS-II SN 20596,-62.09931564331055,33.243385314941406
SDSS-II SN 20603,36.9041748046875,-43.842079162597656
SDSS-II SN 20604,-63.36448669433594,17.714975357055664
SDSS-II SN 20613,-41.588497161865234,11.238153457641602
SDSS-II SN 20615,24.08620834350586,-8.348130226135254
SDSS-II SN 20617,36.83282470703125,-44.8470458984375
SDSS-II SN 2063,30.890851974487305,-64.94471740722656
SDSS-II SN 20663,-17.055330276489258,30.964588165283203
SDSS-II SN 20686,37.936283111572266,-29.817672729492188
SDSS-II SN 20719,-46.99574661254883,27.993534088134766
SDSS-II SN 20721,-47.83457946777344,41.475582122802734
SDSS-II SN 20727,-40.87470245361328,16.293441772460938
SDSS-II SN 2078,-33.12947082519531,0.34442847967147827
SDSS-II SN 20791,-55.05330276489258,31.229764938354492
SDSS-II SN 20805,-36.97367477416992,15.06776237487793
SDSS-II SN 20806,-64.80596160888672,13.553574562072754
SDSS-II SN 20819,13.512014389038086,-1.6374999284744263
SDSS-II SN 20820,45.03084945678711,-17.62639045715332
SDSS-II SN 20837,36.11392593383789,-45.36083221435547
SDSS-II SN 20853,-51.790584564208984,52.62190628051758
SDSS-II SN 20870,-32.50030517578125,17.64967155456543
SDSS-II SN 20874,-43.05098342895508,40.43675231933594
SDSS-II SN 20877,38.47923278808594,-30.28883934020996
SDSS-II SN 20891,-32.84577560424805,18.154922485351562
SDSS-II SN 20895,-50.211673736572266,22.586959838867188
SDSS-II SN 20905,-21.38726806640625,28.4556884765625
SDSS-II SN 20916,-41.66171646118164,14.301298141479492
SDSS-II SN 20920,-54.75981140136719,41.467037200927734
SDSS-II SN 20925,-32.566585540771484,-2.1894986629486084
SDSS-II SN 20926,-48.09151077270508,43.909637451171875
SDSS-II SN 2093,37.871559143066406,-67.58436584472656
SDSS-II SN 20932,-63.8783073425293,16.61579704284668
SDSS-II SN 20947,-45.61467361450195,55.572845458984375
SDSS-II SN 20953,-37.41169357299805,13.38875675201416
SDSS-II SN 20956,-35.27040100097656,39.8228645324707
SDSS-II SN 20965,-28.90945816040039,14.929180145263672
SDSS-II SN 20968,22.93485450744629,-8.30058765411377
SDSS-II SN 20969,-15.933895111083984,-15.802457809448242
SDSS-II SN 20990,-17.06930160522461,26.262874603271484
SDSS-II SN 20998,-48.34316635131836,43.39395523071289
SDSS-II SN 21005,-19.275033950805664,28.798540115356445
SDSS-II SN 21065,-56.53297805786133,43.48580551147461
SDSS-II SN 21081,-26.047212600708008,17.78073501586914
SDSS-II SN 2118,40.45351028442383,-59.22810745239258
SDSS-II SN 2128,34.22768020629883,-61.62630081176758
SDSS-II SN 21327,-40.897457122802734,-5.933480262756348
SDSS-II SN 21356,-13.996575355529785,-12.362574577331543
SDSS-II SN 21359,48.61610794067383,-61.583335876464844
SDSS-II SN 21360,-36.12783432006836,40.47197723388672
SDSS-II SN 21380,-44.695091247558594,1.8592382669448853
SDSS-II SN 21381,-43.25774383544922,2.2446296215057373
SDSS-II SN 21389,-42.05208206176758,4.720649242401123
SDSS-II SN 21401,-44.97220230102539,27.232053756713867
SDSS-II SN 21402,-52.4751091003418,49.11054611206055
SDSS-II SN 21406,-52.88740921020508,22.822118759155273
SDSS-II SN 2143,27.030160903930664,-62.58971405029297
SDSS-II SN 21478,42.75577163696289,-66.06969451904297
SDSS-II SN 2148,29.593795776367188,-46.49038314819336
SDSS-II SN 2149,-23.29107093811035,3.875492811203003
SDSS-II SN 21559,-50.37550735473633,3.523240804672241
SDSS-II SN 21582,-51.4156608581543,11.169659614562988
SDSS-II SN 21600,40.51066207885742,-40.77391815185547
SDSS-II SN 2162,8.253979682922363,32.8702507019043
SDSS-II SN 21682,-64.52564239501953,19.665752410888672
SDSS-II SN 21709,-42.06951904296875,49.12384033203125
SDSS-II SN 21711,-41.348121643066406,43.11381530761719
SDSS-II SN 2183,32.653900146484375,-42.36739730834961
SDSS-II SN 21874,-57.415771484375,21.85245704650879
SDSS-II SN 21890,-51.109981536865234,46.30268096923828
SDSS-II SN 2244,29.842575073242188,-44.98549270629883
SDSS-II SN 2306,38.390506744384766,-44.021846771240234
SDSS-II SN 2319,17.148225784301758,12.705778121948242
SDSS-II SN 2325,42.07500457763672,-49.565826416015625
SDSS-II SN 2329,35.428096771240234,-36.9327507019043
SDSS-II SN 2350,20.485506057739258,-58.487796783447266
SDSS-II SN 2423,21.933927536010742,-24.174758911132812
SDSS-II SN 2450,42.14549255371094,-13.60800552368164
SDSS-II SN 2537,-15.049277305603027,-22.97034454345703
SDSS-II SN 2538,45.2364616394043,-46.57940673828125
SDSS-II SN 2545,19.350343704223633,-21.595596313476562
SDSS-II SN 2551,43.04054260253906,-15.712410926818848
SDSS-II SN 2615,36.99586486816406,-37.4937629699707
SDSS-II SN 2620,37.615318298339844,-55.58225631713867
SDSS-II SN 2621,52.777809143066406,-14.93480396270752
SDSS-II SN 2630,-36.32597732543945,14.27977180480957
SDSS-II SN 2632,-44.434913635253906,18.880905151367188
SDSS-II SN 2651,-1.2400286197662354,-4.096176624298096
SDSS-II SN 2661,4.8740234375,-40.66374206542969
SDSS-II SN 2734,6.419173240661621,-6.521280288696289
SDSS-II SN 2746,20.54948616027832,-57.97984313964844
SDSS-II SN 2765,43.890262603759766,-63.56155776977539
SDSS-II SN 2766,54.655643463134766,11.377845764160156
SDSS-II SN 2784,-53.16627502441406,35.48114013671875
SDSS-II SN 2808,-48.290496826171875,14.072676658630371
SDSS-II SN 2809,50.99366760253906,-36.34185028076172
SDSS-II SN 2855,1.7754337787628174,3.4897830486297607
SDSS-II SN 2912,58.46285629272461,6.887528419494629
SDSS-II SN 2926,-4.544417381286621,-0.7522590160369873
SDSS-II SN 3050,18.54209327697754,-30.514854431152344
SDSS-II SN 3068,-41.88639450073242,9.688030242919922
SDSS-II SN 3077,9.567948341369629,-6.203264236450195
SDSS-II SN 3090,46.61265182495117,-63.32163619995117
SDSS-II SN 3112,27.484943389892578,-46.58460235595703
SDSS-II SN 3118,43.84870529174805,-14.028676986694336
SDSS-II SN 3150,-16.448131561279297,-35.796630859375
SDSS-II SN 3175,-31.211599349975586,2.3941404819488525
SDSS-II SN 3184,48.666847229003906,-58.27953338623047
SDSS-II SN 3196,29.173784255981445,-59.64693832397461
SDSS-II SN 3205,6.185643672943115,-8.783706665039062
SDSS-II SN 3223,31.74198341369629,-50.40985107421875
SDSS-II SN 3294,23.41592788696289,-22.966096878051758
SDSS-II SN 3341,-55.38496017456055,39.25893783569336
SDSS-II SN 3344,53.611454010009766,-56.28504180908203
SDSS-II SN 3368,-7.395968914031982,-34.098968505859375
SDSS-II SN 3370,-60.190765380859375,29.80835723876953
SDSS-II SN 3417,-21.48362922668457,36.10721969604492
SDSS-II SN 3506,9.496367454528809,-2.5934181213378906
SDSS-II SN 3508,-16.798547744750977,-4.943046569824219
SDSS-II SN 3514,17.924131393432617,-10.76683521270752
SDSS-II SN 3529,37.5933723449707,-64.43563079833984
SDSS-II SN 3533,-5.604106903076172,-2.119025945663452
SDSS-II SN 3535,-8.490347862243652,-26.115646362304688
SDSS-II SN 3543,-24.893722534179688,26.658525466918945
SDSS-II SN 3558,-32.23495101928711,-0.466052383184433
SDSS-II SN 3565,4.265358924865723,1.9211691617965698
SDSS-II SN 3669,-57.16326904296875,9.717947006225586
SDSS-II SN 3674,5.109735012054443,-1.7807704210281372
SDSS-II SN 3881,-1.5886560678482056,-28.661836624145508
SDSS-II SN 3945,-28.395160675048828,17.794565200805664
SDSS-II SN 3957,-11.38720989227295,1.5514907836914062
SDSS-II SN 3959,-57.500511169433594,31.062103271484375
SDSS-II SN 3983,-14.218568801879883,-12.318492889404297
SDSS-II SN 4017,26.709529876708984,-60.28273391723633
SDSS-II SN 4019,1.4804710149765015,-7.900834083557129
SDSS-II SN 4044,-50.38737487792969,17.724185943603516
SDSS-II SN 4048,8.309619903564453,-24.129343032836914
SDSS-II SN 4054,-56.525482177734375,11.265670776367188
SDSS-II SN 4059,-51.06206130981445,44.982269287109375
SDSS-II SN 4062,19.308223724365234,-59.67719650268555
SDSS-II SN 4104,42.92647171020508,-15.484564781188965
SDSS-II SN 4129,-42.02814483642578,8.460466384887695
SDSS-II SN 4181,21.241180419921875,-5.70947265625
SDSS-II SN 4211,14.9149751663208,-12.165250778198242
SDSS-II SN 4226,47.7010612487793,-64.24022674560547
SDSS-II SN 4229,-13.312300682067871,-6.108792781829834
SDSS-II SN 4231,49.46345138549805,-36.23762512207031
SDSS-II SN 4236,-27.72382164001465,-8.70018482208252
SDSS-II SN 4293,34.732505798339844,-25.785053253173828
SDSS-II SN 4307,6.174602031707764,-1.961512804031372
SDSS-II SN 4330,53.7735481262207,-58.93001174926758
SDSS-II SN 4333,22.88035774230957,-37.49561309814453
SDSS-II SN 4360,-3.1634576320648193,-0.30808380246162415
SDSS-II SN 4375,43.8372802734375,-61.8514518737793
SDSS-II SN 4397,45.691246032714844,-46.172245025634766
SDSS-II SN 4465,40.72174072265625,-67.03956604003906
SDSS-II SN 4484,19.038251876831055,-1.970328688621521
SDSS-II SN 4534,37.12054443359375,-25.838958740234375
SDSS-II SN 4540,-55.58793258666992,20.095382690429688
SDSS-II SN 4557,-52.93073654174805,48.17803192138672
SDSS-II SN 4627,26.58253288269043,-18.180997848510742
SDSS-II SN 4640,48.55772018432617,-42.843902587890625
SDSS-II SN 4651,-30.254911422729492,22.466575622558594
SDSS-II SN 4652,40.5823974609375,-69.33446502685547
SDSS-II SN 4655,18.699115753173828,-57.93349838256836
SDSS-II SN 4664,20.664043426513672,-35.798091888427734
SDSS-II SN 4669,-30.6450252532959,-13.732890129089355
SDSS-II SN 4682,-59.22842025756836,43.375030517578125
SDSS-II SN 4714,-21.45781898498535,-18.387731552124023
SDSS-II SN 4768,46.999542236328125,-33.441383361816406
SDSS-II SN 4803,-41.931060791015625,17.282066345214844
SDSS-II SN 4864,18.60415267944336,-34.77314376831055
SDSS-II SN 4888,35.00910186767578,-66.4596176147461
SDSS-II SN 4906,12.922926902770996,-0.30521252751350403
SDSS-II SN 4907,-41.727237701416016,15.573806762695312
SDSS-II SN 4953,-22.671419143676758,19.50880241394043
SDSS-II SN 4966,-7.311697483062744,-2.0314548015594482
SDSS-II SN 4978,-25.26720428466797,-13.45527458190918
SDSS-II SN 5001,-41.16215896606445,60.09272766113281
SDSS-II SN 5235,-9.132623672485352,19.50066375732422
SDSS-II SN 5314,36.675350189208984,-70.22003936767578
SDSS-II SN 5363,-25.940290451049805,-14.041247367858887
SDSS-II SN 5383,21.106412887573242,-56.6366081237793
SDSS-II SN 5392,24.775344848632812,-25.839649200439453
SDSS-II SN 5439,-44.1264762878418,27.063806533813477
SDSS-II SN 5468,-1.4352118968963623,1.408331036567688
SDSS-II SN 5498,-27.056711196899414,25.262798309326172
SDSS-II SN 5552,12.195128440856934,48.81348419189453
SDSS-II SN 5590,-42.28268814086914,34.217071533203125
SDSS-II SN 5595,-25.89276695251465,21.934123992919922
SDSS-II SN 5607,19.53575325012207,-27.021106719970703
SDSS-II SN 5702,4.188419342041016,-5.5766921043396
SDSS-II SN 5731,-39.347171783447266,4.844130992889404
SDSS-II SN 5735,-12.87022590637207,-12.42919921875
SDSS-II SN 5781,-52.233158111572266,43.17308044433594
SDSS-II SN 5802,-13.625163078308105,3.589761972427368
SDSS-II SN 5806,21.5056209564209,-19.00189781188965
SDSS-II SN 5869,-33.657920837402344,31.496784210205078
SDSS-II SN 5877,-26.291790008544922,22.68939208984375
SDSS-II SN 5890,8.644207000732422,8.96320915222168
SDSS-II SN 5897,-21.80027198791504,-15.933781623840332
SDSS-II SN 5917,-1.427639365196228,-0.2606053352355957
SDSS-II SN 5943,24.801626205444336,-18.95847511291504
SDSS-II SN 5963,-30.50257682800293,33.75747299194336
SDSS-II SN 6055,-47.79268264770508,18.82737159729004
SDSS-II SN 6216,-35.61796569824219,37.592742919921875
SDSS-II SN 6225,-43.03322982788086,39.018775939941406
SDSS-II SN 6288,-19.272174835205078,19.25130844116211
SDSS-II SN 6289,23.832929611206055,-9.365006446838379
SDSS-II SN 6326,-16.737659454345703,20.436073303222656
SDSS-II SN 6333,20.80149269104004,-34.490474700927734
SDSS-II SN 6433,-14.405317306518555,-13.69146728515625
SDSS-II SN 6501,-8.366535186767578,-29.344791412353516
SDSS-II SN 6502,20.132959365844727,-9.730416297912598
SDSS-II SN 6520,18.61639404296875,-33.634639739990234
SDSS-II SN 6556,6.492957592010498,-20.41236114501953
SDSS-II SN 6560,-50.67428207397461,32.7415885925293
SDSS-II SN 6618,-12.797769546508789,-11.546016693115234
SDSS-II SN 6635,21.65896987915039,-12.356289863586426
SDSS-II SN 6696,-2.9248228073120117,-9.92467212677002
SDSS-II SN 6709,-62.62861633300781,31.464006423950195
SDSS-II SN 6714,-15.080244064331055,-3.1269524097442627
SDSS-II SN 6715,48.76914978027344,-53.54561233520508
SDSS-II SN 6816,-58.07115936279297,31.824811935424805
SDSS-II SN 6831,-56.678279876708984,30.62335968017578
SDSS-II SN 6851,-50.66038513183594,26.57057762145996
SDSS-II SN 6854,46.29560089111328,-21.15300750732422
SDSS-II SN 6861,-61.67965316772461,42.357383728027344
SDSS-II SN 6873,-52.63960266113281,8.73478889465332
SDSS-II SN 6877,18.86673355102539,-29.205141067504883
SDSS-II SN 6889,12.89426326751709,-23.390838623046875
SDSS-II SN 6914,-49.452796936035156,34.371761322021484
SDSS-II SN 6973,42.28445816040039,-38.316375732421875
SDSS-II SN 6992,50.337223052978516,-36.15830993652344
SDSS-II SN 7003,12.684479713439941,-15.90942096710205
SDSS-II SN 7017,42.55559539794922,-21.49205780029297
SDSS-II SN 7024,-50.79444885253906,26.114784240722656
SDSS-II SN 703,-35.05508804321289,1.486663818359375
SDSS-II SN 7039,22.84566879272461,-4.721906661987305
SDSS-II SN 706,38.852783203125,-55.27333068847656
SDSS-II SN 7067,32.06113052368164,-38.086334228515625
SDSS-II SN 7099,1.4998241662979126,7.937314033508301
SDSS-II SN 7116,36.39248275756836,-66.18798065185547
SDSS-II SN 7119,-35.27932357788086,35.93763732910156
SDSS-II SN 7121,-17.823362350463867,30.499582290649414
SDSS-II SN 7123,14.938472747802734,-2.5826659202575684
SDSS-II SN 716,42.41073989868164,-56.70055389404297
SDSS-II SN 7205,-2.6604459285736084,-3.927172899246216
SDSS-II SN 7231,7.95014762878418,-8.43095588684082
SDSS-II SN 7233,51.5262336730957,-53.258338928222656
SDSS-II SN 7304,3.631829261779785,9.320734977722168
SDSS-II SN 7306,22.54505729675293,-20.72933578491211
SDSS-II SN 7357,-54.66205978393555,11.316771507263184
SDSS-II SN 7374,-52.262542724609375,24.401945114135742
SDSS-II SN 7417,50.00202941894531,-41.72439193725586
SDSS-II SN 7444,-24.98866081237793,18.988697052001953
SDSS-II SN 7499,-61.498416900634766,20.72854995727539
SDSS-II SN 7539,46.454524993896484,-54.15433883666992
SDSS-II SN 7550,-52.30303955078125,52.615806579589844
SDSS-II SN 7575,22.153776168823242,-7.632952690124512
SDSS-II SN 7636,-55.51068878173828,36.14297866821289
SDSS-II SN 764,38.6129150390625,-56.81523132324219
SDSS-II SN 7647,-17.450817108154297,13.963482856750488
SDSS-II SN 7654,-45.084068298339844,8.685528755187988
SDSS-II SN 7699,9.599881172180176,-26.795751571655273
SDSS-II SN 7701,5.583600997924805,-29.970722198486328
SDSS-II SN 7712,-11.632200241088867,-14.492108345031738
SDSS-II SN 7713,-6.329231262207031,47.67564010620117
SDSS-II SN 7725,5.888072967529297,-35.81779479980469
SDSS-II SN 773,52.467140197753906,12.415042877197266
SDSS-II SN 7736,-54.34605026245117,34.60905838012695
SDSS-II SN 7762,-58.577781677246094,28.53017234802246
SDSS-II SN 7794,-34.342987060546875,34.00529098510742
SDSS-II SN 7802,-38.65018081665039,41.07286834716797
SDSS-II SN 7803,-52.85605239868164,27.778881072998047
SDSS-II SN 7804,-51.88928985595703,47.35212326049805
SDSS-II SN 7839,20.16616439819336,-53.77931594848633
SDSS-II SN 7851,-15.415002822875977,-16.40058135986328
SDSS-II SN 7864,-13.635528564453125,37.7839241027832
SDSS-II SN 7882,-17.352497100830078,31.395994186401367
SDSS-II SN 7923,-56.29694366455078,49.93083572387695
SDSS-II SN 7978,22.33195686340332,-7.357630252838135
SDSS-II SN 801,52.430206298828125,-56.220184326171875
SDSS-II SN 8018,-13.455496788024902,31.331758499145508
SDSS-II SN 8062,-57.58866882324219,44.773292541503906
SDSS-II SN 8086,-61.50052261352539,17.178495407104492
SDSS-II SN 8092,-26.45600128173828,-8.23383903503418
SDSS-II SN 8114,-29.659317016601562,22.193614959716797
SDSS-II SN 8127,0.3533628284931183,-12.153910636901855
SDSS-II SN 8165,-19.95199203491211,22.51642417907715
