,SN,0,1,2,3
773,SN2005em,-8.072315,18.402634,33.402527,6.773697
774,SN2005gb,-10.00341,38.440907,17.526508,-15.804043
775,SN2005hk,-0.54052156,14.250505,39.61701,3.1432557
776,SN2005hv,34.22453,18.74556,-22.182457,-7.5153604
777,SN2005hy,-16.545017,35.575836,-8.690815,-6.389444
778,SN2005ir,-3.0519867,44.733154,9.454513,-11.255935
779,SN2005jr,3.561271,42.435173,-19.6907,-18.846058
780,SN2005kj,24.283766,23.489542,-30.497976,-3.358613
781,SN2005kr,5.637485,-0.108818345,40.437523,7.523416
782,SN2006eq,1.2232378,20.95062,27.467764,35.400562
783,SN2006fc,-7.1041937,15.469258,19.09681,16.42061
784,SN2006fh,9.725604,32.793137,25.289896,29.629293
785,SN2006fm,-17.30459,38.171616,2.5557592,-17.449165
786,SN2006fz,-11.109414,25.59127,15.555613,-18.596598
787,SN2006gn,9.587932,44.199738,9.168772,-9.158517
788,SN2006iz,-7.535312,42.696384,-26.40938,8.683645
789,SN2006jq,-23.064756,43.96205,-1.6741356,-5.876597
790,SN2006jt,-20.238518,41.2159,9.545056,-10.180544
791,SN2006ls,-12.707503,41.993042,4.3434525,-10.208395
792,SN2006mn,4.891007,1.9069415,16.020935,14.705989
793,SN2006mw,34.467236,10.483903,13.258978,24.649551
794,SN2006ne,24.941435,7.603767,17.532356,16.31709
795,SN2006pl,-8.207911,16.451723,3.188256,-4.3083615
796,SN2006pp,-405.1946,-129.6938,-418.2784,20.850695
797,SN2007hz,-17.169449,44.208656,-8.491507,-4.818794
798,SN2007ix,10.3826,40.2416,-23.407967,8.497771
799,SN2007jd,-10.683209,29.892292,16.389648,21.234716
800,SN2007jg,5.4151087,35.090443,24.940372,-8.886834
801,SN2007jo,4.9133253,25.980871,-1.7842373,4.681518
802,SN2007jt,-8.627508,43.297935,-10.728502,10.084219
803,SN2007ju,-6.235546,47.538696,6.5745597,-2.9402459
804,SN2007ks,-11.741228,26.963001,18.200603,-10.310553
805,SN2007lq,-10.467362,24.55052,-17.69747,18.559933
806,SN2007mh,-14.900519,39.473824,3.6200142,8.509836
807,SN2007mi,-10.021897,23.10159,13.992282,-1.450903
808,SN2007mm,13.5165825,12.57487,36.29423,20.50507
809,SN2007mn,-10.178357,47.10311,13.390725,5.6563725
810,SN2007oi,3.968693,0.48660153,27.333908,-11.876117
811,SN2007pt,-5.4887624,23.31928,18.180666,17.83458
812,SN2007pu,-2.2124639,26.806917,45.415295,-0.46494395
813,SN2007pv,31.80153,22.600355,-7.1410675,20.675127
814,SN2007qi,11.747216,19.475965,-16.276642,7.750024
815,SN2007rk,0.6229767,-8.523315,28.792791,5.4576497
816,SN2008ax,14.891792,-4.4950047,48.09462,7.2998114
817,SN2009N,-2.7627532,-5.7941136,26.918077,14.443409
818,SN2010gx,-10.139248,34.11528,-25.214588,-7.253473
819,SDSS-II SN 10559,7.6293736,4.6646433,25.637323,5.3805766
820,SDSS-II SN 18399,30.824883,11.810646,-11.833012,4.4330993
821,SN2005gw,26.85991,39.444584,-4.854367,9.815046
822,SN2005ht,1.2796539,29.023851,16.511341,23.631992
823,SN2005ii,0.2846297,20.190275,13.8293295,-30.616669
824,SN2005ja,29.699419,12.346942,2.025602,-10.2547865
825,SN2005jc,-3.0773642,17.441742,-11.278949,25.997885
826,SN2005jn,21.624454,28.878605,0.73601514,14.35547
827,SN2005js,12.194973,6.200756,32.287823,12.855189
828,SN2005jw,35.157303,-2.5559528,10.878715,18.126944
829,SN2005mi,-1.4726448,14.12387,-4.90051,-9.026848
830,SN2007lj,8.925869,13.590315,-9.842325,-6.0040874
831,SN2007pi,-3.6756315,-12.836143,30.937304,0.016210388
832,SDSS-II SN 10054,-10.509899,-17.364046,23.8109,4.3332744
833,SDSS-II SN 10113,13.578638,16.597458,25.00291,0.76949817
834,SDSS-II SN 1024,16.88486,4.2436996,-5.685734,-12.850834
835,SDSS-II SN 10324,-1.8315369,11.042318,21.402414,1.2508607
836,SDSS-II SN 1109,0.9164383,-15.952048,22.603535,0.3278542
837,SDSS-II SN 1113,6.9407945,14.777498,-9.333392,-20.716925
838,SDSS-II SN 12804,-17.970846,27.254503,1.4141046,-2.6447585
839,SDSS-II SN 12895,-31.190468,12.585212,-1.9155865,-16.518604
840,SDSS-II SN 12941,22.276285,13.319146,8.169625,-14.544249
841,SDSS-II SN 12978,0.28691295,38.910442,-5.016569,1.4121162
842,SDSS-II SN 13009,27.685251,23.130095,-2.942366,29.313526
843,SDSS-II SN 13016,13.493936,26.95649,10.893279,14.378439
844,SDSS-II SN 13027,15.390955,-0.9631702,24.47572,-36.28679
845,SDSS-II SN 13144,0.83296716,23.07758,-16.047297,-7.7435207
846,SDSS-II SN 13269,-11.598285,-1.9845736,11.3939495,0.9369459
847,SDSS-II SN 13323,0.41100073,13.556817,17.127653,-24.359304
848,SDSS-II SN 13411,23.10139,41.625298,-13.113348,-2.54646
849,SDSS-II SN 13491,40.72969,-3.2173634,-4.471277,-7.3830247
850,SDSS-II SN 13566,27.744423,14.4585285,-22.07382,-26.977413
851,SDSS-II SN 13589,-11.261975,5.2074018,5.691084,-7.3606906
852,SDSS-II SN 13689,-0.077579305,33.238804,-19.22386,9.515672
853,SDSS-II SN 13703,2.0717375,13.788556,5.868303,8.4137745
854,SDSS-II SN 13768,5.2010427,11.673823,27.682514,-29.852169
855,SDSS-II SN 13842,11.496941,-14.705187,22.506424,15.324748
856,SDSS-II SN 13859,20.155313,15.778393,-0.81636465,-15.38456
857,SDSS-II SN 13909,19.364471,16.977774,-13.962725,14.966893
858,SDSS-II SN 1409,34.775322,-2.9178467,5.7802353,-18.385933
859,SDSS-II SN 14172,-74.12044,-25.56537,65.63696,33.98389
860,SDSS-II SN 14209,17.445768,30.444864,-13.366939,-29.497787
861,SDSS-II SN 14232,6.902166,20.862627,-28.540276,-24.343245
862,SDSS-II SN 14305,6.918651,22.262737,20.667078,-18.291155
863,SDSS-II SN 14309,-18.907457,35.32071,-24.805193,20.144716
864,SDSS-II SN 14334,-24.495216,28.364285,6.6508493,-21.852327
865,SDSS-II SN 14343,20.999395,13.787078,21.873201,-14.028584
866,SDSS-II SN 14426,2.8955877,0.22711106,12.219985,-6.216096
867,SDSS-II SN 14438,9.487648,31.6558,9.344567,-29.897089
868,SDSS-II SN 14444,-12.940899,13.489216,15.556532,-32.795166
869,SDSS-II SN 14452,9.552415,19.483864,6.752363,8.2513485
870,SDSS-II SN 14463,-19.24791,7.9782443,19.090876,5.6242504
871,SDSS-II SN 14540,-3.161118,27.545488,12.808821,10.274857
872,SDSS-II SN 14661,23.012362,-8.066717,9.051205,-19.27267
873,SDSS-II SN 14744,-7.4061894,-6.3054423,34.201496,6.486419
874,SDSS-II SN 14750,-19.25458,-3.8724244,25.719334,-11.84632
875,SDSS-II SN 14784,15.266277,19.209654,18.244526,5.593172
876,SDSS-II SN 14888,28.995167,13.907584,19.339325,4.179042
877,SDSS-II SN 15137,3.5380044,20.363037,25.208002,5.6546035
878,SDSS-II SN 15286,-22.392155,10.5610695,14.779786,24.47649
879,SDSS-II SN 15314,6.781792,27.143377,-31.141502,3.05474
880,SDSS-II SN 15357,-17.448927,3.1610556,35.785065,10.349578
881,SDSS-II SN 15413,-4.813468,-18.034746,31.409277,21.214804
882,SDSS-II SN 15419,2.1541271,13.235205,17.954548,7.7133746
883,SDSS-II SN 15489,-13.184348,-13.530271,22.430626,29.139559
884,SDSS-II SN 15496,9.884206,31.025517,-14.227548,7.5690317
885,SDSS-II SN 15511,-5.8307447,6.039478,26.195341,-17.15433
886,SDSS-II SN 15522,-9.518687,-3.67004,17.746841,-20.423374
887,SDSS-II SN 15606,4.2706428,16.64954,-28.886818,10.942275
888,SDSS-II SN 15647,32.727978,-13.390419,8.363995,7.474932
889,SDSS-II SN 15675,-18.125038,3.6251223,33.19095,-10.334292
890,SDSS-II SN 15692,23.85524,22.052746,-4.7229977,-5.899534
891,SDSS-II SN 15755,-15.059016,9.8860235,20.786356,-14.305867
892,SDSS-II SN 15777,9.972321,18.890696,35.49249,7.2707977
893,SDSS-II SN 15784,11.724977,17.010313,24.441208,12.536124
894,SDSS-II SN 15827,-9.432724,-3.192231,1.0398471,39.354515
895,SDSS-II SN 15829,12.155107,11.595209,17.376234,-18.55759
896,SDSS-II SN 15850,4.065604,18.265142,-2.0877216,27.85593
897,SDSS-II SN 15860,15.950167,12.948453,3.123841,15.738121
898,SDSS-II SN 15884,-11.610999,1.364141,27.418169,-2.0218453
899,SDSS-II SN 15935,0.96419823,-9.772192,33.247818,-15.125915
900,SDSS-II SN 16111,12.892848,16.335623,23.36231,-24.494198
901,SDSS-II SN 16148,-10.09498,17.736212,1.2763642,-14.529969
902,SDSS-II SN 16200,9.716983,17.658216,-19.526396,-13.128368
903,SDSS-II SN 16220,23.09944,11.778968,28.648928,5.987263
904,SDSS-II SN 16237,17.48329,21.35029,18.951267,-10.269039
905,SDSS-II SN 16302,6.9711185,15.267361,-15.173744,14.114242
906,SDSS-II SN 1656,-9.426942,6.6251736,8.719567,9.859484
907,SDSS-II SN 16572,-13.006347,1.1073354,23.428743,-10.665548
908,SDSS-II SN 1658,-3.508671,18.241524,27.494972,-19.163347
909,SDSS-II SN 17324,2.5317624,6.5111575,34.88873,34.57769
910,SDSS-II SN 17436,3.3635914,19.540775,-43.90843,-0.22751313
911,SDSS-II SN 17509,-0.23234521,18.086363,-38.979523,-14.672242
912,SDSS-II SN 17641,14.644465,-3.4194658,19.78461,-11.900427
913,SDSS-II SN 17647,23.55617,30.233654,-1.0962168,-2.7821288
914,SDSS-II SN 17683,2.5242105,-19.295671,21.469378,8.710748
915,SDSS-II SN 17695,26.482763,8.835418,37.61721,-0.3433007
916,SDSS-II SN 17696,-7.5196524,5.9569483,0.5398104,-20.747889
917,SDSS-II SN 17818,21.638369,0.73254496,11.425333,-10.96803
918,SDSS-II SN 17820,20.11771,7.6767206,31.734158,-13.4222
919,SDSS-II SN 17837,-3.6798844,30.802052,-33.186333,-20.065575
920,SDSS-II SN 17854,4.545475,21.160753,-28.386295,-7.0989966
921,SDSS-II SN 17860,8.967305,20.045862,-32.776077,23.221624
922,SDSS-II SN 17882,7.5069957,30.625658,-7.2439885,-22.37793
923,SDSS-II SN 17899,25.918776,26.755716,14.093814,-11.430021
924,SDSS-II SN 17909,-14.242554,-39.156902,21.822971,10.553834
925,SDSS-II SN 18079,-6.0524426,-1.0772308,13.619367,11.384423
926,SDSS-II SN 1810,-31.172049,2.1701157,27.339361,-19.42713
927,SDSS-II SN 1823,-5.6347914,24.257214,-0.3046883,8.747373
928,SDSS-II SN 18374,-4.1426854,17.094887,17.028585,27.93803
929,SDSS-II SN 18425,-23.23642,15.379308,-12.099383,34.125973
930,SDSS-II SN 18704,15.704461,17.07183,14.036823,34.55977
931,SDSS-II SN 18814,20.284199,13.112139,-26.51023,22.009722
932,SDSS-II SN 18941,19.892525,8.910491,-9.899791,-20.829346
933,SDSS-II SN 19000,14.367516,32.270462,2.5012057,-4.3396606
934,SDSS-II SN 19205,14.947298,5.658022,25.640354,-21.215261
935,SDSS-II SN 19322,17.04248,18.299025,0.36553678,39.312405
936,SDSS-II SN 19408,44.801334,-2.559151,-1.1907078,2.5887113
937,SDSS-II SN 19424,7.091588,-20.63022,34.174305,2.8584414
938,SDSS-II SN 19449,4.2670937,6.9727283,17.488848,-11.621126
939,SDSS-II SN 19468,5.686686,-11.745601,11.652114,29.735506
940,SDSS-II SN 19575,-32.068893,-11.313232,24.206654,-11.244526
941,SDSS-II SN 19636,19.021875,22.268293,8.93254,-7.081399
942,SDSS-II SN 1975,1.508109,20.948462,-14.484038,-32.137444
943,SDSS-II SN 20033,9.610853,6.7504416,29.717667,-16.199259
944,SDSS-II SN 20043,-30.240522,2.07114,8.822456,19.240381
945,SDSS-II SN 20090,-22.57515,5.803817,21.786476,-5.5711966
946,SDSS-II SN 20171,29.498503,5.3481975,25.86122,5.2080216
947,SDSS-II SN 20505,-7.2465534,-9.121299,14.735516,18.269018
948,SDSS-II SN 2063,22.40289,6.2331576,-11.749144,-30.54323
949,SDSS-II SN 20727,21.382973,-7.2485356,16.83025,4.4875374
950,SDSS-II SN 20860,-3.1680145,7.207912,7.6725087,-14.4461975
951,SDSS-II SN 20928,29.94817,-5.203841,10.349078,-2.0391579
952,SDSS-II SN 20968,-15.403986,23.812098,-8.5056505,-36.826283
953,SDSS-II SN 20990,11.672878,-1.7145313,7.58333,25.293768
954,SDSS-II SN 20998,-3.0610077,10.601885,-134.14912,26.15196
955,SDSS-II SN 21407,34.345486,13.307596,-2.6829019,1.0934747
956,SDSS-II SN 2306,-7.7384157,-18.754732,34.904724,5.510566
957,SDSS-II SN 2319,-15.5509615,29.735165,-5.03291,15.768675
958,SDSS-II SN 2423,-3.0355759,25.083385,-19.888506,-20.08057
959,SDSS-II SN 2537,2.745792,-6.1591015,47.78913,6.855615
960,SDSS-II SN 2538,22.897041,1.8170525,2.3094146,-34.811302
961,SDSS-II SN 2545,25.068327,16.08051,-16.031694,29.593668
962,SDSS-II SN 2746,15.910289,20.181791,-17.763994,-21.39207
963,SDSS-II SN 2855,-8.534834,13.854516,-1.6560504,20.420107
964,SDSS-II SN 2926,27.420002,17.373585,-27.793196,10.334411
965,SDSS-II SN 3068,35.58791,0.7563161,-15.381939,-6.2743826
966,SDSS-II SN 3077,-9.965389,18.539045,27.375183,-7.9865084
967,SDSS-II SN 3175,26.395815,28.043724,-2.8240461,-14.868366
968,SDSS-II SN 3184,15.109535,18.155201,-29.970903,-4.1472325
969,SDSS-II SN 3506,-1.5503515,22.883833,-19.101675,19.569101
970,SDSS-II SN 3881,-12.432691,23.978466,32.085926,-25.301764
971,SDSS-II SN 3897,-10.863062,28.895134,-23.284403,5.949175
972,SDSS-II SN 3908,13.540471,-4.880836,11.85076,-1.6729506
973,SDSS-II SN 4048,-12.453089,-13.027108,29.265581,-2.6413114
974,SDSS-II SN 4236,16.905756,-6.5210996,32.21405,-10.155878
975,SDSS-II SN 4397,22.330048,2.704083,0.7663279,-23.150993
976,SDSS-II SN 4484,-20.704082,14.036451,4.4413433,-37.058086
977,SDSS-II SN 4627,-25.667236,28.347649,-5.2967443,-27.020386
978,SDSS-II SN 4640,-7.581412,25.960062,-34.141808,17.02746
979,SDSS-II SN 4664,41.04048,-1.5928156,25.012896,12.498947
980,SDSS-II SN 4669,-14.335152,-19.137054,28.648842,-18.94342
981,SDSS-II SN 5552,-20.164768,13.119688,9.041863,-10.363273
982,SDSS-II SN 5702,18.508413,17.374506,-15.788957,0.65491444
983,SDSS-II SN 5735,10.142158,-3.5420127,39.788742,-16.87423
984,SDSS-II SN 5802,-7.8025894,-3.4796693,38.84735,21.227852
985,SDSS-II SN 5917,32.210598,28.391768,1.4601545,14.000569
986,SDSS-II SN 6502,8.843967,16.24053,-11.550806,37.635914
987,SDSS-II SN 6520,2.4153173,-12.983385,38.531334,0.7960143
988,SDSS-II SN 6535,30.671568,9.628814,29.544971,-7.267024
989,SDSS-II SN 6709,2.9754465,-7.717724,19.66875,11.365323
990,SDSS-II SN 6851,16.353746,6.8298225,3.2290006,-15.864678
991,SDSS-II SN 6854,17.225534,22.413288,-29.75968,-13.5345745
992,SDSS-II SN 6973,3.1479018,1.4373984,16.73612,-20.873518
993,SDSS-II SN 716,24.050926,11.153754,-38.03165,-9.401509
994,SDSS-II SN 7205,-0.6568213,2.1794407,-8.124234,46.95953
995,SDSS-II SN 7231,-25.972486,12.523227,6.099203,23.177603
996,SDSS-II SN 7304,15.365923,27.35087,-20.178164,-1.7462212
997,SDSS-II SN 7444,-9.1026745,-1.845885,31.216326,-17.215322
998,SDSS-II SN 8127,34.9345,3.1813474,4.2954416,-1.642734
999,SDSS-II SN 822,-0.7381875,-1.8680153,25.810808,28.810999
1000,SDSS-II SN 8297,-7.5499997,13.85542,26.195705,25.647106
1001,SDSS-II SN 841,31.939405,27.43604,-5.3775077,8.529299
1002,SDSS-II SN 859,-7.6844993,3.4702787,44.42302,-16.993637
1003,SDSS-II SN 8742,12.87754,26.814568,-5.1327896,-11.957309
1004,SDSS-II SN 9109,-5.508526,33.518246,-10.327007,9.507602
1005,SDSS-II SN 9954,1.2444203,17.88899,-1.4931855,3.4594662
1006,SN1000+0216,28.830772,-18.555481,40.431496,18.236542
1007,SN2005gj,17.11644,3.420615,-1.372316,-2.586143
1008,SN2005hm,-3.388258,9.44735,36.02726,-8.5641985
1009,SN2005in,-15.778601,25.395119,3.0353713,19.983105
1010,SN2005iv,35.589382,24.46627,4.9638653,-8.457792
1011,SN2005jm,-13.194145,12.157918,16.69633,-2.959383
1012,SN2005ju,10.764563,24.725744,11.014424,-6.8007746
1013,SN2005jx,-15.210343,-1.6459498,12.292563,23.498346
1014,SN2005lb,12.156225,-3.0010684,18.658476,6.1991086
1015,SN2005lc,23.480778,-9.533146,7.633392,7.9634767
1016,SN2005mj,-3.2927516,32.370964,-27.875124,-12.031667
1017,SN2006aa,11.079263,16.615217,-36.658966,5.244309
1018,SN2006er,2.5033624,24.058388,-13.245043,4.453838
1019,SN2006ex,-6.4310193,37.70378,-19.467073,-17.970287
1020,SN2006ez,-7.706539,18.982964,-27.084967,11.914187
1021,SN2006fb,22.262533,22.283356,-13.52381,-9.683089
1022,SN2006fj,-2.0941155,32.019806,-4.4000864,14.791114
1023,SN2006fl,-20.483763,38.167995,-5.741995,2.391958
1024,SN2006fs,16.609497,31.663473,24.621805,18.304888
1025,SN2006fu,-10.885341,35.987106,-2.7949288,2.267501
1026,SN2006gg,10.403568,25.226463,4.286076,26.81163
1027,SN2006gh,16.355192,21.712973,-0.19727477,12.582906
1028,SN2006hd,36.25708,21.883291,-10.980722,13.093368
1029,SN2006he,14.98544,32.138187,3.567362,22.241756
1030,SN2006hf,14.13187,34.724945,-6.8418994,15.365625
1031,SN2006hg,29.996359,13.0225725,17.129148,-8.102924
1032,SN2006hp,5.41539,32.893276,-5.8419952,25.269176
1033,SN2006hr,17.683825,13.693696,-1.1193625,24.60408
1034,SN2006hu,-24.80105,25.614906,21.679228,19.093857
1035,SN2006hv,-7.8813148,41.60044,-12.654274,-0.71784
1036,SN2006hy,-18.529757,45.568348,-12.12422,6.0006895
1037,SN2006hz,10.271548,9.802182,-26.264482,6.4230504
1038,SN2006ix,-1.2347412,19.447544,-23.6057,4.268679
1039,SN2006iy,-3.8384597,23.459955,1.0335066,28.338562
1040,SN2006jh,-15.648283,16.480097,29.291166,20.157
1041,SN2006jj,24.67792,29.590502,-19.497961,9.995002
1042,SN2006jk,-22.275995,-3.4556124,25.309574,1.9731737
1043,SN2006jn,13.522751,31.857355,-18.732553,17.485027
1044,SN2006jr,-15.954218,24.168304,-9.442837,22.527819
1045,SN2006ju,-4.9854803,22.551653,9.308905,21.91889
1046,SN2006jy,-9.462475,5.765228,23.302126,12.526171
1047,SN2006ka,-25.042383,28.8224,27.43765,-5.354363
1048,SN2006kb,-23.576782,35.246387,-9.125773,10.19621
1049,SN2006kc,6.4368815,12.912231,-2.4811466,17.367537
1050,SN2006kl,11.441747,21.358295,-16.722288,23.319237
1051,SN2006km,18.501219,24.85223,21.3169,-20.268969
1052,SN2006ko,24.27482,18.42863,25.787794,-3.757359
1053,SN2006ky,-0.8543942,41.226204,-13.687188,7.2652254
1054,SN2006kz,-16.458618,28.877829,11.095844,3.5801506
1055,SN2006lb,8.828054,38.44981,-23.076567,-5.5917253
1056,SN2006lj,-17.388344,21.313696,-0.007981023,-24.753132
1057,SN2006ln,11.2432375,26.80221,-9.711085,-5.67912
1058,SN2006lo,-17.114786,24.946331,23.932848,13.58004
1059,SN2006lp,-13.680809,0.47240978,30.63573,32.47102
1060,SN2006mv,1.2585844,31.552582,0.10364974,-11.211819
1061,SN2006na,39.86377,6.989922,-21.491278,0.6421422
1062,SN2006nb,-0.7745422,33.186695,0.9796273,6.178233
1063,SN2006nd,-21.238625,9.835124,28.556116,22.515495
1064,SN2006ni,-2.7392056,10.897692,31.641144,11.986938
1065,SN2006nj,13.734374,9.311995,14.224875,21.866302
1066,SN2006nk,-13.566372,21.250246,13.5654545,22.158737
1067,SN2006nl,0.3316965,21.939068,-0.040873185,-20.979412
1068,SN2006nn,17.959463,25.819164,-12.003569,11.96842
1069,SN2006nv,-17.588776,9.989965,32.77313,10.333624
1070,SN2006nx,18.422283,0.3946435,38.28899,10.026521
1071,SN2006od,-5.538878,32.773666,-7.699751,24.077887
1072,SN2006of,-19.52933,45.224766,-6.335988,13.34889
1073,SN2006oh,-24.605545,33.3272,5.165066,-12.122784
1074,SN2006oi,5.1841526,21.325336,-9.661016,22.672922
1075,SN2006ol,-12.4339075,19.56519,15.610759,8.556189
1076,SN2006om,7.210968,33.385025,-5.414503,7.255655
1077,SN2006pa,-23.740553,32.790695,-3.8991985,19.113663
1078,SN2006pf,13.594184,28.18509,5.2530866,40.577946
1079,SN2006pq,-1.7657118,21.930067,-9.000689,-14.204536
1080,SN2006qg,-35.953693,88.05042,-30.66489,-19.677212
1081,SN2007id,-22.063864,20.186596,19.844667,-23.732397
1082,SN2007je,-7.5331087,34.556923,5.8272614,15.598876
1083,SN2007jh,22.031809,16.982454,40.84322,15.485793
1084,SN2007jl,12.822882,18.009964,18.634794,-31.830675
1085,SN2007jm,2.944811,-14.96401,24.69924,21.568035
1086,SN2007jw,-11.169498,17.642097,8.595106,14.838437
1087,SN2007kr,14.056621,18.559122,1.3492522,-4.3668394
1088,SN2007kt,-15.408775,30.467289,1.3834596,7.8084025
1089,SN2007kv,14.863934,33.98043,3.2040668,-14.78853
1090,SN2007kx,-10.238915,30.085,-4.0154185,-14.453047
1091,SN2007lb,13.918679,1.7228149,0.19796014,8.499427
1092,SN2007lc,-13.738924,27.626577,12.356169,13.55047
1093,SN2007lh,10.944998,36.72996,-7.24613,-2.0591109
1094,SN2007ll,10.076825,16.359991,6.001796,-28.491043
1095,SN2007ln,-1.1689545,21.473022,-8.624343,14.661441
1096,SN2007lo,-1.029868,40.913734,-5.5689683,11.797473
1097,SN2007lp,-17.241802,15.7631235,38.207962,-2.6123228
1098,SN2007lt,-23.260921,37.8079,4.7000237,-1.2403395
1099,SN2007mc,-13.183764,36.64186,-9.96447,19.47501
1100,SN2007me,3.7571094,10.8453665,-20.867208,20.781506
1101,SN2007mj,-18.604261,47.29338,-1.16833,5.1326923
1102,SN2007mk,-5.4712753,36.054832,-17.256752,19.337233
1103,SN2007ml,-17.799828,17.28354,19.334312,14.930021
1104,SN2007mv,6.5977883,20.111893,34.340607,-29.301012
1105,SN2007mz,8.853739,20.889305,23.698828,-4.1191907
1106,SN2007ne,5.867261,30.715946,-16.642235,24.251034
1107,SN2007nh,13.757082,34.944305,2.759598,7.66999
1108,SN2007ni,14.137062,26.388475,-4.0068493,4.108621
1109,SN2007nj,6.432149,41.72123,-14.019896,20.297012
1110,SN2007nu,-38.62511,13.926926,12.509188,22.40837
1111,SN2007oe,10.981213,12.755526,-5.854795,6.3297343
1112,SN2007oj,-9.174283,31.976778,5.746647,-23.325806
1113,SN2007ok,-14.295426,35.84652,-0.34860015,21.617405
1114,SN2007ot,-3.987057,41.65652,-10.66449,20.158016
1115,SN2007ou,3.2744334,12.060242,24.941185,21.81155
1116,SN2007ow,31.488518,-0.031460688,30.676516,-19.254572
1117,SN2007ph,-11.10196,11.403095,32.280365,-0.8518006
1118,SN2007pn,-7.7446947,26.150547,25.359156,-30.568842
1119,SN2007po,20.348366,24.825918,2.9185255,-25.080704
1120,SN2007pp,9.801208,19.930895,22.10809,23.961348
1121,SN2007pw,17.737154,2.9771924,-14.84422,-3.9289606
1122,SN2007qf,0.91064566,22.075287,1.5652646,17.23693
1123,SN2007qg,36.39973,26.965233,1.3888855,4.629059
1124,SN2007qh,8.556084,11.027258,18.90916,-27.969215
1125,SN2007qm,1.5990645,28.562735,-5.4319363,-3.239682
1126,SN2007qp,-8.184141,25.36846,-12.730145,-6.8182144
1127,SN2007qq,7.603473,-7.160817,22.042028,-0.033366583
1128,SN2007qr,72.751854,14.164504,-66.5125,0.22081509
1129,SN2007qy,-8.494513,13.379036,-1.7923567,6.1909156
1130,SN2007rd,10.017115,15.765076,22.0501,-11.642202
1131,SN2007rl,2.4953406,-166.84558,-0.18694568,-1.6260006
1132,SN2007rp,2.8334193,34.621914,-10.77939,15.57441
1133,SN2007sb,-0.45122474,31.550503,4.655377,25.300543
1134,SN2007sd,2.1028588,15.519604,-4.912422,-41.433548
1135,SN2007tr,40.942383,7.5417128,-0.43245414,12.818659
1136,SN2008fq,4.8753777,-20.258394,31.264242,11.719727
1137,SDSS-II SN 1592,-0.28545108,25.288404,-1.6797934,-33.154915
1138,SN2005iw,-3.1317186,-13.536397,19.353628,32.509026
1139,SN2006bo,10.430063,2.305284,9.807307,-17.619656
1140,PS1-12bku,16.039093,-8.339172,-8.396078,-15.505673
1141,PS1-14vk,-20.454184,4.1489983,21.61581,20.00655
1142,SDSS-II SN 11316,1.4416546,-0.0983373,1.3077219,30.86528
1143,SDSS-II SN 12827,-17.425829,-7.8612623,1.1111199,-12.066931
1144,SDSS-II SN 13148,-38.637093,18.60344,-8.59217,-13.312069
1145,SDSS-II SN 13247,-1.9698989,-26.41349,21.644186,-7.289607
1146,SDSS-II SN 13277,-3.52916,5.9343452,-9.70985,16.39394
1147,SDSS-II SN 13515,1.2468238,8.341019,-3.5459116,-32.602272
1148,SDSS-II SN 13628,-3.8365343,17.570242,-29.406597,-15.089612
1149,SDSS-II SN 13657,0.9135348,-18.825075,28.786503,-33.590183
1150,SDSS-II SN 13815,-28.451775,5.6838007,-0.045232635,9.25499
1151,SDSS-II SN 13861,-0.71842146,-23.961605,23.305548,-31.912575
1152,SDSS-II SN 13904,10.824316,-4.5095987,4.030813,-6.6902633
1153,SDSS-II SN 13946,9.425969,3.2318816,-1.7029244,-31.382278
1154,SDSS-II SN 14065,-3.0950346,5.746211,-2.1810164,29.455952
1155,SDSS-II SN 14074,25.454617,-5.1656866,-5.7960186,-18.429998
1156,SDSS-II SN 14357,22.662874,-7.429009,-3.0208702,5.016675
1157,SDSS-II SN 14539,-11.879983,-2.622333,21.513578,-31.455284
1158,SDSS-II SN 14588,-4.766086,-18.97274,2.234487,26.722244
1159,SDSS-II SN 14638,2.8075678,-16.667402,3.59041,23.14807
1160,SDSS-II SN 14907,-2.186981,-24.378704,18.993193,16.436691
1161,SDSS-II SN 14978,-6.9904904,3.6216466,5.072791,30.856863
1162,SDSS-II SN 15294,4.9810553,-26.237896,18.188734,2.599666
1163,SDSS-II SN 1536,-7.0575128,12.915122,-32.31983,25.931887
1164,SDSS-II SN 15526,-3.9599545,-20.507439,-2.435715,12.127039
1165,SDSS-II SN 15593,-14.229363,-16.470238,7.6283937,-3.8512247
1166,SDSS-II SN 15913,-11.588653,-2.1147382,3.3739312,7.435587
1167,SDSS-II SN 16360,7.688018,-11.357676,8.938224,-0.08806354
1168,SDSS-II SN 16652,0.46853173,-7.1530757,-8.806456,12.513358
1169,SDSS-II SN 16849,6.882092,13.815548,-31.226402,-2.0069215
1170,SDSS-II SN 17322,12.787069,-20.167158,-3.502849,20.603048
1171,SDSS-II SN 17793,-9.823561,10.343978,-20.444101,20.216135
1172,SDSS-II SN 1783,17.066776,-15.028178,-31.25042,6.2614
1173,SDSS-II SN 18392,-115.668465,70.695244,196.91435,44.30037
1174,SDSS-II SN 18459,32.10857,-15.099116,3.3901567,16.884644
1175,SDSS-II SN 18478,-4.5221043,12.316622,-19.298965,-17.164114
1176,SDSS-II SN 1848,31.090353,-9.90145,18.641123,-25.832226
1177,SDSS-II SN 19190,35.793285,-15.058004,-1.1922902,6.912015
1178,SDSS-II SN 19221,14.157051,-15.78325,8.627995,4.242333
