,SN,0,1,2,3,4
657,SDSS-II SN 19778,-9.852996,2.9528444,-2.8947985,-19.352728,18.446701
658,SDSS-II SN 20603,17.365349,7.6993327,4.6765537,20.238611,6.6100445
659,SDSS-II SN 20874,-7.2142324,-0.27399898,5.613904,2.8464732,17.47749
660,SDSS-II SN 2118,-6.793562,5.46357,15.00256,0.77577156,-24.258705
661,SDSS-II SN 21402,-4.441777,-6.9953303,6.793681,-10.139712,15.603893
662,SDSS-II SN 2766,1.491561,22.47549,1.2949228,12.957918,-9.515239
663,SDSS-II SN 3050,4.385581,2.8439991,10.036476,-0.33463523,-7.275528
664,SDSS-II SN 5392,-0.76630217,8.020171,15.530745,12.495628,-5.275258
665,SDSS-II SN 5669,10.132716,6.009713,5.852829,1.9504349,-13.060772
666,SDSS-II SN 5806,-9.822053,15.794139,1.2737067,16.498667,-11.6817875
667,SDSS-II SN 8280,-16.229725,-1.7632012,1.9491273,-2.3590362,14.854641
668,SDSS-II SN 9562,-8.354765,0.15288408,3.7438593,-4.4257665,9.041017
669,SN2005ed,0.22069372,9.49605,12.043672,11.386554,-22.300665
670,SN2005fa,-20.368969,18.95991,-14.862579,3.5155828,2.5059109
671,SN2005fm,-3.8757231,22.638527,-5.538928,-11.224289,-20.068998
672,SN2005hj,-4.8812356,22.06321,-10.084682,-2.3960178,-25.022001
673,SN2005hl,-12.0992985,-7.0953317,5.800038,0.7287882,24.410183
674,SN2005hn,2.7273612,13.842071,-2.5776222,5.0978603,-12.25434
675,SN2005hr,-12.266952,24.666304,0.9730309,-7.6933393,-13.305063
676,SN2005jp,6.3040667,1.7376249,3.9516387,8.145414,0.35929504
677,SN2005ld,-5.448494,19.301762,-2.2452939,-6.1048913,-14.559619
678,SN2005le,0.4012035,13.121874,3.4384692,11.863779,5.3953967
679,SN2006V,-0.8869442,-7.069634,2.6550524,-16.160467,14.132745
680,SN2006au,-11.280846,-4.1703215,11.196736,-7.0742693,25.177664
681,SN2006fd,-12.385381,8.25757,10.748439,-5.268086,-14.485822
682,SN2006fy,3.128415,21.179472,-0.5383017,-3.8985758,-16.449415
683,SN2006hl,-10.363723,19.205803,-8.176746,-10.314637,-11.852974
684,SN2006ht,-7.3429513,5.5839734,17.922089,-6.691738,-13.372165
685,SN2006hx,-11.004761,22.131649,0.63521534,2.9017856,-21.999329
686,SN2006ji,-5.5341325,10.9675,-10.975421,-7.3134823,-4.0166054
687,SN2006lc,-7.6334705,-5.736926,6.025598,14.971312,17.170935
688,SN2006oa,1.7756166,14.6436825,-5.539155,0.47512078,-24.56591
689,SN2006ob,-3.8358276,13.652669,2.1642985,-0.04644201,-22.826914
690,SN2006oc,-8.939388,4.0239463,-0.6731611,6.750766,15.093063
691,SN2006oj,-11.1798,9.919985,-16.556717,9.5424795,0.10323089
692,SN2006ps,-19.291039,32.72681,65.53099,-16.148888,-70.251305
693,SN2006qq,3.3737588,2.4968655,-1.0600326,-2.8512878,3.026537
694,SN2007gt,-0.14664742,-3.937641,19.334854,7.839798,8.598893
695,SN2007ht,-11.735757,-5.950934,12.214535,7.2928805,15.217141
696,SN2007hx,-17.049597,21.900951,-0.40874302,-1.503192,-9.454656
697,SN2007ic,-5.335795,17.945772,4.8529773,7.1496644,-16.58041
698,SN2007jk,-11.872325,16.036406,-3.9450731,-4.3681087,16.07014
699,SN2007kl,6.842152,16.649557,-7.387247,22.81922,1.3065232
700,SN2007lg,-7.238754,22.54428,-5.278013,8.811227,-7.989302
701,SN2007ma,-7.187798,15.79103,-2.9749544,0.6868761,-11.823779
702,SN2007mb,-7.6185665,16.613657,-1.1667078,1.188247,9.798335
703,SN2007nd,-4.5974536,8.347322,-17.391575,11.27352,14.547443
704,SN2007nf,-10.131751,-2.135243,6.2143316,12.240236,10.433202
705,SN2007px,-1.0731101,20.706947,-0.32422623,4.1915603,-13.155591
706,SN2007pz,-12.637912,10.358999,14.480792,0.47145125,-8.393835
707,SN2007ql,-9.864509,17.198483,-9.492842,-5.9909787,0.73034036
708,SN2007qt,-14.529892,14.352052,3.1891983,2.7988257,7.0531287
709,SN2007ra,-1.2079029,16.83087,-8.712766,1.5570409,-11.249429
710,SN2007se,-6.967342,13.9982,0.7541974,7.1675887,4.2592325
711,SN2008J,9.249658,-8.635184,21.88681,1.4561765,17.354368
712,SN2013bh,-10.23489,12.543543,-4.8400483,-5.0009527,-25.160849
713,SDSS-II SN 16142,7.7509747,3.806217,15.996459,11.485403,-13.889436
714,SDSS-II SN 18321,-20.659357,9.239211,2.0660672,8.888225,12.023625
715,SDSS-II SN 2632,-17.361624,10.576699,1.1107606,20.460154,11.515258
716,SDSS-II SN 6075,7.690705,-9.569465,2.4948306,-21.364594,8.642078
717,SN2005fr,-10.028829,7.2646856,-10.343293,14.364839,18.079943
718,SN2005gf,-20.952602,5.900756,-6.0628486,-3.5488102,9.884741
719,SN2005if,-7.414706,11.067671,9.958411,2.8054228,-12.431246
720,SN2007kw,-5.118551,2.9486818,-1.2666527,2.0199242,2.170571
721,SN2007lz,-0.9551573,6.010553,-4.1328125,13.710307,-12.65447
722,SDSS-II SN 10299,8.502394,12.405918,-5.7470374,11.144604,9.081441
723,SDSS-II SN 11092,2.1673484,16.13353,17.485365,-9.898079,-2.8972194
724,SDSS-II SN 1164,8.923167,8.993416,-9.573876,-10.446635,2.9842877
725,SDSS-II SN 13131,3.6850863,1.7628658,22.762854,-9.195276,-12.541165
726,SDSS-II SN 13413,15.1999855,1.3866477,14.664987,-13.02149,-5.36698
727,SDSS-II SN 14137,8.455852,6.4492555,-1.3147625,-6.142261,14.44315
728,SDSS-II SN 14304,13.960036,-1.4041117,2.0097485,-8.691364,24.02983
729,SDSS-II SN 14455,21.755964,10.776694,1.1536732,-2.9557562,13.525248
730,SDSS-II SN 14470,-10.117366,11.421189,-16.270832,3.1620984,9.229546
731,SDSS-II SN 14499,11.100715,-3.605872,12.681241,-18.30079,9.039385
732,SDSS-II SN 15696,7.5436697,4.198386,12.22278,-22.62178,-7.3906918
733,SDSS-II SN 16172,8.802728,12.551449,14.869355,7.3745117,12.68842
734,SDSS-II SN 16199,4.137975,3.6616144,23.127237,-3.774473,2.6705334
735,SDSS-II SN 1631,14.600659,5.7590675,11.087828,1.4381456,0.08013888
736,SDSS-II SN 16433,13.672179,1.2635199,1.6724865,-9.139735,10.909481
737,SDSS-II SN 16603,-8.352674,7.803784,-8.228467,-17.032513,0.9385124
738,SDSS-II SN 17703,5.84324,11.230599,-3.334535,-16.818552,-18.114517
739,SDSS-II SN 17739,7.1937633,2.7342775,6.338571,-14.703609,10.404193
740,SDSS-II SN 17777,10.385147,4.1953664,5.326859,-7.720011,1.0230199
741,SDSS-II SN 17910,13.916148,8.684368,6.1618404,-9.587327,-4.9330244
742,SDSS-II SN 18324,-9.0297,17.911303,11.898811,9.338546,14.973533
743,SDSS-II SN 18447,3.560631,23.405588,0.9773363,-7.321154,12.425903
744,SDSS-II SN 18733,2.7349994,5.8861613,10.496841,-9.350586,12.938025
745,SDSS-II SN 18831,5.2876315,-1.1463295,12.077559,-8.430283,6.5720487
746,SDSS-II SN 18978,9.9330845,8.456673,-19.924175,13.622052,-7.9281735
747,SDSS-II SN 1903,16.406265,3.7649984,-5.3816533,-4.2583194,17.082558
748,SDSS-II SN 19319,9.765542,12.284678,8.379249,-2.1876342,-4.6194463
749,SDSS-II SN 19332,22.23322,-3.1775484,12.516856,-3.421483,-3.593739
750,SDSS-II SN 19769,0.28990197,8.018703,16.057312,17.328049,15.941856
751,SDSS-II SN 20046,8.842329,2.5948725,-9.650965,7.10964,16.967062
752,SDSS-II SN 20104,15.578805,8.6123295,6.2397866,-15.5316515,4.8488984
753,SDSS-II SN 20295,6.971154,8.38052,12.360421,-4.965202,6.100972
754,SDSS-II SN 20925,19.053814,9.301396,3.2355864,1.9458146,-2.645845
755,SDSS-II SN 2468,4.0373273,5.620713,12.126788,-13.01415,0.4508392
756,SDSS-II SN 2734,-17.37228,9.389786,-9.390466,4.024265,18.514107
757,SDSS-II SN 3118,-3.1981966,9.14118,-21.32943,-2.3654861,8.2843485
758,SDSS-II SN 3205,13.259505,12.695719,-8.201811,0.7598877,24.82612
759,SDSS-II SN 3508,12.578043,5.6922736,25.330948,-8.248468,-5.172942
760,SDSS-II SN 4322,-21.609777,-1.1396806,-18.428543,-7.190291,2.285586
761,SDSS-II SN 5339,9.871751,-4.324387,21.986338,-10.63643,7.8777833
762,SDSS-II SN 5858,0.08293067,-10.758889,-28.026272,-6.209,8.295398
763,SDSS-II SN 5877,-5.045467,2.4896932,22.353148,-2.0262194,1.402462
764,SDSS-II SN 6282,1.1378032,3.9661858,15.090686,-16.859138,10.1231
765,SDSS-II SN 7017,14.170012,6.9970837,-1.6678237,-21.88519,2.224663
766,SDSS-II SN 7099,9.29024,4.461219,-20.101112,3.6318612,9.774845
767,SDSS-II SN 7357,-1.1066961,2.9691434,-1.995235,-6.883368,20.319038
768,SDSS-II SN 7417,-15.084321,1.9041526,-26.26594,-0.6999478,5.810935
769,SDSS-II SN 7802,6.196487,6.8246746,-1.6690619,-11.569697,-0.89213634
770,SDSS-II SN 7864,-1.522828,9.692266,-3.1978512,-21.034525,-1.2476008
771,SDSS-II SN 8555,-2.916115,16.0177,-1.276054,15.077325,14.224044
772,SN2005ei,16.127777,21.081717,8.325049,-6.0587163,-3.569559
773,SN2005em,-10.271301,16.448242,10.904427,-7.8306475,14.162903
774,SN2005gb,8.116313,27.12503,-8.175773,-4.215722,1.2652205
775,SN2005hk,-0.10738359,15.906328,13.036801,-11.920087,10.319359
776,SN2005hv,-11.05956,12.198499,-5.6276536,-21.953428,7.859221
777,SN2005hy,-1.9413003,29.247112,-16.320784,-0.47391686,-12.088633
778,SN2005ir,-2.4370549,29.74889,-4.386525,-12.911736,1.2678237
779,SN2005jr,1.7028228,9.787719,-16.878283,19.004013,-6.6067514
780,SN2005kj,-17.933695,12.6548195,-3.5070736,4.641459,-6.5099397
781,SN2005kr,-1.5117916,11.50301,18.28859,6.0180297,16.53163
782,SN2006eq,3.9686193,12.809996,12.64068,-22.480621,13.083886
783,SN2006fc,-4.8558497,14.707438,11.307383,-9.161013,-0.82681495
784,SN2006fh,9.484841,13.808749,16.24904,-11.590936,-8.492678
785,SN2006fm,1.3154407,21.702587,-5.0806017,-16.910233,-11.248876
786,SN2006fz,6.3694353,19.325066,-4.578103,-18.60024,0.0005614752
787,SN2006gn,0.04840369,25.55372,3.8213952,-14.505013,-2.468332
788,SN2006iz,10.801358,9.891886,-21.10944,-13.176495,1.1239357
789,SN2006jq,-6.217727,29.086021,-12.748609,-10.878372,-10.957411
790,SN2006jt,1.516808,31.530512,-3.2102826,-11.674775,-10.828955
791,SN2006ls,1.9484279,27.134766,-8.1484375,-13.782738,-6.073946
792,SN2006mn,18.02551,2.6264067,12.168252,-7.4105086,7.6227837
793,SN2006mw,15.782659,12.539866,19.614674,-4.807637,9.089656
794,SN2006ne,11.384912,4.788434,18.232721,-11.253475,12.266198
795,SN2006pl,-11.705216,8.386345,-2.4142978,-16.7362,-3.2836363
796,SN2006pp,132.52052,7.713598,372.29245,-174.27228,-103.551834
797,SN2007hz,-7.7225313,27.713556,-12.437802,-3.53441,-14.513043
798,SN2007ix,-3.5064368,9.608058,-26.250143,9.936541,4.5662684
799,SN2007jd,1.929803,14.188623,3.9577188,-9.689201,-4.933388
800,SN2007jg,0.7750872,22.938671,-0.95679134,-0.51449424,5.26286
801,SN2007jo,4.181949,12.581737,-12.936203,0.5245948,1.165628
802,SN2007jt,-4.623206,22.476116,-21.765392,-0.3981012,-3.6945202
803,SN2007ju,-8.372603,31.051897,-3.6715634,-10.96964,-5.040632
804,SN2007ks,12.982819,16.7111,-5.557431,-16.776535,-3.4285758
805,SN2007lq,-13.200273,10.12493,-20.499714,-6.711094,-1.5491531
806,SN2007mh,-3.0310705,24.84467,-10.479075,-2.2013438,-4.2023697
807,SN2007mi,6.594013,13.496616,-1.1999078,-18.844114,-6.3688607
808,SN2007mm,1.580818,15.101146,22.616634,-4.3296595,16.81248
809,SN2007mn,-4.9328656,36.201107,-4.360136,-1.5383928,-6.7145658
810,SN2007oi,18.200922,9.026923,1.8883139,8.542447,15.744738
811,SN2007pt,-2.673479,14.006788,6.3609953,-14.584462,-0.15151478
812,SN2007pu,19.064285,2.1091366,-38.97988,-0.20822549,2.0944662
813,SN2007pv,11.564152,13.478616,-4.436935,-16.943773,11.649313
814,SN2007qi,-0.38477004,1.5233421,-17.545124,-1.7553074,9.965081
815,SN2007rk,6.513355,5.9515,18.605179,10.814629,7.928117
816,SN2008ax,-1.3045874,3.7657073,24.679514,2.484221,13.0071125
817,SN2009N,17.945847,0.48181036,3.981316,1.1435496,13.884877
818,SN2010gx,16.336903,12.559359,-8.217265,-5.555007,-15.138219
819,SDSS-II SN 10559,-1.4080749,10.958259,18.765852,-3.784381,6.7030826
820,SDSS-II SN 18399,16.120384,8.939394,5.776734,-17.936533,-6.2083654
821,SN2005gw,5.381444,12.339504,6.47333,-20.94358,2.5043108
822,SN2005ht,-9.217864,17.469126,1.6517768,-17.519966,1.3768618
823,SN2005ii,8.622972,16.86897,1.6247586,16.91826,11.210596
824,SN2005ja,12.338901,3.589434,-5.1163077,-15.777351,9.818952
825,SN2005jc,-9.730817,5.321366,-11.753703,-12.652124,10.194762
826,SN2005jn,1.2690487,17.752365,-13.539315,8.537095,18.0856
827,SN2005js,-0.34940174,8.22672,18.707987,-8.248009,14.462488
828,SN2005jw,2.0395029,3.5930176,29.019629,6.2184415,-0.91488016
829,SN2005mi,-16.466953,3.089998,-11.003709,-16.743555,2.1908662
830,SN2007lj,-6.4613833,-3.1515875,-16.189758,-5.8593645,12.590192
831,SN2007pi,12.141558,8.389479,14.493777,10.998002,5.2061977
832,SDSS-II SN 10054,18.612911,7.277661,9.097803,14.688902,1.9421585
833,SDSS-II SN 10113,-0.81355613,10.471661,-1.1868814,-0.28432396,22.850529
834,SDSS-II SN 1024,-4.2383885,1.7293375,-1.1913356,-12.4520445,1.7973634
835,SDSS-II SN 10324,-11.451616,9.542961,6.2566204,-9.527478,6.124536
836,SDSS-II SN 1109,10.0362,0.532205,14.229692,8.289958,1.7870775
837,SDSS-II SN 1113,12.130804,14.72737,-6.2442083,-0.9216913,-3.3377588
838,SDSS-II SN 12804,5.249117,19.079914,-8.459391,-3.8008497,-11.015898
839,SDSS-II SN 12895,-19.149683,10.326016,-9.447824,-18.218615,-7.1783414
840,SDSS-II SN 12941,4.2783346,3.8008444,-8.775798,-13.188565,12.87312
841,SDSS-II SN 12978,2.5352683,15.593007,-22.299955,3.7540722,-4.254545
842,SDSS-II SN 13009,-11.357279,-1.5875721,-15.276458,-10.639732,21.697283
843,SDSS-II SN 13016,-2.3988883,15.478342,-11.440064,-0.34686804,15.323116
844,SDSS-II SN 13027,19.94192,-4.664304,7.9195623,-14.740484,4.612561
845,SDSS-II SN 13144,-14.427398,7.451332,-13.21928,1.415803,-0.4991704
846,SDSS-II SN 13269,19.568064,12.270969,0.30553505,-7.7477503,-5.152717
847,SDSS-II SN 13323,6.32938,11.265454,0.25676543,15.499909,4.7283154
848,SDSS-II SN 13411,13.819762,16.038206,2.8337057,18.045145,-6.804265
849,SDSS-II SN 13491,-8.6574135,-3.1111412,18.159134,-14.6540365,9.168364
850,SDSS-II SN 13566,2.5419025,9.511485,7.9845533,23.821844,-5.552098
851,SDSS-II SN 13589,8.809654,6.194572,2.4898393,-6.6004257,-10.638492
852,SDSS-II SN 13689,-7.8689437,15.473519,-21.5173,10.766213,-3.2262821
853,SDSS-II SN 13703,-16.144909,14.8131895,-6.117516,3.0811772,7.7885356
854,SDSS-II SN 13768,3.0202153,15.931234,7.545709,11.865205,-0.0045497627
855,SDSS-II SN 13842,14.687937,-2.8352885,15.648923,4.9679985,8.545442
856,SDSS-II SN 13859,6.1622295,-1.0408365,-8.703872,-6.493452,10.762493
857,SDSS-II SN 13909,-6.3743696,3.173209,-23.213642,2.4457078,14.145714
858,SDSS-II SN 1409,11.435476,-8.088657,7.9741206,-15.466465,14.576867
859,SDSS-II SN 14172,15.274584,16.32669,-5.955696,-27.1155,11.509273
860,SDSS-II SN 14209,18.33264,5.5640984,-0.91985977,1.2262527,-18.20603
861,SDSS-II SN 14232,4.398523,8.635773,5.2911844,11.578895,-10.878333
862,SDSS-II SN 14305,3.3908648,16.955267,-2.3196561,7.315737,10.303017
863,SDSS-II SN 14309,11.593932,12.28754,-5.3021274,14.093148,-17.156307
864,SDSS-II SN 14334,-6.865851,12.88605,-1.1048336,-16.115263,-18.582067
865,SDSS-II SN 14343,1.9565879,6.3390837,-4.8175664,-2.6684394,13.079471
866,SDSS-II SN 14426,2.5871513,4.509399,7.2232795,-3.9430149,-0.7128406
867,SDSS-II SN 14438,8.599175,3.3227303,-7.54317,9.069401,27.926876
868,SDSS-II SN 14444,-12.457227,6.6771173,9.76824,-15.180312,-12.525977
869,SDSS-II SN 14452,-9.66467,13.014994,-6.891323,5.752208,13.008035
870,SDSS-II SN 14463,-22.126888,12.20865,5.182965,2.7653992,1.2046798
871,SDSS-II SN 14540,3.484555,18.02204,-4.283521,6.6390595,-1.3907493
872,SDSS-II SN 14661,-12.960039,0.46517298,9.539061,-9.7468195,13.2397175
873,SDSS-II SN 14744,6.91135,5.538607,20.399117,14.784852,0.45487064
874,SDSS-II SN 14750,-17.666176,8.90376,9.236549,16.153782,2.0746856
875,SDSS-II SN 14784,-7.0566983,10.819745,-6.308692,-0.86578,23.709494
876,SDSS-II SN 14888,-7.62387,-2.0127306,0.030036494,-9.241166,21.612154
877,SDSS-II SN 15137,-7.700768,12.930925,2.7239463,-6.655333,15.982316
878,SDSS-II SN 15286,-16.23625,12.479113,15.654593,-6.793517,-6.003199
879,SDSS-II SN 15314,3.6361089,6.433946,-8.64202,1.1373833,-6.8093963
880,SDSS-II SN 15357,-11.241616,19.977413,10.151,15.09025,8.848516
881,SDSS-II SN 15413,15.14819,-0.8629861,15.682797,13.8254795,-3.83497
882,SDSS-II SN 15419,-12.698237,9.119596,0.97402877,-12.03988,11.541237
883,SDSS-II SN 15489,4.445118,-4.7831316,1.2947812,24.079428,13.740281
884,SDSS-II SN 15496,0.935036,6.8017893,-21.198416,1.3591527,2.2198234
885,SDSS-II SN 15511,-7.010708,11.23094,4.5047574,16.113873,10.186153
886,SDSS-II SN 15522,-18.54679,-2.04907,5.9630804,8.765273,9.726343
887,SDSS-II SN 15606,-13.143089,-3.6358337,-17.59394,-2.317726,5.2003045
888,SDSS-II SN 15647,1.6961102,-9.985049,3.2495854,-3.7163346,18.924587
889,SDSS-II SN 15675,-10.386294,13.106014,8.5380535,13.139849,-0.4758627
890,SDSS-II SN 15692,10.846006,6.808139,-11.295604,-1.2802773,8.934097
891,SDSS-II SN 15755,-12.2652235,8.99984,-2.80309,12.112634,6.6009254
892,SDSS-II SN 15777,8.097741,12.623915,0.7861167,-6.696207,25.768377
893,SDSS-II SN 15784,-10.882032,10.045785,1.3734633,-0.5122938,23.689938
894,SDSS-II SN 15827,21.79717,5.1546235,-5.2005286,15.724175,3.0679202
895,SDSS-II SN 15829,9.019686,8.590476,2.2729535,6.7070894,10.705491
896,SDSS-II SN 15850,-9.054867,9.29416,-7.477549,-2.5884705,8.24986
897,SDSS-II SN 15860,-10.447981,6.7859135,-14.841184,5.154832,20.066021
898,SDSS-II SN 15884,-14.988647,8.711848,11.668446,5.81901,7.8454466
899,SDSS-II SN 15935,-9.781492,2.33652,11.290598,19.071201,11.506044
900,SDSS-II SN 16111,10.679152,17.569172,3.0933177,7.1898165,10.316581
901,SDSS-II SN 16148,-9.814403,3.4685411,-7.016286,-24.269201,-0.3683992
902,SDSS-II SN 16200,-6.536376,9.256708,-6.314477,17.698555,-3.674492
903,SDSS-II SN 16220,-4.487976,3.0463068,4.5680184,-4.179677,24.146992
904,SDSS-II SN 16237,7.8969526,10.985271,-4.4335046,-0.43291762,17.114075
905,SDSS-II SN 16302,-4.2862005,2.691369,-13.3163395,-1.7120131,4.2533574
906,SDSS-II SN 1656,19.09067,4.413838,5.720401,-5.307563,-10.290713
907,SDSS-II SN 16572,-13.691874,7.269097,5.8477426,11.50527,5.220886
908,SDSS-II SN 1658,-3.3760812,16.496256,-2.0053134,14.250067,4.1866274
909,SDSS-II SN 17324,-2.483658,-4.3044295,-8.520718,-5.1549897,23.391678
910,SDSS-II SN 17436,7.6395826,3.8435168,-8.046975,7.436196,-13.027059
911,SDSS-II SN 17509,-22.309593,0.5193499,-7.1632485,-4.842198,-5.0000167
912,SDSS-II SN 17641,-5.299512,4.328068,12.471699,-6.967643,8.424318
913,SDSS-II SN 17647,16.94871,12.084821,-10.713733,2.7514484,8.823572
914,SDSS-II SN 17683,12.748886,0.28152925,8.980591,12.154147,7.8560686
915,SDSS-II SN 17695,3.4113972,4.60644,5.513689,-11.894119,27.08645
916,SDSS-II SN 17696,1.8084669,5.0665817,11.734355,-12.041185,-10.609141
917,SDSS-II SN 17818,10.197208,-6.3761697,7.576124,-18.625437,2.5013897
918,SDSS-II SN 17820,1.517549,1.9055375,0.15495133,2.6597545,19.628666
919,SDSS-II SN 17837,18.712545,9.214999,-12.774594,6.541756,-15.5174265
920,SDSS-II SN 17854,-9.131906,5.2031474,2.0071502,-5.1800475,-5.321936
921,SDSS-II SN 17860,0.029569702,-3.6899054,6.8216987,-23.885744,-12.591701
922,SDSS-II SN 17882,9.672614,8.195244,-9.011398,15.363383,-0.37363192
923,SDSS-II SN 17899,9.794514,9.687351,-12.234447,-5.863651,16.362837
924,SDSS-II SN 17909,23.197872,-9.294067,-8.797208,-17.68788,15.387764
925,SDSS-II SN 18079,13.9577465,0.54097795,6.512063,-1.6091696,-3.541679
926,SDSS-II SN 1810,11.293239,15.24598,10.459203,-0.04073579,-18.239748
927,SDSS-II SN 1823,-13.083753,10.973009,-5.6743665,-6.2772484,-1.1475266
928,SDSS-II SN 18374,-2.0564704,17.004465,6.740695,1.1656207,1.4593753
929,SDSS-II SN 18425,21.465607,12.089675,-12.177888,0.92426956,-4.1694217
930,SDSS-II SN 18704,-2.9672391,6.587501,-6.6151853,-10.40052,28.22833
931,SDSS-II SN 18814,-0.102295235,-7.5918207,-19.55257,1.0383675,17.907072
932,SDSS-II SN 18941,0.9259621,3.7001922,3.241598,-13.016297,-4.2416368
933,SDSS-II SN 19000,13.251367,18.077433,-11.680058,7.5492473,11.551103
934,SDSS-II SN 19205,0.47674313,4.906451,-1.3341106,6.7397027,11.290053
935,SDSS-II SN 19322,10.776966,-4.7553735,-13.920886,-4.212791,20.019346
936,SDSS-II SN 19408,-9.040535,0.14408448,13.4307375,-12.187167,-1.4474971
937,SDSS-II SN 19424,8.603761,4.034188,14.788524,14.696438,17.102848
938,SDSS-II SN 19449,5.121714,8.865629,5.831633,1.0157354,4.5976887
939,SDSS-II SN 19468,6.8318696,-6.4858904,-0.27334154,14.937875,6.3279843
940,SDSS-II SN 19575,-12.64978,-7.0553837,-12.002704,15.149898,11.250315
941,SDSS-II SN 19636,4.0337987,7.4063015,-11.560321,1.7908716,20.34757
942,SDSS-II SN 1975,13.5695,11.234571,-0.93404466,6.06168,-10.327774
943,SDSS-II SN 20033,-0.4281021,8.723368,4.0471444,7.1836557,15.494861
944,SDSS-II SN 20043,-9.458362,6.621947,12.387826,-1.9964732,-2.9834964
945,SDSS-II SN 20090,-15.054593,6.516634,0.054524675,3.3774078,4.8508406
946,SDSS-II SN 20171,-0.092563316,-2.2963707,0.6901444,-6.336219,27.1611
947,SDSS-II SN 20505,21.341297,2.1743298,8.05553,3.4616008,-1.5709038
948,SDSS-II SN 2063,-0.091724776,-9.623963,-14.528672,-11.412397,16.654034
949,SDSS-II SN 20727,5.5858,-5.2703485,8.944569,-5.204265,13.008643
950,SDSS-II SN 20860,8.205328,8.1110115,0.5543232,-0.32863155,-3.4280941
951,SDSS-II SN 20928,-0.68201286,-3.8866737,12.927087,-11.471283,14.026137
952,SDSS-II SN 20968,12.084725,2.2900198,11.797339,-10.859551,-16.884083
953,SDSS-II SN 20990,0.19593896,-0.286315,2.5368865,18.565325,-2.7595193
954,SDSS-II SN 20998,-2.3725712,7.0963635,11.322577,13.153471,10.043543
955,SDSS-II SN 21407,12.505095,23.199768,0.6913401,-0.35604748,-4.226628
956,SDSS-II SN 2306,13.368307,12.155986,17.393463,8.343096,-1.1865603
957,SDSS-II SN 2319,-7.1440034,18.32264,-7.5488405,-12.57478,-2.6114233
958,SDSS-II SN 2423,-10.810304,9.142713,-7.7763925,10.5855255,-11.395351
959,SDSS-II SN 2537,-5.810403,4.514135,16.50774,8.341039,14.975316
960,SDSS-II SN 2538,-19.334581,-0.54852027,-3.5555346,-14.730022,12.836592
961,SDSS-II SN 2545,18.719337,12.647991,14.8127985,1.2938106,-9.797604
962,SDSS-II SN 2746,-1.3594881,7.1489844,-4.087027,10.427251,-2.1012
963,SDSS-II SN 2855,7.9909654,11.620482,-19.181166,8.967109,19.649158
964,SDSS-II SN 2926,0.13254443,-2.3177738,-20.047861,14.248619,12.140543
965,SDSS-II SN 3068,-15.574708,-2.2617893,5.7490773,22.495266,1.0407984
966,SDSS-II SN 3077,-10.263433,18.642122,0.17876187,9.513777,11.118843
967,SDSS-II SN 3175,10.036743,8.845441,-5.3288016,3.7577813,3.7951922
968,SDSS-II SN 3184,-15.17832,5.2840004,1.2289492,7.928289,-6.641788
969,SDSS-II SN 3506,-10.835755,6.96387,-20.6791,-8.954722,5.5315027
970,SDSS-II SN 3881,-5.071787,17.733183,17.967325,8.508586,-0.3993815
971,SDSS-II SN 3897,11.118157,10.738563,-16.586231,-3.2306607,-7.2220488
972,SDSS-II SN 3908,0.36925346,0.6580331,7.823842,-1.6824039,8.00746
973,SDSS-II SN 4048,11.369048,11.038726,12.03973,17.596392,1.2293302
974,SDSS-II SN 4236,3.9196339,4.473497,10.437869,4.443171,18.91653
975,SDSS-II SN 4397,-4.6056104,-2.5811074,-6.1620045,-16.463821,10.463211
976,SDSS-II SN 4484,9.064433,3.2057815,11.601481,-0.074169114,-22.22246
977,SDSS-II SN 4627,3.9260998,9.209103,-8.421572,-26.386963,-9.507844
978,SDSS-II SN 4640,-0.10657342,4.4310308,0.38834652,2.4685915,-10.044791
979,SDSS-II SN 4664,17.645422,6.015,23.298372,4.0943418,4.1607122
980,SDSS-II SN 4669,-12.195831,7.2287197,19.901905,14.014433,6.507096
981,SDSS-II SN 5552,6.1085114,18.964756,3.2040527,7.0631976,-19.463486
982,SDSS-II SN 5702,7.0312576,3.1819036,-18.644548,-6.0401783,6.605164
983,SDSS-II SN 5735,-0.28733617,3.8199809,4.1707006,15.964066,14.1328335
984,SDSS-II SN 5802,-9.865551,0.9987105,-3.513439,2.082887,24.608498
985,SDSS-II SN 5917,1.8447864,14.649619,-6.2689033,-16.950474,11.068512
986,SDSS-II SN 6502,22.47801,19.898148,-2.229226,0.7189057,-2.6259983
987,SDSS-II SN 6520,6.80942,8.592569,10.387764,14.207388,10.815283
988,SDSS-II SN 6535,5.2477713,0.048730005,1.62428,-13.165864,19.0543
989,SDSS-II SN 6709,14.789251,1.9899105,8.085953,0.82026744,6.719528
990,SDSS-II SN 6851,0.59924734,1.4138503,-2.7026823,-10.695357,8.578224
991,SDSS-II SN 6854,-7.492607,8.252279,1.8672855,12.216948,-8.988948
992,SDSS-II SN 6973,4.714935,9.935532,11.803565,6.106358,-2.2603643
993,SDSS-II SN 716,-12.256496,4.5120354,1.8238533,21.517488,-8.940411
994,SDSS-II SN 7205,-24.77014,-6.211553,-0.5449499,-1.2856057,8.92635
995,SDSS-II SN 7231,-19.807945,8.683829,8.741641,-9.075589,-4.5435724
