,SN,0,1
1167,SDSS-II SN 16360,-7.1436553,-10.532133
1168,SDSS-II SN 16652,-3.8629768,-3.2370772
1169,SDSS-II SN 16849,8.4217205,7.3917646
1170,SDSS-II SN 17322,-9.188375,-7.618719
1171,SDSS-II SN 17793,11.503358,11.193483
1172,SDSS-II SN 1783,-16.734934,10.169867
1173,SDSS-II SN 18392,5.4616003,4.7967668
1174,SDSS-II SN 18459,-16.657103,-10.216372
1175,SDSS-II SN 18478,6.947773,11.675565
1176,SDSS-II SN 1848,9.953319,8.812977
1177,SDSS-II SN 19190,-16.232834,-1.921105
1178,SDSS-II SN 19221,-15.730518,-6.1689734
1179,SDSS-II SN 19325,9.46213,5.8923454
1180,SDSS-II SN 19339,-3.883689,-4.216669
1181,SDSS-II SN 19524,5.6711235,9.749803
1182,SDSS-II SN 19555,-16.782421,1.5991681
1183,SDSS-II SN 19645,-12.146146,-0.52260447
1184,SDSS-II SN 20323,-14.644962,-10.093725
1185,SDSS-II SN 20435,-7.2773643,-4.0650187
1186,SDSS-II SN 2050,11.881556,16.939325
1187,SDSS-II SN 20517,15.023763,12.162601
1188,SDSS-II SN 20542,-4.55572,-4.4731493
1189,SDSS-II SN 2060,-2.0859487,9.547266
1190,SDSS-II SN 20947,2.020431,4.2993107
1191,SDSS-II SN 20965,-13.872886,0.9004986
1192,SDSS-II SN 21478,-3.2728233,-1.0544932
1193,SDSS-II SN 2551,9.419074,9.484186
1194,SDSS-II SN 3543,-9.155078,16.04171
1195,SDSS-II SN 3669,-6.318088,-1.3787771
1196,SDSS-II SN 3945,2.2027218,8.314801
1197,SDSS-II SN 4229,-11.19969,-3.8535397
1198,SDSS-II SN 4638,1.8436573,12.978952
1199,SDSS-II SN 5403,2.375547,10.384656
1200,SDSS-II SN 7654,-16.456724,4.6848936
1201,SDSS-II SN 7699,-3.815934,9.238626
1202,SDSS-II SN 7794,0.19382076,10.924912
1203,SDSS-II SN 7839,-3.7523992,8.543767
1204,SDSS-II SN 8062,-15.602482,-12.96989
1205,SDSS-II SN 919,2.749938,10.644414
1206,SDSS-II SN 9268,-6.9370437,-6.656648
1207,SN2006ew,10.409892,18.231577
1208,SN2007my,-14.906376,12.3864765
1209,SN2007oq,-5.2305837,-4.938561
1210,SN2007qk,-13.400409,-3.1137633
1211,SDSS-II SN 14589,-0.6877021,4.922195
1212,SN2005fd,6.5598106,22.880142
1213,SDSS-II SN 13314,6.577057,10.301222
1214,SDSS-II SN 13476,-1.7360412,-4.7547135
1215,SDSS-II SN 13477,-11.799831,-6.517374
1216,SDSS-II SN 13896,14.41228,-4.2497225
1217,SDSS-II SN 15569,-11.046215,-5.3461223
1218,SDSS-II SN 15900,10.110289,14.902367
1219,SDSS-II SN 17829,-10.086768,-8.953603
1220,SDSS-II SN 18291,-0.74148285,-1.5746241
1221,SDSS-II SN 19034,-20.495937,-3.3758337
1222,SDSS-II SN 19308,-10.427389,-6.639694
1223,SDSS-II SN 20334,-1.7770479,12.327653
1224,SDSS-II SN 20771,1.6212013,-1.3963902
1225,SDSS-II SN 4059,-10.794199,-8.710846
1226,SDSS-II SN 4110,3.4564562,0.8120028
1227,SDSS-II SN 6433,-0.33050853,8.199924
1228,SDSS-II SN 789,-19.143595,-7.370456
1229,SN2005gx,16.908445,17.24034
1230,SN2006hh,-7.5445647,19.482859
1231,SN2006hs,-1.2951761,-18.30036
1232,SN2006kt,3.6691873,8.175419
1233,SN2006mu,-1.4485896,-24.571432
1234,SN2006ng,-19.545753,11.754337
1235,SN2007ka,17.180622,-0.47383755
1236,SN2007ko,15.468249,-3.248161
1237,SN2006gb,1.1147605,-0.36071354
1238,SDSS-II SN 13145,4.8362455,1.5391868
1239,SDSS-II SN 13496,-0.3810413,-0.31243205
1240,SDSS-II SN 1367,11.911181,4.5170083
1241,SDSS-II SN 13729,-7.9955354,-7.94636
1242,SDSS-II SN 13742,7.6054955,9.683066
1243,SDSS-II SN 14469,11.651864,6.2295136
1244,SDSS-II SN 14639,14.006798,14.078203
1245,SDSS-II SN 14751,12.994315,14.912224
1246,SDSS-II SN 14827,-13.812497,-9.627294
1247,SDSS-II SN 15258,1.207111,7.2735143
1248,SDSS-II SN 15303,12.192189,9.491765
1249,SDSS-II SN 16472,-5.7414494,-1.2208762
1250,SDSS-II SN 17292,7.0668154,10.912623
1251,SDSS-II SN 17781,13.2863,16.670084
1252,SDSS-II SN 17996,2.139982,1.6210549
1253,SDSS-II SN 18111,-14.427061,-2.3349593
1254,SDSS-II SN 19346,-14.688038,-4.905782
1255,SDSS-II SN 19438,-18.861647,-9.217665
1256,SDSS-II SN 2527,3.5928972,-1.1033899
1257,SDSS-II SN 3112,-21.38312,-8.014257
1258,SDSS-II SN 3957,-1.7820191,12.237746
1259,SDSS-II SN 4465,0.19875126,0.9881478
1260,SDSS-II SN 5943,11.987286,17.64348
1261,SDSS-II SN 6635,6.1650224,6.2496743
1262,SDSS-II SN 6877,-13.045903,-6.760713
1263,SDSS-II SN 7003,9.7448015,15.798352
1264,SN2006hi,-9.832151,-7.728847
1265,SN2006nh,9.882209,11.571083
1266,SN2006pz,-8.446108,-8.625341
1267,SN2006sv,14.804093,2.7494934
1268,SN2007mx,-6.411134,-1.9312762
1269,SN2007sg,15.068086,3.0709054
1270,SN2007sk,13.754407,-0.1956381
1271,SDSS-II SN 19487,-2.7486005,0.1948516
1272,SDSS-II SN 20932,-4.6816516,0.750919
1273,SDSS-II SN 7575,6.040146,8.2704525
1274,PS1-11ala,-15.895343,11.519462
1275,PS15bdr,13.933409,19.715176
1276,SNLS-03D4cw,-18.86799,-5.1057615
1277,SNLS-06D1hc,-11.452201,6.254541
1278,PS1-10l,-14.514545,12.816976
1279,SN2016zd,12.979331,20.32064
1280,SNLS-05D1by,-22.373693,-16.741377
1281,SN2012P,-23.180264,1.0565373
1282,SNLS-04D4gz,-24.686882,-7.7773943
1283,PS1-10bkf,4.9180923,22.083778
1284,SNLS-04D4ht,-24.704487,-8.064518
1285,SNLS-05D1dn,-23.859997,-7.635663
1286,ASASSN-15nq,21.722448,9.828476
1287,ASASSN-15nr,22.76247,6.3792496
1288,ASASSN-15ti,21.228283,6.1642885
1289,ASASSN-15uw,20.370464,6.4657526
1290,DES17C2ou,-7.132201,-5.025216
1291,DES17C3arf,-5.3095,-6.9496875
1292,Gaia16ahz,-11.765903,-12.361165
1293,LSQ12blp,22.429276,7.532313
1294,LSQ14an,11.213691,3.0212471
1295,PS1-10agw,14.1594305,-11.810583
1296,PS1-10awh,1.4189456,-7.4111967
1297,PS1-10k,5.4090004,-17.058355
1298,PS1-10n,-6.4856987,-6.3658795
1299,PS1-10p,15.846933,-9.826727
1300,PS1-11cn,20.165113,-5.1774645
1301,PS1-11fi,24.456806,9.6813755
1302,PS1-11sk,8.492972,-14.135136
1303,PS1-11w,21.653929,1.7686489
1304,PS1-13or,-14.337788,-11.474442
1305,PS15aii,22.347267,9.493282
1306,PS15bwh,22.411505,8.770138
1307,PS15cwx,20.638002,7.787698
1308,PSN J23102264+0735202,22.484758,3.6093805
1309,PTF10bfz,19.654636,7.1457605
1310,PTF12hni,-5.5783143,-8.996076
1311,PTF13bdl,-12.840668,-11.749181
1312,SN2003fj,-16.73032,-15.175373
1313,SN2003fk,-18.011618,-15.994422
1314,SN2004gt,-14.931048,-14.912073
1315,SN2005Q,7.911318,-17.704565
1316,SN2005bj,-13.735298,-13.601779
1317,SN2005bl,-5.3263116,-7.003511
1318,SN2005ku,20.201517,8.841879
1319,SN2006ep,-8.222939,-18.908016
1320,SN2006gj,4.245738,-4.0692377
1321,SN2006py,22.886274,7.299474
1322,SN2007A,23.12798,7.565402
1323,SN2007hn,-7.449214,-9.57801
1324,SN2007hx,24.851643,5.1817245
1325,SN2007if,19.25219,-11.03502
1326,SN2007jh,18.30197,-11.430859
1327,SN2008bq,23.524412,7.876681
1328,SN2010ap,19.305191,-7.744185
1329,SN2010fq,7.2126803,-6.997875
1330,SN2013ai,-10.646632,-13.080402
1331,SN2016E,24.243809,7.9184003
1332,SN2016afb,21.052332,9.822944
1333,SN2016alt,10.220262,4.0352864
1334,SN2016arc,5.605374,-3.5821779
1335,SN2016ayg,21.637243,10.107105
1336,SN2016bkw,21.754862,9.13729
1337,SN2016bpb,21.127817,8.645095
1338,SN2016cby,22.774147,5.977044
1339,SN2016czc,19.698835,10.203024
1340,SN2016eky,21.222328,7.096762
1341,SN2016gkt,4.4398212,2.7692811
1342,SN2016grz,18.839422,4.2543783
1343,SN2016ys,25.094372,7.0007153
1344,SN2017cfc,22.395185,7.1708455
1345,SN2017cjv,18.304966,9.055962
1346,SN2017ckd,19.946768,8.01185
1347,SN2017lv,19.429258,8.64294
1348,SNLS-03D4dy,-9.145209,-2.3205354
1349,SNLS-03D4gf,-18.024494,-17.359343
1350,SNLS-04D1jg,-17.196108,-16.946302
1351,SNLS-04D1sa,-19.273914,-19.570004
1352,SNLS-04D2ac,-13.787313,-17.713926
1353,SNLS-04D2cf,-13.054283,-12.542894
1354,SNLS-04D2gb,-16.574581,-17.764154
1355,SNLS-04D2gc,-16.580196,-16.107096
1356,SNLS-04D2mc,-15.781921,-18.071667
1357,SNLS-04D2mj,-18.720139,-15.702759
1358,SNLS-04D3cy,-17.869991,-17.665792
1359,SNLS-04D3df,-17.01867,-17.890799
1360,SNLS-04D3fq,-20.75909,-18.250526
1361,SNLS-04D3oe,-20.571527,-18.81892
1362,SNLS-04D4ec,-6.0148873,-10.856304
1363,SNLS-05D1hm,-20.083187,-19.28603
1364,SNLS-05D1if,-20.918016,-18.285711
1365,SNLS-05D1ke,-19.707296,-18.861128
1366,SNLS-05D3jk,-19.512583,-17.729479
1367,SNLS-05D3lc,-16.319454,-13.075189
1368,SNLS-05D3lr,-20.09969,-18.069084
1369,SNLS-05D3mn,-20.978907,-18.19065
1370,SNLS-05D4bf,-17.876907,-16.630926
1371,SNLS-05D4ej,-17.351654,-17.160883
1372,SNLS-05D4ff,-15.920888,-17.275043
1373,SNLS-06D3dl,-11.898965,-12.8259945
1374,SNLS-06D3ed,-15.667235,-16.860014
1375,SNLS-06D3gx,-20.205961,-18.46083
1376,SNLS-06D4cq,-15.61667,-16.47262
1377,SN2016cxb,18.924414,7.7174416
1378,SNLS-04D4in,-16.195532,-15.960903
1379,SNLS-05D3ci,-17.58568,-15.718664
1380,SNLS-05D3hq,-14.039635,-17.586584
1381,SNLS-05D4cw,-13.78619,-16.281885
1382,iPTF13dge,25.47955,6.4558096
1383,ASASSN-14lp,28.888454,-5.8573422
1384,ASASSN-15hg,30.410877,-4.9823384
1385,ASASSN-15jt,24.968603,-9.337814
1386,ASASSN-15np,28.413149,-3.829092
1387,ASASSN-15pm,31.691847,-1.663462
1388,ASASSN-15ss,29.782671,-5.9386106
1389,DES15E2mlf,-11.59634,-10.41619
1390,DES17C1ald,23.284859,-3.3492491
1391,DES17C3eg,-4.6364555,-18.867197
1392,LSQ11bk,32.195583,-2.4130468
1393,LSQ11ot,22.459461,-13.049942
1394,LSQ12agq,27.951565,-4.7214217
1395,LSQ12bld,25.139618,-4.2972894
1396,LSQ12ca,24.654757,-1.6452175
1397,LSQ14mo,12.05937,-1.5634878
1398,PS1-10acx,8.370357,-9.417839
1399,PS1-10aj,18.492846,-2.1581483
1400,PS1-10cbu,0.73020387,-11.354678
1401,PS1-10ik,18.769623,-0.7997232
1402,PS1-10ir,14.589845,-5.121308
1403,PS1-10ix,7.434194,-15.256644
1404,PS1-11mq,22.275953,0.017200517
1405,PS1-11xw,14.602352,-5.264434
1406,PS1-12sk,15.998897,3.6953914
1407,PS1-13arp,0.113013275,-12.456114
1408,PS1-13wr,-8.894341,-11.627743
1409,PS15akf,23.321264,-10.14277
1410,PS15aoq,31.016623,-5.2535434
1411,PS15asb,29.842785,-4.332094
1412,PS15bif,25.66029,-1.7826838
1413,PS15cut,27.202477,-9.219581
1414,PSN J20435314+1230304,25.040594,-9.969326
1415,PTF09cnd,14.673783,9.241723
1416,PTF11cml,29.229553,-1.5308104
1417,PTF11dec,27.713972,-5.8470135
1418,PTF11kmb,-6.6479287,-20.902739
1419,PTF12csy,-6.7668633,-12.472295
1420,PTF12gzk,21.853064,-12.574193
1421,SN2003fg,-5.231889,-13.988546
1422,SN2003fn,4.721325,-11.69349
1423,SN2003fp,-2.8156066,-18.419088
1424,SN2003ha,4.417797,-15.140233
1425,SN2004ef,29.470219,-8.004026
1426,SN2004ex,3.2467337,-17.95123
1427,SN2004ey,31.073158,-3.4592283
1428,SN2004fe,14.558486,-18.734919
1429,SN2004ff,-6.1699,-18.149342
1430,SN2004gc,23.345722,-11.437208
1431,SN2004gq,-6.4449754,-17.565763
1432,SN2004gs,25.903723,-9.289265
1433,SN2004gu,30.487818,-2.6876612
1434,SN2004gv,3.4905097,-17.282774
1435,SN2005A,-2.2239935,-24.72307
1436,SN2005M,31.428349,-2.8440845
1437,SN2005ag,29.111725,-2.821725
1438,SN2005al,32.40974,-6.2400713
1439,SN2005be,27.117731,-11.490552
1440,SN2005el,32.479557,-6.26647
1441,SN2005em,9.243582,-17.922035
1442,SN2005eq,30.610285,-2.2546036
1443,SN2005hc,31.329119,-2.994136
1444,SN2005hj,30.65865,-2.514473
1445,SN2005iq,32.56912,-6.351814
1446,SN2005ir,27.767654,-1.8450338
1447,SN2005kc,23.234251,-11.807802
1448,SN2005ki,32.97041,-6.351071
1449,SN2005lu,22.838457,-7.885002
1450,SN2005mc,22.844389,-9.879936
1451,SN2005na,31.162384,-4.3686104
1452,SN2006D,32.79942,-7.797225
1453,SN2006T,-5.8775663,-18.661963
1454,SN2006X,-2.3144314,-24.732824
1455,SN2006ax,32.46001,-4.7129307
1456,SN2006ba,-6.989136,-17.050247
1457,SN2006bd,-4.0374312,-21.693554
1458,SN2006bf,-7.2159886,-21.714523
1459,SN2006bh,32.747326,-7.60552
1460,SN2006br,-1.0835211,-23.884342
1461,SN2006bt,22.630125,-0.9729438
1462,SN2006ef,27.18945,-12.315396
1463,SN2006ej,31.560066,-7.4486513
1464,SN2006ev,24.551003,-7.6667323
1465,SN2006fo,-3.7934833,-14.373915
1466,SN2006gt,24.79773,-10.15959
1467,SN2006hb,16.119562,-19.370676
1468,SN2006ir,-9.472476,-10.97471
1469,SN2006is,34.511963,-4.44081
1470,SN2006kf,26.41932,-8.546748
1471,SN2006lc,-6.980689,-21.427507
1472,SN2006lu,29.399237,-5.129842
1473,SN2006mr,-4.2165904,-22.16647
1474,SN2006ob,27.831211,-8.514361
1475,SN2006os,22.209656,-12.314664
1476,SN2006ot,17.825108,-9.087856
1477,SN2007N,-4.625594,-21.820107
1478,SN2007S,26.74958,-6.070837
1479,SN2007Y,12.105961,-16.99662
1480,SN2007af,30.774874,-4.214244
1481,SN2007ai,21.781855,-12.964474
1482,SN2007as,32.321922,-6.139165
1483,SN2007ax,-4.13072,-22.23545
1484,SN2007ba,16.206776,-17.925097
1485,SN2007bm,22.707584,-12.061581
1486,SN2007ca,27.691303,-5.2747536
1487,SN2007if,20.464031,-13.88783
1488,SN2007jg,30.866842,-5.471782
1489,SN2007kj,13.101958,-18.421558
1490,SN2007le,28.86967,-5.805598
1491,SN2007mm,-4.5932894,-22.768324
1492,SN2007nq,28.704649,-8.2031
1493,SN2007on,27.135004,-9.706946
1494,SN2007rz,-8.200078,-10.7472725
1495,SN2008R,26.42,-9.708863
1496,SN2008aq,3.4955378,-17.83872
1497,SN2008fp,22.023794,-13.593232
1498,SN2008gc,8.388979,-9.253466
1499,SN2008gp,30.844988,-3.6420827
1500,SN2008hh,3.76571,-16.652943
1501,SN2008hv,32.0796,-6.8549547
1502,SN2008ia,29.735329,-8.095126
1503,SN2009F,-4.428869,-22.247746
1504,SN2009K,-0.21013139,-16.622389
1505,SN2009Z,3.8251297,-17.063175
1506,SN2009bb,-7.429005,-20.456808
1507,SN2009ca,-0.7350305,-15.459259
1508,SN2009dc,18.013119,2.856171
1509,SN2009dp,-10.069467,-15.799563
1510,SN2009dt,-11.027718,-18.020685
1511,SN2010ar,26.090876,1.3649446
1512,SN2010bc,8.36942,-11.748487
1513,SN2010fs,-2.6500926,-16.172003
1514,SN2011jq,15.861169,-18.36865
1515,SN2012aw,-8.642494,-9.835325
1516,SN2013cs,30.674849,-5.473043
1517,SN2013cv,32.632797,-3.0542178
1518,SN2016J,26.987123,-4.7267275
1519,SN2016K,28.520939,-8.127975
1520,SN2016aqb,31.795492,-3.190171
1521,SN2016blj,29.394924,-2.3830543
1522,SN2016bmc,25.898071,-11.898092
1523,SN2016cuv,27.115711,-3.3439178
1524,SN2016ija,-22.47495,-18.593529
1525,SN2017ln,31.621548,-4.9057565
1526,SNLS-03D3ay,-9.055373,-17.187271
1527,SNLS-04D1dc,-2.0825934,-12.650406
1528,SNLS-04D3fk,-10.343986,-18.373457
1529,SNLS-04D4fu,0.78313106,-2.212093
1530,SNLS-04D4ib,-20.670595,-15.721043
1531,SNLS-05D2fq,-21.82856,-17.961031
1532,SNLS-05D2hc,-10.295951,-19.175274
1533,SNLS-05D2ie,-9.774866,-21.632103
1534,SNLS-05D3dd,-11.315423,-17.706161
1535,SNLS-05D3ht,-22.299377,-19.035252
1536,SNLS-05D3jq,-10.266666,-13.852115
1537,SNLS-05D3kp,-21.807293,-17.988544
1538,SNLS-05D4bm,-10.007192,-17.450813
1539,SNLS-05D4fo,-10.138417,-18.140203
1540,SNLS-06D2ga,-22.178898,-18.67192
1541,SNLS-06D3cn,-7.7996407,-15.969025
1542,SNLS-06D3dt,-8.262912,-15.642175
1543,SNLS-06D3el,-10.074897,-16.752098
1544,SNLS-06D3fp,-7.9449797,-17.773455
1545,SNLS-06D4dh,2.990854,-15.680378
1546,SNLS-06D4eu,-11.701309,-18.574036
1547,SNLS-07D2bv,-12.322217,-19.532064
1548,iPTF13ehe,2.2116742,-9.801101
1549,LSQ13ry,32.589245,-6.210325
1550,SN2013ab,15.436463,1.6658196
1551,SN2013hy,-10.741112,-10.148689
1552,CSS151120:044526-190158,22.31894,4.78307
1553,Gaia15abc,22.780107,-6.157465
1554,PS1-10bls,8.873737,-1.3446707
1555,PS1-11aea,8.251846,-18.726797
1556,PS1-13bni,13.912969,6.9954104
1557,PS1-14bj,-15.418645,-11.535773
1558,PS17yt,30.608795,0.3899993
1559,SN2005aw,-12.1878195,-13.9009905
1560,SN2010id,-2.9013987,-6.6722307
1561,SNLS-04D2fp,-12.1330805,-17.193611
1562,SNLS-05D2he,-20.067287,-17.961891
1563,SNLS-05D3lb,-19.506887,-19.382988
1564,SNLS-05D4hn,-21.857632,-18.43902
