,SN,0,1,2
944,SDSS-II SN 20043,53.331898,17.936977,8.209203
945,SDSS-II SN 20090,27.218502,20.128212,5.6507764
946,SDSS-II SN 20171,32.25035,-20.958094,40.129486
947,SDSS-II SN 20505,-22.965168,-8.373052,23.513872
948,SDSS-II SN 2063,15.527074,5.562763,1.0453372
949,SDSS-II SN 20727,13.200026,82.79981,-32.258842
950,SDSS-II SN 20860,-5.590054,8.734679,23.17841
951,SDSS-II SN 20928,14.387984,-38.970604,14.71385
952,SDSS-II SN 20968,62.40585,-12.110082,-50.30017
953,SDSS-II SN 20990,34.942528,-41.235844,-6.172946
954,SDSS-II SN 20998,34.994263,-22.473001,28.342722
955,SDSS-II SN 21407,-26.671873,4.2760544,26.340334
956,SDSS-II SN 2306,-9.534826,-21.618088,37.997665
957,SDSS-II SN 2319,5.3479657,55.06144,2.2125494
958,SDSS-II SN 2423,29.340147,38.45466,-28.717842
959,SDSS-II SN 2537,32.08232,-28.043892,54.26061
960,SDSS-II SN 2538,3.501881,1.8239768,-2.5368767
961,SDSS-II SN 2545,-60.409504,30.587765,41.756664
962,SDSS-II SN 2746,31.644365,19.976612,-24.150103
963,SDSS-II SN 2855,-30.006521,52.055542,53.659546
964,SDSS-II SN 2926,45.037327,1.1946945,-25.072535
965,SDSS-II SN 3068,27.36268,-21.28555,3.5237455
966,SDSS-II SN 3077,24.485153,22.854198,25.69693
967,SDSS-II SN 3175,-28.607924,18.338171,52.857494
968,SDSS-II SN 3184,41.92157,28.130064,-34.838093
969,SDSS-II SN 3506,-25.562607,50.97194,-3.0256083
970,SDSS-II SN 3881,67.37072,9.120332,19.97637
971,SDSS-II SN 3897,25.76336,63.494015,-29.188623
972,SDSS-II SN 3908,-37.829205,-11.778992,-91.296585
973,SDSS-II SN 4048,-14.631152,-19.997444,49.233585
974,SDSS-II SN 4236,6.9927273,-18.75559,62.706024
975,SDSS-II SN 4397,0.41889894,-0.059906874,8.259941
976,SDSS-II SN 4484,54.318634,12.918501,-60.89014
977,SDSS-II SN 4627,-21.143013,90.70185,-13.4082985
978,SDSS-II SN 4640,30.304686,39.154827,-41.1688
979,SDSS-II SN 4664,-17.950989,-40.45548,67.95995
980,SDSS-II SN 4669,61.30486,-38.050617,17.497837
981,SDSS-II SN 5552,9.107318,100.35835,-8.144861
982,SDSS-II SN 5702,-46.306187,48.6219,44.25978
983,SDSS-II SN 5735,51.34847,-32.69591,34.376286
984,SDSS-II SN 5802,34.23335,-1.5626618,33.90256
985,SDSS-II SN 5917,-23.928864,26.088047,68.88353
986,SDSS-II SN 6502,-10.552693,23.725143,7.540936
987,SDSS-II SN 6520,13.530575,-33.077225,52.7941
988,SDSS-II SN 6535,46.582214,-13.208521,42.909645
989,SDSS-II SN 6709,-16.413383,-33.021004,49.395916
990,SDSS-II SN 6851,9.277206,-1.1331483,13.909862
991,SDSS-II SN 6854,46.259674,34.374653,-28.363655
992,SDSS-II SN 6973,8.394987,-7.9721203,25.302635
993,SDSS-II SN 716,51.670788,3.5858605,-39.051006
994,SDSS-II SN 7205,66.56427,-36.534203,-16.579504
995,SDSS-II SN 7231,51.63919,26.702213,0.048905984
996,SDSS-II SN 7304,-41.99017,55.850014,34.62372
997,SDSS-II SN 7444,31.621609,-1.7715045,19.657505
998,SDSS-II SN 8127,-6.3892946,-30.787977,18.745283
999,SDSS-II SN 822,-5.8701854,-4.325196,19.612597
1000,SDSS-II SN 8297,27.425648,30.211134,35.674843
1001,SDSS-II SN 841,-21.745779,20.118502,74.55141
1002,SDSS-II SN 859,1.0880327,9.963996,75.21576
1003,SDSS-II SN 8742,-36.677006,39.59635,36.59831
1004,SDSS-II SN 9109,-8.407121,67.823425,16.703003
1005,SDSS-II SN 9954,7.5381136,31.202482,12.601916
1006,SN1000+0216,4.699474,-63.82473,66.804405
1007,SN2005gj,18.930359,-1.0067074,11.277195
1008,SN2005hm,76.821175,-1.3297505,31.29954
1009,SN2005in,9.786809,52.255005,9.819823
1010,SN2005iv,-29.238382,6.9987693,60.936245
1011,SN2005jm,16.807192,26.5772,10.1693735
1012,SN2005ju,-6.2635136,28.822853,61.335495
1013,SN2005jx,-37.45197,-1.6549879,21.082739
1014,SN2005lb,7.3657064,-25.731544,32.219357
1015,SN2005lc,21.614548,-49.993073,21.908018
1016,SN2005mj,30.30464,53.29624,-36.62382
1017,SN2006aa,46.839573,42.183376,-43.477757
1018,SN2006er,-35.103382,63.532974,15.692731
1019,SN2006ex,37.32812,45.877827,-21.752903
1020,SN2006ez,5.495674,60.681534,-30.811554
1021,SN2006fb,-40.830414,29.208096,46.705013
1022,SN2006fj,-9.678863,59.786835,18.7907
1023,SN2006fl,8.106962,78.824554,4.919259
1024,SN2006fs,55.79785,29.372864,33.337303
1025,SN2006fu,1.688293,75.51417,13.384664
1026,SN2006gg,-13.875477,34.475037,27.71282
1027,SN2006gh,-12.916965,44.248245,47.581757
1028,SN2006hd,-29.755177,13.880173,76.859665
1029,SN2006he,-11.255142,36.13926,36.066914
1030,SN2006hf,-24.776045,45.161266,27.064009
1031,SN2006hg,26.843794,-13.446974,25.137194
1032,SN2006hp,-6.5560303,50.034615,14.426966
1033,SN2006hr,-7.632961,38.948536,65.24774
1034,SN2006hu,33.564857,43.930733,18.524328
1035,SN2006hv,-7.1290584,82.60411,13.980111
1036,SN2006hy,-0.7180623,77.96247,-0.8397522
1037,SN2006hz,30.005793,27.159384,-33.544044
1038,SN2006ix,12.993006,52.97479,-31.44767
1039,SN2006iy,-3.9271836,34.492413,20.320463
1040,SN2006jh,34.941814,31.617678,28.307627
1041,SN2006jj,-45.252476,51.44892,16.940218
1042,SN2006jk,43.608772,-6.763219,8.898238
1043,SN2006jn,-32.21855,52.759052,10.455799
1044,SN2006jr,0.045694888,52.58616,-5.861301
1045,SN2006ju,9.906464,41.08252,25.820217
1046,SN2006jy,56.961643,2.536497,11.428474
1047,SN2006ka,-9.242075,66.960785,38.612286
1048,SN2006kb,9.707667,71.51129,-1.3332969
1049,SN2006kc,-1.9444298,51.736504,52.49384
1050,SN2006kl,-24.89301,40.43162,14.309818
1051,SN2006km,8.793689,23.160921,59.044212
1052,SN2006ko,33.052055,-4.4166512,46.224327
1053,SN2006ky,-14.713456,74.80295,15.635311
1054,SN2006kz,16.179739,60.710983,16.476145
1055,SN2006lb,15.171052,63.87929,-20.43251
1056,SN2006lj,10.986272,86.94197,-18.471167
1057,SN2006ln,-41.770557,35.84296,32.700882
1058,SN2006lo,29.213596,35.45962,19.025928
1059,SN2006lp,-12.771688,18.7384,82.22292
1060,SN2006mv,33.914513,40.93091,1.5946568
1061,SN2006na,54.742306,-6.3913393,-1.7009931
1062,SN2006nb,-12.358199,61.434628,28.33767
1063,SN2006nd,42.885506,29.96579,24.630388
1064,SN2006ni,45.209305,5.204338,28.64465
1065,SN2006nj,57.679485,-20.603502,40.138718
1066,SN2006nk,18.139149,46.810413,23.661608
1067,SN2006nl,19.41458,17.239923,-2.323653
1068,SN2006nn,-35.254337,48.271763,21.112448
1069,SN2006nv,31.567505,15.671856,25.51564
1070,SN2006nx,36.765484,-31.294527,63.47186
1071,SN2006od,-10.6854,52.992336,6.13642
1072,SN2006of,6.5648046,82.79445,-4.4623356
1073,SN2006oh,28.978106,78.72353,-6.872929
1074,SN2006oi,-18.429756,36.097794,9.961883
1075,SN2006ol,22.337154,40.902767,15.187592
1076,SN2006om,-20.008293,53.899902,25.607176
1077,SN2006pa,7.954883,61.447247,-4.0677176
1078,SN2006pf,52.974293,12.689116,26.174704
1079,SN2006pq,29.614374,36.184258,-13.91271
1080,SN2006qg,25.344797,27.490242,-2.1403582
1081,SN2007id,77.272675,30.9174,26.954836
1082,SN2007je,1.5319393,59.071194,16.324795
1083,SN2007jh,51.078056,2.986148,74.19127
1084,SN2007jl,4.543747,10.578968,43.29848
1085,SN2007jm,-5.7948084,-56.887966,41.638638
1086,SN2007jw,13.413327,41.41428,16.62408
1087,SN2007kr,-13.55572,28.903305,53.443256
1088,SN2007kt,2.8899782,70.77253,21.602924
1089,SN2007kv,-30.371792,43.16176,46.28518
1090,SN2007kx,45.60843,43.08261,-1.5126243
1091,SN2007lb,18.278238,-6.805654,20.129974
1092,SN2007lc,10.771673,52.710453,21.464123
1093,SN2007lh,-30.480658,31.869316,29.266764
1094,SN2007ll,-3.5277753,15.558002,32.8289
1095,SN2007ln,-5.858806,42.028843,1.1173886
1096,SN2007lo,-16.872898,66.19541,15.282505
1097,SN2007lp,70.099915,13.337917,35.435787
1098,SN2007lt,25.752632,75.52475,8.236433
1099,SN2007mc,-3.8327498,57.614063,3.4815075
1100,SN2007me,-38.5751,47.178097,-0.95028234
1101,SN2007mj,14.6673975,76.65487,12.44858
1102,SN2007mk,-11.933879,64.29148,-1.5920639
1103,SN2007ml,20.506882,34.322502,21.486246
1104,SN2007mv,31.244524,24.665272,45.817886
1105,SN2007mz,22.210537,11.990201,51.511745
1106,SN2007ne,-18.05613,47.688576,12.930843
1107,SN2007nh,-18.18589,46.069557,36.263542
1108,SN2007ni,-30.430637,53.891315,37.270218
1109,SN2007nj,-21.583,56.22086,7.3375225
1110,SN2007nu,-53.116127,67.44994,3.0486567
1111,SN2007oe,-59.566628,53.36678,23.938568
1112,SN2007oj,27.997663,59.602264,23.360092
1113,SN2007ok,3.7755814,63.24215,5.057966
1114,SN2007ot,-12.542829,62.85842,6.6549687
1115,SN2007ou,43.9861,17.407759,41.037643
1116,SN2007ow,56.29704,-33.914845,52.226166
1117,SN2007ph,64.39752,4.777845,35.390278
1118,SN2007pn,61.946857,16.858513,16.144825
1119,SN2007po,-8.56991,22.662575,43.768047
1120,SN2007pp,53.579205,14.916862,35.405067
1121,SN2007pw,55.55844,-12.817597,-28.78202
1122,SN2007qf,-6.8405814,39.7689,10.9272585
1123,SN2007qg,-20.342476,16.051039,66.9335
1124,SN2007qh,9.436505,5.628021,38.563477
1125,SN2007qm,-24.73938,67.00334,23.827272
1126,SN2007qp,16.017979,28.075489,-5.03482
1127,SN2007qq,-7.034413,-25.065643,74.17685
1128,SN2007qr,71.6656,-385.9342,-121.1101
1129,SN2007qy,12.422032,38.379856,3.3187368
1130,SN2007rd,12.912195,13.505804,53.897083
1131,SN2007rl,-13.709055,42.831406,18.03781
1132,SN2007rp,-16.491047,57.654457,14.756417
1133,SN2007sb,-1.876242,43.298363,22.499235
1134,SN2007sd,0.7729051,53.718987,26.043903
1135,SN2007tr,68.88368,-23.540747,14.120092
1136,SN2008fq,4.4229875,-41.97444,40.197304
1137,SDSS-II SN 1592,37.877785,29.368853,-9.323848
1138,SN2005iw,7.31262,-18.89503,2.1192873
1139,SN2006bo,4.6100974,1.9814012,21.08042
1140,PS1-12bku,-18.111422,-36.37065,-17.102806
1141,PS1-14vk,51.084488,27.012873,20.507868
1142,SDSS-II SN 11316,-4.152699,-11.273648,1.1706039
1143,SDSS-II SN 12827,-14.292319,1.0698822,-24.353533
1144,SDSS-II SN 13148,-42.78447,48.64523,-20.63815
1145,SDSS-II SN 13247,-24.004883,-39.996574,33.622417
1146,SDSS-II SN 13277,-17.915525,7.326382,7.6467695
1147,SDSS-II SN 13515,-73.568115,14.691944,4.904958
1148,SDSS-II SN 13628,27.531895,34.35408,-51.618145
1149,SDSS-II SN 13657,7.1078424,-32.667965,-16.5936
1150,SDSS-II SN 13815,-36.879894,28.679499,-7.99879
1151,SDSS-II SN 13861,2.6775415,-33.298214,-22.309813
1152,SDSS-II SN 13904,18.050964,-14.207371,7.7714047
1153,SDSS-II SN 13946,-64.016,10.516459,4.2934594
1154,SDSS-II SN 14065,-7.76491,-18.081919,1.094334
1155,SDSS-II SN 14074,-77.35879,-27.853664,10.317202
1156,SDSS-II SN 14357,15.977642,-48.02563,3.322702
1157,SDSS-II SN 14539,55.085167,-26.096363,-16.925514
1158,SDSS-II SN 14588,20.384739,-27.93703,-18.969845
1159,SDSS-II SN 14638,22.914465,-33.890553,-13.281884
1160,SDSS-II SN 14907,-33.87799,-42.798157,42.262184
1161,SDSS-II SN 14978,-8.852958,-15.024419,8.833146
1162,SDSS-II SN 15294,-18.874315,-51.772198,42.027786
1163,SDSS-II SN 1536,12.289305,60.947163,-49.106617
1164,SDSS-II SN 15526,12.954036,-41.903984,-33.181145
1165,SDSS-II SN 15593,-23.338646,-5.744647,-8.010265
1166,SDSS-II SN 15913,-28.615692,4.06708,8.377008
1167,SDSS-II SN 16360,-12.22905,-40.11112,24.263298
1168,SDSS-II SN 16652,-73.69088,20.489841,-8.365018
1169,SDSS-II SN 16849,40.924866,32.537422,-43.25209
1170,SDSS-II SN 17322,13.504253,-63.01307,-11.4576235
1171,SDSS-II SN 17793,9.696069,40.832153,-28.648308
1172,SDSS-II SN 1783,1.1574326,-40.746838,-29.979485
1173,SDSS-II SN 18392,20.073666,25.084066,-67.638336
1174,SDSS-II SN 18459,13.298917,-65.89388,19.209995
1175,SDSS-II SN 18478,15.918626,31.308056,-44.877815
1176,SDSS-II SN 1848,21.444174,35.578186,-37.817
1177,SDSS-II SN 19190,16.749073,-57.19265,11.009444
1178,SDSS-II SN 19221,-8.71056,-49.46186,26.2664
1179,SDSS-II SN 19325,-23.722815,14.946384,-50.805138
1180,SDSS-II SN 19339,47.728985,-38.69091,-22.649286
1181,SDSS-II SN 19524,33.99068,10.056719,-37.02551
1182,SDSS-II SN 19555,13.9326725,-45.844578,-9.409685
1183,SDSS-II SN 19645,-24.911562,-34.963238,4.6821747
1184,SDSS-II SN 20323,5.806712,-58.840427,16.29788
1185,SDSS-II SN 20435,31.577965,-32.749195,-9.201678
1186,SDSS-II SN 2050,-19.310726,44.15934,-21.87171
1187,SDSS-II SN 20517,9.241066,71.86431,-40.687336
1188,SDSS-II SN 20542,43.97387,-29.371891,-16.948837
1189,SDSS-II SN 2060,-73.59979,17.170958,-21.911282
1190,SDSS-II SN 20947,32.65877,-6.8082595,-33.561153
1191,SDSS-II SN 20965,-13.693813,-45.16652,-15.684606
1192,SDSS-II SN 21478,21.415018,-10.043205,-28.125826
1193,SDSS-II SN 2551,12.568951,42.573677,-41.304405
1194,SDSS-II SN 3543,48.311005,-33.057182,-37.96737
1195,SDSS-II SN 3669,7.1700263,-10.642451,-12.765629
1196,SDSS-II SN 3945,-56.054665,33.110477,-2.298738
1197,SDSS-II SN 4229,-61.958134,-21.97075,42.62124
1198,SDSS-II SN 4638,8.288903,6.6318026,117.222534
1199,SDSS-II SN 5403,11.217296,2.3163385,-32.239143
1200,SDSS-II SN 7654,14.5197315,-65.680504,-45.60771
1201,SDSS-II SN 7699,-63.518925,17.442749,-1.3892744
1202,SDSS-II SN 7794,29.71446,54.910206,-51.18921
1203,SDSS-II SN 7839,-70.1721,5.51642,8.67816
1204,SDSS-II SN 8062,-170.26234,215.54094,23.333588
1205,SDSS-II SN 919,15.428486,0.031380538,-40.84433
1206,SDSS-II SN 9268,31.271772,-48.04446,-20.610344
1207,SN2006ew,-8.184175,71.69307,-37.36074
1208,SN2007my,1.0782912,-42.69521,-40.695385
1209,SN2007oq,46.32414,-15.152861,-14.8511305
1210,SN2007qk,-26.772133,-34.618744,16.64433
1211,SDSS-II SN 14589,50.58141,1.3130647,-12.578254
1212,SN2005fd,-11.966974,75.65024,-54.562138
1213,SDSS-II SN 13314,25.955095,18.073597,-57.279446
1214,SDSS-II SN 13476,-78.398895,-0.7121779,22.512468
1215,SDSS-II SN 13477,50.851757,-62.14158,2.9239063
1216,SDSS-II SN 13896,-21.777094,59.357903,33.933704
1217,SDSS-II SN 15569,-70.99625,-19.670898,26.912643
1218,SDSS-II SN 15900,-22.100822,30.878605,-28.079756
1219,SDSS-II SN 17829,-79.72367,165.56699,127.30989
1220,SDSS-II SN 18291,-17.548603,-8.053934,16.98314
1221,SDSS-II SN 19034,-34.77984,-63.46088,7.362212
1222,SDSS-II SN 19308,10.248404,-35.77381,2.9707007
1223,SDSS-II SN 20334,-54.688675,26.81169,-26.133823
1224,SDSS-II SN 20771,-34.83904,2.6452065,32.337177
1225,SDSS-II SN 4059,0.0040714033,-36.547604,10.823195
1226,SDSS-II SN 4110,-72.25096,32.165325,14.619279
1227,SDSS-II SN 6433,-37.20429,22.458084,19.06495
1228,SDSS-II SN 789,-33.478626,-53.30443,33.18193
1229,SN2005gx,-41.949635,65.71058,-9.532587
1230,SN2006hh,-66.20556,27.156158,-41.89233
1231,SN2006hs,65.01452,-50.699196,-3.393459
1232,SN2006kt,14.759386,21.880787,-17.31681
1233,SN2006mu,23.381615,5.591568,82.886444
1234,SN2006ng,35.583645,-40.893726,-39.530807
1235,SN2007ka,-23.057985,78.83132,18.220396
1236,SN2007ko,-17.167727,43.537766,3.857505
1237,SN2006gb,-35.178856,7.842417,-12.059795
1238,SDSS-II SN 13145,-49.8582,9.0302925,17.852516
1239,SDSS-II SN 13496,-28.27427,-1.6028241,16.885212
1240,SDSS-II SN 1367,123.69903,61.922016,84.942924
1241,SDSS-II SN 13729,19.657099,-28.379995,4.960312
1242,SDSS-II SN 13742,33.67075,26.12905,-53.64949
1243,SDSS-II SN 14469,-280.01624,250.75635,11.665859
1244,SDSS-II SN 14639,-10.429618,41.29741,-14.283468
1245,SDSS-II SN 14751,-7.591623,59.90423,-20.67163
1246,SDSS-II SN 14827,8.5009165,-48.564083,13.219214
1247,SDSS-II SN 15258,-73.70183,38.629623,-14.164734
1248,SDSS-II SN 15303,3.0004756,50.860424,-27.98507
1249,SDSS-II SN 16472,0.098783605,-11.808494,-6.4160485
1250,SDSS-II SN 17292,34.681053,26.57892,-67.13589
1251,SDSS-II SN 17781,-33.74132,52.61065,-18.342522
1252,SDSS-II SN 17996,-45.53872,13.252323,-3.3106987
1253,SDSS-II SN 18111,-10.819525,-41.67853,8.987303
1254,SDSS-II SN 19346,-40.591858,-30.303144,40.52284
1255,SDSS-II SN 19438,-7.4536777,-70.077545,22.636436
1256,SDSS-II SN 2527,-56.414474,-42.258762,10.638794
1257,SDSS-II SN 3112,-52.21407,-67.78199,29.785099
1258,SDSS-II SN 3957,-59.618206,28.537224,-19.12178
1259,SDSS-II SN 4465,-33.191544,9.986109,1.3305595
1260,SDSS-II SN 5943,-21.3663,55.642765,-20.304714
1261,SDSS-II SN 6635,-45.206642,35.441723,-15.21436
1262,SDSS-II SN 6877,-20.433998,-29.789234,23.426678
1263,SDSS-II SN 7003,-9.156355,48.09398,-30.183636
1264,SN2006hi,-26.36293,78.16252,-1.9535471
1265,SN2006nh,17.729483,45.519325,-69.84898
1266,SN2006pz,-73.5206,177.49062,-40.255535
1267,SN2006sv,14.881305,34.72709,-11.171444
1268,SN2007mx,17.583397,-12.226054,-12.900044
1269,SN2007sg,121.29366,-355.35175,-190.37445
1270,SN2007sk,-9.213705,27.002598,-36.41447
1271,SDSS-II SN 19487,-15.469333,-4.072678,5.190684
1272,SDSS-II SN 20932,-22.821926,-17.729534,16.591099
1273,SDSS-II SN 7575,40.72572,15.360116,-48.25051
1274,PS1-11ala,-6.570861,-55.614887,-46.21039
1275,PS15bdr,-26.033314,68.0092,-20.066544
1276,SNLS-03D4cw,29.977402,-85.9645,16.612469
1277,SNLS-06D1hc,-43.45684,-37.71757,-30.038748
1278,PS1-10l,1.279799,-33.660595,-39.17318
1279,SN2016zd,-26.33587,75.480095,-31.458529
1280,SNLS-05D1by,-7.0681515,-73.184166,46.044262
1281,SN2012P,-59.342613,-64.99394,-24.740576
1282,SNLS-04D4gz,4.1275053,-94.8238,10.870597
1283,PS1-10bkf,-23.225832,26.71842,-65.84559
1284,SNLS-04D4ht,3.5046444,-92.131645,19.303612
1285,SNLS-05D1dn,12.985964,-84.49299,16.411058
1286,ASASSN-15nq,63.271885,64.93366,-20.947273
1287,ASASSN-15nr,51.4696,72.90094,3.846237
1288,ASASSN-15ti,54.880535,47.841927,-16.688498
1289,ASASSN-15uw,36.538708,65.88534,-13.990207
1290,DES17C2ou,34.68455,-30.547714,-1.0832725
1291,DES17C3arf,50.608273,-34.31024,3.3528237
1292,Gaia16ahz,5.1027236,-56.821354,38.078865
1293,LSQ12blp,58.15995,54.318962,-5.3126225
1294,LSQ14an,45.308685,17.721062,-29.18158
1295,PS1-10agw,33.068745,24.96742,16.063723
1296,PS1-10awh,22.408733,-7.2253475,-1.680481
1297,PS1-10k,27.390501,7.7018366,41.02052
1298,PS1-10n,40.290924,-46.94142,-17.89803
1299,PS1-10p,39.065643,25.933817,3.578788
1300,PS1-11cn,-7.27579,68.513535,45.70476
1301,PS1-11fi,74.34592,37.626987,1.8977488
1302,PS1-11sk,23.03022,0.81591403,31.971567
1303,PS1-11w,17.12015,65.03056,-3.7292309
1304,PS1-13or,10.614639,-45.241856,27.106709
1305,PS15aii,65.21119,58.011303,-15.283169
1306,PS15bwh,63.409897,65.80499,-7.5330625
1307,PS15cwx,69.93536,44.00452,-13.19945
1308,PSN J23102264+0735202,38.20857,66.07704,1.7274534
1309,PTF10bfz,38.297844,82.26057,-14.438812
1310,PTF12hni,34.682354,-24.60209,14.16416
1311,PTF13bdl,17.19933,-58.239902,27.548452
1312,SN2003fj,40.617958,-65.55779,47.423164
1313,SN2003fk,10.762935,-58.477016,47.824207
1314,SN2004gt,43.571987,-48.352856,35.388588
1315,SN2005Q,44.948944,5.6062164,37.371933
1316,SN2005bj,28.443678,-45.4743,33.895943
1317,SN2005bl,53.999424,-26.998898,4.5378914
1318,SN2005ku,59.47036,55.82202,-30.612568
1319,SN2006ep,39.12187,-32.318027,49.594963
1320,SN2006gj,77.15252,7.380476,-1.598035
1321,SN2006py,56.89397,63.99344,3.844234
1322,SN2007A,56.26512,54.987473,4.545743
1323,SN2007hn,47.098976,-42.50038,26.299423
1324,SN2007hx,58.400047,38.785336,15.04049
1325,SN2007if,78.73385,16.459497,15.015805
1326,SN2007jh,63.837685,27.490072,19.797379
1327,SN2008bq,65.738014,57.643166,4.040274
1328,SN2010ap,65.368805,27.324451,-8.738166
1329,SN2010fq,-33.22418,30.363707,58.30903
1330,SN2013ai,-14.55823,-44.04033,51.646976
1331,SN2016E,61.982594,53.76887,13.144077
1332,SN2016afb,72.45001,60.016457,-23.426838
1333,SN2016alt,-47.3312,68.015785,22.229885
1334,SN2016arc,71.45622,-8.1674795,0.6510713
1335,SN2016ayg,67.89501,71.21265,-23.963648
1336,SN2016bkw,66.55058,72.701355,-13.763723
1337,SN2016bpb,52.735714,63.72473,-17.865515
1338,SN2016cby,48.000473,63.69996,9.718517
1339,SN2016czc,55.357903,78.04838,-19.585531
1340,SN2016eky,47.845913,73.39759,-6.4104342
1341,SN2016gkt,66.1837,-36.62517,-35.69162
1342,SN2016grz,70.54538,31.88798,-43.152073
1343,SN2016ys,74.0376,49.140186,13.391078
1344,SN2017cfc,50.98337,61.05679,-2.9694178
1345,SN2017cjv,45.57993,71.66138,-29.504034
1346,SN2017ckd,66.69999,46.857395,-28.607803
1347,SN2017lv,80.715065,55.90034,-9.279268
1348,SNLS-03D4dy,-62.25437,-0.17704612,24.167168
1349,SNLS-03D4gf,26.305544,-72.85209,56.65662
1350,SNLS-04D1jg,31.79315,-64.24785,53.611874
1351,SNLS-04D1sa,18.480904,-83.8417,62.194153
1352,SNLS-04D2ac,12.415324,-45.73901,50.14645
1353,SNLS-04D2cf,16.327967,-65.929565,33.523224
1354,SNLS-04D2gb,29.834875,-63.922318,39.904274
1355,SNLS-04D2gc,27.504921,-57.894592,60.969906
1356,SNLS-04D2mc,21.154083,-56.8142,40.19411
1357,SNLS-04D2mj,4.4673815,-62.594593,54.001846
1358,SNLS-04D3cy,23.48204,-70.10665,46.943275
1359,SNLS-04D3df,31.959965,-71.01195,43.176888
1360,SNLS-04D3fq,8.369861,-73.93737,40.681084
1361,SNLS-04D3oe,10.884268,-85.91565,50.96577
1362,SNLS-04D4ec,25.926895,-25.491858,21.15708
1363,SNLS-05D1hm,6.323071,-75.92492,58.72605
1364,SNLS-05D1if,8.147058,-80.890305,44.054794
1365,SNLS-05D1ke,20.415522,-82.90411,51.834133
1366,SNLS-05D3jk,14.425586,-69.6116,47.610924
1367,SNLS-05D3lc,39.524372,-71.45899,22.461395
1368,SNLS-05D3lr,17.574787,-77.92073,42.76379
1369,SNLS-05D3mn,4.278106,-75.28458,48.35093
1370,SNLS-05D4bf,25.25828,-66.93892,64.24831
1371,SNLS-05D4ej,24.539932,-63.51799,51.106937
1372,SNLS-05D4ff,28.090548,-56.0366,45.5868
1373,SNLS-06D3dl,1.4735917,-65.523575,33.84814
1374,SNLS-06D3ed,33.237473,-50.51437,47.982887
1375,SNLS-06D3gx,13.230708,-78.10828,50.38164
1376,SNLS-06D4cq,27.192217,-50.67261,53.331566
1377,SN2016cxb,70.65526,12.928974,-16.520317
1378,SNLS-04D4in,33.819195,-53.54085,60.06185
1379,SNLS-05D3ci,17.0648,-60.69551,59.053726
1380,SNLS-05D3hq,18.29921,-46.394505,45.3627
1381,SNLS-05D4cw,44.012436,-43.74601,50.368626
1382,iPTF13dge,68.44281,41.561073,15.767041
1383,ASASSN-14lp,51.16598,50.705055,40.291195
1384,ASASSN-15hg,30.18504,62.14851,59.808266
1385,ASASSN-15jt,23.732603,29.467815,67.080086
1386,ASASSN-15np,28.818624,57.269085,40.36859
1387,ASASSN-15pm,57.231403,78.8067,30.792974
1388,ASASSN-15ss,55.982487,50.690006,51.483055
1389,DES15E2mlf,-33.985714,-44.308823,63.64468
1390,DES17C1ald,12.91762,63.206257,28.000011
1391,DES17C3eg,10.958725,-21.905714,81.11165
1392,LSQ11bk,54.06049,80.803894,42.099415
1393,LSQ11ot,47.82003,24.923532,54.10628
1394,LSQ12agq,38.25987,52.92848,42.41932
1395,LSQ12bld,19.539322,62.592876,36.77468
1396,LSQ12ca,20.822954,69.27488,26.037254
1397,LSQ14mo,-43.05629,39.14264,8.682588
1398,PS1-10acx,-18.531136,23.116314,37.802544
1399,PS1-10aj,-4.1650224,65.82044,8.34014
1400,PS1-10cbu,-24.818645,-5.188015,76.36044
1401,PS1-10ik,-11.048926,51.862556,-5.230306
1402,PS1-10ir,-9.303832,43.61266,29.866734
1403,PS1-10ix,33.82719,21.425592,40.133694
1404,PS1-11mq,1.7353065,82.8034,6.8465514
1405,PS1-11xw,-9.5039,50.898067,34.946384
1406,PS1-12sk,3.7420778,30.114697,-11.185608
1407,PS1-13arp,-12.036526,-0.08719503,73.60593
1408,PS1-13wr,-18.53053,-53.33875,69.439575
1409,PS15akf,37.47694,26.025766,75.08315
1410,PS15aoq,52.03297,61.22051,54.312126
1411,PS15asb,25.9534,64.73511,50.179066
1412,PS15bif,20.979641,77.62122,30.682621
1413,PS15cut,11.5616455,41.61205,68.74564
1414,PSN J20435314+1230304,25.975624,29.854204,77.29353
1415,PTF09cnd,6.2417827,52.308544,-18.434584
1416,PTF11cml,37.84581,80.82997,30.426863
1417,PTF11dec,30.63565,43.528744,45.593464
1418,PTF11kmb,39.190914,-25.479155,72.84218
1419,PTF12csy,-25.400135,-18.412989,34.361595
1420,PTF12gzk,44.287563,20.527225,64.652534
1421,SN2003fg,-3.753476,-14.794294,48.010605
1422,SN2003fn,-55.935783,-7.321041,52.40666
1423,SN2003fp,-4.5833335,-16.60102,62.18156
1424,SN2003ha,18.526264,13.873116,63.468708
1425,SN2004ef,28.150179,50.635193,67.012955
1426,SN2004ex,32.27294,-10.6249485,60.06441
1427,SN2004ey,44.93977,73.882935,45.491035
1428,SN2004fe,52.567375,-4.7345185,69.10383
1429,SN2004ff,27.080223,-20.70072,63.749763
1430,SN2004gc,33.075203,35.06115,56.8045
1431,SN2004gq,18.093933,-23.00518,63.718094
1432,SN2004gs,23.100916,38.600807,73.030876
1433,SN2004gu,48.130974,63.69284,36.642467
1434,SN2004gv,27.873953,-3.1996021,65.49845
1435,SN2005A,15.299323,-0.056604594,84.272156
