,SN,0,1,2,3
784,SN2006fc,17.853703,-8.48968,15.4395275,-18.424454
785,SN2006fh,17.907005,-20.152859,13.968636,13.142707
786,SN2006fm,35.821,-2.386841,-4.011063,-1.9570247
787,SN2006fz,35.022972,-16.540031,13.804159,-6.5145783
788,SN2006gn,36.137676,3.519788,8.218694,5.7175264
789,SN2006iz,19.010567,18.978733,-30.82687,-31.816996
790,SN2006jq,42.57983,-1.3715959,-5.3388257,-13.524951
791,SN2006jt,48.722324,-1.3900343,-5.046721,-4.2977467
792,SN2006ls,43.768993,-4.235182,0.30443454,0.10272038
793,SN2006mn,-3.220715,-23.780817,41.581936,-2.1682744
794,SN2006mw,10.431296,-14.597147,42.474888,15.741685
795,SN2006ne,0.100798845,-16.251945,37.387253,8.474613
796,SN2006pl,12.993989,-5.131281,-5.3949833,-12.26478
797,SN2006pp,101.741776,86.41909,-82.167046,179.67177
798,SN2007hz,46.5936,0.85634726,-11.744849,-18.005547
799,SN2007ix,27.501616,23.452557,-15.232855,-22.43733
800,SN2007jd,18.516485,-0.026520606,6.6599426,-17.421839
801,SN2007jg,36.448326,-1.8938254,17.743845,-6.9051013
802,SN2007jo,16.393082,17.37812,-3.856733,-23.55843
803,SN2007jt,32.01004,5.1925335,-12.845902,-27.185118
804,SN2007ju,42.420555,7.8632975,-0.62987643,-6.297991
805,SN2007ks,29.292606,-16.699871,8.266058,-2.9089983
806,SN2007lq,20.50391,-3.5903466,-23.83541,-32.48638
807,SN2007mh,33.286194,-2.5335166,-0.40344834,-19.775873
808,SN2007mi,28.165298,-14.646622,8.856029,-12.438342
809,SN2007mm,16.648643,4.0791345,46.956932,-3.270837
810,SN2007mn,52.19837,2.7527308,9.182264,-16.086847
811,SN2007oi,14.026636,21.85718,25.269247,-0.4850366
812,SN2007pt,20.794178,-3.2860706,12.480064,-23.473724
813,SN2007pu,-43.641365,61.72511,-40.471714,-9.27661
814,SN2007pv,13.950365,39.141754,9.838597,-20.98692
815,SN2007qi,-1.6976764,12.231578,-12.08858,-31.698586
816,SN2007rk,-4.3363214,22.08019,29.936138,2.7234008
817,SN2008ax,1.277558,7.908276,46.48795,-0.13743249
818,SN2009N,-1.4417329,-7.129394,23.075586,21.273165
819,SN2010gx,12.549821,-21.371395,-16.109465,-23.90815
820,SDSS-II SN 10559,14.111006,6.106953,25.869917,0.8060359
821,SDSS-II SN 18399,25.989517,16.809525,8.544997,3.7364118
822,SN2005gw,24.058044,20.039013,18.626364,-32.09846
823,SN2005ht,29.500092,-8.725936,8.217568,-27.06719
824,SN2005ii,-6.9123387,18.445644,15.504866,-16.016289
825,SN2005ja,29.258356,21.998192,19.112576,13.920507
826,SN2005jc,5.8402066,9.769589,-11.681885,-52.556133
827,SN2005jn,8.645545,11.237414,12.104836,-32.929577
828,SN2005js,10.921366,-2.19447,31.549068,3.2469072
829,SN2005jw,7.0730104,-10.897096,30.462032,29.929604
830,SN2005mi,7.898747,6.570471,-3.3689313,-12.714788
831,SN2007lj,-5.9171314,18.051012,-11.366459,-24.701338
832,SN2007pi,-1.8861206,23.301617,22.113842,1.3340133
833,SDSS-II SN 10054,2.090827,22.943178,14.903303,9.342819
834,SDSS-II SN 10113,1.9208812,2.8024256,33.51313,-28.935713
835,SDSS-II SN 1024,-2.3315227,-12.200996,1.5716568,-8.755797
836,SDSS-II SN 10324,10.197615,7.0133824,19.498953,-14.7266445
837,SDSS-II SN 1109,-6.457404,17.537539,18.583544,7.2892537
838,SDSS-II SN 1113,-15.141182,6.007912,-11.365069,-21.697506
839,SDSS-II SN 12804,28.64285,-9.244471,-4.66419,-8.087245
840,SDSS-II SN 12895,39.44278,11.507779,-25.890392,-3.8993428
841,SDSS-II SN 12941,-0.17999944,-9.074816,13.786883,-22.861134
842,SDSS-II SN 12978,24.251448,12.942488,-9.291137,-18.022709
843,SDSS-II SN 13009,14.341425,43.67278,4.132765,-13.050853
844,SDSS-II SN 10345,-2.004941,38.328857,13.832759,23.490368
845,SDSS-II SN 13016,18.487598,7.260889,11.487769,-30.284336
846,SDSS-II SN 13027,-5.3167567,-33.89345,19.838959,-17.379377
847,SDSS-II SN 13144,9.942129,10.495803,-16.399672,-18.49441
848,SDSS-II SN 13269,23.678627,2.9422715,2.435394,4.2025256
849,SDSS-II SN 13323,-9.553434,26.358149,14.157337,-20.735184
850,SDSS-II SN 13411,2.989273,-21.119003,-2.1635034,-37.42438
851,SDSS-II SN 13491,-4.798784,-19.576239,22.77339,13.322973
852,SDSS-II SN 13566,-0.4311021,-24.877424,-4.877366,-13.939882
853,SDSS-II SN 13589,16.326988,12.473564,1.7165463,0.99472356
854,SDSS-II SN 13689,21.4741,15.227576,-18.339848,-30.00726
855,SDSS-II SN 13703,0.6838445,20.611988,-1.5045962,-44.115414
856,SDSS-II SN 13768,-11.63397,31.012978,23.268446,-26.411186
857,SDSS-II SN 13842,-7.259114,12.451465,24.002693,15.903891
858,SDSS-II SN 13859,-3.3482444,-9.613041,5.1189837,-25.184305
859,SDSS-II SN 13909,-4.236317,9.298583,-7.085684,-39.898785
860,SDSS-II SN 1409,-4.276705,-30.018171,32.42913,3.8623521
861,SDSS-II SN 14172,124.154785,11.92687,14.313117,87.672874
862,SDSS-II SN 14209,-0.46426985,-4.261292,-8.31818,-11.059877
863,SDSS-II SN 14232,-3.1723137,-14.740243,-16.363653,-25.212734
864,SDSS-II SN 14305,-3.40631,19.404745,19.297962,-31.775558
865,SDSS-II SN 14309,7.8304973,-22.820883,-17.226439,-37.155075
866,SDSS-II SN 14334,41.38545,2.668298,-15.322275,-1.1045414
867,SDSS-II SN 14343,-8.575329,1.8058237,24.207163,-29.542782
868,SDSS-II SN 14426,4.989641,1.7618347,11.982604,-4.7128267
869,SDSS-II SN 14438,5.1673026,18.40811,19.633266,-42.54889
870,SDSS-II SN 14444,4.7503304,-18.788942,-6.2238226,-24.563644
871,SDSS-II SN 14452,3.6016238,13.122912,3.720675,-41.362762
872,SDSS-II SN 14463,24.011074,21.07121,5.3628263,-13.902561
873,SDSS-II SN 14540,24.716763,6.524039,2.2547507,-10.713063
874,SDSS-II SN 14661,-6.065064,-19.736078,19.273453,-14.208712
875,SDSS-II SN 14744,-10.240907,29.03395,22.966503,1.6923003
876,SDSS-II SN 14750,5.8316765,22.001102,4.3662763,-3.1947634
877,SDSS-II SN 14784,4.099967,-3.2975178,29.777155,-34.110126
878,SDSS-II SN 14888,-7.4308376,-12.11724,37.995876,-21.460625
879,SDSS-II SN 15137,11.927403,3.5042753,26.886095,-26.23224
880,SDSS-II SN 15286,15.427402,-22.279675,6.84336,-4.6378922
881,SDSS-II SN 15314,6.126554,-0.16391873,-22.751596,-24.137411
882,SDSS-II SN 15357,20.047907,27.664175,16.784315,-9.098412
883,SDSS-II SN 15413,4.5036774,13.468165,26.761557,16.039608
884,SDSS-II SN 15419,8.600926,1.1366677,18.449305,-20.70347
885,SDSS-II SN 15489,-26.142359,34.91553,11.905229,-6.763457
886,SDSS-II SN 15496,7.712925,16.163584,-11.107619,-29.870867
887,SDSS-II SN 15511,2.5966103,26.837652,14.742419,-13.020922
888,SDSS-II SN 15522,-22.707672,0.6831308,4.7872334,-19.29279
889,SDSS-II SN 15606,-3.2553368,14.307872,-22.390347,-22.115837
890,SDSS-II SN 15647,-23.491856,-15.624411,27.89738,3.0908904
891,SDSS-II SN 15675,8.752393,31.329058,2.3671627,-0.73162454
892,SDSS-II SN 15692,-9.775056,8.965481,1.5977086,-28.778822
893,SDSS-II SN 15755,2.320285,24.087694,3.9553144,-17.530825
894,SDSS-II SN 15777,14.261109,-2.420542,39.90749,-20.799164
895,SDSS-II SN 15784,7.895934,-6.0219216,32.309803,-26.409986
896,SDSS-II SN 15827,24.9334,-0.5891744,3.7946725,33.14568
897,SDSS-II SN 14118,5.4596086,20.108204,19.837685,23.295582
898,SDSS-II SN 15829,-11.41279,11.753628,19.915312,-24.893642
899,SDSS-II SN 15850,11.885835,14.871433,-2.663738,-45.43545
900,SDSS-II SN 15860,3.8319528,-5.7696486,6.8719406,-37.464024
901,SDSS-II SN 15884,12.2945385,15.749432,11.178624,-8.6499815
902,SDSS-II SN 15935,-1.196308,27.452394,38.392345,-11.292841
903,SDSS-II SN 16111,-12.031974,18.758413,24.943851,-29.973057
904,SDSS-II SN 16148,18.961374,-3.320459,-2.6083527,-4.4011602
905,SDSS-II SN 16200,-11.247553,1.2300134,-15.624367,-32.734943
906,SDSS-II SN 16220,-4.030608,-2.5854914,39.22822,-17.213783
907,SDSS-II SN 16237,0.39500085,2.773301,20.76709,-29.79776
908,SDSS-II SN 16302,-0.981991,17.166769,-16.67331,-37.75904
909,SDSS-II SN 1656,11.026463,-5.6846905,6.2098355,9.948558
910,SDSS-II SN 16572,3.426513,18.043814,6.1392674,-10.014615
911,SDSS-II SN 1658,1.4809242,29.267729,15.063761,-25.535133
912,SDSS-II SN 17324,-18.697882,-8.468248,30.636568,-25.799025
913,SDSS-II SN 17436,5.2440724,4.4922442,-30.515234,-31.134157
914,SDSS-II SN 17509,5.476377,17.383202,-39.868305,-20.724607
915,SDSS-II SN 17641,-2.2207196,-9.977238,22.780624,-6.3412333
916,SDSS-II SN 17647,-4.7477236,17.302864,0.32054737,-29.926394
917,SDSS-II SN 17683,-3.8304594,8.892254,21.897003,6.709161
918,SDSS-II SN 17695,19.99143,19.612581,39.70051,6.023094
919,SDSS-II SN 17696,16.044947,25.592728,12.053438,5.6929207
920,SDSS-II SN 17818,1.3827047,-28.872103,24.901522,-8.3542185
921,SDSS-II SN 17820,-5.096801,4.071792,29.849669,-18.875265
922,SDSS-II SN 17837,5.0438776,-25.587439,-29.339403,-25.147287
923,SDSS-II SN 17854,-5.0215387,-5.4580674,-23.89592,-24.954546
924,SDSS-II SN 17860,-16.666723,16.267307,-25.146206,-35.695713
925,SDSS-II SN 17882,-4.199154,30.202461,-0.6281044,-30.6017
926,SDSS-II SN 17899,-14.338944,4.50136,10.374744,-30.159822
927,SDSS-II SN 17909,12.304111,61.982494,-7.6871343,-109.807045
928,SDSS-II SN 18079,7.222681,2.9990087,11.245908,11.643653
929,SDSS-II SN 1810,26.187035,-23.837845,-12.547414,25.604654
930,SDSS-II SN 1823,14.0290575,0.6232256,-4.6621466,-22.556269
931,SDSS-II SN 18374,21.267902,-5.2735686,14.925904,-34.163048
932,SDSS-II SN 18425,4.339437,26.293161,-17.094526,-21.711664
933,SDSS-II SN 18704,7.870241,-23.310215,26.896626,-20.32271
934,SDSS-II SN 18814,-19.898554,20.686333,-8.513037,-25.875439
935,SDSS-II SN 18941,-8.826671,7.4354725,-0.020339694,-18.706932
936,SDSS-II SN 19000,2.749933,21.816095,5.5911508,-31.161058
937,SDSS-II SN 19205,-12.065436,12.121644,29.919037,-21.21996
938,SDSS-II SN 19322,2.8342566,41.610786,5.214224,-21.511385
939,SDSS-II SN 19408,-2.4951854,-29.501303,19.587759,17.24592
940,SDSS-II SN 19424,-13.99453,16.518206,29.263393,-1.2735479
941,SDSS-II SN 19449,0.92911804,7.5293174,13.90249,-11.758593
942,SDSS-II SN 19468,9.8735285,3.314288,16.17473,45.730896
943,SDSS-II SN 19575,20.869091,-8.803557,3.1067076,5.0811954
944,SDSS-II SN 19636,-5.1623607,-0.19522786,12.324499,-31.375954
945,SDSS-II SN 1975,0.72726643,-8.421688,-1.5036907,3.1774383
946,SDSS-II SN 20033,-5.2930503,14.563959,27.463337,-17.162214
947,SDSS-II SN 20043,16.831913,-33.6364,11.6933365,-2.3707654
948,SDSS-II SN 20090,12.471966,30.027697,5.1459613,-12.238191
949,SDSS-II SN 20171,-11.194168,-5.1359367,32.897636,-15.767782
950,SDSS-II SN 20505,11.519521,7.866273,16.21124,18.106964
951,SDSS-II SN 2063,-8.691278,-2.8139262,-1.50504,-19.548698
952,SDSS-II SN 20727,-7.7119026,-6.40162,25.92275,4.610729
953,SDSS-II SN 20860,10.9715,15.994794,9.572428,4.636737
954,SDSS-II SN 20928,-7.533413,-18.949308,24.827206,1.8899257
955,SDSS-II SN 20968,32.123035,1.5274996,2.1088798,15.89252
956,SDSS-II SN 20990,-24.22337,11.942124,8.111846,-2.7136972
957,SDSS-II SN 20998,-2.3212483,-39.078476,3.6154988,37.321186
958,SDSS-II SN 21407,17.023294,1.5665071,7.145658,9.58208
959,SDSS-II SN 2306,0.79536927,31.870543,18.584105,1.2546793
960,SDSS-II SN 2319,26.038868,-8.07771,-7.33829,-26.128357
961,SDSS-II SN 2423,4.4545856,-9.619959,-32.290947,-26.780947
962,SDSS-II SN 2537,1.9054273,14.938754,47.763264,-8.792263
963,SDSS-II SN 2538,-12.663469,-24.847563,9.567717,-22.019049
964,SDSS-II SN 2545,-1.0175151,43.808308,-0.26490957,-4.5200677
965,SDSS-II SN 2746,-13.272303,-6.920587,-10.8969755,-27.713514
966,SDSS-II SN 2855,-5.2315316,8.351492,7.957319,-48.20213
967,SDSS-II SN 2926,-0.8155585,-27.27586,4.07885,-24.065426
968,SDSS-II SN 3068,-0.69092,-39.000652,13.861103,6.9370465
969,SDSS-II SN 3077,15.18382,17.788525,14.494619,-20.156584
970,SDSS-II SN 3175,-14.223221,14.94231,5.2657037,-36.013737
971,SDSS-II SN 3184,-12.995323,0.33447403,-29.269676,-32.771614
972,SDSS-II SN 3506,13.213622,-2.8425798,-23.781965,-38.28908
973,SDSS-II SN 3881,4.481205,-36.61641,12.092091,-8.184269
974,SDSS-II SN 3897,27.326797,11.244333,-19.076483,-7.742464
975,SDSS-II SN 3908,-2.0887241,-8.940595,16.488773,2.4522338
976,SDSS-II SN 4048,3.4039645,24.612867,24.815237,8.5110655
977,SDSS-II SN 4236,-9.479638,5.444877,27.793842,-7.9971013
978,SDSS-II SN 4397,-8.95488,-18.367413,6.917685,-13.49728
979,SDSS-II SN 4484,1.9578199,-41.59806,-6.536516,-16.541569
980,SDSS-II SN 4627,26.972324,-7.978331,-29.483025,-21.807186
981,SDSS-II SN 4640,20.707048,5.7548356,-26.04981,-15.721843
982,SDSS-II SN 4664,-5.9672565,31.651821,34.13718,6.278535
983,SDSS-II SN 4669,10.439476,35.244305,23.49968,14.593797
984,SDSS-II SN 5552,14.05116,-25.256283,-12.673216,-4.9241815
985,SDSS-II SN 5702,-0.017443158,8.502486,-6.6285,-24.26743
986,SDSS-II SN 5735,-24.483936,18.115273,30.211271,-20.674042
987,SDSS-II SN 5802,-4.5433235,-0.19995159,26.169907,-41.84716
988,SDSS-II SN 5917,12.965565,32.287563,9.399186,-32.06474
989,SDSS-II SN 6502,-15.550688,15.383744,-10.646248,-38.02201
990,SDSS-II SN 6520,-7.304805,18.686739,23.053312,-5.5521955
991,SDSS-II SN 6535,-0.67229617,-12.901093,27.289824,-17.536102
992,SDSS-II SN 6709,2.4966164,-0.17146531,20.9178,15.3670225
993,SDSS-II SN 6851,-3.6146028,-8.347808,8.411395,-15.062052
994,SDSS-II SN 6854,-5.027428,-3.3051946,-25.225912,-37.352444
995,SDSS-II SN 6973,0.41717702,12.98615,14.716187,-2.669354
996,SDSS-II SN 716,-13.230146,23.251421,-23.363995,-22.231562
997,SDSS-II SN 7205,6.238692,46.180145,-2.0809865,8.244039
998,SDSS-II SN 7231,18.569221,-22.537434,3.6890225,4.2818627
999,SDSS-II SN 7304,28.787943,27.962584,-1.9907584,-24.56083
1000,SDSS-II SN 7444,-1.773516,31.880207,9.339749,-8.569154
1001,SDSS-II SN 8127,-1.9092436,-21.39346,15.684338,-4.5804567
1002,SDSS-II SN 822,17.981962,11.858857,27.875963,10.890565
1003,SDSS-II SN 8297,15.495203,-5.574163,19.834274,-40.914825
1004,SDSS-II SN 841,18.08221,28.5019,12.517252,-26.720514
1005,SDSS-II SN 859,13.46394,-18.524536,20.644789,-9.092279
1006,SDSS-II SN 8742,7.460139,27.304766,-4.4062257,-28.423676
1007,SDSS-II SN 9109,21.480772,4.4806404,-12.956062,-24.944084
1008,SDSS-II SN 9954,9.126905,15.87171,-2.7573638,-19.000084
1009,SN1000+0216,-20.392443,22.21088,39.80533,0.18636419
1010,SN2005gj,3.575748,-13.269712,11.078874,-9.98229
1011,SN2005hm,10.14671,21.989077,33.636574,-18.168741
1012,SN2005in,17.32135,-12.522426,-5.0945215,-25.426891
1013,SN2005iv,-23.94344,16.057476,9.988063,-27.796885
1014,SN2005jm,15.249976,16.155819,-0.44715807,-11.223791
1015,SN2005ju,-2.332086,-0.49081948,15.131398,-39.24536
1016,SN2005jx,11.709919,15.706103,7.9354653,20.811592
1017,SN2005lb,-4.6550984,-0.23103139,19.254284,-1.5847919
1018,SN2005lc,-16.538486,-20.653065,33.09882,4.8897433
1019,SN2005mj,7.7630754,-19.05412,-22.76367,-26.785706
1020,SN2006aa,-13.30654,8.581819,-23.34268,-23.936638
1021,SN2006er,7.956395,16.216143,-21.986616,-29.40617
1022,SN2006ex,31.395182,10.5626745,-32.661243,-16.24673
1023,SN2006ez,18.074034,2.2341273,-16.935205,-11.484287
1024,SN2006fb,29.182575,34.59173,4.1214504,-10.999307
1025,SN2006fj,19.93337,5.689258,-5.5490994,-29.413416
1026,SN2006fl,36.897026,-3.7690847,-11.811251,-18.705862
1027,SN2006fs,20.619131,-24.85943,17.901545,2.6206837
1028,SN2006fu,32.867214,5.6450505,-7.108373,-17.455338
1029,SN2006gg,12.988032,11.81069,8.741726,-48.943825
1030,SN2006gh,8.765184,2.313495,8.916578,-31.806126
1031,SN2006hd,21.563976,35.807472,14.828578,-20.93168
1032,SN2006he,9.796388,6.1249475,8.22631,-42.18296
1033,SN2006hf,8.684339,9.595126,-0.8452963,-31.159405
1034,SN2006hg,-10.759459,-8.16178,20.474937,-22.231033
1035,SN2006hp,13.264611,-0.7784374,-2.128633,-34.704525
1036,SN2006hr,3.8293762,-3.1991806,11.669046,-46.789757
1037,SN2006hu,28.328402,-22.712591,9.554252,-23.653378
1038,SN2006hv,28.24302,-0.84703785,-17.399048,-19.531576
1039,SN2006hy,40.692585,-0.17277764,-16.268236,-27.011677
1040,SN2006hz,-4.7550917,13.171487,-30.230015,-29.536186
1041,SN2006ix,-1.3389337,4.9901404,-21.437952,-17.598377
1042,SN2006iy,18.944292,7.5477786,-2.630743,-48.284527
1043,SN2006jh,19.475662,-24.942045,17.601248,-22.801414
1044,SN2006jj,1.166894,-7.322665,-5.0529356,-31.403114
1045,SN2006jk,11.631047,36.718937,14.972146,-5.5227633
1046,SN2006jn,12.652215,15.478719,-14.120568,-39.08169
1047,SN2006jr,21.094887,-11.382164,-15.344836,-31.467762
1048,SN2006ju,17.418509,-8.004083,6.487629,-29.760958
1049,SN2006jy,18.006144,-1.3214202,15.5330105,-8.420381
1050,SN2006ka,36.706425,-18.04838,-2.0407934,16.804409
1051,SN2006kb,34.93883,-10.000062,-15.291987,-24.903038
1052,SN2006kc,1.8685611,-0.93149215,-0.30996898,-44.954357
1053,SN2006kl,3.929517,6.6384177,-16.812506,-41.9682
1054,SN2006km,-10.41678,11.559248,22.302996,-38.578457
1055,SN2006ko,-4.550078,-10.760557,27.099243,-29.08333
1056,SN2006ky,27.300451,9.58629,-17.664427,-23.242764
1057,SN2006kz,27.076162,-13.712413,-1.5991817,-16.67054
1058,SN2006lb,13.238195,33.21677,-24.849174,-20.21249
1059,SN2006lj,34.147648,22.94217,-19.193523,-3.5635984
1060,SN2006ln,13.455896,29.913494,-8.229907,-25.845152
1061,SN2006lo,20.941544,-21.108833,5.412684,-28.159475
1062,SN2006lp,6.9985437,-15.122133,42.309925,-21.054382
1063,SN2006mv,37.026352,17.549196,-6.853366,7.3590064
1064,SN2006na,9.28162,-38.58907,20.07611,4.7590275
1065,SN2006nb,20.373325,9.3244295,-1.3256428,-21.367956
1066,SN2006nd,14.244692,-26.642694,12.857767,-17.182596
1067,SN2006ni,18.203148,-0.043804526,26.396612,-15.690045
1068,SN2006nj,-11.8918295,-0.43292436,36.372536,-27.489344
1069,SN2006nk,12.543262,-5.7383804,7.2867203,-21.720526
1070,SN2006nl,-0.7655132,33.72326,-5.631248,-16.37527
1071,SN2006nn,1.4273181,3.0002995,-7.295746,-34.34808
1072,SN2006nv,14.464539,24.938076,17.74554,-13.267554
1073,SN2006nx,2.863412,1.7317576,39.164722,6.4599285
1074,SN2006od,21.416195,-0.9642607,-8.71512,-38.238888
1075,SN2006of,40.779404,-5.1001725,-9.58427,-31.55199
1076,SN2006oh,42.32565,-6.373145,-11.02303,-4.2805376
1077,SN2006oi,8.248661,7.7395587,-7.664883,-44.02889
1078,SN2006ol,20.387115,-15.524394,8.40669,-18.222065
1079,SN2006om,14.906917,16.112404,-5.4324675,-31.787868
1080,SN2006pa,30.217297,-15.359436,-8.426681,-30.474665
1081,SN2006pf,-0.33915913,-19.15985,5.2998605,-19.267042
1082,SN2006pq,7.871058,2.3019283,-11.484484,-16.858427
1083,SN2006qg,21.665482,-33.59532,-83.87314,-69.161446
1084,SN2007id,31.27407,-27.889751,10.959498,6.4119163
1085,SN2007je,26.736597,1.4171816,1.6375322,-28.455729
1086,SN2007jh,26.690306,0.5931152,44.64734,-0.8016798
1087,SN2007jl,-6.3242993,22.202291,28.359972,-24.803099
1088,SN2007jm,7.772712,8.282249,26.764263,24.619267
1089,SN2007jw,12.911533,-14.774174,4.587497,-23.220299
1090,SN2007kr,-3.363238,9.200436,10.555968,-34.813335
1091,SN2007kt,26.424894,-1.8387629,-6.340239,-16.930351
1092,SN2007kv,-4.110287,23.601542,8.937001,-37.605114
1093,SN2007kx,32.140465,-32.181953,-3.9686122,10.197199
1094,SN2007lb,5.591134,-16.434805,6.67609,0.4028153
1095,SN2007lc,21.880203,-7.572718,3.2038689,-19.747158
1096,SN2007lh,18.6047,24.746012,-9.167487,-33.708725
1097,SN2007ll,-13.723813,23.44051,4.2903423,-26.351398
1098,SN2007ln,9.312653,-6.0057025,-10.97276,-38.0376
1099,SN2007lo,25.998766,12.211262,-10.130079,-28.429817
1100,SN2007lp,23.899614,18.769594,36.64452,-22.04302
1101,SN2007lt,40.10093,-10.161173,-2.9230876,-11.257536
1102,SN2007mc,28.68209,-3.9742618,-11.526319,-33.332115
1103,SN2007me,-5.276537,26.503424,-16.565506,-33.417496
1104,SN2007mj,40.92395,0.41568175,-4.809386,-25.085093
1105,SN2007mk,27.095942,5.084517,-16.013828,-37.72398
1106,SN2007ml,19.060923,-15.71614,12.564849,-27.007454
1107,SN2007mv,16.375553,11.917757,25.907898,-38.450905
1108,SN2007mz,3.6820807,8.2974825,29.177238,-33.25198
1109,SN2007ne,14.792783,5.100346,-15.696056,-42.224506
1110,SN2007nh,12.378253,20.272093,4.309915,-35.00882
1111,SN2007ni,21.3567,21.322205,2.5954158,-27.463522
1112,SN2007nj,13.540228,1.857198,-14.313354,-31.003048
1113,SN2007nu,1.6158863,38.99091,-16.948359,-8.70018
1114,SN2007oe,25.4222,34.39034,-9.953556,-6.552086
1115,SN2007oj,41.207344,-19.327658,4.044706,-1.0571016
1116,SN2007ok,26.945847,-8.080646,-2.334032,-34.29211
1117,SN2007ot,28.819067,5.2030687,-7.4138474,-35.480824
1118,SN2007ou,8.890131,-11.683655,22.93981,-23.565802
1119,SN2007ow,15.348724,14.83866,37.078495,20.523197
1120,SN2007ph,19.11482,18.971296,28.00735,-20.257788
1121,SN2007pn,8.28845,-34.51799,3.263546,-6.2064033
1122,SN2007po,0.44853723,1.679391,3.440574,-25.631336
1123,SN2007pp,13.890871,-14.1648,27.752565,-32.503704
1124,SN2007pw,-1.773294,-26.783806,6.2938166,2.7331762
1125,SN2007qf,14.41632,-3.3007696,-1.3635085,-44.89541
1126,SN2007qg,13.782873,31.419203,19.550524,-29.089125
1127,SN2007qh,-12.842806,21.9396,21.993126,-22.300041
1128,SN2007qm,16.890242,20.723291,-12.682035,-22.846165
1129,SN2007qp,4.6458983,17.462778,-12.371248,-13.840858
1130,SN2007qq,-3.164765,3.546729,58.481647,40.204697
1131,SN2007qr,28.14026,-56.249935,56.963028,155.25316
1132,SN2007qy,21.513218,32.193726,-23.609072,-4.799295
1133,SN2007rd,-3.2286248,11.238207,24.553846,-29.800081
1134,SN2007rl,3.5010676,-44.110565,-1.9401629,22.862452
1135,SN2007rp,19.58788,9.031715,-11.711629,-34.16413
1136,SN2007sb,23.498856,3.5144968,4.783601,-42.83183
1137,SN2007sd,62.529785,138.50664,-93.72496,-277.63242
1138,SN2007tr,11.215228,-25.717806,11.9199095,33.996975
1139,SN2008fq,-14.237746,11.6203375,27.375893,7.2203035
1140,SDSS-II SN 1592,-7.24651,24.691141,-14.958721,-13.055331
1141,SN2005iw,-17.10811,34.744297,10.959371,-0.43869817
1142,SN2006bo,-8.830344,-0.395772,10.533371,-17.335627
1143,PS1-12bku,-16.319563,-13.402992,10.314274,-7.299627
1144,PS1-14vk,9.375223,-24.784872,6.3815937,-12.632189
1145,SDSS-II SN 11316,11.809396,10.313428,9.6976385,33.478775
1146,SDSS-II SN 12827,0.21928546,14.318923,-13.522687,8.943251
1147,SDSS-II SN 13148,25.739206,-2.493898,-9.141691,25.067266
1148,SDSS-II SN 13247,-6.412723,20.793758,15.591398,20.792976
1149,SDSS-II SN 13277,-0.09699261,0.7027985,4.997286,14.482878
1150,SDSS-II SN 13515,6.336353,-39.46547,-11.574137,7.39188
1151,SDSS-II SN 13628,3.5054836,11.411046,-35.65111,-13.745262
1152,SDSS-II SN 13657,-28.312855,-18.584911,18.748074,-21.478329
1153,SDSS-II SN 13815,15.834224,0.5054871,-5.852421,6.795832
1154,SDSS-II SN 13861,-27.093363,-17.413103,11.075983,-20.77081
1155,SDSS-II SN 13904,-4.9058094,-9.879933,8.031514,0.13646393
1156,SDSS-II SN 13946,3.11413,-40.148277,-2.615163,10.911453
1157,SDSS-II SN 14065,16.815586,6.36474,9.36303,38.986988
1158,SDSS-II SN 14074,-17.970257,-22.065184,2.4971662,-9.827868
1159,SDSS-II SN 14357,-22.740759,-25.477829,17.67211,-2.1283083
1160,SDSS-II SN 14539,-20.81103,-8.982008,-2.075591,-19.223717
1161,SDSS-II SN 14588,7.1571,-17.75096,6.5814724,20.722483
1162,SDSS-II SN 14638,2.9890485,-18.832115,10.645635,14.261327
1163,SDSS-II SN 14907,-3.7259753,9.612969,20.85954,24.66902
1164,SDSS-II SN 14978,14.245867,3.577688,2.7358475,35.061623
1165,SDSS-II SN 15294,-14.425554,13.955036,16.829382,15.991324
1166,SDSS-II SN 1536,16.568388,-17.00894,-37.12443,-23.147055
1167,SDSS-II SN 15526,-21.100618,-16.991259,-4.9975443,2.7088768
1168,SDSS-II SN 15593,0.946684,21.882633,-5.5596914,18.180494
1169,SDSS-II SN 15913,9.558822,-0.69986963,-0.047761444,15.949751
1170,SDSS-II SN 16360,-3.9011579,-5.8688064,15.227688,10.892275
1171,SDSS-II SN 16652,-11.71993,-0.6623343,-3.5106366,-3.5800242
1172,SDSS-II SN 16849,-7.0293083,2.8714075,-28.576267,-25.21452
1173,SDSS-II SN 17322,-30.738865,-8.214905,11.847929,-0.3438347
1174,SDSS-II SN 17793,7.4432983,-15.779447,-16.515469,-12.094484
1175,SDSS-II SN 1783,-39.88885,-21.491106,-7.985971,11.950262
1176,SDSS-II SN 18392,10.4446,-6.173489,-5.139541,3.598786
1177,SDSS-II SN 18459,-29.225548,-6.808359,24.637142,3.016589
1178,SDSS-II SN 18478,3.6910415,2.3148112,-21.045195,-6.447894
1179,SDSS-II SN 1848,11.026151,5.7569146,-25.468338,-12.125302
1180,SDSS-II SN 19190,-26.15142,-22.20498,22.724432,7.748381
1181,SDSS-II SN 19221,-11.4295,-3.4860306,17.423191,15.211967
1182,SDSS-II SN 19325,-122.27788,-167.2122,-5.394185,182.6258
1183,SDSS-II SN 19339,-18.79488,2.355589,-4.239638,-11.092686
