0,1,2,3,4,5,6,7,8,9
SDSS-II SN 14415 (g'r'i'),-1.6819383,-2.3707917,2.0784624,0.82931924,1.1742771,0.06361593,-1.0597264,0.99464285,-0.97243583
SDSS-II SN 14429 (g'r'i'),0.16988851,-1.3637565,0.124148756,-0.33300573,0.6519471,-1.3111488,-0.28542122,-2.0706816,1.166087
SDSS-II SN 14438 (g'r'i'),-0.70980746,-1.0230578,1.0040318,-0.05467969,0.3149223,1.4491656,1.1361537,1.5566651,-0.07269932
SDSS-II SN 14444 (g'r'i'),0.28377458,1.559798,-1.3982301,0.49771452,-0.83570975,-1.0750108,1.2156205,-0.14414728,1.8795493
SDSS-II SN 14452 (g'r'i'),1.2936853,2.0309236,-1.4890732,1.2182717,-0.28827682,-1.2628272,0.48165378,-0.6009833,1.7815531
SDSS-II SN 14453 (g'r'i'),-0.33331153,1.9674256,0.07039886,-0.035772506,0.40102816,-1.0927042,0.26435205,-1.2028655,1.9437817
SDSS-II SN 14455 (g'r'i'),1.0634317,0.28883627,0.00052690494,-0.84387076,0.9422154,-1.5068926,-0.43494025,-1.7543966,2.2584531
SDSS-II SN 14461 (g'r'i'),-0.5565266,-3.0518756,0.5924464,-1.4068252,0.24609601,-1.6159563,-0.48470595,-1.0685775,-0.96987593
SDSS-II SN 14463 (g'r'i'),-0.6400579,-0.05480293,0.30089018,-0.15372773,-0.1337233,1.2670566,1.1115204,1.9024236,0.21337263
SDSS-II SN 14467 (g'r'i'),-0.282113,0.81769,0.23221573,-1.3027012,-0.06130122,-0.27081782,1.7448422,-0.14797373,1.6229129
SDSS-II SN 14470 (g'r'i'),-0.23108341,1.4354738,-0.71178186,-0.138018,-1.0088855,0.002543102,2.1207654,0.92263865,0.55633825
SDSS-II SN 14472 (g'r'i'),-0.5008733,-1.9073461,0.5321492,-1.4102861,0.1802736,0.014103753,1.037312,0.050079267,-1.3258318
SDSS-II SN 14475 (g'r'i'),-0.8900237,1.5652568,1.1934974,-1.5455998,1.1824055,0.52401435,-0.029562183,-0.061303575,0.60261345
SDSS-II SN 14478 (g'r'i'),0.4019829,2.8555996,-1.0147172,-0.76785713,0.6592962,0.15363297,-1.6233218,-2.6476054,1.0910894
SDSS-II SN 14496 (g'r'i'),0.95874226,-1.0479974,-0.7852982,0.19472095,-0.2516165,-1.4662997,0.18856525,-1.7186445,1.7530557
SDSS-II SN 14498 (g'r'i'),-0.5154095,2.5988925,0.034574505,-0.9165774,0.526122,0.1400924,-0.68818706,-1.4544259,0.92366517
SDSS-II SN 14505 (g'r'i'),1.0164382,0.036089197,-0.79732645,0.04342909,0.4355594,-1.8006316,-0.5681083,-2.10444,2.2224755
SDSS-II SN 14522 (g'r'i'),2.5130904,2.6865497,-0.83669007,-0.020281348,0.49070856,-1.3336338,-0.0913378,-1.035555,1.8808793
SDSS-II SN 14528 (g'r'i'),-1.1456876,-0.7056591,2.486123,0.63166744,-0.13632973,1.5394036,-0.43101978,0.4720035,-0.093256444
SDSS-II SN 14531 (g'r'i'),2.0779808,1.2244283,-0.40854198,-1.2008952,0.43848014,-1.8217013,0.30278617,-0.43555024,2.7459557
SDSS-II SN 14539 (g'r'i'),2.686313,2.8314533,-1.1525941,0.16161494,0.22555918,-1.1306151,-0.01424769,-0.91797346,1.7029483
SDSS-II SN 14540 (g'r'i'),-0.17718384,-0.5907486,-0.5039942,0.7826879,-0.7329865,0.69099045,1.2424657,1.9187164,0.094530836
SDSS-II SN 1456 (g'r'i'),-1.3492172,-3.1739028,2.2956166,-0.70408916,1.4815544,-0.5246714,-0.7242454,-0.0775765,-0.8188448
SDSS-II SN 14561 (g'r'i'),1.4450456,3.2305303,-1.2972038,-0.64932144,0.6598453,-0.4963067,-1.3522191,-2.1967704,1.4276195
SDSS-II SN 14577 (g'r'i'),-1.8613983,-0.68818355,2.6003418,-0.4680153,-0.4933699,1.3218855,-0.34113348,0.98087376,-1.195063
SDSS-II SN 14589 (g'r'i'),2.1783001,2.9054284,-2.1164842,0.28359157,-0.34514466,-0.8802414,-0.14390992,-1.0717639,1.5802556
SDSS-II SN 14635 (g'r'i'),0.0052847126,-0.5999182,-0.72545195,0.3545582,-0.8780931,-0.88440675,1.1794469,-1.1364765,2.0858216
SDSS-II SN 14638 (g'r'i'),0.15947895,-0.44270495,-0.7870298,0.35788447,-0.7785344,-0.9473709,1.238408,-0.8672319,2.0009787
SDSS-II SN 14639 (g'r'i'),-0.4879534,-4.3593655,1.7136958,-0.38823634,0.8005381,-1.0298507,-0.27366352,0.8674363,-2.3720818
SDSS-II SN 14658 (g'r'i'),-2.6271517,-5.2514424,2.214093,-0.14785033,-1.1528301,-0.7554751,-0.2743687,2.1848838,-3.2747514
SDSS-II SN 14661 (g'r'i'),1.4659821,4.1986055,-0.8421866,0.18140765,-0.15529649,2.0525522,-0.6572374,-1.5473496,0.18126081
SDSS-II SN 1470 (g'r'i'),-1.7373412,-3.746396,2.6009464,-0.6466534,1.4397278,-0.6474602,-0.8739745,0.40138766,-1.1698593
SDSS-II SN 14744 (g'r'i'),-0.62085533,-2.2264063,0.5383642,-1.1541964,0.20853965,-0.7740739,0.093729846,-1.273807,0.042417094
SDSS-II SN 14750 (g'r'i'),-0.1160259,2.0896761,-0.36196363,-1.6054726,-0.7993293,0.79208875,0.927828,0.45422697,0.020867597
SDSS-II SN 14751 (g'r'i'),-0.50440395,1.311332,-0.45023668,-0.73658997,-0.30489448,0.5653722,1.7735549,1.0397841,-0.56587577
SDSS-II SN 14784 (g'r'i'),-0.81332767,-0.6512035,0.35673118,-0.014349005,0.012559048,0.58513665,1.2524242,0.5138473,1.247199
SDSS-II SN 14786 (g'r'i'),1.3955487,0.4016348,-0.9170298,-0.035748433,0.35402277,-1.9378414,-0.37764025,-1.7868196,2.4815967
SDSS-II SN 14792 (g'r'i'),-0.7809496,-2.3144448,0.86502856,-1.2551479,0.57393897,-1.0708529,-0.37469444,-1.1668086,-0.4440859
SDSS-II SN 14809 (g'r'i'),-0.46951118,1.9881971,0.041693028,-0.1433834,0.2892438,-0.89311934,0.32132375,-1.0608661,1.8415457
SDSS-II SN 14821 (g'r'i'),0.87277853,2.3073306,-0.60278904,-1.8176394,-0.23848759,-0.5233912,0.54727733,-0.47526637,1.2832935
SDSS-II SN 14827 (g'r'i'),1.1355633,-0.1707024,1.0012558,-0.7153329,1.0231408,-1.2895485,0.63300544,-1.4276825,1.9041185
SDSS-II SN 14833 (g'r'i'),0.28783745,-2.9176204,-0.35804388,-0.25314406,-0.7791248,-0.74134284,0.44118118,-0.70518744,-0.43749347
SDSS-II SN 14859 (g'r'i'),-3.3696887,-3.5634937,2.4714181,0.73087054,0.82318133,0.35096988,0.33147535,2.2800655,-1.1011288
SDSS-II SN 14876 (g'r'i'),1.3282284,2.276081,-2.429756,-0.10493902,-0.8020069,-1.0776262,0.042955082,-1.0862011,1.7823777
SDSS-II SN 14883 (g'r'i'),-1.1563096,-0.85307735,2.517158,0.19540386,0.3713399,1.317238,-0.37592342,0.2988031,0.10022683
SDSS-II SN 14888 (g'r'i'),-0.2597937,-0.8597451,1.2452224,-0.6495978,0.849628,0.050026607,1.2870694,-0.40887356,1.1321919
SDSS-II SN 14900 (g'r'i'),0.5017051,2.2602432,-0.08259759,-0.2684025,0.86592823,-1.5734211,-0.25267798,-1.4914659,2.239858
SDSS-II SN 14907 (g'r'i'),0.9348659,2.5653687,-0.98632926,-0.96734357,0.902231,-0.74536,-1.525196,-2.3294194,1.6290388
SDSS-II SN 14916 (g'r'i'),1.68717,0.52439684,-0.69421524,-0.3131357,0.34988114,-1.9261256,-0.03674262,-1.3591081,2.5901246
SDSS-II SN 14960 (g'r'i'),-1.0542773,-4.6596484,1.5376977,-0.044196997,-0.04789402,-1.203925,-0.5807215,0.9144756,-2.5757587
SDSS-II SN 14963 (g'r'i'),1.941403,0.8480818,0.38996953,1.1804585,1.0598652,-1.8556455,0.1717402,-1.547207,1.9354194
SDSS-II SN 14964 (g'r'i'),1.0484742,0.94613767,-2.0961785,-0.11193751,-1.2641349,-0.7750622,0.6618172,-0.039671768,1.5364641
SDSS-II SN 14965 (g'r'i'),-0.9673696,-0.21487834,1.1560947,-0.29488245,-0.09735944,1.0670911,0.9329833,0.5844678,0.8040359
SDSS-II SN 14966 (g'r'i'),-1.9288865,-3.8205829,2.8194637,-0.6454453,1.0418338,-0.47367325,-1.3125664,1.4178759,-2.2954125
SDSS-II SN 14978 (g'r'i'),0.90594083,-0.52913356,-1.7339125,0.16685306,-0.7212628,-1.2280412,-0.28328246,-1.6516793,1.5540556
SDSS-II SN 14988 (g'r'i'),0.3533363,1.025175,-1.1599164,-0.40230787,0.5183591,-1.0672972,-1.5800918,-2.4862115,1.820118
SDSS-II SN 1500 (g'r'i'),0.7869556,-0.78925586,-1.2074323,1.4226124,0.653579,-0.86998755,-0.9938132,-2.153084,0.11678002
SDSS-II SN 1504 (g'r'i'),1.0199752,-1.3500499,-0.16863407,0.1406823,0.14320517,-1.6932219,0.30505523,-1.9746711,1.872655
SDSS-II SN 15048 (g'r'i'),1.8838408,3.6885386,-1.6927782,1.2825364,0.22214943,1.3574271,-1.4068165,-3.0239437,0.80295146
SDSS-II SN 15055 (g'r'i'),-1.056208,0.5425497,0.49046576,-0.3443089,0.40365708,0.6837554,0.6576593,0.54345524,1.3659433
SDSS-II SN 15080 (g'r'i'),1.7748822,3.2175448,-1.6222246,-0.48575246,0.4360932,-0.9097024,-1.02457,-1.8034345,1.6218538
SDSS-II SN 15103 (g'r'i'),1.6920391,2.302046,-0.6661758,-0.9068192,0.60260415,-1.4807407,-0.21345238,-0.93242353,2.2249734
SDSS-II SN 15104 (g'r'i'),1.2519782,1.4138458,0.45821634,1.5418415,1.3171991,-0.15551506,1.6233305,1.4271493,0.06313143
SDSS-II SN 15108 (g'r'i'),-1.8378277,-1.330882,3.5632977,0.36745128,-0.6606212,1.2001038,-0.9848434,-0.4586098,-0.35248774
SDSS-II SN 15119 (g'r'i'),0.74572974,0.28487903,-0.19359058,-1.5588526,0.68401057,-1.1821067,-0.39398158,-1.1621633,2.3370502
SDSS-II SN 1513 (g'r'i'),-3.2417362,-5.034779,2.6207335,-0.15063716,-1.2889841,-0.26287138,-0.19730261,2.5946622,-3.0602932
SDSS-II SN 15137 (g'r'i'),1.0266572,2.0356507,-0.80091137,1.3117967,0.20000273,-1.4333379,0.44016644,-0.73789996,1.8639585
SDSS-II SN 15160 (g'r'i'),-1.3468707,1.17879,2.0871782,-0.2285958,-0.114738606,1.3831118,-0.4414478,-0.33974102,0.6553798
SDSS-II SN 15177 (g'r'i'),1.2333804,-0.803889,-1.6354215,1.6760017,0.16214521,-0.97446513,-0.64291996,-2.135611,0.15121464
SDSS-II SN 15198 (g'r'i'),-1.3291461,0.31880635,1.9427515,0.013668993,-0.8015938,1.5973625,0.18481372,0.5713508,0.6792047
SDSS-II SN 15239 (g'r'i'),-1.6956271,1.3034809,0.98715377,-0.7746011,1.2391673,-0.1174287,0.1134022,-1.2031937,1.1681895
SDSS-II SN 15255 (g'r'i'),0.9450163,2.5213869,-1.2209053,-0.7235384,0.77968496,-0.83148205,-1.5506203,-2.407882,1.654178
SDSS-II SN 15263 (g'r'i'),1.256014,1.4073844,-0.34699497,-0.72996765,1.2998102,-1.5889428,-1.0392216,-2.2732656,2.1440756
SDSS-II SN 15268 (g'r'i'),1.9096693,2.6318614,-2.1188626,0.12175728,-0.6336131,-0.8162453,0.17512275,-0.7010078,1.537622
SDSS-II SN 15272 (g'r'i'),-1.7058125,-0.09905352,2.517837,-0.01611612,-0.24132314,1.5717691,-0.2887378,0.43686432,-0.025871845
SDSS-II SN 15286 (g'r'i'),1.3187504,1.359399,-1.881894,1.399996,-0.89777064,-0.23637605,1.351578,1.3645126,0.5129271
SDSS-II SN 15289 (g'r'i'),2.5534782,2.4265077,-0.21386942,0.41873243,1.0302429,-1.4192135,-0.31193328,-1.6661972,1.9138836
SDSS-II SN 15303 (g'r'i'),1.2485962,2.3671336,-2.7975464,0.079727046,-1.0801208,-0.5451311,-0.04520801,-1.1482784,1.4408288
SDSS-II SN 15309 (g'r'i'),1.1652278,3.295809,-2.3925943,-0.50779825,-0.4968939,-0.018814648,-0.7958227,-1.7563372,1.1482022
SDSS-II SN 15314 (g'r'i'),2.3027458,2.9900448,-2.6973076,1.2234913,-0.9435101,0.3119562,0.0020171558,-1.0759463,1.0460922
SDSS-II SN 15319 (g'r'i'),-0.5553584,-1.2445521,0.34552687,-1.773418,-0.28990328,0.3639319,0.83906674,0.9921743,-1.4708555
SDSS-II SN 15324 (g'r'i'),-0.0041816616,2.5438821,1.1911354,-0.6889886,0.90495634,-0.5024388,-0.07297699,-1.1873293,1.0206369
SDSS-II SN 15331 (g'r'i'),-0.6711256,-3.1115494,1.1226354,-1.1005468,0.6909776,-1.1223445,-0.22845906,-0.7381704,-1.0834861
SDSS-II SN 1535 (g'r'i'),-2.0205293,-3.154559,1.697826,0.62469035,0.9485086,-0.75662947,-1.2440158,0.29497597,-1.1486561
SDSS-II SN 15357 (g'r'i'),-1.178095,0.22966215,1.8818022,0.0127075445,-0.27648205,1.5466532,0.065647826,0.7186163,0.4854921
SDSS-II SN 15358 (g'r'i'),-1.2286357,-2.080243,2.0135942,-1.0330857,0.3361954,0.6650066,-0.15499055,2.1698687,-2.7627268
SDSS-II SN 1536 (g'r'i'),-1.0929822,-4.9324136,1.3990517,-0.29926848,-1.0770215,-0.99120295,0.051803287,1.4562937,-3.3509731
SDSS-II SN 15360 (g'r'i'),-0.6328429,-1.3620619,0.538587,-1.7218723,-0.17546004,0.34913388,0.7690053,0.95333534,-1.6107658
SDSS-II SN 15385 (g'r'i'),0.38493234,2.0995083,-0.47949672,-1.7498122,0.56817955,-0.3855384,-0.8807595,-1.3799495,1.420565
SDSS-II SN 15413 (g'r'i'),-0.5937533,0.8898279,0.11675116,0.04258372,0.60205364,-0.2977977,-1.6129727,-2.2303565,1.4916098
SDSS-II SN 15418 (g'r'i'),1.4693063,1.2949424,0.09812158,1.4698735,0.96015376,-1.8289205,0.044401154,-1.6283288,1.9201442
SDSS-II SN 15419 (g'r'i'),-0.5371807,1.3094196,-0.4171534,-0.41466305,-0.7060809,0.11135687,1.9381588,0.72689575,0.8314734
SDSS-II SN 15428 (g'r'i'),0.043957453,2.4150598,1.2078334,-0.6456905,0.90260774,-0.5823641,0.18015766,-1.1138839,1.1393179
SDSS-II SN 15448 (g'r'i'),0.12766041,1.2877359,-0.16133025,-2.2466576,-0.30426073,-0.36283284,1.093912,-0.50940496,1.3936932
SDSS-II SN 15454 (g'r'i'),-1.2274848,-1.1355361,1.6619881,-0.30438244,1.5693421,1.0082768,0.37631845,0.38721508,-0.43668446
SDSS-II SN 15455 (g'r'i'),2.4975202,4.0706525,-0.8470606,0.14796351,0.5609126,0.37220052,-0.84336734,-1.8371072,0.97046584
SDSS-II SN 15470 (g'r'i'),0.1583654,-0.693067,-0.77307266,-1.7932652,-1.2971771,0.021091089,0.89117986,0.6136322,-0.4464907
SDSS-II SN 15486 (g'r'i'),2.5174632,3.687896,-1.0908716,0.6447035,0.7389788,0.0475437,-1.1612076,-2.4259164,1.179761
SDSS-II SN 15489 (g'r'i'),1.6641885,1.7497761,-0.5899247,-0.94273585,0.56104326,-1.5837544,-0.08827182,-0.8025907,2.4298017
SDSS-II SN 15496 (g'r'i'),-0.10418089,-0.6149841,-0.2596033,1.0121591,-1.2076248,0.28213027,2.03013,1.5960401,0.42191234
SDSS-II SN 15505 (g'r'i'),1.3574317,-0.028409043,0.8245656,-0.6817883,1.0248992,-1.4418967,0.43618348,-1.5116038,2.0526981
SDSS-II SN 15511 (g'r'i'),-1.0566448,-0.67943704,1.6531622,-0.071904965,1.3442847,1.3951412,0.31054157,0.7821218,-0.13944125
SDSS-II SN 15522 (g'r'i'),0.6121676,2.1463015,-0.6294758,-2.081837,-1.0377854,-0.24815196,1.4507164,-0.15095451,0.55935717
SDSS-II SN 15523 (g'r'i'),-1.1242193,-1.188184,1.4171772,-1.3537481,-0.24166465,0.753744,0.08935001,1.7672795,-2.1322467
SDSS-II SN 15525 (g'r'i'),0.488196,2.1307352,-0.52994674,-1.6663164,0.69263625,-0.5110309,-1.0284826,-1.5865539,1.5060225
SDSS-II SN 15526 (g'r'i'),0.115023784,1.125178,-0.028827071,-2.1226718,-0.2568019,-0.45410386,1.3588024,-0.5284784,1.5118728
SDSS-II SN 15529 (g'r'i'),0.6810802,3.0250397,-1.063894,-0.7304563,0.74070495,0.13940108,-1.6981827,-2.7082813,1.1436765
SDSS-II SN 15535 (g'r'i'),2.1932948,2.8198407,-2.5353358,0.9583813,-0.8252687,-0.103081584,0.036644146,-0.98629856,1.2177184
SDSS-II SN 15539 (g'r'i'),0.6998089,0.607939,-1.5354341,-1.0062032,-0.34698367,-1.3695896,-0.38509598,-0.90550166,2.4973936
SDSS-II SN 15545 (g'r'i'),0.17344181,-2.5228422,-0.20135021,-0.08490968,-0.4049494,-0.65164924,0.5145342,-1.0445731,0.097127356
SDSS-II SN 15549 (g'r'i'),2.791515,2.8813887,-0.36310044,0.33121446,0.9871081,-1.131885,-0.42447314,-1.652781,1.7399753
SDSS-II SN 15565 (g'r'i'),-0.90604323,-4.334424,1.0364369,-0.071835615,-1.4696847,-1.5986896,-1.6323547,-0.40630272,-1.883653
SDSS-II SN 15569 (g'r'i'),2.3435562,2.6980112,-0.92717445,-0.29933292,0.36215812,-1.2924838,-0.027993448,-0.8425189,1.8823165
SDSS-II SN 15592 (g'r'i'),2.808636,2.7544436,-0.5110713,0.26329693,0.6945554,-1.1755098,-0.120549604,-1.2059851,1.7246308
SDSS-II SN 15606 (g'r'i'),2.1627035,2.676064,-2.6126733,1.0720476,-1.009871,0.11885873,0.19649518,-0.7537591,1.0351878
SDSS-II SN 15607 (g'r'i'),-1.6401513,-3.9146826,1.8670415,-0.2384493,0.9376056,-1.3364921,-1.0085149,0.35262904,-1.8005866
SDSS-II SN 15647 (g'r'i'),0.6387785,2.895621,-0.7743055,-1.152501,0.9056046,-0.07672808,-1.6355292,-2.4427104,1.2346678
SDSS-II SN 15656 (g'r'i'),-0.71608,-2.2904298,0.7790246,-1.3712983,0.33578265,-0.74327856,0.05247106,-0.4213732,-1.2775025
SDSS-II SN 15675 (g'r'i'),-0.50461864,0.47372735,0.6893545,0.0897476,0.06906435,1.2318068,0.45727095,1.5702149,0.6831831
SDSS-II SN 15692 (g'r'i'),0.78142715,-0.24833354,-1.2883341,0.87905693,-0.7499945,-1.2199898,0.9109255,-1.2080566,1.9136909
SDSS-II SN 15696 (g'r'i'),-1.2741766,-0.71829623,1.9443412,-0.6278768,-0.17198782,1.1149619,-0.30513045,1.9294578,-2.0351043
SDSS-II SN 15697 (g'r'i'),0.03854355,0.015493247,1.0688086,-1.5539534,1.4131584,0.52772444,-0.21891132,0.5633834,1.2269317
SDSS-II SN 15726 (g'r'i'),-2.3756392,-1.1604917,3.1094198,-0.011846625,-0.19062684,1.2336771,-0.6716136,0.571646,-0.71821636
SDSS-II SN 15730 (g'r'i'),0.5347758,2.5883775,-0.72658646,-1.0650448,0.9086096,-0.2636225,-1.5552018,-2.4329424,1.3353553
SDSS-II SN 15737 (g'r'i'),0.7408958,2.3000088,-0.9127111,-0.95028865,0.888762,-0.75260234,-1.526535,-2.359134,1.6458827
SDSS-II SN 15745 (g'r'i'),2.4514654,2.851872,0.64345795,0.070464216,1.5271872,-0.4910199,-0.67823696,-2.1480772,1.3289162
SDSS-II SN 15751 (g'r'i'),2.5298731,2.6932302,-1.3394629,0.5481275,0.6038712,-1.2947028,-0.7074814,-1.9311956,1.8557533
SDSS-II SN 15755 (g'r'i'),-0.73323905,-0.61571395,1.9449542,0.7817881,0.12776077,1.556268,-0.1627287,0.79965955,0.23154922
SDSS-II SN 15761 (g'r'i'),2.7337074,3.2393534,0.11535827,-0.072767265,0.42529938,-0.27176315,0.23627566,-0.1263381,0.95627624
SDSS-II SN 15777 (g'r'i'),-0.054837584,1.0801531,-0.45732325,-0.097967684,-0.19211707,-0.5015203,1.3881791,0.31485114,1.5579008
SDSS-II SN 15782 (g'r'i'),0.21404028,0.29270226,-0.1199319,-1.6901345,0.6062207,-0.43556485,-0.3691668,-0.43140572,1.9171847
SDSS-II SN 15784 (g'r'i'),-0.059572782,1.1650472,-0.33676526,-0.20716475,-0.10561645,-0.47567195,1.3484085,0.2527092,1.5772976
SDSS-II SN 15793 (g'r'i'),0.20741065,1.401035,-0.18868558,-2.208642,-0.27567726,-0.40885153,1.0394744,-0.5368138,1.4162356
SDSS-II SN 15807 (g'r'i'),-0.60059124,-0.66038716,-0.4721549,-0.02191971,-1.0250852,-0.53655964,1.3253286,-1.0640829,2.0630238
SDSS-II SN 15814 (g'r'i'),-0.738011,-1.4464934,2.0317886,0.61035645,0.5756301,0.97134966,-0.49988416,1.0462106,-0.7221895
SDSS-II SN 15827 (g'r'i'),-0.50862503,-3.8621414,0.86101246,-1.0809364,-0.017347373,-1.5717876,-0.10494895,-0.0472787,-2.44416
SDSS-II SN 15829 (g'r'i'),-0.6176465,-0.97558326,0.23196816,0.001549663,0.15695567,-0.24492319,1.0133299,-0.5761571,1.7248751
SDSS-II SN 15855 (g'r'i'),0.6788806,-0.13716942,-1.9087613,-0.92676705,-1.2985175,-0.6416578,0.18144698,-0.28508252,1.233641
SDSS-II SN 15860 (g'r'i'),0.06279846,1.4060421,-0.6705591,-0.09774019,-0.45402074,-0.40099302,1.4431763,0.49197948,1.2780913
SDSS-II SN 15874 (g'r'i'),1.2415788,0.59346604,-1.0701526,-0.4828894,0.21359746,-1.7819254,-0.41676402,-1.4505272,2.5648866
SDSS-II SN 15884 (g'r'i'),-1.0948668,1.2194923,0.47864446,-0.7737858,0.75687647,0.783654,0.9041901,0.72481436,0.095739506
SDSS-II SN 15900 (g'r'i'),-1.2427465,-0.85029566,-0.034430124,-0.6809343,-0.78307027,-0.054757968,1.575903,-0.38639566,1.4582888
SDSS-II SN 15903 (g'r'i'),1.0261401,3.562734,-1.342509,-0.3255733,0.4060593,0.6716819,-1.5142671,-2.6222563,0.89445066
SDSS-II SN 15913 (g'r'i'),-0.87033695,-5.265717,1.2364392,0.44042918,-0.77080137,-1.1599809,-0.9811036,0.99604803,-2.5353248
SDSS-II SN 15914 (g'r'i'),1.0982652,-0.7124043,-2.1883605,0.2512854,-1.8061785,-0.694595,0.80873,-0.51740456,0.61901826
SDSS-II SN 15915 (g'r'i'),-0.13488401,1.3313942,-0.22261892,-1.9839642,-1.1299298,0.5374978,1.3443877,0.29468498,-0.054097295
SDSS-II SN 15935 (g'r'i'),-1.2401016,-1.585996,2.0715878,-0.013105748,1.6370789,0.8774266,-0.27035794,0.9748829,-1.0544392
SDSS-II SN 15942 (g'r'i'),1.0714196,2.7285025,-1.0084921,-1.2088056,1.0489837,-1.5242342,-1.384407,-1.9920691,2.2061155
SDSS-II SN 15944 (g'r'i'),2.2278285,2.6585026,-1.944266,0.6581583,0.33146524,-1.1038933,-0.9665343,-2.167358,1.6927986
SDSS-II SN 15958 (g'r'i'),-0.60685563,-2.6740766,0.6642818,-1.132834,0.29516155,-1.1135607,-0.17773052,-0.891113,-0.8595973
SDSS-II SN 15967 (g'r'i'),0.6192526,1.1391419,-0.25295106,-1.434208,1.0334752,-0.9144744,-1.0284821,-1.8144363,1.9000957
SDSS-II SN 15988 (g'r'i'),-2.2459471,-1.0834981,3.171737,0.055796154,-0.36493608,1.2947832,-0.6889818,0.38399503,-0.66116154
SDSS-II SN 15990 (g'r'i'),1.3807166,0.6493899,-2.2570908,0.95222855,-0.9703792,-1.1023576,0.32218587,-1.3122433,1.6099586
SDSS-II SN 15992 (g'r'i'),2.809278,2.5485082,0.2433538,0.1942413,0.97433776,-1.0433522,0.029801853,-1.1294122,1.5962639
SDSS-II SN 16001 (g'r'i'),-1.9036292,0.79950863,1.7502928,-0.007321598,0.17450756,1.4092265,0.43250552,-1.185288,0.41267085
SDSS-II SN 16015 (g'r'i'),-1.1195388,0.31582,0.49204743,-1.0010669,0.6818788,0.6909142,1.6079938,0.44670546,-0.6425509
SDSS-II SN 16046 (g'r'i'),-0.2969927,-1.9233562,-0.30614772,-1.1396197,-0.5811542,-0.40304253,0.70407474,-0.18687285,0.32506987
SDSS-II SN 16048 (g'r'i'),-1.6254002,1.0856314,1.6453956,-1.133708,1.6490266,-0.4786003,-0.8557002,-1.6556818,0.61438656
SDSS-II SN 16052 (g'r'i'),0.037931565,0.21796063,0.02939553,-1.6890043,0.70832783,-0.21502493,-0.4189771,-0.2987593,1.7840339
SDSS-II SN 1609 (g'r'i'),-2.7252326,-4.1609225,2.4546773,0.29045698,0.6352224,-0.5066136,-1.1789224,1.3100678,-1.616211
SDSS-II SN 16091 (g'r'i'),2.0691752,2.7308846,-1.9986725,0.10353493,-0.37550363,-1.0401777,0.008465474,-0.91341406,1.6829302
SDSS-II SN 16094 (g'r'i'),-1.4274439,-0.6904254,1.5642732,-0.57282346,1.8810451,1.2512147,0.50640386,0.52407503,-0.61682165
SDSS-II SN 16098 (g'r'i'),-0.64093816,-0.06557484,1.7370107,-0.8725791,1.6486868,0.12688461,0.20949884,-0.7926801,1.5357567
SDSS-II SN 16111 (g'r'i'),1.7870553,2.9934103,-2.1417713,-0.12661652,0.28779665,-1.370894,-1.0554588,-1.9312274,1.8665962
SDSS-II SN 16123 (g'r'i'),-1.2589004,-4.7403045,1.5882415,0.037409335,-0.10391992,-1.1969789,-0.63626444,1.0229023,-2.6092114
SDSS-II SN 16138 (g'r'i'),0.07555002,1.705284,0.005661141,0.29147267,0.7247857,-1.4538307,-0.16576567,-1.7050233,2.0706491
SDSS-II SN 16142 (g'r'i'),2.5612159,3.830727,-0.55890435,0.4455318,0.9478509,0.19912015,-1.0928806,-2.2956758,1.0877067
SDSS-II SN 16148 (g'r'i'),1.7515309,2.9867618,-2.132385,0.01779064,0.25317442,-1.0228523,-1.161344,-2.1304147,1.6666716
SDSS-II SN 16160 (g'r'i'),0.8313694,3.3486419,-0.9938633,-1.5912473,-0.044316057,0.18671764,-0.51195073,-1.1580992,0.77278256
SDSS-II SN 16172 (g'r'i'),1.1519287,2.6836622,-1.4300128,-0.5793677,0.6981639,-0.89405847,-1.5122411,-2.385231,1.6608032
SDSS-II SN 16193 (g'r'i'),-0.1571588,1.0121982,-0.24972482,-1.9872351,-1.3022069,0.51118666,1.4586416,0.36364365,-0.19587766
SDSS-II SN 16199 (g'r'i'),1.4783659,1.8942591,-0.8875492,-0.5012303,0.85345423,-1.7634333,-0.8083041,-1.8159307,2.322077
SDSS-II SN 16200 (g'r'i'),0.87835884,0.02990162,-1.6572758,-1.0352486,-1.4127394,-0.40809155,0.76783305,0.22162744,0.75610095
SDSS-II SN 16202 (g'r'i'),-0.9977148,1.2202119,1.5639101,-0.16760406,0.44106954,0.46552137,-1.7092417,-1.2448392,0.7477061
SDSS-II SN 1622 (g'r'i'),-2.8310945,-4.350062,2.2499306,0.57726884,0.4758972,-0.49623173,-0.8981003,1.5278691,-1.687301
SDSS-II SN 16220 (g'r'i'),1.3244575,0.88765335,-0.18055429,-1.381212,0.617366,-1.1610323,0.011591968,-0.37331688,2.3784063
SDSS-II SN 16225 (g'r'i'),1.4639143,0.60050696,-0.8390334,-0.48640186,0.24986634,-1.8039542,-0.08562833,-1.1595539,2.6036062
SDSS-II SN 16236 (g'r'i'),-0.60992306,-1.7570657,0.58149767,-1.1958882,0.5092825,-1.0231457,-0.33926114,-1.4738004,0.3585796
SDSS-II SN 16237 (g'r'i'),2.471804,3.4418194,-1.2189409,-0.18448187,0.27713042,-0.5541633,-0.40248862,-1.2010542,1.3376148
