,SN,0,1,2,3,4,5,6,7
443,SDSS-II SN 5607,3.2206347,2.1103256,-3.0077605,-3.428519,0.8912595,-7.948846,-7.542098,-1.187024
444,SDSS-II SN 5810,-1.5060643,-2.3057384,-2.1854336,-2.051775,7.729795,-2.9567263,3.1090643,-0.31652495
445,SDSS-II SN 5890,-0.92385244,6.8571343,2.1076038,3.9595711,-6.816872,-5.139418,8.784432,-0.16647622
446,SDSS-II SN 5959,-0.9641903,3.487538,-11.553089,2.726126,-1.4494824,-11.476232,4.7670045,0.91563183
447,SDSS-II SN 5963,-7.0635448,-0.0048742834,-9.28433,4.013846,-2.0423687,-8.978943,1.4972275,-3.343534
448,SDSS-II SN 6055,-2.6804984,9.637151,-5.755453,8.38947,-4.372637,-6.139136,9.902601,1.8440236
449,SDSS-II SN 6289,-6.4089293,1.4122545,-2.7086189,1.9345987,-8.671841,1.4812177,-2.4051802,-0.7049366
450,SDSS-II SN 6327,3.141509,4.2863097,1.0901543,5.2277756,-4.745178,-8.831954,-1.78572,5.33922
451,SDSS-II SN 6556,-7.078375,8.316706,-4.1960993,0.043872852,-3.4649236,-3.3644378,-3.7958531,-2.7727144
452,SDSS-II SN 6560,-0.18746579,7.221074,-6.499725,4.3622265,0.031389195,-6.667075,-1.611114,-4.704015
453,SDSS-II SN 6618,6.0466814,8.450947,-6.5099673,1.8754859,-2.251363,-2.1814432,0.827409,-5.4308677
454,SDSS-II SN 6714,-8.014343,-5.2664323,-1.7461866,-1.0421748,-8.234023,3.825851,-4.3526073,-4.3400536
455,SDSS-II SN 6715,0.095151626,-4.441171,-7.682194,-0.4150486,-2.9502108,4.2604165,8.791574,-5.879954
456,SDSS-II SN 7024,-0.07410202,0.19120109,-3.2511516,2.1943038,-5.7755184,-0.29897818,2.845565,-9.981607
457,SDSS-II SN 703,-0.5251549,0.94240415,-3.2309337,12.539301,5.8343086,-2.6105692,6.3448544,-4.829339
458,SDSS-II SN 7039,-2.48035,9.738269,3.4490445,6.66209,-5.111569,-10.482891,2.8040748,5.6427064
459,SDSS-II SN 7121,-1.1899261,1.8223711,-9.273039,11.055642,-1.4500674,-7.7044497,4.755693,-0.78557795
460,SDSS-II SN 7123,-5.368608,6.123623,-7.9409685,1.9380165,-0.0809904,-8.939845,-2.1022544,1.980119
461,SDSS-II SN 7233,-0.8040582,-3.2431984,-0.9806906,6.6038485,0.318107,-1.0535731,11.406895,-7.8363447
462,SDSS-II SN 7499,-3.2486308,-7.2933273,-5.2118115,4.1941113,2.3279116,2.2253501,-9.660507,-10.435459
463,SDSS-II SN 7636,-1.540943,0.20500779,-5.4914136,3.1639113,9.348992,0.7351144,-5.8538675,-5.111885
464,SDSS-II SN 764,-5.45217,10.677336,1.810194,2.285511,2.6067603,-1.9952708,-2.3835454,5.49752
465,SDSS-II SN 7647,1.7812271,-0.52993697,0.23282139,7.7339387,8.781288,-1.466465,-6.6351557,-4.0875707
466,SDSS-II SN 7701,-9.662393,-6.654589,-5.4104,3.916172,0.2044449,-4.6018567,-0.5057424,-5.0588818
467,SDSS-II SN 7725,2.8585932,-5.3705835,-7.012178,2.3042662,-5.2570767,-4.6454124,-2.8613567,3.6840658
468,SDSS-II SN 773,0.51688933,0.089761704,-1.7931573,11.064125,2.156146,-2.263941,-0.8045143,6.636253
469,SDSS-II SN 801,-4.7085977,3.7236166,1.9239118,-0.11191932,0.6389492,-6.4710045,3.6252084,-2.4505157
470,SDSS-II SN 8196,-6.382465,1.4967073,-10.639561,0.97895455,-5.9512296,0.95186144,-5.9051995,-8.845052
471,SDSS-II SN 8236,-24.170506,9.830791,95.41364,-28.183722,-5.120134,60.820568,-31.1862,21.030792
472,SDSS-II SN 8252,-4.2295284,-7.857638,-6.430928,-0.67303723,-4.8373923,-0.2600619,-1.0719656,-8.448635
473,SDSS-II SN 8721,0.7673825,0.1428534,-6.4237223,3.3532488,-6.7212033,-2.100047,-3.4868116,-0.16336234
474,SDSS-II SN 8744,-1.8538274,10.479747,0.68263584,4.6070185,-0.5784234,-6.656371,0.47242436,-0.047024526
475,SDSS-II SN 904,-6.6593995,7.963201,-1.2336324,4.9988265,3.6169853,-8.938258,2.1537163,0.24582487
476,SDSS-II SN 9052,-1.624323,1.835838,-3.0966258,10.4870205,-7.3472533,-7.251638,8.733236,0.8227707
477,SDSS-II SN 917,4.11622,-2.9049597,1.3889331,6.114291,1.891579,-2.3709986,9.51099,4.6231136
478,SDSS-II SN 9250,-0.06285174,9.763039,5.870837,3.845956,-0.20662446,-3.7981153,8.674183,2.637273
479,SDSS-II SN 9326,1.0904187,1.2259468,-3.932119,3.33243,-3.6284125,-11.294255,2.5113366,0.8006559
480,SDSS-II SN 9424,3.0580258,-1.1902993,-2.788723,1.9660766,5.6382437,1.4471507,0.14814341,-13.604983
481,SDSS-II SN 9632,-0.028116416,-3.4105403,-8.922732,3.2034826,10.864759,-3.9402373,-1.6331514,-7.1780467
482,SN2005fj,1.8404762,2.5773418,-1.4974182,8.063396,-3.812188,7.3319964,3.4407282,4.374524
483,SN2005gi,4.8387895,2.5278494,-3.9057481,5.686757,1.2697923,5.7235255,-8.378422,-2.9645224
484,SN2005jq,2.5768726,1.542469,3.5407732,5.8259826,-0.8131349,-4.2542257,3.9543593,11.681868
485,SN2005kq,0.21654841,-0.5072525,-5.2240286,12.316402,-0.1938071,4.3233023,-1.1651708,0.4836147
486,SN2005lo,4.6206503,1.7457281,-4.6016836,5.077288,1.4361646,-7.675038,0.38103268,-9.576891
487,SN2005ml,0.15511046,3.5518956,-0.6210367,1.3155143,1.9260426,-5.0753055,4.042691,13.653863
488,SN2005mn,-5.018866,0.6300707,-4.6446633,0.08205296,1.2179021,1.4489037,-4.5113316,-5.363902
489,SN2005mp,1.3620515,3.7730427,-3.005429,4.854519,1.3444859,-6.294089,-0.8770103,2.7106714
490,SN2006ft,-2.2632148,5.128263,3.2573397,6.4421635,4.520964,-4.605474,9.538967,4.3333054
491,SN2006gd,0.19613764,-13.916139,-3.097625,-0.37878338,-3.2348874,2.0689764,-3.955935,-7.1044636
492,SN2006ge,-5.393191,-0.60919863,-4.7357526,2.3929622,-7.7113,-4.6145434,-7.459829,-2.6099496
493,SN2006gk,4.3050237,-3.5069075,-5.5071635,0.34742504,10.957268,-4.6920376,2.4952977,-5.9595766
494,SN2006gl,-6.71345,4.005375,-2.2179878,7.3433766,2.7336311,-4.5995207,4.378703,-5.0834723
495,SN2006go,2.5885105,-4.2110047,-4.534374,4.533922,-4.994377,-0.34212384,2.2669969,-5.357251
496,SN2006gp,-7.5926466,-3.904817,-2.8128815,4.391608,3.5567842,1.5462785,-5.5621114,-3.9350572
497,SN2006gu,0.7581463,6.327742,0.6710809,6.988039,1.7085798,-9.857863,3.4969354,1.4780861
498,SN2006hj,1.9100463,6.897356,-4.0937223,13.529322,-1.3210632,-5.448308,4.7309318,-1.239722
499,SN2006hk,-5.23742,8.40735,-3.1504223,11.794881,-4.128001,-2.117649,3.7763371,1.163233
500,SN2006hm,2.6543813,-3.135837,1.3220869,1.327794,-2.7708201,-8.21005,0.5523704,-8.851508
501,SN2006hw,-1.3595535,0.2043091,-0.58304197,15.197444,-3.12731,2.2954772,5.2559676,3.4123936
502,SN2006jg,-0.75082844,-0.43937406,5.321488,3.3161454,-6.024746,-3.462124,-9.555973,-2.266445
503,SN2006jz,-5.3010654,-1.4582137,-5.393815,8.935212,-6.3273697,1.2766435,0.24718048,2.3849902
504,SN2006kd,5.220909,-2.633839,-4.306544,12.418684,2.2582471,1.6113771,1.2044805,3.055441
505,SN2006ks,5.3781457,3.1898215,-6.669009,5.6726003,-0.5372813,2.8666034,1.0239927,-9.155566
506,SN2006ll,-7.9251904,-9.389315,1.9240695,6.129349,1.1798346,-2.3826466,-0.75805354,-2.9900374
507,SN2006lq,-1.288508,3.4577458,-8.121829,8.96065,3.3449683,1.5615284,1.1304134,-6.230563
508,SN2006mz,-1.3688645,-3.9604785,-10.63893,4.457322,-6.3508234,-4.8550143,0.6078464,-0.98228043
509,SN2006nc,-4.8907533,4.188522,-1.5978999,6.697814,-5.1765714,-4.086897,6.271419,13.149394
510,SN2006np,-0.58077365,-1.1943791,-1.7722708,9.810109,-0.6615637,5.9196167,7.133825,6.2654834
511,SN2006nt,0.43068746,3.9084222,-2.7012281,8.194998,-11.971918,-3.801971,1.5843441,-2.6381724
512,SN2006nw,-1.7740369,3.8822842,1.702307,9.504749,-0.423204,-1.8395826,9.272006,10.827402
513,SN2006op,-1.6608424,0.57258856,-5.367733,2.3531446,1.9049498,-5.3281903,-1.5499183,-4.8408923
514,SN2006oz,-1.2250609,0.7977056,1.6726892,4.5301137,0.2888746,1.3460419,2.36777,8.008331
515,SN2006ph,-4.164622,0.6912161,-2.4085846,8.097871,-7.8300653,-3.633347,1.0323347,-0.6348849
516,SN2006pj,-2.6555297,5.072161,-1.2410569,8.045242,-0.44763285,-3.7070427,-1.3570297,-4.2419634
517,SN2006pm,-7.9815288,3.0648282,-1.6464046,9.134561,-4.4218025,-0.3387436,-3.0664465,1.2037522
518,SN2006pn,-4.182316,3.8634448,1.4272931,7.882778,0.54144406,-5.185598,3.5231285,2.78545
519,SN2006po,-7.4015,2.6397412,-8.393272,0.47554335,-5.331225,-0.6765058,-5.392764,-2.2719283
520,SN2006pr,-1.2668849,3.7856588,-3.8300443,6.5390873,-0.026115132,-2.956753,4.8798285,9.916798
521,SN2006pu,-4.8595324,1.7899444,-1.790183,3.443827,-3.9660892,-1.667759,-1.571089,8.870677
522,SN2006qd,2.9852974,-0.37248543,19.17288,6.1068044,2.2254415,-1.2862185,11.266502,-1.176962
523,SN2006qh,-4.1959863,-0.7645177,-2.5663426,3.851894,2.521761,-7.684733,4.653057,-3.8194907
524,SN2006sw,0.112456664,3.5717647,-1.5555892,9.421381,-1.99679,0.7390437,3.0566816,4.1406164
525,SN2006sx,1.8652495,0.106008336,-1.0302907,7.3775997,0.9204583,-2.606416,4.097272,-1.7142179
526,SN2007fr,-1.5296465,-0.47331688,-2.4165306,-1.8259138,10.892667,-3.978931,-4.3193808,2.9743128
527,SN2007gl,-0.8229722,2.080366,-1.1234356,3.5189238,1.3214258,9.734084,-8.300237,-7.2210603
528,SN2007hy,-0.82524145,-1.1293843,-0.35279334,10.925865,1.8309091,-8.398418,4.1858025,-1.2195224
529,SN2007jb,-1.8124014,1.5220169,-8.887361,4.123692,-7.159785,1.7838069,1.201691,-3.8369792
530,SN2007jj,-1.5655384,2.271401,-2.2148137,8.510407,1.2185452,2.4403121,7.6135616,0.5083994
531,SN2007jv,-1.8418179,1.9656087,-10.601024,2.2846332,-1.947416,2.341267,-1.4293312,7.281676
532,SN2007kb,-6.653229,-2.6267285,-8.776983,2.2106016,1.4494997,-5.6353254,2.289424,3.2531667
533,SN2007kp,-6.0789695,5.4826646,0.12502125,10.424916,-5.682932,-5.4307866,7.5452843,0.44076678
534,SN2007la,-0.4983748,4.018868,-0.12451361,11.761912,-1.1159893,3.8247566,4.500415,10.278293
535,SN2007lf,-1.4873542,2.2137465,-2.9709792,1.1695501,9.978676,-4.242886,-7.657777,-4.3245387
536,SN2007lm,-5.2928686,-4.6317935,-4.0572057,0.44352886,-6.782233,-9.7157545,-0.6456002,-5.204283
537,SN2007ls,0.14760819,0.944472,6.8646107,7.749257,-7.7048545,-3.554822,-1.6185849,0.5420549
538,SN2007lu,0.7630126,9.097656,0.70512474,0.7557201,-2.5239522,-2.6544077,8.078563,-6.7467628
539,SN2007mf,-0.0660279,11.984533,-4.1599355,5.587565,-3.244871,-4.2808704,5.0151134,-2.0530818
540,SN2007mg,-0.8411202,2.2321503,-4.99018,13.411762,-2.7539933,-4.5162416,5.479692,5.7463346
541,SN2007mu,-7.282094,-1.2442436,-9.354632,6.6597457,-5.3412733,-3.6770363,-1.8509767,-4.6922855
542,SN2007nx,5.243182,9.2619095,5.326792,3.1720629,-2.2872584,-8.799258,6.7984953,2.176881
543,SN2007oa,-6.1836658,-0.7731888,-12.239951,7.8929996,0.49309936,-3.3960078,0.89689404,-7.6304054
544,SN2007oy,1.5782343,0.48043302,-7.575321,9.371706,9.622513,0.5653082,-2.7198994,-2.6898322
545,SN2007pf,0.83858347,4.2092752,0.07321369,2.2771754,-4.919492,-5.8281016,1.238942,12.852779
546,SN2007pg,-4.4198055,4.2881026,-4.024343,3.4233754,0.044353515,-1.5610437,1.5504544,14.664926
547,SN2007pr,2.810283,4.573328,-10.285426,1.5509257,1.496278,-2.476362,-3.9912412,-9.15577
548,SN2007ps,1.4153737,-1.0725043,-1.122686,16.093513,0.4097636,-0.35682666,4.8615723,-3.2849896
549,SN2007py,-1.8067358,2.9913936,-5.6139936,3.34374,2.4593358,2.773614,2.4560494,-9.903345
550,SN2007qa,-8.675872,2.696449,-0.5888176,6.465463,-1.8551408,-0.58010834,5.7409434,7.4221325
551,SN2007qd,2.2948964,1.9649756,-5.4773035,4.4807987,-5.369839,-1.1723744,1.802906,8.0539
552,SN2007qj,-5.898488,4.4690475,4.1726155,7.439537,-4.1236596,-2.506669,2.11707,0.24500558
553,SN2007qs,0.410179,2.7368462,-4.480564,12.800293,-2.6616144,-0.5026697,8.158351,-0.54535776
554,SN2007qu,-0.41291267,0.9712232,3.0522177,12.331551,-3.7830968,-3.9587274,3.7196975,1.7573904
555,SN2007rg,-3.5372741,1.9023219,-2.7234304,13.475001,1.1143547,-4.053844,1.9579067,-1.376013
556,SN2007rn,-5.3248644,1.1104821,-1.3311297,6.4843783,-4.975285,-6.4713645,-3.4256644,3.1434429
557,SN2007rq,-3.395939,7.794062,-1.6326195,6.737754,1.750986,1.4487079,4.323693,-3.647297
558,SN2007sl,-2.5211031,0.6759122,-3.6894295,7.4708567,2.2744505,0.14708412,-1.1184171,12.334599
559,SN2007tt,2.9679964,-0.31690398,-5.0139866,6.0545254,9.108259,-2.5363464,0.4067673,-6.298015
560,SDSS-II SN 10480,4.1678386,-2.7200541,-9.830382,2.6681602,5.6235948,0.8232144,-6.22313,-4.6419964
561,SDSS-II SN 13147,2.4351149,-6.044054,-3.5433617,2.6931396,-0.25626558,6.7962356,2.6329386,-13.846829
562,SDSS-II SN 13483,4.543881,2.8402386,-2.6083336,3.3616056,-7.4928484,-3.3445709,-2.5464306,-6.1955013
563,SDSS-II SN 13820,2.68836,7.297935,0.74835503,11.036292,-2.169433,-3.7115998,-2.941395,-0.16586591
564,SDSS-II SN 1385,0.45211193,3.642062,-2.7866454,4.846193,-4.69165,-6.4646378,-5.894866,-0.61636496
565,SDSS-II SN 13991,-5.161353,-0.9817088,0.8329291,2.701118,9.159005,-1.1748743,-3.7509813,3.023715
566,SDSS-II SN 14121,-3.5046422,2.2989736,0.44065937,-2.9652753,3.0500257,-7.083848,10.657694,-0.38002816
567,SDSS-II SN 14262,-8.84122,0.76881105,3.975796,-3.171417,-3.2963662,-5.6399617,1.3743618,-5.2832575
568,SDSS-II SN 14415,2.1085572,-4.165943,-3.7222104,-3.1978006,-10.819497,-0.33375758,-2.4198356,0.012812156
569,SDSS-II SN 14635,-0.53605944,2.6561017,-8.0908165,1.5188873,-6.7809286,-8.127552,8.003566,-0.70085317
570,SDSS-II SN 14833,3.5851653,7.719673,-4.592277,-1.5173258,-6.900691,1.007746,-2.4690552,-1.3641325
571,SDSS-II SN 15268,-1.591047,2.158766,-3.6873026,-0.18105179,-4.442967,-2.5673692,11.306916,-2.1107297
572,SDSS-II SN 15358,4.8292985,-0.22460118,-2.6177807,5.2801576,-2.068585,2.3632486,-4.1939325,6.2699757
573,SDSS-II SN 15360,-0.95110273,9.147834,-8.907986,0.3281671,-1.9018453,2.5025127,-0.7429643,-1.3963007
574,SDSS-II SN 15418,-0.69916093,-6.786866,-0.9794773,0.7971125,-8.329792,8.059183,-0.5847509,-4.3463464
575,SDSS-II SN 15814,0.37875226,-5.6855836,-1.8726319,6.808209,0.72714734,-9.855883,-2.0847063,-4.864331
576,SDSS-II SN 16103,-9.010565,3.6921308,0.526946,6.1061516,3.1360981,1.5781962,6.5145373,-2.0401998
577,SDSS-II SN 17317,-37.41157,-28.997898,60.61775,46.52327,38.253735,-26.394264,24.20453,-122.75836
578,SDSS-II SN 17337,-8.199371,-0.94190073,-2.894646,1.8323691,-3.5982766,-5.2790017,1.6830971,-0.11201412
579,SDSS-II SN 17585,-0.66887575,-2.0810277,-5.794416,6.017111,1.5351492,6.7138205,0.800885,5.8627863
580,SDSS-II SN 17925,-4.0457435,-3.169843,-4.2203994,12.12535,-1.1855233,-1.8536059,5.2503266,-1.3128753
581,SDSS-II SN 17958,-5.971827,8.902386,-0.60966724,7.8676457,2.003524,2.3480973,2.48857,4.348053
582,SDSS-II SN 18266,3.9009242,6.850549,0.90423787,-0.15936752,-9.244282,-8.991785,5.333216,5.099237
583,SDSS-II SN 18360,-2.8307533,-1.4383403,-2.9985533,-3.1243427,-4.394761,-3.6198883,-0.3393527,-8.275632
584,SDSS-II SN 18585,-1.8005103,-3.4598978,-1.2427462,4.4718633,6.6951323,-4.634384,1.8379227,5.8649025
585,SDSS-II SN 18589,4.1716013,-1.416828,-3.8766654,-1.2632214,9.542807,-0.4590399,9.033852,-0.44213623
586,SDSS-II SN 18718,-1.8742883,-8.999051,-6.3628798,2.4133577,-1.1566554,5.4752154,-3.9775105,-10.814444
587,SDSS-II SN 18836,1.3715948,-4.761062,-7.768434,5.0608654,5.469657,-2.3171773,-1.3781118,-14.643573
588,SDSS-II SN 18914,-2.0275564,0.13513067,-7.9438796,1.7426386,1.8412228,4.4388723,8.008896,2.7855618
589,SDSS-II SN 18970,-1.6311752,7.863184,-7.2206917,1.9616505,-5.978744,-3.3373888,-1.1819173,4.6530395
590,SDSS-II SN 18986,-3.4346833,1.3752251,-6.3053746,1.1372694,-8.106667,2.462051,1.2183404,5.7747045
591,SDSS-II SN 18993,0.029843334,-6.005228,5.522238,2.8716555,-8.97069,-0.035847757,-2.7055771,-4.3195295
592,SDSS-II SN 19052,-2.675976,-0.37187177,-3.441118,0.026454734,4.953857,-8.812346,-2.1667197,0.10672206
593,SDSS-II SN 19212,-2.8740366,2.1593492,0.18967563,2.7539194,-1.970869,-14.601508,3.289307,-2.460339
594,SDSS-II SN 19465,-4.055292,-3.6573262,-5.8852553,6.7733283,-4.701726,-8.256809,4.7935724,-5.343278
595,SDSS-II SN 19582,-2.5128713,-4.0348206,-4.9382205,2.067007,-4.727113,-2.5657508,-9.295519,-10.756923
596,SDSS-II SN 19751,-4.993778,-3.3369136,3.1244812,9.627089,-3.2810373,-4.0970283,2.7687504,4.420251
597,SDSS-II SN 19848,-0.7127943,-0.41417056,-5.764715,14.0366125,4.3342385,-0.48368552,2.6170416,0.14045674
598,SDSS-II SN 20324,-4.843612,-4.893248,-2.2541785,6.384148,-8.370156,-7.3345222,1.5031803,1.1767527
599,SDSS-II SN 20408,2.2807653,2.0342662,-1.7713267,2.0486143,-0.314291,-11.561466,-3.3471243,-4.287957
600,SDSS-II SN 2128,0.10039183,-6.6628566,-2.0157182,0.074917436,-7.454678,-0.5523964,-2.4605706,-11.14345
601,SDSS-II SN 21874,-0.2579154,0.28274822,-1.0848054,1.0421524,13.604469,1.3385952,1.490237,3.3431695
602,SDSS-II SN 2401,-7.3977165,3.2280214,0.50872177,-0.27180225,-2.4077027,-0.15243854,-3.4996078,-7.1670923
603,SDSS-II SN 2620,-0.8633743,1.2483127,-6.2172475,4.7115993,-0.4812497,-9.072639,10.137502,0.5709129
604,SDSS-II SN 2621,-9.231099,1.620754,-3.2474542,2.0945864,2.970297,-6.3890843,-1.4226319,-3.7866962
605,SDSS-II SN 3294,-3.522507,5.9292526,0.94770557,2.9609015,1.4590343,-8.8187,-4.825549,1.6798029
606,SDSS-II SN 4062,-9.0463705,-1.4334837,-5.6058273,1.2182959,-2.3309202,1.7618923,-0.19885212,5.572234
607,SDSS-II SN 6136,2.1637423,-4.3405333,0.45954037,0.38039726,-1.3373545,-0.3767109,-8.676622,-11.663109
608,SDSS-II SN 6889,-0.042982686,3.393949,0.012184798,6.0708194,4.097192,-6.495497,9.0967,-3.588768
609,SDSS-II SN 706,-6.07988,-5.7225213,0.5587699,-0.88067764,2.6165936,-7.0318656,1.4404101,-3.491613
610,SDSS-II SN 7762,1.8939027,-7.8896756,-6.730364,-0.55858874,-3.573952,-4.508164,-2.1119688,-8.000836
611,SDSS-II SN 8092,-8.211534,-1.0212139,-1.9351323,0.7871405,-10.696202,-1.519128,4.0719185,-5.4662004
612,SDSS-II SN 9132,0.0868683,7.365111,0.023953427,1.9192191,10.025372,-1.2623358,0.87393457,-0.69575214
613,SN2005fb,-4.19627,2.7599916,0.0910827,8.4145355,-10.325184,-9.624269,5.0127416,0.42635798
614,SN2005ga,-4.344061,6.9951363,-0.233887,7.272492,-4.4218287,-0.08653381,9.29294,6.2048535
615,SN2005gd,-4.6317916,8.4746275,-0.527589,2.7910519,-6.239854,-6.7025466,9.599038,7.9917736
616,SN2005gp,-10.056249,-0.97139406,0.23847586,10.177322,-3.606098,1.0442189,2.782251,-0.6978985
617,SN2005hs,5.842052,0.76927936,-10.933819,5.773277,5.3803086,-0.94829065,1.4522563,-6.2944517
618,SN2005hz,2.540988,-1.4669348,1.5081202,11.397814,-0.77736604,3.7239835,-2.4467146,3.2005951
619,SN2005ij,0.7191949,0.8333137,-0.74411935,8.754493,-5.7798243,-1.8136368,8.124502,7.8228703
620,SN2005kp,0.6113759,8.099402,-0.09007633,5.0162497,-2.5300922,-3.7512724,6.4278197,12.677926
621,SN2006eb,-6.101841,1.33055,-5.045101,8.962816,-0.9917698,0.4576778,2.8931475,9.252694
622,SN2006fn,0.2492027,5.9286923,1.1939849,4.339244,0.48301733,-1.7537601,3.1621342,0.75076556
623,SN2006gv,4.7946596,-1.3784056,-1.825607,9.34406,-3.306927,1.0517379,2.5411,1.6090944
624,SN2006ki,0.7717854,2.3582542,-1.2883213,12.837996,-4.768011,-8.745191,0.58660173,0.99739605
625,SN2006kw,-4.2806764,2.1492057,2.3611422,7.46334,-9.610494,-3.7383769,1.9490331,7.229508
626,SN2007ia,3.2407603,3.5339758,-0.19366579,-0.85259455,7.90534,-5.7973213,2.2315211,-1.0026484
627,SN2007lw,2.298931,6.827101,0.95606375,7.2433352,-2.5810802,-8.1831045,5.085571,-6.1677985
628,SN2007nz,-1.1458151,-4.3238397,-0.08719186,7.598725,-4.812093,6.2089076,-2.0555117,-2.1045136
629,SN2007ol,0.92375857,4.0319576,-4.5892167,1.8384742,-0.75716954,-0.0033545329,5.715245,17.355349
630,SN2007sh,0.24100861,1.6794146,-0.40240577,3.1693835,-4.2194514,-0.06590188,3.6650393,13.816858
631,SN2008am,-8.456374,-3.185941,-4.3759923,-1.3850818,-2.9156146,-0.5502464,-5.9259706,-6.0470195
632,SDSS-II SN 1115,-0.9668926,0.5397768,2.9454815,-1.1033331,0.9290433,1.983575,-2.7225194,-11.2042465
633,SDSS-II SN 12852,9.251098,-2.2048945,0.9865488,-0.1873742,9.810732,1.9444053,0.34658453,-4.5335073
634,SDSS-II SN 13058,-1.3694264,-8.48705,0.14255567,-1.5861149,0.3199846,4.0283995,3.159999,-4.0757327
635,SDSS-II SN 13329,4.6096354,-7.6430545,3.7151415,-2.1538172,-0.096197814,9.159461,4.3278623,-3.1589599
636,SDSS-II SN 13339,4.115766,3.7753901,3.722124,1.1312984,6.6107125,1.0044479,3.3932,-5.475593
637,SDSS-II SN 1378,-4.425771,1.4167936,5.7787986,-0.77823937,6.1398845,-3.466831,2.610684,-6.7676053
638,SDSS-II SN 13839,3.488766,-6.1619363,6.6442833,-1.5714113,-8.222001,0.15232709,4.7367992,-1.6309994
639,SDSS-II SN 13971,4.607052,-8.444518,-1.3342637,-5.470019,1.7920651,0.8573988,8.341546,-0.28177807
640,SDSS-II SN 14231,1.5138407,-7.2853823,-3.3272147,-7.361791,5.1661024,-0.8327477,-0.7111609,4.496061
641,SDSS-II SN 14933,1.171048,-1.5397666,4.099676,0.42003408,1.7008374,-3.1253695,-5.5407934,-6.021631
642,SDSS-II SN 15448,-10.526168,-5.661295,0.23159951,-1.296722,0.2973808,0.77581805,-4.5347586,0.6122985
643,SDSS-II SN 15454,-3.8577752,-7.569711,-7.899051,-6.658741,-0.2406347,2.7126217,0.09074816,-2.2790928
644,SDSS-II SN 15942,-4.8912845,-3.6484282,5.0041494,-2.825151,9.793606,2.6970937,-0.35052782,1.5009065
645,SDSS-II SN 16739,-2.3861854,-1.1365857,10.5233,-4.7725463,-1.404331,3.9754674,0.5380511,-1.536314
646,SDSS-II SN 17272,0.87204736,-0.9316396,0.8806361,-3.803628,-8.228206,1.0581223,0.922842,7.5847774
647,SDSS-II SN 17373,4.5093575,9.260252,2.9664953,-2.2518735,-9.474579,2.8826752,1.0786453,-2.732715
648,SDSS-II SN 1782,-0.83457345,-4.9369383,14.005441,0.31447077,-0.48301563,-2.4523444,0.93514925,-1.6797916
649,SDSS-II SN 18824,-1.5072398,-5.959929,-6.992193,-3.0579488,7.825857,3.2233965,2.3000398,-3.244602
650,SDSS-II SN 18979,-5.0124025,-7.523612,4.5753984,3.4120371,-3.4067202,-1.2099137,-3.2003524,2.3072264
651,SDSS-II SN 18990,-0.31449625,-4.9056253,-10.140036,-3.921597,2.8336673,-3.5188148,-2.9117382,1.0213974
652,SDSS-II SN 19042,4.7666216,-1.6374648,3.3369336,-3.9652352,-5.1304135,-6.2369437,1.1508249,0.39543727
653,SDSS-II SN 19065,5.343702,-1.8866202,3.1536882,-1.8742776,6.6495686,7.716698,-2.5719836,-9.613976
654,SDSS-II SN 19137,-3.2007353,-7.679108,-3.052796,-1.7753847,1.5131655,3.9095564,7.9221563,0.9889495
655,SDSS-II SN 1919,-2.4620807,-3.5078824,1.4240756,-0.33660406,-5.546354,-10.215207,2.8618996,6.9733768
656,SDSS-II SN 19640,1.7046971,-9.787024,0.121549815,-0.5580961,6.355658,3.158221,6.450298,-3.497201
657,SDSS-II SN 19778,-0.86650205,-11.047899,2.2283382,-2.4348688,7.3176146,6.880321,0.08625903,0.18772332
658,SDSS-II SN 20603,3.0891478,2.555103,-4.472498,-4.105083,-4.3786182,3.0636413,-10.401787,-4.892989
659,SDSS-II SN 20874,2.3239725,-1.558362,-0.879318,-3.464474,8.829555,5.228569,1.2578149,-4.39098
660,SDSS-II SN 2118,1.662356,6.5752416,0.1536426,1.1634605,-5.279406,10.786484,1.8678536,3.2215183
661,SDSS-II SN 21402,1.0253841,-5.638824,-6.003476,-4.91168,0.10058747,1.0593686,2.4714549,-5.9404855
662,SDSS-II SN 2766,2.2476096,-0.71577334,-3.3897293,-1.523211,-4.631061,5.809211,4.6426735,9.493649
663,SDSS-II SN 3050,0.5249499,4.9007707,7.515088,-0.39911008,-0.026962703,-1.9824828,-7.159039,-1.5726309
664,SDSS-II SN 5392,-0.72750324,-3.7881768,-3.1627164,-1.8355533,5.320674,7.13609,8.043941,-1.9309138
665,SDSS-II SN 5669,5.1830044,4.8091364,3.2706935,-2.0267866,0.13446003,-4.315663,-1.328394,-2.6806471
666,SDSS-II SN 5806,0.6694576,3.548001,6.505238,-2.4817944,-0.89831877,-3.7953272,10.11336,0.9019894
667,SDSS-II SN 8280,0.18726034,-6.4879,2.79312,-2.9959972,-2.6534247,1.6400006,10.085393,-4.828112
668,SDSS-II SN 9562,1.7525697,-3.1829038,1.0520697,-3.7462962,3.0887187,2.2785974,5.456264,-3.4221709
669,SN2005ed,-1.2490437,5.6298194,-5.1406307,-0.6982185,-3.214233,7.012971,5.860343,-0.57398266
670,SN2005fa,0.33138853,-4.16234,9.059333,-5.6641803,-4.6439795,-4.163298,-1.9025129,8.935132
671,SN2005fm,-0.1783137,10.166049,2.9134853,-8.181801,-1.956385,1.9379834,5.062973,9.888003
